# Created by M.D. Woods -- 2025-03-26 13:56:07.067638 -- NUM TARGETS: 39
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2006gt, CSP, 91BG, SNPY, 14.072082999999996, -1.6294440000000001, 0.0448, 0.042419119009330715, 54001.67, 54076.62, 36.47057192165508, 0.01623776563757106, 10.111136946318842, 0.0037506224022017622, 54004.00019409425, 0.07989098928006023, 0.5649520092456233, 0.010493735679336482, 0.04694118915854664, 0.014899599520920305, nan, nan, 18.4269375, 0.04184375
2005bl, CSP, 91BG, SNPY, 181.05108300000003, 20.406889000000003, 0.0241, 0.02475539637032309, 53476.61, 53512.57, 35.376558795101616, 0.05169844652620554, 8.920765377315602, 0.01764662955965954, 53483.061566269665, 0.11832479044044455, 0.39736455927405684, 0.015099396981223964, 0.2985556023790954, 0.034430353612992536, nan, nan, 18.498909090909088, 0.03206060606060605
2008bt, CSP, 91BG, SNPY, 162.570333, -12.108889000000001, 0.0154, 0.016446211765812194, 54571.61, 54651.47, 34.18119129724789, 0.018527276786330836, 10.724456328263154, 0.0005206097319448586, 54572.730898297676, 0.07993340075724475, 0.4880221612022577, 0.0089882568284852, 0.24381036029230735, 0.014823473032495217, nan, nan, 16.888055555555557, 0.014222222222222223
2008bd, CSP, 91BG, SNPY, 154.597167, -13.103111, 0.0301, 0.031300703090299295, 54541.7, 54607.65, 35.91771334018329, 0.03462900988340393, 11.066906876654066, 0.0008724495479113708, 54526.07278292209, 0.7790033368101698, 0.6184691920898545, 0.039331151991573714, 0.019907712525009738, 0.04216089003753453, nan, nan, nan, nan
2007ba, CSP, 91BG, SNPY, 229.17762499999995, 7.396611000000004, 0.0385, 0.038133865739342986, 54190.83, 54255.61, 35.60964123134758, 0.021535567768822494, 11.141102329068884, 0.0008626674562506656, 54198.11497321057, 0.06434777886217781, 0.5411665119962604, 0.009211177984763445, 0.16396443122699983, 0.01624158287736411, nan, nan, 17.800868421052634, 0.040105263157894734
2022vse, ATLAS, 91BG, SNPY, 60.34132999999998, -54.75441999999999, 0.05, 0.05114466755174965, 59746.1638, 59944.135789, 36.72741462957054, 0.07087741382277639, 8.755336157805015, 0.11992026100705418, 59847.89622091486, 0.2057386840255602, 0.5590519301805439, 0.027795723890724294, -0.09770935798020321, 0.02814616176351891, nan, nan, 18.06215, 0.06995
2023jah, ATLAS, 91BG, SNPY, 307.78864999999996, -44.26243999999999, 0.03, 0.029357446966681976, 60012.380656, 60182.886135, 36.67248088752235, 0.05152982219668492, 10.263562418656065, 0.08115201845918558, 60090.36902184233, 0.2576243475639004, 0.9279743240146948, 0.018947321020199786, 0.17138428663270594, 0.03176186638609779, nan, nan, 17.94433333333333, 0.15983333333333333
2024rkh, COMBINED, 91BG, SNPY, 39.67486966666667, -7.284329777777777, 0.07, 0.06934961636347801, 60491.421074, 60620.3379861, 38.35388616972347, 0.07553324042229526, 11.003166006037661, 0.001848075054697027, 60518.28793677654, 0.6749183154572084, 0.885045943177317, 0.03584784124376726, -0.07705825494193518, 0.05333105836548892, nan, nan, 19.163625, 0.3270416666666667
2022dsu, COMBINED, 91BG, SNPY, 211.37819761981868, 15.72097873056995, 0.07, 0.07061669529671816, 59609.644806, 59755.20834490005, 37.9955672810055, 0.06501827364965954, 10.258346269556945, 0.0036019101922798984, 59645.38987946176, 0.2770275238613159, 0.8954477814704199, 0.023205497084242088, 0.17226342770131886, 0.03419678200102681, nan, nan, 19.092631973094498, 0.3084139829182693
2024xdl, COMBINED, 91BG, SNPY, 307.5879299352751, -1.006360086299892, 0.0213, 0.01934370412178314, 60553.32364579989, 60658.226895, 35.791993846477745, 0.1036654738637191, 10.769619531039991, 0.0006482045532428403, 60590.12033725458, 0.25826040723364646, 0.4205330411324668, 0.02402969993374054, 0.06227416828153223, 0.040469975462661595, nan, nan, 18.409282303289423, 0.09701543875428519
2021fnr, COMBINED, 91BG, SNPY, 219.5078794402287, 10.184028065430047, 0.026949, 0.028493219276709447, 59257.604781, 59405.22836809978, 36.02332119910178, 0.05207812580903627, 10.287436116011223, 0.0011406832616291658, 59292.639561913005, 0.16560426626115496, 0.4370626243889409, 0.015273529601608358, 0.09282386848694962, 0.021685790560311825, nan, nan, 18.20630623497765, 0.050550052209118734
2022oux, COMBINED, 91BG, SNPY, 334.19412197754747, 86.93248956054501, 0.019, 0.017624586690758528, 59745.527392, 59888.31049769977, 35.158132205376816, 0.0885117177555294, 10.768114423095657, 0.0017432402130689096, 59776.729307122856, 0.277235293917615, 0.32372701199034837, 0.025171219382534114, 0.22477071302020646, 0.07307482515177674, nan, nan, 18.796602067071056, 0.33143006278049947
2021abzd, COMBINED, 91BG, SNPY, 10.899538182098762, 30.5923216159122, 0.018086, 0.01598889400756135, 59479.31651620008, 59607.229114, 34.77349345706478, 0.03286328034510281, 10.78600418510209, 0.0005559682094218451, 59518.09028452861, 0.1370877538488802, 0.4393991645837929, 0.009602654090739978, -0.1794119297912416, 0.02535961808422201, nan, nan, 16.47873740690342, 0.019743452019436898
2019noh, COMBINED, 91BG, SNPY, 346.4198238299532, 27.665980425550384, 0.0249, 0.02271712298105869, 58681.560002, 58828.13047449989, 35.64155564413156, 0.08658281290397904, 10.77252153435704, 0.0007017531518671983, 58715.596168269534, 0.27917258229263864, 0.2558791522762465, 0.008001762339402236, 0.1318401759211201, 0.07218257558463802, nan, nan, 18.587288459383057, 0.11388938760590955
2021xfm, COMBINED, 91BG, SNPY, 318.75355, 21.910098032230703, 0.04, 0.03891714639270161, 59424.303738399874, 59551.203174, 36.882677496215486, 0.07437376446624425, 10.643884474652957, 0.0019805168293122876, 59449.65297007618, 0.2921871742623667, 0.27025527855787207, 0.007841757322182607, -0.06813180330403867, 0.06499507920092851, nan, nan, 19.63879146029017, 0.35373680240548927
2023fot, COMBINED, 91BG, SNPY, 185.4481583858742, 10.591424638242147, 0.026467, 0.026167749681159463, 60018.247033, 60142.70483, 35.93459020551375, 0.06416995942967613, 10.60069767104924, 0.0010828350223605655, 60056.00304690684, 0.10870043724584139, 0.4798454662640491, 0.014330715184749869, 0.07847640210397974, 0.024584789817412387, nan, nan, 18.11562559524363, 0.05913734663887624
2022uxl, COMBINED, 91BG, SNPY, 52.15125077519379, 5.789349483204134, 0.031976, 0.030511341417895833, 59813.139346, 59940.87715, 36.03086244859729, 0.10653530402707179, 10.2972391257148, 0.0026750059151369344, 59844.16499735171, 0.3883862013364628, 0.3276448140310931, 0.02781786732856633, 0.2510007775524666, 0.0589770516522968, nan, nan, 19.818300197823802, 0.41920093217713167
2022ubt, COMBINED, 91BG, SNPY, 289.11995837690625, 41.88929162309368, 0.052, 0.051257704825578496, 59807.28928240016, 59894.18028939981, 36.81337746089332, 0.040639148562495495, 10.387851541544412, 0.0032791740061456085, 59843.35680998603, 0.13430673519502667, 0.5919760644171272, 0.01644072113175433, 0.05228754342022716, 0.02061021142620135, nan, nan, 18.676511057616665, 0.027594432220582193
2020abpe, COMBINED, 91BG, SNPY, 24.10233288627448, 22.049802405228778, 0.05, 0.0481988954291977, 59163.393547, 59257.267257, 36.90473871822004, 0.13636253592407882, 10.649515955931236, 0.0029270517243323553, 59194.217994314735, 0.4647369143588876, 0.4666588479956528, 0.03672187345178219, -0.01717606913364004, 0.0545338795589601, nan, nan, 19.04001547736595, 0.10765642812363697
2019moq, COMBINED, 91BG, SNPY, 6.6154536138707725, 38.123242056288234, 0.0596, 0.05797160941607155, 58663.43753470015, 58806.21796299983, 37.50063908177042, 0.02682890684314095, 10.979192644467481, 0.0047669442378859665, 58695.41499340816, 0.1074514819600904, 0.695656439397252, 0.013934228847151413, -0.0062114550464830555, 0.01617172054243135, nan, nan, 18.89045866440255, 0.08897362149080154
2024yhg, COMBINED, 91BG, SNPY, 31.631399999999992, 29.997259989026062, 0.016, 0.015160674810218941, 60568.460055, 60697.275905, 35.18576550313476, 0.04340441098748269, 10.363879019680747, 0.0006852473550853596, 60605.61355488109, 0.1448588696188902, 0.369784775140144, 0.011360528597300672, -0.0025512608788584618, 0.038632363898604166, nan, nan, 17.531380952380953, 0.10571428571428572
2019cp, COMBINED, 91BG, SNPY, 163.70850899045502, -7.381001682574646, 0.05, 0.05187936599171745, 58458.635801, 58602.23416669993, 37.10650202170956, 0.07465161443946293, 10.54711612988143, 0.0023269572276193662, 58492.420771172496, 0.1874849192459787, 0.5925869181459572, 0.026919253465341044, 0.2509602674106922, 0.032858947663059815, nan, nan, 19.000907031372765, 0.12067465986408664
2020nta, COMBINED, 91BG, SNPY, 241.84728091517857, 13.892656836970884, 0.033953, 0.03560230364528694, 58999.364407, 59146.08768519992, 36.82028198430122, 0.06446691653427197, 10.968085313226508, 0.0006007041323623824, 59034.42313556871, 0.24853713714940673, 0.3221840811725594, 0.01425486791848671, -0.11084130995407823, 0.05044419206618803, nan, nan, 18.73362250082775, 0.19004953768147498
2024jgw, COMBINED, 91BG, SNPY, 258.76195181213023, 46.04488951676528, 0.028, 0.028235127131199786, 60427.44557, 60554.18575230008, 35.62669126903244, 0.04660811442564732, 9.403174628746669, 0.003767267192146323, 60458.22193492571, 0.00268405902207873, 0.2785559516457483, 0.008228060494151273, 0.21526970271331197, 0.024110093302625604, nan, nan, 18.832580332449012, 0.1577444798215072
2019ecx, COMBINED, 91BG, SNPY, 139.17512874316938, 18.965030139647855, 0.029, 0.030162972283297142, 58569.374246, 58643.26619, 36.15895532939846, 0.08445969845304936, 10.885391744707425, 0.0007733096933051221, 58602.98280609963, 0.21375233076084116, 0.46583096577867045, 0.01861529367777776, -0.11371737439147428, 0.03950520648170041, nan, nan, 17.891947368421054, 0.05736842105263158
2024jhk, COMBINED, 91BG, SNPY, 162.85119003355706, 8.558319932885905, 0.02315, 0.0239808912083717, 60427.123576, 60498.963985, 35.252187441585136, 0.04545316903420776, 10.717597614530817, 0.0005467162453691708, 60460.6025479434, 0.18888707620691114, 0.3946107286842285, 0.012131822859733575, 0.07978862134429203, 0.029425532214549136, nan, nan, 17.746399409511433, 0.06895214013872604
2018jag, COMBINED, 91BG, SNPY, 15.951290932671101, 10.592347409860187, 0.04, 0.03821277740799734, 58417.462951, 58532.245519, 36.66146187400876, 0.08390721780673105, 11.024363619703006, 0.0011197732616178959, 58453.78310130698, 0.2133401003253856, 0.58106077510091, 0.03036155502292392, -0.005449569318301556, 0.0299111949575808, nan, nan, 18.31333687215131, 0.0814772446364012
2019be, COMBINED, 91BG, SNPY, 195.0605063541669, 27.956806996527796, 0.02, 0.023067036796246713, 58462.515798599925, 58602.25445599994, 35.63913352419894, 0.03938359343804778, 10.757611545644629, 0.00038517114109421353, 58488.422924066006, 0.1410472591623864, 0.358985011192603, 0.012912391131085913, 0.25676152501767985, 0.027545987527860652, nan, nan, 18.458764992822054, 0.07215213180972534
2018eyi, COMBINED, 91BG, SNPY, 246.30198063929285, 40.84017544178791, 0.03038, 0.031030483115765242, 58308.20184030011, 58428.199072, 35.90322268357868, 0.08342595095631691, 10.143590364193393, 0.0012393031211338115, 58338.40835261817, 0.3424455829196206, 0.27043840944601044, 0.020226778688918822, -0.03330492535733496, 0.053094594745313695, nan, nan, 18.456758226471106, 0.12946348524758003
2023vjh, COMBINED, 91BG, SNPY, 60.663234603478145, 25.233482295827756, 0.019, 0.018374404098030164, 60204.450972199906, 60353.1858680998, 35.1620457945687, 0.05136657917296867, 10.650404500305129, 0.002056533560023752, 60245.32079235863, 0.12133772239604647, 0.434213648115107, 0.014388044413692085, 0.20590480793981233, 0.03358548468787533, nan, nan, 18.104666666666667, 0.13211111111111112
