# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2025-03-23 at 06:04:32
#
# Requested input R.A. = 221.29055416666662 degrees
# Requested input Dec. = 9.273516666666668 degrees
# Requested JD start = 2458225.7809953704 days
# Requested JD end = 2458425.7809953704 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 530 3 0 ZTF_r 472335740815 0 1.9542 171.139 5.71274 26.1847 6.6517e-06 0.0241365 0.112926 1.07158e-05 498 30. 0.049107 0.047106 20.5644 26.1847 1 2458226.8357407 530120208 -13.587613476445 30.9077598891109 -0.489024317331279 1.882290894963 182.324189960288 56.2230349063505 3.26471443911584 1.06749401880021 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 1 530 3 0 ZTF_r 472375640815 0 2.1489 169.573 5.82994 26.1858 6.7179e-06 0.0242036 0.116533 1.08274e-05 499 30. 0.052658 0.052037 20.6015 26.1858 1 2458226.8756481 530120208 48.0705657114499 29.1384548151916 1.83513287933848 1.57914615935893 -16.2820404376283 50.1707984367393 -0.32671795999878 1.08104662256687 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 2 530 3 0 ZTF_i 473377160815 0 1.8687 219.528 5.82798 25.5593 2.3262e-06 0.0213461 0.197401 9.67309e-06 501 30. 0.055981 0.051395 19.9454 25.5593 2 2458227.8771644 530120308 177.222404335591 28.2168070300473 6.9865948147015 3.85357606151408 282.91114890201 49.2191449894142 5.78670295529086 1.07038210935745 4.21903213337956 15.1309997177124 0.0649999976158142 5.49599981307983 0.644999980926514 2458173.981979 2458299.794583 0
 3 530 3 0 ZTF_g 475314570815 0 2.5061 103.992 4.5568 26.3393 1.02102e-05 0.029761 -0.128783 1.65361e-05 496 30. 0.058934 0.055437 20.629 26.3393 1 2458229.8145718 530120108 -28.5632128125191 26.9773526985655 -1.1777755296319 1.54487023012236 -48.7015862068294 46.0083855254505 -1.06566647866511 1.04863632386469 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 4 530 3 0 ZTF_r 475356970815 0 1.7007 171.379 5.56165 26.2176 5.625e-06 0.0222914 0.101063 9.12604e-06 504 30. 0.053034 0.048643 20.6503 26.2176 1 2458229.8569792 530120208 89.5132227371315 29.0203897094656 3.43114249132054 3.29118336631071 625.271621014992 56.8917676935261 11.0645685110098 1.04193592188382 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 5 530 3 0 ZTF_r 477310300815 0 2.267 171.902 7.32384 26.2065 7.6684e-06 0.0258388 0.121903 1.23345e-05 496 30. 0.052057 0.05027 20.2987 26.2065 2 2458231.8103009 530120208 -95.0555002137781 36.5742120168731 -2.89105979769113 1.32906794027241 -28.7513140473379 63.0481815581687 -0.459092634970703 1.07518330391024 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 6 530 3 0 ZTF_g 478291250815 0 2.248 104.841 7.98707 26.2864 1.37569e-05 0.0344989 -0.0471484 2.31074e-05 482 30. 0.048047 0.051753 20.1904 26.2864 1 2458232.79125 530120108 24.7444072071424 38.0047624557807 0.724258886750542 1.21284027627797 152.170978037888 66.7078499943241 2.29651920041121 1.06524400543294 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 7 530 3 0 ZTF_i 478334280815 0 1.8118 215.184 6.1819 25.5573 2.4854e-06 0.0220858 0.196763 1.04958e-05 503 30. 0.052114 0.061867 20.0219 25.5573 2 2458232.8342824 530120308 177.633569398193 25.8125065743067 7.65507877442533 4.09333684525649 251.463883136884 46.8749194020046 5.40070276572968 1.05057969073744 4.21903213337956 15.1309997177124 0.0649999976158142 5.49599981307983 0.644999980926514 2458173.981979 2458299.794583 0
 8 530 3 0 ZTF_r 478358630815 0 2.6986 155.905 8.06962 26.1169 1.30164e-05 0.033479 0.133754 2.09185e-05 493 30. 0.064771 0.055868 19.9018 26.1169 1 2458232.8586343 530120208 -165.484243860029 46.3177785155656 -3.9743282093845 1.83924221134053 -381.281674005535 73.6149144141996 -5.21429157490031 1.10230175812736 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 9 530 3 0 ZTF_g 480311950815 0 1.8825 79.4086 14.1369 25.9741 2.87156e-05 0.0435108 -0.000432985 6.19017e-05 368 30. 0.04657 0.051728 19.3646 25.9741 1 2458234.811956 530120108 43.0322410366256 64.5462140489249 0.741614121960637 0.990583785552227 4.51252221490352 120.288903855319 0.0377666947328124 1.06602358230242 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 10 530 3 0 ZTF_g 480312400815 0 1.7882 77.1935 14.4135 25.9447 2.50359e-05 0.0397988 -0.00928816 5.71056e-05 354 30. 0.046684 0.053414 19.325 25.9447 1 2458234.8124074 530120108 -39.726309503227 65.6504956424744 -0.673123904253036 1.01713694599559 5.66683561352638 122.607033507811 0.0465307895819933 1.06681806283341 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 11 530 3 0 ZTF_g 481298060815 0 2.0081 108.873 14.2992 26.303 1.9311e-05 0.0369818 -0.00995206 3.99808e-05 396 30. 0.050015 0.049655 19.6107 26.303 1 2458235.7980671 530120108 10.7167609658236 72.0606468775591 0.165432254645736 1.02519046160192 107.612269049132 127.288154935397 0.851116460346401 1.08157497152427 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 12 530 3 0 ZTF_g 481335680815 0 2.2149 107.311 13.8969 26.3185 2.07299e-05 0.0372402 -0.0148167 4.60748e-05 382 30. 0.050382 0.048582 19.5755 26.3185 1 2458235.8356829 530120108 -33.2863427640276 73.2718119856044 -0.505340319343612 1.01878129443488 -136.114893052357 123.081272059073 -1.11334269134507 1.09506373535704 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 13 530 3 0 ZTF_g 482292400815 0 2.2447 103.631 19.8662 26.2375 3.39532e-05 0.0413062 0.00646813 8.05039e-05 289 30. 0.052207 0.05464 19.1025 26.2375 2 2458236.7924074 530120108 -131.975711605761 105.247019725433 -1.39488693545323 1.01064187187038 -304.124647751961 174.977215634409 -1.74978750028839 1.10504650631711 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 14 530 3 0 ZTF_r 488334170815 0 1.5851 170.095 8.44834 26.2057 7.0977e-06 0.0247352 0.106623 1.14597e-05 496 30. 0.052554 0.064793 20.2628 26.2057 1 2458242.8341782 530120208 107.299966024628 38.8274386922041 3.07408337993161 2.17480015282012 428.811208891257 75.8991754248441 5.68779930267128 1.05042352878882 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 15 530 3 0 ZTF_g 488396240815 0 2.2411 102.275 9.5428 26.2999 1.48529e-05 0.0351504 -0.0592476 2.63104e-05 467 30. 0.049868 0.051334 19.9769 26.2999 1 2458242.89625 530120108 27.4095713996865 44.1080581499715 0.691256307634326 1.01868393276071 -9.40870907945988 79.7059363889246 -0.11883778932375 1.04656065038122 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 16 530 3 0 ZTF_i 489355280815 0 1.6467 221.415 7.3 25.5638 2.8064e-06 0.023234 0.186201 1.19048e-05 499 30. 0.049876 0.053041 19.8868 25.5638 2 2458243.8552894 530120308 105.80607084051 26.928778320288 4.3706772438843 2.50417974575085 389.976322400703 52.3834822884519 7.49478305408258 1.03434268304206 4.21903213337956 15.1309997177124 0.0649999976158142 5.49599981307983 0.644999980926514 2458173.981979 2458299.794583 0
 17 530 3 0 ZTF_g 491292140815 0 2.6342 32.7131 5.51182 25.0138 3.7427e-05 0.0442952 -0.025842 9.07298e-05 305 30. 0.060169 0.055609 19.1301 25.0138 1 2458245.7921412 530120108 -11.5709245034027 32.3667163675326 -0.39767127250051 1.01039036618326 -35.0049370947869 51.1159119470488 -0.689427147394575 1.08743858317081 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 18 530 3 0 ZTF_r 491336340815 33554432 3.4008 62.0177 9.28532 25.1327 0.000117261 0.0816447 0.145175 0.000200827 334 30. 0.07464 0.062432 18.5215 25.1327 1 2458245.8363426 530120208 -425.695708676078 57.4601174484504 -8.24114516071531 1.66603285871102 -1072.51459730323 83.9190997110676 -12.8664159713418 1.12049515121842 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 19 530 3 0 ZTF_i 493151900815 0 3.94 210.389 9.56679 25.5439 1.07359e-05 0.0402149 0.180745 4.45955e-05 391 30. 0.077962 0.080135 18.8703 25.5439 2 2458247.6519097 530120308 -485.247477428764 57.9656999812236 -9.31208652796054 2.01162561353087 -717.489777034953 84.7016835893594 -8.52783653588125 1.0842317955628 4.21903213337956 15.1309997177124 0.0649999976158142 5.49599981307983 0.644999980926514 2458173.981979 2458299.794583 0
 20 530 3 0 ZTF_r 494294840815 0 3.1774 174.134 5.42246 26.2107 8.9336e-06 0.027969 0.140268 1.43508e-05 499 30. 0.065837 0.059088 20.2526 26.2107 1 2458248.7948495 530120208 -138.110262133104 41.1172459764652 -3.73642898683936 2.07337677957487 -540.873422721804 61.1318492315521 -8.9072430032412 1.10991652271481 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
 21 530 3 0 ZTF_g 494315270815 8 4.9773 106.702 4.33301 26.3011 6.06822e-05 0.0437206 0.0189558 9.80349e-05 188 30. 0.07906 0.061168 20.2193 26.3011 1 2458248.8152778 530120108 -143.375582026968 42.5618737518743 -3.74722055638235 1.61008255510219 -160.606027240723 54.414473607748 -2.97141012959501 1.19852440079786 4.35753518209926 16.3730003356934 0.061999998986721 5.03200006484985 0.409000009298325 2458167.004965 2458315.670671 0
 22 530 3 0 ZTF_i 500380900815 0 1.85 209.785 5.19096 25.5412 2.0344e-06 0.0199817 0.192955 8.472e-06 502 30. 0.053699 0.048403 20.0946 25.5412 2 2458254.8809028 530120308 11.5299922729532 23.0918450880851 0.555424690850712 2.04853233664569 76.5439660786371 42.5512654054131 1.81098008155414 1.05133731840573 4.21903213337956 15.1309997177124 0.0649999976158142 5.49599981307983 0.644999980926514 2458173.981979 2458299.794583 0
 23 530 3 0 ZTF_r 501272390815 0 2.6468 169.626 5.6906 26.2022 7.7775e-06 0.0263322 0.122814 1.26757e-05 507 30. 0.056254 0.051443 20.428 26.2022 1 2458255.7723958 530120208 -143.580148842622 33.6578279488325 -4.74529388444294 1.90280355106878 -328.769905102713 54.437213986657 -6.08010890143007 1.09214828538813 2.72024765276461 17.5479997634888 0.125 5.28599977493286 0.537999987602234 2458161.004444 2458288.733831 0
