index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
0,29327440,,,,29327440,,,,,,,,,,,,,,0,,,,,103.823372,-36.419911,,,,,,,,,,246.53198,-14.991125,,,24,3,4,5,6,1,,1,1,,,,103.8233777,-36.4199108,22,30,,13.9243,0.0107,,,13.9146,0.0101,,,,,,,,,,,,,,,,3.493,,,,,,49902.56,173.7324,,,,,49392.88,416.4187,3.5,,,,,,0.5,,,,103.8233711,-36.4199004,22,30,,13.3439,0.0053,,,13.3385,0.0099,,,,,,,,,,,,,,,,1.955,,,,,,69300.37,,,,,,68564.88,119.9126,3.5,,,,,,0.5,,,,103.8233748,-36.4198891,22,30,,12.983,0.006,,,12.9803,0.0126,,,,,,,,,,,,,,,,63.78,,,,,,,,,,,,1020829.0,2899.015,3.5,,,,,,0.5,,,,103.8233571,-36.4198717,22,30,,12.8594,0.0043,,,12.87,0.0093,,,,,,,,,,,,,,,,10.08,,,,,,,874.4802,,,,,576117.1,890.6786,3.5,,,,,,0.5,,,,103.823372,-36.419911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,149.02,0.984,1.018,3.023,2.97,69.07,1.116,3.962,3.55,-48.97,1.061,2.984,2.812,-85.92,1.041,3.072,2.952,-86.18,WISEA J065517.59-362511.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
15,29327614,,,,29327614,,,,,,,,,,,,,,0,,,,,103.817396,-36.391438,,,,,,,,,,246.5029,-14.984477,,,16,3,3,5,5,1,,1,1,,,,103.8174988,-36.391418,51,55,,17.2568,0.044,,,17.4228,0.1685,,,,,,,,,,,,,,,,0.7315,,,,,,2489.514,43.25512,,,,,2466.959,276.9946,6.37,,,,,,0.5,,,,103.8174266,-36.3914517,51,55,,17.0009,0.0138,,,17.0877,0.0723,,,,,,,,,,,,,,,,2.861,,,,,,2639.63,,,,,,2185.05,44.19737,3.5,,,,,,0.5,,,,103.8174041,-36.3914758,51,55,,16.7674,0.022,,,16.769,0.0191,,,,,,,,,,,,,,,,2.128,,,,,,,,,,,,32804.23,141.4754,3.5,,,,,,0.5,,,,103.8173898,-36.3914507,51,55,,16.6435,0.0265,,,16.7385,0.0248,,,,,,,,,,,,,,,,0.8456,,,,,,,77.66249,,,,,17199.81,411.7824,3.5,,,,,,0.5,,,,103.817396,-36.391438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,67.55,0.839,1.113,1.343,1.206,-45.27,1.143,2.376,2.078,-40.86,1.154,2.513,2.177,78.97,1.045,2.123,2.032,47.19,WISEA J065516.17-362329.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
19,29327634,,,,29327634,,,,,,,,,,,,,,0,,,,,103.797982,-36.372393,,,,,,,,,,246.47844,-14.991466,,,16,2,4,5,5,1,,1,1,,,,103.7980096,-36.3723979,31,51,,17.0365,0.014,,,17.3535,0.1017,,,,,,,,,,,,,,,,0.8285,,,,,,3628.555,47.38359,,,,,3255.739,261.2341,4.87,,,,,,0.5,,,,103.7979735,-36.3723754,31,51,,16.5788,0.0116,,,16.6855,0.0721,,,,,,,,,,,,,,,,0.1185,,,,,,3662.25,,,,,,3435.888,16.07849,4.32,,,,,,0.5,,,,103.7980106,-36.3724216,31,51,,16.356,0.0178,,,16.4195,0.0198,,,,,,,,,,,,,,,,1.812,,,,,,,,,,,,46038.23,142.9747,3.5,,,,,,0.5,,,,103.7979962,-36.372403,31,51,,16.2819,0.0142,,,16.3243,0.0364,,,,,,,,,,,,,,,,1.377,,,,,,,107.1641,,,,,24996.63,378.8324,3.5,,,,,,0.5,,,,103.797982,-36.372393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,112.11,0.807,1.097,1.643,1.497,12.04,1.023,1.828,1.787,20.51,1.13,2.585,2.288,74.01,1.026,2.174,2.12,86.33,WISEA J065511.51-362220.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
21,29327636,,,,29327636,,,,,,,,,,,,,,0,,,,,103.820695,-36.375367,,,,,,,,,,246.48863,-14.975777,,,13,0,3,5,5,1,,1,1,,,,,,53,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8207192,-36.375368,53,37,,17.0366,0.0376,,,17.1659,0.1639,,,,,,,,,,,,,,,,0.7311,,,,,,2297.782,,,,,,2088.807,21.58584,4.14,,,,,,0.5,,,,103.8206952,-36.3753875,53,37,,16.5649,0.0121,,,16.6143,0.0319,,,,,,,,,,,,,,,,1.074,,,,,,,,,,,,38115.88,104.3335,3.5,,,,,,0.5,,,,103.8206949,-36.3753707,53,37,,16.4002,0.0088,,,16.4174,0.0397,,,,,,,,,,,,,,,,1.324,,,,,,,102.7229,,,,,22629.47,370.3271,3.5,,,,,,0.5,,,,103.820695,-36.375367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45.88,0.805,,,,,1.093,2.224,2.035,-35.32,1.132,2.539,2.242,75.53,1.057,2.178,2.061,83.12,WISEA J065516.96-362231.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
22,29327637,,,,29327637,,,,,,,,,,,,,,0,,,,,103.824176,-36.375757,,,,,,,,,,246.49014,-14.973347,,,17,3,3,5,5,1,,1,1,,,,103.824195,-36.3758005,21,105,,16.2263,0.0091,,,16.2205,0.0446,,,,,,,,,,,,,,,,0.9731,,,,,,5941.967,54.75879,,,,,5760.238,263.5282,3.5,,,,,,0.5,,,,103.8242046,-36.3758004,21,105,,15.7884,0.0069,,,15.7846,0.0341,,,,,,,,,,,,,,,,0.7518,,,,,,7475.376,,,,,,7141.869,45.26087,3.73,,,,,,0.5,,,,103.824186,-36.3758099,21,105,,15.5123,0.0065,,,15.5111,0.0225,,,,,,,,,,,,,,,,1.859,,,,,,,,,,,,99291.89,183.0635,3.5,,,,,,0.5,,,,103.8241761,-36.3757909,21,105,,15.4204,0.0072,,,15.4676,0.025,,,,,,,,,,,,,,,,2.502,,,,,,,176.9817,,,,,54820.4,438.8128,3.5,,,,,,0.5,,,,103.824176,-36.375757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,35.97,0.966,1.05,2.189,2.085,-64.52,1.094,2.275,2.08,-58.29,1.146,2.853,2.489,75.47,1.011,2.344,2.318,-82.17,WISEA J065517.80-362232.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
27,29327644,,,,29327644,,,,,,,,,,,,,,0,,,,,103.793649,-36.367289,,,,,,,,,,246.47217,-14.992694,,,22,3,4,4,4,1,,1,1,,,,103.7936328,-36.367292,23,30,,11.873,0.0061,,,11.8442,0.0136,,,,,,,,,,,,,,,,6.422,,,,,,335927.0,510.1645,,,,,333346.5,696.2966,3.5,,,,,,0.5,,,,103.7936228,-36.3673092,23,30,,11.5859,0.0053,,,11.5663,0.0115,,,,,,,,,,,,,,,,6.595,,,,,,357859.9,,,,,,352506.3,526.1516,3.5,,,,,,0.5,,,,103.7936473,-36.3673138,23,30,,11.4326,0.0053,,,11.4222,0.0105,,,,,,,,,,,,,,,,117600.0,,,,,,,,,,,,2600903.0,200728.4,3.5,,,,,,0.5,,,,103.793639,-36.3673198,23,30,,11.4137,0.0055,,,11.3882,0.0176,,,,,,,,,,,,,,,,7936.0,,,,,,,43069.62,,,,,1887620.0,1489.906,3.5,,,,,,0.5,,,,103.793649,-36.367289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,129.49,0.986,1.021,3.351,3.282,82.24,1.036,3.228,3.115,-47.64,1.077,3.546,3.291,-79.62,1.044,3.428,3.284,-81.98,WISEA J065510.47-362202.2,UvS,,,,,,,,,,,,,,,,,,,1,1.0
33,29327653,,,,29327653,,,,,,,,,,,,,,0,,,,,103.811954,-36.353859,,,,,,,,,,246.4653,-14.973888,,,16,2,4,5,5,1,,1,1,,,,103.8119888,-36.3538656,28,23,,16.8851,0.0124,,,17.0646,0.0749,,,,,,,,,,,,,,,,0.5552,,,,,,3177.051,23.81329,,,,,2918.447,225.4857,5.93,,,,,,0.5,,,,103.8119923,-36.3538124,28,23,,16.5799,0.0259,,,16.6275,0.1087,,,,,,,,,,,,,,,,0.3904,,,,,,3720.984,,,,,,3718.502,29.14633,5.02,,,,,,0.5,,,,103.8119613,-36.3538604,28,23,,16.3866,0.0118,,,16.4228,0.0297,,,,,,,,,,,,,,,,0.4942,,,,,,,,,,,,44580.51,73.93264,3.5,,,,,,0.5,,,,103.8119543,-36.3538551,28,23,,16.3138,0.0148,,,16.3753,0.0359,,,,,,,,,,,,,,,,0.5594,,,,,,,67.83845,,,,,24210.92,376.9629,3.5,,,,,,0.5,,,,103.811954,-36.353859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,115.52,0.848,1.043,1.94,1.861,-64.71,1.141,1.961,1.719,-42.7,1.169,2.665,2.279,72.02,1.059,2.21,2.088,87.74,WISEA J065514.86-362113.9,UvS,,,,,,,,,,,,,,,,,,,0,1.0
40,29327902,,,,29327902,,,,,,,,,,,,,,0,,,,,103.834878,-36.405882,,,,,,,,,,246.52234,-14.977136,,,13,1,2,4,6,1,,1,1,,,,103.8348772,-36.4059051,22,57,,17.3926,0.0263,,,17.4155,0.1515,,,,,,,,,,,,,,,,0.8599,,,,,,2068.331,46.20044,,,,,1652.435,203.2435,7.71,,,,,,0.5,,,,103.8348728,-36.4058714,22,57,,17.1599,0.0149,,,17.2978,0.073,,,,,,,,,,,,,,,,1.903,,,,,,2083.608,,,,,,1735.69,34.42255,4.69,,,,,,0.5,,,,103.8348905,-36.4058348,22,57,,16.8445,0.0072,,,16.9016,0.0298,,,,,,,,,,,,,,,,0.3377,,,,,,,,,,,,29349.49,55.77286,3.5,,,,,,0.5,,,,103.8349087,-36.4058605,22,57,,16.7649,0.019,,,16.8429,0.0509,,,,,,,,,,,,,,,,3.276,,,,,,,148.8061,,,,,15517.45,356.1554,3.5,,,,,,0.5,,,,103.834878,-36.405882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,94.28,0.685,1.213,0.853,0.704,89.88,1.124,2.095,1.863,-31.65,1.082,2.274,2.102,-80.18,1.059,2.068,1.952,76.72,2MASS J06552036-3624210,IrS,,,,,,,,,,,,,,,,,,,0,1.0
42,29327904,,,,29327904,,,,,,,,,,,,,,0,,,,,103.828727,-36.404482,,,,,,,,,,246.51901,-14.981152,,,21,2,3,6,6,1,,1,1,,,,103.8287011,-36.4045007,19,25,,15.5765,0.0076,,,15.5709,0.0268,,,,,,,,,,,,,,,,0.433,,,,,,10971.59,40.09794,,,,,10944.12,359.6216,4.05,,,,,,0.5,,,,103.8287148,-36.4045132,19,25,,15.2626,0.007,,,15.2926,0.0446,,,,,,,,,,,,,,,,2.683,,,,,,11954.81,,,,,,11813.62,93.664,3.73,,,,,,0.5,,,,103.8287272,-36.4044598,19,25,,15.0456,0.0061,,,15.0864,0.0095,,,,,,,,,,,,,,,,0.1444,,,,,,,,,,,,152905.9,61.10657,3.5,,,,,,0.5,,,,103.8287112,-36.4044546,19,25,,14.9831,0.005,,,15.0243,0.0146,,,,,,,,,,,,,,,,1.088,,,,,,,131.6485,,,,,81185.31,484.785,3.5,,,,,,0.5,,,,103.828727,-36.404482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,91.4,0.918,1.022,2.545,2.489,-19.21,1.044,2.481,2.375,-1.47,1.07,2.708,2.531,-85.94,1.058,2.571,2.431,-83.71,WISEA J065518.89-362416.1,UvS,,,,,,,,,,,,,,,,,,,0,1.0
52,29327915,,,,29327915,,,,,,,,,,,,,,0,,,,,103.82664,-36.399988,,,,,,,,,,246.51404,-14.980949,,,18,3,4,5,6,1,,1,1,,,,103.8266325,-36.3999961,26,25,,16.2364,0.0192,,,16.1631,0.0399,,,,,,,,,,,,,,,,0.6975,,,,,,5959.077,46.24997,,,,,6044.7,308.6335,4.04,,,,,,0.5,,,,103.8266111,-36.3999846,26,25,,15.8162,0.0118,,,15.8821,0.0237,,,,,,,,,,,,,,,,0.4878,,,,,,7230.26,,,,,,6727.318,36.07562,3.67,,,,,,0.5,,,,103.8266427,-36.3999621,26,25,,15.5053,0.0126,,,15.5555,0.0186,,,,,,,,,,,,,,,,2.347,,,,,,,,,,,,100719.7,211.1178,3.5,,,,,,0.5,,,,103.8266491,-36.3999907,26,25,,15.4074,0.007,,,15.4532,0.0224,,,,,,,,,,,,,,,,1.578,,,,,,,141.4829,,,,,55597.38,443.9691,3.5,,,,,,0.5,,,,103.82664,-36.399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,77.5,0.829,1.041,2.228,2.141,-51.68,1.093,2.278,2.085,-38.99,1.087,2.591,2.385,-82.25,1.032,2.394,2.321,85.51,WISEA J065518.39-362359.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
