MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58463.641594,20.638,2.2,20,44,o,0,2.27,190.65175,-40.74633,7565.76,4125.63,5.23,4.51,-88.1,-0.313,17.96,19.83,01a58463o0886o
58463.649458,19.946,1.213,38,46,o,0,2.65,190.65175,-40.74633,7534.84,4065.15,4.36,3.85,-87.3,-0.359,17.76,19.42,01a58463o0903o
58463.657335,17.619,0.512,325,166,o,0,1.79,190.65175,-40.74633,7579.86,4119.18,4.48,3.98,-84.8,-0.336,16.54,17.72,01a58463o0920o
58487.668544,-19.163,0.66,-78,52,o,0,1.05,190.65175,-40.74633,5739.18,4496.8,3.62,3.44,89.6,-0.405,17.72,18.69,01a58487o1030o
58491.613413,-21.548,1.667,-9,14,o,0,2.12,190.65175,-40.74633,2608.62,2050.34,3.7,3.42,57.8,-0.422,19.21,21.42,01a58491o0901o
58491.622177,-20.636,0.775,-20,16,o,0,2.51,190.65175,-40.74633,2568.18,1979.7,3.68,3.34,59.4,-0.43,19.24,21.43,01a58491o0920o
58491.635534,-20.524,0.647,-22,14,o,0,1.86,190.65175,-40.74633,2616.65,2011.53,3.5,3.28,53.4,-0.424,19.26,21.42,01a58491o0949o
58491.643368,21.649,2.161,8,17,o,0,1.33,190.65175,-40.74633,2637.89,1865.9,3.43,3.25,59.4,-0.428,19.25,21.42,01a58491o0966o
58493.617151,20.957,0.923,15,14,c,0,2.48,190.65175,-40.74633,2707.92,8674.77,3.19,3.07,-13.7,-0.398,19.31,21.58,02a58493o0910c
58493.632707,-21.2,1.149,-12,14,c,0,1.74,190.65175,-40.74633,2719.49,8712.47,2.83,2.63,1.5,-0.41,19.47,21.6,02a58493o0944c
58493.640037,-21.809,2.026,-7,14,c,0,2.08,190.65175,-40.74633,2658.31,8635.56,2.76,2.56,-18.2,-0.407,19.46,21.64,02a58493o0960c
58493.647812,-20.715,0.752,-19,14,c,0,1.33,190.65175,-40.74633,2639.87,8752.84,2.77,2.54,-14.7,-0.408,19.4,21.61,02a58493o0977c
58495.669512,20.71,3.383,19,64,o,0,1.97,190.65175,-40.74633,5215.59,6524.77,3.89,3.54,-84.6,-0.428,18.0,19.07,01a58495o1023o
58497.612224,18.558,0.123,137,17,o,0,1.33,190.65175,-40.74633,6536.96,904.05,2.3,2.21,-77.9,-0.433,19.44,20.88,02a58497o0901o
58497.623211,18.49,0.127,146,19,o,0,1.36,190.65175,-40.74633,6549.72,942.83,2.2,2.1,56.1,-0.448,19.48,20.96,02a58497o0925o
58497.632357,18.709,0.135,119,16,o,0,2.3,190.65175,-40.74633,6487.8,863.81,2.25,2.13,50.3,-0.444,19.47,20.94,02a58497o0945o
58497.643817,18.335,0.112,168,19,o,0,0.88,190.65175,-40.74633,6452.6,980.95,2.22,2.12,-81.8,-0.437,19.49,21.0,02a58497o0970o
58499.575048,17.753,0.071,288,20,o,0,1.87,190.65175,-40.74633,3101.78,5988.53,3.88,3.54,75.8,-0.423,18.98,21.05,01a58499o0808o
58499.582911,17.943,0.079,242,19,o,0,2.07,190.65175,-40.74633,3061.41,5923.41,3.53,3.22,79.6,-0.429,19.13,21.04,01a58499o0825o
58499.590286,17.827,0.069,269,18,o,0,2.12,190.65175,-40.74633,3111.74,5976.86,3.45,3.1,81.0,-0.439,19.12,21.08,01a58499o0841o
58499.596297,17.824,0.066,269,18,o,0,3.17,190.65175,-40.74633,3133.42,5840.95,3.73,3.32,73.6,-0.437,19.07,21.08,01a58499o0854o
58503.61705,16.85,0.057,661,38,o,0,1.38,190.65175,-40.74633,4453.87,1938.02,3.52,3.22,87.4,-0.426,18.18,19.26,01a58503o0894o
58503.627827,17.01,0.099,570,57,o,0,1.78,190.65175,-40.74633,6230.36,8339.57,3.87,3.27,-84.8,-0.41,18.24,19.32,01a58503o0917o
58503.629668,16.838,0.094,668,63,o,0,1.65,190.65175,-40.74633,6292.24,8424.15,4.31,3.54,-82.3,-0.376,18.21,19.32,01a58503o0921o
58503.641754,16.87,0.092,648,60,o,0,1.75,190.65175,-40.74633,6227.53,8511.25,4.21,3.4,-84.0,-0.385,18.29,19.34,01a58503o0946o
58507.537572,16.542,0.049,877,43,o,0,1.35,190.65175,-40.74633,743.99,2105.41,3.44,3.2,75.1,-0.437,18.29,19.23,01a58507o0715o
58507.54448,16.662,0.056,786,44,o,0,1.06,190.65175,-40.74633,716.59,2044.35,3.29,3.07,65.7,-0.438,18.33,19.28,01a58507o0730o
58507.551699,16.701,0.048,758,36,o,0,1.19,190.65175,-40.74633,9900.42,2011.22,3.88,3.01,-87.8,-0.432,18.35,19.3,01a58507o0739o
58507.554461,16.76,0.055,718,40,o,0,1.36,190.65175,-40.74633,9865.04,1963.35,4.13,3.11,-88.1,-0.421,18.37,19.32,01a58507o0745o
58507.557237,16.717,0.05,747,37,o,0,1.43,190.65175,-40.74633,758.84,2082.92,3.21,3.06,62.1,-0.435,18.42,19.38,01a58507o0751o
58507.563687,16.687,0.055,768,42,o,0,1.03,190.65175,-40.74633,9910.32,2008.63,4.26,3.32,-88.1,-0.413,18.32,19.4,01a58507o0765o
58507.565527,16.69,0.046,766,35,o,0,1.5,190.65175,-40.74633,760.64,1938.45,3.37,3.17,71.3,-0.426,18.4,19.43,01a58507o0769o
58507.573571,16.689,0.045,766,35,o,0,1.77,190.65175,-40.74633,9926.45,1856.91,4.0,3.2,-86.8,-0.414,18.41,19.47,01a58507o0779o
58511.574754,16.74,0.038,731,28,o,0,2.62,190.65175,-40.74633,5016.03,7726.25,4.76,3.71,-88.0,-0.368,18.61,20.3,01a58511o0492o
58511.581196,16.577,0.034,850,29,o,0,4.38,190.65175,-40.74633,5001.55,7688.93,4.62,3.77,-87.8,-0.37,18.67,20.33,01a58511o0506o
58511.589024,16.716,0.03,747,22,o,0,4.08,190.65175,-40.74633,5061.48,7765.89,3.89,3.17,-88.5,-0.416,18.88,20.37,01a58511o0523o
58511.593677,16.686,0.032,768,25,o,0,2.38,190.65175,-40.74633,5075.17,7650.09,4.04,3.19,-88.0,-0.407,18.87,20.38,01a58511o0533o
58519.59217,17.065,0.034,542,18,o,0,2.03,190.65175,-40.74633,1297.41,6857.88,3.26,2.79,-85.8,-0.463,19.34,21.47,01a58519o0842o
58519.605066,17.116,0.042,517,22,o,0,3.19,190.65175,-40.74633,1328.43,6892.65,3.26,2.83,-84.3,-0.449,19.34,21.46,01a58519o0870o
58519.614153,17.061,0.031,544,17,o,0,2.77,190.65175,-40.74633,1266.08,6818.41,3.26,2.62,-86.0,-0.456,19.36,21.46,01a58519o0889o
58519.619679,17.052,0.032,548,17,o,0,5.09,190.65175,-40.74633,1239.05,6935.49,2.94,2.66,-80.7,-0.46,19.4,21.46,01a58519o0901o
58523.575915,17.496,0.055,364,20,o,0,2.05,190.65175,-40.74633,6859.47,5761.36,3.82,2.92,-88.9,-0.418,19.26,21.1,01a58523o0664o
58523.586233,17.501,0.046,363,16,o,0,1.81,190.65175,-40.74633,3678.23,4786.77,3.4,2.89,-86.3,-0.436,19.17,21.23,01a58523o0686o
58523.588994,17.436,0.045,385,17,o,0,1.97,190.65175,-40.74633,3738.97,4862.1,3.38,2.96,-89.5,-0.433,19.2,21.26,01a58523o0692o
58523.599918,17.419,0.042,391,17,o,0,3.82,190.65175,-40.74633,3650.39,4902.55,3.34,2.81,-88.5,-0.443,19.24,21.29,01a58523o0715o
58527.548288,18.063,0.084,216,18,o,0,1.86,190.65175,-40.74633,2509.89,9681.11,3.72,3.1,-89.4,-0.428,19.15,20.98,01a58527o0716o
58531.561109,18.321,0.194,170,33,o,0,2.31,190.65175,-40.74633,9492.68,2830.25,3.98,3.24,-86.8,-0.405,18.38,19.47,01a58531o0763o
58531.567098,18.624,0.257,129,33,o,0,1.97,190.65175,-40.74633,9507.48,2869.48,4.49,3.26,-86.3,-0.397,18.23,19.46,01a58531o0776o
58531.581833,19.218,0.545,75,41,o,0,1.72,190.65175,-40.74633,9446.99,2789.04,4.81,3.66,-85.8,-0.379,18.16,19.46,01a58531o0808o
58531.5869,-18.37,0.382,-163,62,o,0,0.64,190.65175,-40.74633,37.11,3076.82,3.71,3.54,63.1,-0.397,18.24,19.53,01a58531o0819o
58531.592903,18.552,0.275,138,38,o,0,1.74,190.65175,-40.74633,9433.17,2904.86,4.42,3.67,-87.7,-0.383,18.19,19.46,01a58531o0832o
58539.56006,18.84,0.228,106,24,o,0,1.48,190.65175,-40.74633,2062.61,4880.34,3.18,3.07,83.2,-0.446,18.77,20.08,01a58539o0739o
58539.568842,18.995,0.196,92,18,o,0,3.44,190.65175,-40.74633,2078.45,4917.51,3.45,3.2,76.1,-0.435,18.69,20.06,01a58539o0758o
58539.577586,18.55,0.191,138,26,o,0,1.37,190.65175,-40.74633,2018.4,4841.4,3.34,3.18,77.7,-0.445,18.7,20.05,01a58539o0777o
58539.586365,18.752,0.236,115,27,o,0,1.39,190.65175,-40.74633,2006.95,4955.84,3.48,3.43,82.6,-0.417,18.65,20.02,01a58539o0796o
58543.519696,19.196,0.225,76,17,o,0,1.92,190.65175,-40.74633,2773.54,8730.14,2.95,2.9,-78.3,-0.458,19.23,21.0,01a58543o0649o
58543.52585,18.646,0.137,126,17,o,0,1.63,190.65175,-40.74633,7800.87,1816.46,3.17,2.92,87.1,-0.431,19.25,20.89,01a58543o0662o
58543.534332,18.923,0.161,98,16,o,0,4.76,190.65175,-40.74633,2731.42,8692.89,2.85,2.78,-33.1,-0.467,19.26,20.95,01a58543o0680o
58543.550191,18.594,0.146,132,19,o,0,1.55,190.65175,-40.74633,2735.45,8808.9,2.94,2.88,-86.1,-0.458,19.26,20.98,01a58543o0709o
58547.505549,19.183,0.285,77,22,o,0,1.73,190.65175,-40.74633,4085.39,9676.84,3.19,3.04,89.6,-0.448,18.89,20.67,01a58547o0636o
58547.517449,17.277,0.306,446,136,o,0,2.25,190.65175,-40.74633,6466.92,922.64,3.24,3.14,-3.3,-0.429,16.64,18.4,01a58547o0661o
58547.528383,18.029,0.269,223,60,o,0,2.35,190.65175,-40.74633,6402.91,844.23,3.55,3.15,-13.7,-0.412,17.39,19.06,01a58547o0684o
58547.532533,19.104,0.449,83,37,o,0,1.1,190.65175,-40.74633,6378.75,961.82,3.4,3.0,-12.2,-0.413,17.51,19.12,01a58547o0693o
58551.526634,21.434,8.5,10,82,o,0,1.19,190.65175,-40.74633,2016.19,2943.95,2.98,2.91,-89.7,-0.449,17.6,19.2,01a58551o0680o
58551.536307,17.04,0.879,555,487,o,0,1.66,190.65175,-40.74633,2032.64,2981.15,3.0,2.96,-3.5,-0.458,15.65,17.32,01a58551o0701o
58551.555701,16.463,0.743,944,702,o,0,0.93,190.65175,-40.74633,1959.77,3020.72,3.3,3.22,-88.5,-0.437,14.71,16.49,01a58551o0743o
58555.513519,17.095,0.282,527,148,o,0,2.46,190.65175,-40.74633,7048.24,6695.1,3.19,3.06,-62.7,-0.426,16.87,18.64,01a58555o0648o
58555.523266,19.403,0.8,63,50,o,0,1.88,190.65175,-40.74633,7064.13,6733.0,3.5,3.27,-79.2,-0.413,17.99,19.76,01a58555o0669o
58555.532486,19.494,0.467,58,27,o,0,1.21,190.65175,-40.74633,7004.25,6654.92,3.32,3.07,-84.0,-0.425,18.72,20.46,01a58555o0689o
58555.542284,17.214,0.395,472,187,o,0,2.28,190.65175,-40.74633,6991.95,6770.37,3.59,3.33,-72.7,-0.414,16.93,18.68,01a58555o0710o
58559.47506,19.126,0.363,81,30,o,0,1.4,190.65175,-40.74633,10064.86,885.21,3.83,3.48,-13.7,-0.382,18.51,19.77,01a58559o0517o
58559.481044,19.255,0.406,72,29,o,0,1.59,190.65175,-40.74633,10079.99,923.94,3.66,3.53,-41.9,-0.405,18.54,19.76,01a58559o0530o
58559.48519,20.899,2.018,16,32,o,0,1.69,190.65175,-40.74633,388.77,1065.99,3.68,3.25,-11.9,-0.417,18.53,19.78,01a58559o0539o
58559.490741,18.948,0.331,96,32,o,0,1.29,190.65175,-40.74633,10019.66,843.42,3.65,3.29,-10.5,-0.404,18.51,19.76,01a58559o0551o
58559.493502,20.607,1.425,21,30,o,0,2.33,190.65175,-40.74633,418.34,1103.97,3.35,3.31,41.1,-0.466,18.6,19.81,01a58559o0557o
58559.500868,19.806,0.698,43,30,o,0,1.53,190.65175,-40.74633,356.22,1027.84,3.69,3.58,44.9,-0.458,18.5,19.81,01a58559o0573o
58559.502712,20.663,1.47,20,29,o,0,1.56,190.65175,-40.74633,10005.72,959.54,3.83,3.54,-8.4,-0.395,18.41,19.75,01a58559o0577o
58559.508596,19.393,0.475,64,30,o,0,1.77,190.65175,-40.74633,332.38,1146.85,3.64,3.41,-6.8,-0.44,18.53,19.8,01a58559o0589o
58567.473297,18.729,0.981,117,115,o,0,1.13,190.65175,-40.74633,4452.36,960.51,3.63,3.25,-13.6,-0.41,17.35,18.11,01a58567o0559o
58567.482195,-23.638,109.5,-1,139,o,0,0.93,190.65175,-40.74633,4391.75,884.92,3.45,3.06,-12.2,-0.417,16.59,17.34,01a58567o0577o
58567.483576,19.047,2.723,87,238,o,0,1.24,190.65175,-40.74633,4379.39,1002.46,3.72,3.12,-14.0,-0.391,16.23,16.72,01a58567o0580o
58569.459399,19.622,0.429,51,22,o,0,1.48,190.65175,-40.74633,9289.11,3779.71,2.64,2.28,-53.2,-0.411,18.72,20.37,02a58569o0466o
58569.462607,18.989,0.414,92,38,o,0,2.52,190.65175,-40.74633,33.43,3763.65,3.55,2.41,-53.0,-0.37,18.88,20.28,02a58569o0473o
58569.466265,20.028,0.736,35,26,o,0,1.03,190.65175,-40.74633,9259.89,3744.69,2.79,2.29,-53.8,-0.408,18.77,20.29,02a58569o0481o
58569.46995,20.22,0.879,30,26,o,0,1.13,190.65175,-40.74633,49.11,3648.88,3.28,2.16,-53.3,-0.407,19.01,20.25,02a58569o0489o
58569.474114,19.751,0.51,46,23,o,0,1.6,190.65175,-40.74633,9319.4,3824.85,2.56,2.21,-58.4,-0.427,18.89,20.2,02a58569o0498o
58569.482,19.682,0.402,49,20,o,0,1.49,190.65175,-40.74633,9349.56,3709.89,2.6,2.28,-64.5,-0.426,18.94,20.18,02a58569o0515o
58571.471689,19.398,0.351,63,22,o,0,4.1,190.65175,-40.74633,3551.01,2892.19,4.83,4.53,-17.3,-0.376,18.63,20.61,01a58571o0479o
58571.481376,20.388,0.658,25,17,o,0,2.53,190.65175,-40.74633,3581.9,2929.81,3.24,3.11,4.4,-0.426,19.04,20.63,01a58571o0500o
58571.493367,19.305,0.305,69,21,o,0,1.89,190.65175,-40.74633,3522.27,2851.89,3.92,3.79,-4.5,-0.4,18.82,20.65,01a58571o0526o
58571.499812,-22.182,5.4,-5,26,o,0,2.04,190.65175,-40.74633,3494.71,2969.17,4.92,4.64,-4.5,-0.358,18.6,20.52,01a58571o0540o
58573.437071,19.341,0.57,67,38,c,0,1.08,190.65175,-40.74633,6843.27,5769.86,2.66,2.37,-81.8,-0.406,18.02,20.12,02a58573o0470c
58573.444911,20.508,1.204,23,27,c,0,1.27,190.65175,-40.74633,6814.22,5733.22,2.67,2.4,-68.1,-0.407,18.48,20.6,02a58573o0487c
58573.452244,19.56,0.493,54,27,c,0,1.24,190.65175,-40.74633,6872.75,5810.96,2.66,2.45,-77.7,-0.401,18.45,20.56,02a58573o0503c
58573.460415,19.65,0.615,50,31,c,0,0.87,190.65175,-40.74633,6901.37,5689.57,2.82,2.49,-58.5,-0.398,18.52,20.55,02a58573o0520c
58575.458685,19.087,0.272,84,23,o,0,1.91,190.65175,-40.74633,7499.14,2827.07,3.47,3.11,-7.5,-0.402,18.91,20.45,01a58575o0522o
58575.46744,19.46,0.304,60,18,o,0,3.01,190.65175,-40.74633,7529.31,2865.21,3.38,3.04,-7.6,-0.408,19.01,20.39,01a58575o0541o
58575.476197,21.592,2.448,8,20,o,0,2.87,190.65175,-40.74633,7469.61,2786.91,3.72,3.37,-7.6,-0.414,18.8,20.34,01a58575o0560o
58575.48497,20.002,0.545,36,20,o,0,1.99,190.65175,-40.74633,7441.77,2902.25,3.37,3.01,-7.2,-0.412,18.95,20.38,01a58575o0579o
58577.446306,21.199,1.333,12,16,c,0,0.99,190.65175,-40.74633,2435.16,9625.32,2.84,2.68,48.5,-0.405,19.31,21.22,02a58577o0487c
58577.454101,19.797,0.373,44,16,c,0,1.06,190.65175,-40.74633,2407.3,9586.12,2.76,2.52,39.2,-0.406,19.34,21.21,02a58577o0504c
58577.464619,20.759,0.758,18,14,c,0,1.71,190.65175,-40.74633,2484.0,9666.92,2.8,2.67,50.2,-0.411,19.28,21.22,02a58577o0527c
58577.468734,-22.202,3.345,-5,16,c,0,1.11,190.65175,-40.74633,2499.4,9549.6,2.63,2.43,45.0,-0.419,19.38,21.21,02a58577o0536c
58579.43527,21.093,1.596,13,21,o,0,5.03,190.65175,-40.74633,4335.76,8680.49,3.43,3.36,-26.9,-0.4,19.02,20.74,01a58579o0433o
58579.443569,21.034,1.304,14,18,o,0,4.62,190.65175,-40.74633,4352.85,8717.89,3.41,3.29,-17.0,-0.409,19.02,20.64,01a58579o0451o
58579.449552,-24.157,27.333,-1,22,o,0,3.66,190.65175,-40.74633,4293.31,8640.14,3.6,3.33,-2.3,-0.391,18.94,20.57,01a58579o0464o
58579.456003,20.768,1.129,18,20,o,0,2.9,190.65175,-40.74633,4278.98,8757.76,3.52,3.28,-10.9,-0.4,18.95,20.53,01a58579o0478o
58581.450681,20.364,0.59,26,15,c,0,0.91,190.65175,-40.74633,1015.82,7639.28,2.47,2.45,69.2,-0.426,19.34,21.13,02a58581o0486c
58581.459448,19.481,0.226,59,13,c,0,1.45,190.65175,-40.74633,1001.94,7600.09,2.48,2.38,54.0,-0.421,19.36,21.1,02a58581o0505c
58581.464519,-23.925,19.6,-1,19,c,0,1.27,190.65175,-40.74633,10486.87,7622.07,2.96,2.69,51.3,-0.388,19.38,21.14,02a58581o0516c
58581.469096,22.521,4.13,4,15,c,0,0.89,190.65175,-40.74633,1062.44,7679.45,2.56,2.35,48.3,-0.407,19.37,21.07,02a58581o0526c
58581.473237,20.018,0.383,36,14,c,0,1.67,190.65175,-40.74633,10472.51,7586.67,2.97,2.65,-69.2,-0.386,19.38,21.11,02a58581o0535c
58581.477883,20.038,0.461,35,16,c,0,0.87,190.65175,-40.74633,1079.61,7563.32,2.63,2.37,49.9,-0.398,19.32,21.04,02a58581o0545c
58583.440187,23.748,19.2,1,22,o,0,1.41,190.65175,-40.74633,9547.48,4775.34,3.17,3.09,-30.3,-0.439,18.98,20.41,01a58583o0345o
58583.449497,-23.357,11.667,-2,19,o,0,2.11,190.65175,-40.74633,9563.3,4813.85,3.58,3.3,-82.1,-0.422,18.93,20.42,01a58583o0365o
58583.454572,15.318,0.007,2709,20,o,0,1300.38,190.65175,-40.74633,91.41,4983.38,3.18,3.03,-46.7,-0.447,18.93,20.39,01a58583o0376o
58583.458715,19.673,0.42,49,21,o,0,1.8,190.65175,-40.74633,9502.42,4734.98,3.34,3.03,-81.1,-0.437,18.97,20.39,01a58583o0385o
58583.463822,20.586,0.885,21,19,o,0,2.68,190.65175,-40.74633,107.02,5020.21,3.18,2.97,-83.0,-0.442,18.94,20.44,01a58583o0396o
58583.468437,20.881,1.277,16,21,o,0,2.25,190.65175,-40.74633,9490.17,4850.76,3.35,3.11,-79.8,-0.439,18.91,20.35,01a58583o0406o
58583.473038,19.66,0.495,50,25,o,0,1.23,190.65175,-40.74633,46.1,4945.06,3.23,2.99,89.0,-0.447,18.94,20.38,01a58583o0416o
58583.482741,21.372,2.822,10,29,o,0,1.16,190.65175,-40.74633,34.53,5061.32,3.18,2.94,-89.1,-0.457,18.95,20.36,01a58583o0437o
58589.408969,-20.443,1.579,-24,38,o,0,1.1,190.65175,-40.74633,8488.22,5739.66,2.24,2.06,82.8,-0.458,18.17,19.09,02a58589o0365o
58589.416339,-24.35,67.0,-1,44,o,0,0.56,190.65175,-40.74633,8474.47,5702.6,2.39,2.19,69.2,-0.441,18.15,19.05,02a58589o0381o
58589.424234,20.781,2.276,18,40,o,0,0.77,190.65175,-40.74633,8534.06,5779.57,2.36,2.18,86.0,-0.449,18.21,19.0,02a58589o0398o
