objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa
491794187,,,,491794187,,,,,,,,,,,,,,0,,,,,87.069203,-74.653416,,,,,,,,,,285.78513,-30.253017,,,5,0,0,2,3,1,,1,1,,,,,,82,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,82,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0690868,-74.6534315,82,60,,18.1468,0.0134,,,18.0066,0.29,,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,8969.433,83.26869,3.5,,,,,,0.5,,,,87.069054,-74.6534374,82,60,,17.897,0.0501,,,17.9447,0.0893,,,,,,,,,,,,,,,,0.5846,,,,,,,48.94667,,,,,5098.083,314.7619,3.5,,,,,,0.5,,,,87.069203,-74.653416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40.93,,,,,,,,,,1.167,2.073,1.777,15.58,1.176,2.017,1.715,21.26
491794191,,,,491794191,,,,,,,,,,,,,,0,,,,,87.068027,-74.644426,,,,,,,,,,285.77484,-30.2545,,,14,3,3,4,4,1,,1,1,,,,87.0682577,-74.6444613,81,85,,18.1686,0.0728,,,17.136,0.2355,,,,,,,,,,,,,,,,26.04,,,,,,955.2955,112.1524,,,,,2333.426,206.338,7.25,,,,,,0.5,,,,87.0678484,-74.6443963,81,85,,17.5034,0.0837,,,16.4093,0.2281,,,,,,,,,,,,,,,,70.67,,,,,,1362.094,,,,,,3543.096,197.019,6.77,,,,,,0.5,,,,87.0678108,-74.6445236,81,85,,16.7775,0.0736,,,15.4765,0.0165,,,,,,,,,,,,,,,,2087.0,,,,,,,,,,,,28563.3,4305.76,4.78,,,,,,0.5,,,,87.0678132,-74.6444934,81,85,,16.4812,0.0723,,,15.2085,0.0382,,,,,,,,,,,,,,,,1153.0,,,,,,,2694.604,,,,,20361.99,1163.295,4.78,,,,,,0.5,,,,87.068027,-74.644426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.87,0.031,1.39,2.466,1.774,11.13,1.224,3.106,2.537,0.98,1.466,6.844,4.668,4.52,1.48,6.516,4.404,7.49
491794192,,,,491794192,,,,,,,,,,,,,,0,,,,,87.046812,-74.647145,,,,,,,,,,285.7788,-30.259714,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0468119,-74.6471451,36,36,,19.1258,0.0219,,,19.0691,0.1101,,,,,,,,,,,,,,,,0.7856,,,,,,,,,,,,3472.641,62.45401,5.3,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,0.5,,,,87.046812,-74.647145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,29.36,,,,,,,,,,1.242,1.633,1.315,17.9,,,,
491794194,,,,491794194,,,,,,,,,,,,,,0,,,,,87.048112,-74.638959,,,,,,,,,,285.76938,-30.260445,,,2,0,0,1,1,1,,1,1,,,,,,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0480715,-74.638959,39,25,,18.7144,0.0133,,,18.7996,0.1003,,,,,,,,,,,,,,,,0.3168,,,,,,,,,,,,5072.296,40.67335,4.12,,,,,,0.5,,,,87.0481523,-74.638958,39,25,,18.7693,0.0322,,,19.046,0.2023,,,,,,,,,,,,,,,,1.281,,,,,,,68.79605,,,,,2444.712,244.0274,4.12,,,,,,0.5,,,,87.048112,-74.638959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.41,,,,,,,,,,1.104,1.774,1.607,51.07,1.601,1.072,0.67,25.7
491794200,,,,491794200,,,,,,,,,,,,,,0,,,,,87.031952,-74.669638,,,,,,,,,,285.80524,-30.26066,,,4,0,0,2,2,1,,1,1,,,,,,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.031972,-74.6696355,11,45,,18.5479,0.0131,,,18.5516,0.0627,,,,,,,,,,,,,,,,0.7337,,,,,,,,,,,,5855.822,62.33265,3.86,,,,,,0.5,,,,87.0319411,-74.6696169,11,45,,18.3298,0.0736,,,18.4066,0.1148,,,,,,,,,,,,,,,,0.2857,,,,,,,33.21356,,,,,3528.885,245.7144,3.86,,,,,,0.5,,,,87.031952,-74.669638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.35,,,,,,,,,,1.088,1.816,1.669,22.08,1.132,1.493,1.319,26.2
491794201,,,,491794201,,,,,,,,,,,,,,0,,,,,87.029318,-74.664853,,,,,,,,,,285.79984,-30.26198,,,2,0,0,2,0,1,,1,1,,,,,,316,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,316,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0295526,-74.6648999,316,237,,18.8895,0.0197,,,18.7683,0.2966,,,,,,,,,,,,,,,,0.4466,,,,,,,,,,,,4287.511,47.58738,5.41,,,,,,0.5,,,,,,316,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,,,,,,0.5,,,,87.029318,-74.664853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.98,,,,,,,,,,1.264,1.708,1.351,8.97,,,,
491794202,,,,491794202,,,,,,,,,,,,,,0,,,,,87.019728,-74.66615,,,,,,,,,,285.80173,-30.264322,,,3,0,0,2,1,1,,1,1,,,,,,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0196768,-74.6661696,35,30,,18.6951,0.0406,,,18.8373,0.0873,,,,,,,,,,,,,,,,0.369,,,,,,,,,,,,5280.652,44.3107,4.54,,,,,,0.5,,,,87.0197243,-74.6661459,35,30,,18.5219,0.035,,,18.2718,0.1474,,,,,,,,,,,,,,,,2.383,,,,,,,94.75779,,,,,3070.509,352.9882,4.54,,,,,,0.5,,,,87.019728,-74.66615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,46.96,,,,,,,,,,1.117,1.751,1.568,19.6,1.169,1.473,1.26,-7.79
491794205,,,,491794205,,,,,,,,,,,,,,0,,,,,87.011786,-74.666002,,,,,,,,,,285.80188,-30.266424,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.011786,-74.6660022,36,36,,19.4414,0.0488,,,19.7946,0.2547,,,,,,,,,,,,,,,,2.715,,,,,,,,,,,,2596.488,114.233,3.5,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,0.5,,,,87.011786,-74.666002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,48.03,,,,,,,,,,1.134,1.243,1.096,-4.56,,,,
491794206,,,,491794206,,,,,,,,,,,,,,0,,,,,86.991423,-74.663712,,,,,,,,,,285.80008,-30.272064,,,10,0,1,5,4,1,,1,1,,,,,,34,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,86.9913955,-74.66371,34,25,,18.2531,0.0183,,,18.482,0.1424,,,,,,,,,,,,,,,,0.1752,,,,,,733.3908,,,,,,585.342,10.35102,6.47,,,,,,0.5,,,,86.9915002,-74.6637246,34,25,,17.9734,0.0275,,,18.1103,0.0425,,,,,,,,,,,,,,,,0.1374,,,,,,,,,,,,9630.806,28.62927,3.69,,,,,,0.5,,,,86.99156,-74.663723,34,25,,17.779,0.0094,,,17.8188,0.0553,,,,,,,,,,,,,,,,1.002,,,,,,,65.60104,,,,,6163.644,288.8413,3.69,,,,,,0.5,,,,86.991423,-74.663712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.27,0.484,,,,,1.08,0.745,0.69,87.2,1.186,2.141,1.806,24.85,1.218,2.126,1.746,32.5
491794219,,,,491794219,,,,,,,,,,,,,,0,,,,,87.02884,-74.660858,,,,,,,,,,285.7953,-30.26263,,,9,0,2,4,3,1,,1,1,,,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,87.0290822,-74.6608444,25,28,,18.246,0.0235,,,18.3646,0.1015,,,,,,,,,,,,,,,,1.896,,,,,,710.0713,,,,,,686.2832,29.1025,7.0,,,,,,0.5,,,,87.0288673,-74.6608711,25,28,,17.4619,0.0187,,,17.5075,0.0658,,,,,,,,,,,,,,,,2.665,,,,,,,,,,,,15551.35,135.9165,3.5,,,,,,0.5,,,,87.028861,-74.6608668,25,28,,17.141,0.0092,,,17.1321,0.1078,,,,,,,,,,,,,,,,0.2072,,,,,,,32.4208,,,,,11584.83,348.0355,3.5,,,,,,0.5,,,,87.02884,-74.660858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,27.61,0.468,,,,,1.002,0.809,0.807,-70.21,1.25,2.345,1.876,22.88,1.174,2.518,2.146,38.14
