MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60697.657869,21.437,1.934,10,19,o,0,1.74,181.31033,10.61539,6498.37,1633.17,2.0,1.97,38.6,-0.428,19.0,19.84,02a60697o0874o
60697.666048,21.106,1.787,13,23,o,0,1.92,181.31033,10.61539,6493.5,1633.05,2.32,1.88,28.7,-0.42,18.57,19.19,02a60697o0888o
60697.672324,-23.384,19.667,-2,32,o,0,0.95,181.31033,10.61539,4057.18,8942.93,2.72,2.45,61.5,-0.386,18.55,18.73,01a60697o0889o
60697.674404,22.037,10.5,6,58,o,0,1.29,181.31033,10.61539,6493.01,1634.59,2.08,2.03,-54.6,-0.411,17.92,18.16,02a60697o0901o
60698.628597,19.775,0.442,45,20,o,0,1.85,181.31033,10.61539,8053.97,457.14,2.71,2.67,-73.0,-0.424,18.86,20.3,01a60698o0776o
60698.653647,16.846,0.267,663,177,o,0,2.03,181.31033,10.61539,8072.99,491.84,2.56,2.52,85.3,-0.444,16.48,17.21,01a60698o0829o
60698.658507,20.232,1.809,29,53,o,0,1.34,181.31033,10.61539,8011.91,413.86,2.55,2.53,-89.5,-0.439,18.62,19.95,01a60698o0839o
60700.533847,22.03,1.7,6,10,c,0,5.64,181.31033,10.61539,7773.0,4835.15,2.5,2.29,33.5,-0.389,19.65,21.51,02a60700o0719c
60700.53567,22.36,2.345,4,10,c,0,2.34,181.31033,10.61539,7791.98,4873.38,2.5,2.32,33.5,-0.39,19.66,21.51,02a60700o0723c
60700.538838,20.663,0.518,20,10,c,0,2.82,181.31033,10.61539,7731.69,4796.46,2.53,2.29,31.6,-0.393,19.62,21.51,02a60700o0730c
60700.544279,22.05,1.784,6,10,c,0,3.34,181.31033,10.61539,7710.76,4913.17,2.6,2.36,32.5,-0.385,19.61,21.5,02a60700o0742c
60700.993487,20.928,0.954,15,15,o,0,1.7,181.31033,10.61539,2740.08,5664.21,2.45,2.22,-56.7,-0.394,19.17,20.53,03a60701o0495o
60700.995759,20.394,0.557,25,14,o,0,4.84,181.31033,10.61539,2721.28,5624.9,2.39,2.2,-59.1,-0.39,19.19,20.54,03a60701o0500o
60700.998935,20.081,0.403,34,14,o,0,3.95,181.31033,10.61539,2780.2,5702.92,2.54,2.32,-59.0,-0.381,19.13,20.55,03a60701o0507o
