# Combination of '2022ssk' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59819.379078, 20.761818737241732, 0.4825494243377778, 18.0, 8.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59820.570397, 19.950541008457975, 0.22857604310736843, 38.0, 8.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59820.59274, 19.65257498915995, 0.23886196504720003, 50.0, 11.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59820.595909, 19.45462187404089, 0.18095603412666666, 60.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59823.316387, 18.767303891291448, 0.09608284997876107, 113.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59824.533161, 18.37621246364342, 0.06702075338024692, 162.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59824.558437, 18.356290139465234, 0.0658021942278788, 165.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59846.487047, nan, 1.1143082101484212, -190.0, 195.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59846.488897, nan, 1.9173639360655321, -94.0, 166.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59846.513218, nan, 1.4174889339922223, -288.0, 376.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59846.518784, nan, 1.036384559089091, -440.0, 420.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59848.895639, 18.75773787165882, 0.10476401975754386, 114.0, 11.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59848.897442, 19.115465369040706, 0.11916616881512196, 82.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59848.904282, 18.796518287104437, 0.0987032913418182, 110.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59848.939311, 18.640490697610105, 0.0854910397448819, 127.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59850.434705, 19.06375387189108, 0.11362355631209305, 86.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59850.436556, 19.14227503252014, 0.12214532303550002, 80.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59850.44988, 19.30287727315686, 0.12588245852289856, 69.0, 8.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59850.470312, 18.702046884880936, 0.081430215357, 120.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59852.96149, 19.038793319624578, 0.12337911417727274, 88.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59852.964646, 19.226920700672558, 0.13204899787621624, 74.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59852.967803, 19.051201868453454, 0.14975671789793105, 87.0, 12.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59852.973219, 19.089301784845293, 0.10340344807238096, 84.0, 8.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59854.469246, 18.97879262861516, 0.1050712456219355, 93.0, 9.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59854.471099, 18.99053043163611, 0.1180148048652174, 92.0, 10.0, ATLAS
c, 23.9, 0.028678, 37.3689634, -5.8483693, 59854.499975, 19.38455006504028, 0.16964628199375, 64.0, 10.0, ATLAS
