# Combination of '2019nft' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58694.471099, nan, 1.2666922388866668, -12.0, 14.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58694.476114, nan, 3.981032750786667, -3.0, 11.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58694.4867, 21.64227503252014, 1.08573620476, 8.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58694.490356, 22.394850021680092, 2.7143405119, 4.0, 10.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58702.574054, 21.514393726401686, 0.9650988486755556, 9.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58702.577381, 21.4, 0.760015343332, 10.0, 7.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58702.582955, 20.889700043360186, 0.6107266151775, 16.0, 9.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58702.594078, 20.5944517631652, 0.36191206825333333, 21.0, 7.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58706.56782, 19.65257498915995, 0.39086503371360004, 50.0, 18.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58706.571112, 19.97949568983251, 0.41081910450378384, 37.0, 14.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58706.576896, 20.449471895720983, 0.54286810238, 24.0, 12.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58706.58917, 19.69689690656103, 0.3845315725191667, 48.0, 17.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58726.560779, 18.389700043360186, 0.06107266151775001, 160.0, 9.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58726.56522, 18.574165578762482, 0.06433992324503704, 135.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58726.57519, 18.356290139465234, 0.052641755382303035, 165.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58726.580467, 18.42417075457427, 0.056037997665032264, 155.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.521313, 18.623525724251877, 0.09258215699503877, 129.0, 11.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.525055, 18.606821760860587, 0.09945675158106872, 131.0, 12.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.526596, 18.590370897582282, 0.06530744088781955, 133.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.53008, 18.519279139042357, 0.06881426649887325, 142.0, 9.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.530552, 18.489117860538904, 0.05949239478136987, 146.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.535959, 18.519279139042357, 0.06881426649887325, 142.0, 9.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.546655, 18.640490697610105, 0.06839283179590552, 127.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58730.547114, 18.542462999364762, 0.062488414662446055, 139.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58750.515817, 20.137125054200233, 0.27143405119, 32.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58750.518777, 19.38455006504028, 0.16964628199375, 64.0, 10.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58750.524961, 19.743105420796063, 0.2360296097304348, 46.0, 10.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58750.537428, 19.65257498915995, 0.19543251685680002, 50.0, 9.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58763.468962, 20.207196863200842, 0.2533384477773334, 30.0, 7.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58763.472922, 19.79136830878453, 0.1974065826836364, 44.0, 8.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58763.490269, 20.495680409956016, 0.33044145362260874, 23.0, 7.0, ATLAS
c, 23.9, 0.069246, 32.151611298, 6.1122095141, 58763.499273, 20.5944517631652, 0.41361379228952383, 21.0, 8.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58690.622368, nan, 0.8685889638080001, -15.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58690.625496, 21.64227503252014, 2.17147240952, 8.0, 16.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58690.628599, 22.394850021680092, 5.97154912618, 4.0, 22.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58690.631699, nan, 0.9205154779486957, -46.0, 39.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58692.596457, 23.9, 13.028834457120002, 1.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58692.599698, 22.394850021680092, 3.2572086142800005, 4.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58692.605283, inf, inf, 0.0, 11.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58692.617691, nan, 2.3524284436466667, -6.0, 13.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58700.582876, 21.64227503252014, 1.9000383583300002, 8.0, 14.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58700.58575, 22.15257498915995, 2.605766891424, 5.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58700.591747, nan, 0.7841428145488889, -18.0, 13.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58700.605841, 21.034679910804403, 1.08573620476, 14.0, 14.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.546916, 21.296518287104437, 1.5792526614690912, 11.0, 16.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.550617, 19.102304769059813, 0.3401101364308434, 83.0, 26.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.555798, 20.405149978319905, 0.6948711710464001, 25.0, 16.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.556258, 20.00924374808178, 0.39207140727444445, 36.0, 13.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.566016, 20.959771852360795, 0.9409713774586668, 15.0, 13.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58704.567397, 21.296518287104437, 1.08573620476, 11.0, 11.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58712.542459, 18.738855026932704, 0.4960691280368966, 116.0, 53.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58712.546154, 19.014393726401686, 0.675569194072889, 90.0, 56.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58712.551313, 21.64227503252014, 8.1430215357, 8.0, 60.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58712.561515, 18.66644578709441, 0.8493259021106452, 124.0, 97.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58736.514311, 19.76696871556164, 0.31365712581955557, 45.0, 13.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58736.517323, 19.197966019298022, 0.20000403771894737, 76.0, 14.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58736.523143, 19.076452685714266, 0.17882713960752944, 85.0, 14.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58736.534847, 18.99053043163611, 0.14161776583826088, 92.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58738.535971, 20.761818737241732, 4.765175565335556, 18.0, 79.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58738.540471, 18.836735336838075, 1.7720034285233963, 106.0, 173.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58738.556439, 19.894850021680092, 1.6014609020210002, 40.0, 59.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58738.568245, nan, 0.9418434547315664, -332.0, 288.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58752.52617, 19.491430016092657, 0.1310371281606897, 58.0, 7.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58752.531708, 19.841876774005247, 0.18095603412666666, 42.0, 7.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58752.535449, 19.089301784845293, 0.10340344807238096, 84.0, 8.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58752.547446, 19.36771660839286, 0.1837399731132308, 65.0, 11.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58756.455538, 19.47286997089464, 0.18402308555254238, 59.0, 10.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58756.458775, 19.86804035820066, 0.3177764501736585, 41.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58756.463996, 19.569015600442576, 0.18095603412666666, 54.0, 9.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58756.475301, 19.674509799928714, 0.1994209355681633, 49.0, 9.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58762.401962, 20.28210492164445, 0.34898663724428575, 28.0, 9.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58762.405727, 20.32159058960253, 0.36191206825333333, 27.0, 9.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58762.410863, 19.76696871556164, 0.2412747121688889, 45.0, 10.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58762.415393, 20.543943297944484, 0.49351645670909094, 22.0, 10.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58764.424788, 20.137125054200233, 0.3392925639875, 32.0, 10.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58764.428011, 20.761818737241732, 0.6031867804222223, 18.0, 10.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58764.433996, 20.543943297944484, 0.5922197480509092, 22.0, 12.0, ATLAS
o, 23.9, 0.069246, 32.151611298, 6.1122095141, 58764.443866, 22.707196863200842, 4.34294481904, 3.0, 12.0, ATLAS
ZTF_g, 23.9, 0.069246, 32.151611298, 6.1122095141, 58706.46388889989, 19.9329, 0.19997882269422587, 38.62246604166855, 7.1137678330141885, ZTF
