# Combination of '2020lkq' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.085, 200.099125, 45.261161, 58984.370379, inf, inf, 0.0, 11.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58984.37358, nan, 1.9543251685680003, -5.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58984.380446, nan, 6.514417228560001, -1.0, 6.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58984.390545, 21.115141619232908, 0.9186998655661539, 13.0, 11.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58988.383597, nan, 0.6681453567753847, -13.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58988.386806, 21.787254899964356, 1.2408413768685715, 7.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58988.392416, nan, 1.6286043071400003, -6.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58988.40254, 21.787254899964356, 1.395946548977143, 7.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58992.332289, nan, 0.6681453567753847, -13.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58992.335488, 21.514393726401686, 0.8444614925911113, 9.0, 7.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58992.341905, 22.15257498915995, 1.7371779276160002, 5.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 58992.352884, 23.9, 8.68588963808, 1.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59011.29091, 18.836735336838075, 0.11267073822981134, 106.0, 11.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59011.2946, 18.615141619232908, 0.08351816959692308, 130.0, 10.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59011.302907, 18.606821760860587, 0.07459256368580154, 131.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59011.316281, 18.623525724251877, 0.07574903754139535, 129.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59015.303524, 18.80643375514844, 0.07968706089981653, 109.0, 8.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59015.306771, 18.97879262861516, 0.1050712456219355, 93.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59015.313682, 18.97879262861516, 0.12842041131569895, 93.0, 11.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59015.324253, 18.738855026932704, 0.08423815381758622, 116.0, 9.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59020.302203, 19.287254899964356, 0.37225241306057144, 70.0, 24.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59020.305885, 19.076452685714266, 0.17882713960752944, 85.0, 14.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59020.312835, 19.45462187404089, 0.28952965460266666, 60.0, 16.0, ATLAS
c, 23.9, 0.085, 200.099125, 45.261161, 59020.322905, 18.878499570595203, 0.44706784901882357, 102.0, 42.0, ATLAS
