# Combination of '2019mrj' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58691.425458, 21.95462187404089, 1.9905163753933335, 6.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58691.429115, 20.5944517631652, 0.5687189643980953, 21.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58691.434281, 22.394850021680092, 2.7143405119, 4.0, 10.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58691.447231, 22.15257498915995, 2.605766891424, 5.0, 12.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58699.385528, 20.00924374808178, 0.30159339021111115, 36.0, 10.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58699.386912, 19.894850021680092, 0.29857745630900007, 40.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58699.391582, 20.207196863200842, 0.43429448190400005, 30.0, 12.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58699.401884, 19.287254899964356, 0.2016367237411429, 70.0, 13.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58703.316084, 19.026524983387716, 0.14639139839460674, 89.0, 12.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58703.319075, 19.115465369040706, 0.1986102813585366, 82.0, 15.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58703.327489, 19.51031286081877, 0.22857604310736843, 57.0, 12.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58703.338539, 18.97879262861516, 0.1634441598563441, 93.0, 14.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58707.381895, 18.504093769761873, 0.18095603412666666, 144.0, 24.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58707.396504, 19.026524983387716, 0.4391741951838202, 89.0, 36.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58707.399443, 19.318727718234406, 0.5269013934864706, 68.0, 33.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58707.409576, 18.37621246364342, 0.29489131487308645, 162.0, 44.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58723.326293, 19.226920700672558, 0.1467211087513514, 74.0, 10.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58723.329991, 19.197966019298022, 0.14286002694210526, 76.0, 10.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58723.33549, 18.933070664334387, 0.12312472425113404, 97.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58723.34665, 18.967180366000754, 0.11550385157021278, 94.0, 10.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58727.240389, 19.226920700672558, 0.19073744137675677, 74.0, 13.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58727.240846, 19.43667541247308, 0.1957884959403279, 61.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58727.246141, 19.21234684152075, 0.1302883445712, 75.0, 9.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58727.256097, 19.43667541247308, 0.16019058758754098, 61.0, 9.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58755.235943, 20.647425010840045, 0.5971549126180001, 20.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58755.23918, 21.034679910804403, 0.9306310326514287, 14.0, 12.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58755.24513, 20.495680409956016, 0.5192651414069566, 23.0, 11.0, ATLAS
c, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58755.255923, 20.449471895720983, 0.7238241365066667, 24.0, 16.0, ATLAS
o, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58681.455457, 20.449471895720983, 2.5333844777733336, 24.0, 56.0, ATLAS
o, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58681.459159, nan, 1.102700832959375, -64.0, 65.0, ATLAS
o, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58681.469248, nan, 0.7711771173996262, -107.0, 76.0, ATLAS
o, 23.9, 0.0762994511356253, 236.67979, 28.197915, 58681.476172, 19.631074559755156, 1.9798719027976472, 51.0, 93.0, ATLAS
