# Data from 'ATLAS' for 'SN ATLAS2022vse'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
60.34133, -54.75442, o, 59800.389463, 21.367, 1.5, 10, 16, 21.4, ATLAS
60.34133, -54.75442, o, 59800.414662, -24.505, 20.5, -1, 12, nan, ATLAS
60.34133, -54.75442, o, 59800.424433, 21.011, 0.979, 14, 14, 21.034679910804403, ATLAS
60.34133, -54.75442, o, 59800.430148, 21.503, 1.952, 9, 18, 21.514393726401686, ATLAS
60.34133, -54.75442, o, 59802.080983, 18.183, 3.091, 194, 598, 18.180495675174434, ATLAS
60.34133, -54.75442, o, 59802.083901, -16.776, 2.131, -707, 1507, nan, ATLAS
60.34133, -54.75442, o, 59804.315706, 22.618, 8.531, 3, 28, 22.707196863200842, ATLAS
60.34133, -54.75442, o, 59804.318429, -22.338, 5.558, -4, 23, nan, ATLAS
60.34133, -54.75442, o, 59804.328043, -20.566, 1.153, -22, 25, nan, ATLAS
60.34133, -54.75442, o, 59804.344354, 20.141, 0.751, 32, 24, 20.137125054200233, ATLAS
60.34133, -54.75442, o, 59814.100738, -21.958, 1.962, -6, 12, nan, ATLAS
60.34133, -54.75442, o, 59814.103907, 19.966, 0.629, 38, 24, 19.950541008457975, ATLAS
60.34133, -54.75442, o, 59814.109968, 22.245, 3.1, 5, 14, 22.15257498915995, ATLAS
60.34133, -54.75442, o, 59814.127633, -20.419, 0.527, -25, 13, nan, ATLAS
60.34133, -54.75442, c, 59820.265632, -21.671, 1.348, -8, 10, nan, ATLAS
60.34133, -54.75442, c, 59820.268422, -22.321, 2.282, -4, 10, nan, ATLAS
60.34133, -54.75442, c, 59820.283874, 23.417, 6.538, 2, 10, 23.147425010840045, ATLAS
60.34133, -54.75442, o, 59826.04174, -22.31, 2.4, -4, 10, nan, ATLAS
60.34133, -54.75442, o, 59826.066767, -21.125, 0.91, -13, 12, nan, ATLAS
60.34133, -54.75442, o, 59826.078321, 21.234, 1.028, 12, 12, 21.202046884880936, ATLAS
60.34133, -54.75442, o, 59826.086791, 23.547, 7.778, 1, 11, 23.9, ATLAS
60.34133, -54.75442, o, 59830.102843, -19.999, 0.481, -36, 18, nan, ATLAS
60.34133, -54.75442, o, 59830.119207, 23.155, 9.313, 2, 18, 23.147425010840045, ATLAS
60.34133, -54.75442, o, 59830.122363, 21.968, 3.152, 6, 19, 21.95462187404089, ATLAS
60.34133, -54.75442, o, 59830.134189, 20.888, 1.0, 16, 16, 20.889700043360186, ATLAS
60.34133, -54.75442, o, 59838.092153, 19.979, 0.415, 37, 15, 19.97949568983251, ATLAS
60.34133, -54.75442, o, 59838.093999, 19.0, 0.201, 91, 18, 19.002396519197266, ATLAS
60.34133, -54.75442, o, 59838.097848, 19.657, 0.354, 50, 18, 19.65257498915995, ATLAS
60.34133, -54.75442, o, 59838.103284, 19.52, 0.275, 56, 16, 19.529529932484497, ATLAS
60.34133, -54.75442, o, 59844.214443, 18.275, 0.086, 178, 15, 18.273949994227763, ATLAS
60.34133, -54.75442, o, 59844.239759, 18.166, 0.073, 197, 14, 18.163834434596016, ATLAS
60.34133, -54.75442, o, 59844.242462, 18.288, 0.092, 176, 16, 18.286218330464624, ATLAS
60.34133, -54.75442, o, 59844.255774, 18.274, 0.073, 178, 13, 18.273949994227763, ATLAS
60.34133, -54.75442, c, 59846.067041, 18.003, 0.058, 228, 13, 18.005162882498865, ATLAS
60.34133, -54.75442, c, 59846.068843, 17.938, 0.075, 243, 18, 17.935984316004216, ATLAS
60.34133, -54.75442, c, 59846.072451, 18.065, 0.05, 216, 11, 18.06386562212267, ATLAS
60.34133, -54.75442, c, 59846.077877, 17.964, 0.039, 237, 9, 17.96312913497474, ATLAS
60.34133, -54.75442, o, 59848.287262, 18.028, 0.108, 223, 24, 18.029237842379597, ATLAS
60.34133, -54.75442, o, 59848.290047, 18.157, 0.084, 198, 17, 18.15833702434617, ATLAS
60.34133, -54.75442, o, 59848.316667, 18.139, 0.083, 202, 17, 18.13662157638344, ATLAS
60.34133, -54.75442, o, 59848.3194, 18.172, 0.135, 195, 26, 18.174913471593705, ATLAS
60.34133, -54.75442, c, 59850.059693, 17.868, 0.075, 259, 19, 17.86675058979687, ATLAS
60.34133, -54.75442, c, 59850.062413, 17.963, 0.043, 237, 10, 17.96312913497474, ATLAS
60.34133, -54.75442, c, 59850.083722, 17.983, 0.046, 233, 11, 17.981610197434954, ATLAS
60.34133, -54.75442, c, 59850.086878, 18.015, 0.066, 226, 15, 18.014728902131495, ATLAS
60.34133, -54.75442, o, 59852.179094, 18.046, 0.056, 220, 12, 18.043943297944484, ATLAS
60.34133, -54.75442, o, 59852.184142, 18.02, 0.052, 225, 12, 18.019543704721592, ATLAS
60.34133, -54.75442, o, 59852.218898, 18.118, 0.06, 206, 12, 18.115331949077117, ATLAS
60.34133, -54.75442, o, 59852.240875, 17.761, 0.045, 285, 13, 17.762887849978725, ATLAS
60.34133, -54.75442, c, 59853.994089, 18.129, 0.059, 203, 12, 18.131259905216965, ATLAS
60.34133, -54.75442, c, 59853.996856, 18.225, 0.06, 186, 11, 18.226217639455207, ATLAS
60.34133, -54.75442, c, 59854.000027, 18.267, 0.065, 179, 12, 18.267867422550268, ATLAS
60.34133, -54.75442, c, 59854.020645, 18.135, 0.053, 202, 11, 18.13662157638344, ATLAS
60.34133, -54.75442, o, 59856.21267, 18.354, 0.108, 165, 18, 18.356290139465234, ATLAS
60.34133, -54.75442, o, 59856.235185, 18.447, 0.096, 152, 15, 18.44539103013807, ATLAS
60.34133, -54.75442, o, 59856.250961, 18.303, 0.091, 173, 16, 18.30488474217801, ATLAS
60.34133, -54.75442, o, 59856.252764, 18.199, 0.079, 191, 15, 18.19741658188068, ATLAS
60.34133, -54.75442, o, 59857.925526, 18.562, 0.132, 137, 18, 18.558198582108982, ATLAS
60.34133, -54.75442, o, 59857.927787, 18.304, 0.102, 173, 18, 18.30488474217801, ATLAS
60.34133, -54.75442, o, 59857.930958, 18.394, 0.115, 159, 18, 18.39650718919887, ATLAS
60.34133, -54.75442, o, 59857.936412, 18.516, 0.116, 142, 16, 18.519279139042357, ATLAS
60.34133, -54.75442, o, 59864.31353, 18.36, 0.189, 164, 31, 18.362890379880753, ATLAS
60.34133, -54.75442, o, 59864.316683, 18.497, 0.174, 145, 25, 18.496579994412564, ATLAS
60.34133, -54.75442, o, 59864.328452, 18.457, 0.19, 150, 29, 18.459771852360795, ATLAS
60.34133, -54.75442, o, 59864.334348, 18.751, 0.205, 115, 24, 18.74825539911597, ATLAS
60.34133, -54.75442, o, 59864.335715, 18.553, 0.172, 138, 24, 18.550302283996906, ATLAS
60.34133, -54.75442, o, 59864.345664, 18.387, 0.127, 160, 20, 18.389700043360186, ATLAS
60.34133, -54.75442, o, 59864.349272, 18.805, 0.175, 109, 19, 18.80643375514844, ATLAS
60.34133, -54.75442, o, 59864.358797, 18.72, 0.164, 118, 19, 18.720294981734686, ATLAS
60.34133, -54.75442, o, 59865.86371, 18.824, 0.161, 107, 17, 18.826540555786973, ATLAS
60.34133, -54.75442, o, 59865.866479, 18.661, 0.124, 125, 16, 18.657724967479858, ATLAS
60.34133, -54.75442, o, 59865.890671, 18.597, 0.144, 132, 19, 18.598565171985374, ATLAS
60.34133, -54.75442, o, 59865.89473, 18.368, 0.139, 163, 23, 18.369530988990103, ATLAS
60.34133, -54.75442, o, 59868.265339, 18.673, 0.149, 123, 18, 18.675237221401503, ATLAS
60.34133, -54.75442, o, 59868.26714, 18.696, 0.168, 121, 20, 18.69303657420887, ATLAS
60.34133, -54.75442, o, 59868.291349, 18.933, 0.135, 97, 13, 18.933070664334387, ATLAS
60.34133, -54.75442, o, 59868.294509, 18.932, 0.16, 97, 16, 18.933070664334387, ATLAS
60.34133, -54.75442, o, 59870.042629, 19.335, 0.181, 67, 12, 19.334812993247933, ATLAS
60.34133, -54.75442, o, 59870.046755, 18.981, 0.155, 93, 14, 18.97879262861516, ATLAS
60.34133, -54.75442, o, 59870.05197, 18.975, 0.144, 93, 14, 18.97879262861516, ATLAS
60.34133, -54.75442, o, 59870.062443, 19.648, 0.353, 50, 18, 19.65257498915995, ATLAS
60.34133, -54.75442, c, 59872.261337, 19.935, 0.253, 38, 10, 19.950541008457975, ATLAS
60.34133, -54.75442, c, 59872.264498, 19.509, 0.164, 57, 9, 19.51031286081877, ATLAS
60.34133, -54.75442, c, 59872.287342, 19.842, 0.242, 42, 10, 19.841876774005247, ATLAS
60.34133, -54.75442, c, 59872.302947, 19.748, 0.214, 46, 10, 19.743105420796063, ATLAS
60.34133, -54.75442, o, 59873.962655, 19.527, 0.24, 56, 14, 19.529529932484497, ATLAS
60.34133, -54.75442, o, 59873.982966, 19.312, 0.202, 68, 14, 19.318727718234406, ATLAS
60.34133, -54.75442, o, 59874.001487, 20.457, 0.598, 24, 14, 20.449471895720983, ATLAS
60.34133, -54.75442, o, 59874.010525, 19.543, 0.315, 55, 17, 19.54909327626439, ATLAS
60.34133, -54.75442, c, 59876.20902, 19.399, 0.23, 63, 14, 19.401648626366043, ATLAS
60.34133, -54.75442, c, 59876.233112, 19.598, 0.282, 53, 15, 19.589310325998028, ATLAS
60.34133, -54.75442, c, 59876.235373, 19.843, 0.231, 42, 10, 19.841876774005247, ATLAS
60.34133, -54.75442, c, 59876.237187, 19.762, 0.246, 45, 11, 19.76696871556164, ATLAS
60.34133, -54.75442, c, 59876.253452, 20.306, 0.331, 27, 9, 20.32159058960253, ATLAS
60.34133, -54.75442, c, 59876.256605, 19.726, 0.223, 47, 10, 19.719755355160704, ATLAS
60.34133, -54.75442, o, 59877.990543, 19.635, 0.319, 51, 16, 19.631074559755156, ATLAS
60.34133, -54.75442, o, 59878.01448, 20.006, 0.394, 36, 14, 20.00924374808178, ATLAS
60.34133, -54.75442, o, 59878.042076, 19.504, 0.22, 57, 13, 19.51031286081877, ATLAS
60.34133, -54.75442, o, 59878.048855, 20.07, 0.414, 34, 14, 20.07130270739436, ATLAS
60.34133, -54.75442, c, 59880.272114, 20.33, 0.436, 27, 12, 20.32159058960253, ATLAS
60.34133, -54.75442, c, 59880.299061, 20.174, 0.34, 31, 10, 20.171595765414317, ATLAS
60.34133, -54.75442, c, 59880.302243, 19.941, 0.284, 38, 11, 19.950541008457975, ATLAS
60.34133, -54.75442, c, 59880.308181, 19.977, 0.305, 37, 11, 19.97949568983251, ATLAS
60.34133, -54.75442, c, 59880.312712, 19.96, 0.256, 38, 10, 19.950541008457975, ATLAS
60.34133, -54.75442, c, 59880.315661, 19.949, 0.252, 38, 10, 19.950541008457975, ATLAS
60.34133, -54.75442, c, 59880.34824, 19.827, 0.251, 43, 11, 19.816328861051034, ATLAS
60.34133, -54.75442, c, 59880.367574, 20.284, 0.524, 28, 15, 20.28210492164445, ATLAS
60.34133, -54.75442, o, 59882.045104, 19.593, 0.36, 53, 19, 19.589310325998028, ATLAS
60.34133, -54.75442, o, 59882.048006, 19.692, 0.375, 48, 18, 19.69689690656103, ATLAS
60.34133, -54.75442, o, 59882.07868, 19.201, 0.555, 76, 42, 19.197966019298022, ATLAS
60.34133, -54.75442, o, 59882.10323, 19.169, 0.343, 78, 27, 19.1697634932738, ATLAS
60.34133, -54.75442, o, 59884.196498, 20.023, 0.48, 36, 17, 20.00924374808178, ATLAS
60.34133, -54.75442, o, 59884.220227, 19.338, 0.254, 67, 17, 19.334812993247933, ATLAS
60.34133, -54.75442, o, 59884.222028, 20.387, 0.624, 25, 16, 20.405149978319905, ATLAS
60.34133, -54.75442, o, 59884.23126, 20.12, 0.426, 32, 14, 20.137125054200233, ATLAS
60.34133, -54.75442, c, 59884.284302, 20.217, 0.402, 30, 12, 20.207196863200842, ATLAS
60.34133, -54.75442, c, 59884.288016, 19.761, 0.232, 45, 10, 19.76696871556164, ATLAS
60.34133, -54.75442, c, 59884.293653, 20.788, 0.675, 18, 12, 20.761818737241732, ATLAS
60.34133, -54.75442, c, 59884.324428, 20.582, 0.552, 21, 12, 20.5944517631652, ATLAS
60.34133, -54.75442, o, 59888.226588, 22.385, 5.455, 4, 22, 22.394850021680092, ATLAS
60.34133, -54.75442, o, 59888.229981, 19.452, 0.42, 60, 25, 19.45462187404089, ATLAS
60.34133, -54.75442, o, 59888.23269, 21.021, 1.865, 14, 26, 21.034679910804403, ATLAS
60.34133, -54.75442, o, 59888.242587, 19.812, 0.651, 43, 28, 19.816328861051034, ATLAS
60.34133, -54.75442, o, 59888.32171, -20.291, 1.459, -28, 40, nan, ATLAS
60.34133, -54.75442, o, 59889.937246, -14.626, 0.858, -5124, 4396, nan, ATLAS
60.34133, -54.75442, o, 59889.939052, -13.129, 0.748, -20339, 15210, nan, ATLAS
60.34133, -54.75442, o, 59892.228963, 19.189, 1.12, 77, 86, 19.183773187068795, ATLAS
60.34133, -54.75442, o, 59892.23212, 19.482, 2.819, 58, 165, 19.491430016092657, ATLAS
60.34133, -54.75442, o, 59892.255672, 19.676, 2.882, 49, 141, 19.674509799928714, ATLAS
60.34133, -54.75442, o, 59892.284618, 18.387, 1.698, 160, 272, 18.389700043360186, ATLAS
60.34133, -54.75442, o, 59893.95521, 19.761, 0.455, 45, 21, 19.76696871556164, ATLAS
60.34133, -54.75442, o, 59893.956561, 22.238, 4.643, 5, 22, 22.15257498915995, ATLAS
60.34133, -54.75442, o, 59893.961536, 19.82, 0.457, 43, 20, 19.816328861051034, ATLAS
60.34133, -54.75442, o, 59893.972287, 19.723, 0.414, 47, 19, 19.719755355160704, ATLAS
60.34133, -54.75442, o, 59893.977101, 21.832, 2.854, 7, 19, 21.787254899964356, ATLAS
60.34133, -54.75442, o, 59893.980311, 19.985, 0.594, 37, 22, 19.97949568983251, ATLAS
60.34133, -54.75442, o, 59894.016046, 19.658, 0.315, 50, 16, 19.65257498915995, ATLAS
60.34133, -54.75442, o, 59894.021049, 20.252, 0.581, 29, 17, 20.24400500525261, ATLAS
60.34133, -54.75442, o, 59896.226618, 19.729, 0.366, 47, 17, 19.719755355160704, ATLAS
60.34133, -54.75442, o, 59896.261655, 19.622, 0.251, 51, 13, 19.631074559755156, ATLAS
60.34133, -54.75442, o, 59896.264371, 23.11, 7.733, 2, 16, 23.147425010840045, ATLAS
60.34133, -54.75442, o, 59896.270692, 20.739, 0.837, 18, 15, 20.761818737241732, ATLAS
60.34133, -54.75442, o, 59897.958517, 20.652, 0.739, 20, 15, 20.647425010840045, ATLAS
60.34133, -54.75442, o, 59897.961504, 21.015, 1.078, 14, 15, 21.034679910804403, ATLAS
60.34133, -54.75442, o, 59897.964207, 20.929, 1.088, 15, 17, 20.959771852360795, ATLAS
60.34133, -54.75442, o, 59897.973321, 20.06, 0.514, 34, 18, 20.07130270739436, ATLAS
60.34133, -54.75442, o, 59900.164588, 20.272, 0.358, 28, 10, 20.28210492164445, ATLAS
60.34133, -54.75442, o, 59900.189222, 20.313, 0.399, 27, 11, 20.32159058960253, ATLAS
60.34133, -54.75442, o, 59900.191053, 21.225, 1.071, 12, 13, 21.202046884880936, ATLAS
60.34133, -54.75442, o, 59900.20366, 20.2, 0.284, 30, 9, 20.207196863200842, ATLAS
60.34133, -54.75442, o, 59904.195733, 20.248, 0.339, 29, 10, 20.24400500525261, ATLAS
60.34133, -54.75442, o, 59904.198886, 25.688, 52.0, 0, 10, inf, ATLAS
60.34133, -54.75442, o, 59904.228684, 20.91, 0.661, 16, 10, 20.889700043360186, ATLAS
60.34133, -54.75442, o, 59904.234093, 21.388, 0.929, 10, 9, 21.4, ATLAS
60.34133, -54.75442, c, 59905.896078, 20.955, 0.564, 15, 8, 20.959771852360795, ATLAS
60.34133, -54.75442, c, 59905.899337, 21.039, 0.684, 14, 10, 21.034679910804403, ATLAS
60.34133, -54.75442, c, 59905.902499, 20.897, 0.496, 16, 8, 20.889700043360186, ATLAS
60.34133, -54.75442, c, 59905.9107, 20.849, 0.535, 17, 9, 20.823877696554312, ATLAS
60.34133, -54.75442, c, 59905.912518, 21.714, 1.078, 8, 8, 21.64227503252014, ATLAS
60.34133, -54.75442, c, 59905.914336, 20.317, 0.374, 27, 10, 20.32159058960253, ATLAS
60.34133, -54.75442, c, 59905.940047, 22.771, 3.667, 3, 10, 22.707196863200842, ATLAS
60.34133, -54.75442, c, 59905.943238, 21.066, 0.707, 14, 10, 21.034679910804403, ATLAS
60.34133, -54.75442, o, 59908.205469, 20.067, 0.486, 34, 17, 20.07130270739436, ATLAS
60.34133, -54.75442, o, 59908.208621, 20.456, 0.744, 24, 18, 20.449471895720983, ATLAS
60.34133, -54.75442, o, 59908.214041, 20.289, 0.565, 28, 16, 20.28210492164445, ATLAS
60.34133, -54.75442, o, 59908.217645, 20.456, 0.551, 24, 13, 20.449471895720983, ATLAS
60.34133, -54.75442, o, 59908.24931, -23.912, 16.571, -1, 16, nan, ATLAS
60.34133, -54.75442, o, 59908.253757, 21.544, 1.314, 9, 12, 21.514393726401686, ATLAS
60.34133, -54.75442, o, 59908.256912, 20.201, 0.654, 30, 20, 20.207196863200842, ATLAS
60.34133, -54.75442, o, 59908.26257, 19.664, 0.453, 50, 22, 19.65257498915995, ATLAS
60.34133, -54.75442, c, 59909.904149, 20.431, 0.373, 24, 9, 20.449471895720983, ATLAS
60.34133, -54.75442, c, 59909.907315, 20.427, 0.376, 24, 9, 20.449471895720983, ATLAS
60.34133, -54.75442, c, 59909.912738, 20.803, 0.463, 17, 8, 20.823877696554312, ATLAS
60.34133, -54.75442, c, 59909.919558, 20.771, 0.615, 18, 11, 20.761818737241732, ATLAS
60.34133, -54.75442, c, 59909.936748, 21.707, 1.194, 8, 9, 21.64227503252014, ATLAS
60.34133, -54.75442, c, 59909.961675, 18.593, 1.114, 133, 148, 18.590370897582282, ATLAS
60.34133, -54.75442, c, 59909.964829, -22.213, 53.0, -5, 251, nan, ATLAS
60.34133, -54.75442, o, 59912.191478, 20.128, 0.513, 32, 16, 20.137125054200233, ATLAS
60.34133, -54.75442, o, 59912.195221, 20.338, 0.527, 27, 14, 20.32159058960253, ATLAS
60.34133, -54.75442, o, 59912.200628, 20.12, 0.488, 32, 16, 20.137125054200233, ATLAS
60.34133, -54.75442, o, 59912.23598, 20.284, 0.545, 28, 15, 20.28210492164445, ATLAS
60.34133, -54.75442, o, 59913.90327, 22.312, 3.76, 4, 16, 22.394850021680092, ATLAS
60.34133, -54.75442, o, 59913.905071, -20.427, 0.628, -24, 15, nan, ATLAS
60.34133, -54.75442, o, 59913.908247, 21.27, 1.309, 11, 15, 21.296518287104437, ATLAS
60.34133, -54.75442, o, 59913.915126, 20.41, 0.65, 25, 16, 20.405149978319905, ATLAS
60.34133, -54.75442, o, 59913.92296, 21.853, 2.064, 7, 14, 21.787254899964356, ATLAS
60.34133, -54.75442, o, 59913.932212, 21.415, 1.52, 10, 15, 21.4, ATLAS
60.34133, -54.75442, o, 59913.967291, 21.432, 1.241, 10, 12, 21.4, ATLAS
60.34133, -54.75442, o, 59916.125858, 21.927, 4.276, 6, 26, 21.95462187404089, ATLAS
60.34133, -54.75442, o, 59916.12721, 19.408, 0.489, 63, 31, 19.401648626366043, ATLAS
60.34133, -54.75442, o, 59916.128566, -20.748, 1.458, -18, 27, nan, ATLAS
60.34133, -54.75442, o, 59916.129916, 19.634, 0.665, 51, 34, 19.631074559755156, ATLAS
60.34133, -54.75442, o, 59916.131267, 20.276, 0.979, 28, 28, 20.28210492164445, ATLAS
60.34133, -54.75442, o, 59916.134879, 20.626, 1.663, 20, 34, 20.647425010840045, ATLAS
60.34133, -54.75442, o, 59916.136235, -19.52, 0.452, -56, 26, nan, ATLAS
60.34133, -54.75442, o, 59916.140749, -19.649, 0.593, -50, 30, nan, ATLAS
60.34133, -54.75442, o, 59917.914099, -16.754, 1.185, -722, 855, nan, ATLAS
60.34133, -54.75442, o, 59917.979366, 24.099, 25.0, 1, 21, 23.9, ATLAS
60.34133, -54.75442, o, 59917.985357, 21.927, 3.362, 6, 21, 21.95462187404089, ATLAS
60.34133, -54.75442, o, 59917.988062, 20.641, 1.038, 20, 21, 20.647425010840045, ATLAS
60.34133, -54.75442, o, 59917.991231, -22.208, 4.387, -5, 21, nan, ATLAS
60.34133, -54.75442, o, 59917.998441, 19.584, 0.727, 53, 39, 19.589310325998028, ATLAS
60.34133, -54.75442, o, 59920.186852, 19.973, 0.686, 37, 26, 19.97949568983251, ATLAS
60.34133, -54.75442, o, 59920.190005, -20.024, 0.719, -36, 26, nan, ATLAS
60.34133, -54.75442, o, 59920.19542, 20.42, 1.161, 25, 29, 20.405149978319905, ATLAS
60.34133, -54.75442, o, 59920.206791, 19.738, 0.607, 46, 28, 19.743105420796063, ATLAS
60.34133, -54.75442, o, 59921.894436, 21.697, 3.109, 8, 24, 21.64227503252014, ATLAS
60.34133, -54.75442, o, 59921.898051, 20.432, 0.978, 24, 24, 20.449471895720983, ATLAS
60.34133, -54.75442, o, 59921.903616, 20.027, 0.684, 35, 24, 20.03982988912431, ATLAS
60.34133, -54.75442, o, 59921.937854, 14.126, 0.897, 8122, 7287, 14.125842537114952, ATLAS
60.34133, -54.75442, o, 59924.148541, 21.894, 2.438, 6, 16, 21.95462187404089, ATLAS
60.34133, -54.75442, o, 59924.151719, 21.033, 1.063, 14, 15, 21.034679910804403, ATLAS
60.34133, -54.75442, o, 59924.183441, 22.1, 3.532, 5, 18, 22.15257498915995, ATLAS
60.34133, -54.75442, o, 59924.190661, 21.287, 1.613, 11, 18, 21.296518287104437, ATLAS
60.34133, -54.75442, c, 59928.154873, 20.65, 0.437, 20, 9, 20.647425010840045, ATLAS
60.34133, -54.75442, c, 59928.158026, 21.055, 0.77, 14, 11, 21.034679910804403, ATLAS
60.34133, -54.75442, c, 59928.164358, 20.074, 0.275, 34, 9, 20.07130270739436, ATLAS
60.34133, -54.75442, c, 59928.177483, 21.258, 0.868, 11, 10, 21.296518287104437, ATLAS
60.34133, -54.75442, c, 59932.134014, 23.277, 5.692, 2, 10, 23.147425010840045, ATLAS
60.34133, -54.75442, c, 59932.137631, 20.208, 0.318, 30, 10, 20.207196863200842, ATLAS
60.34133, -54.75442, c, 59932.143531, 21.332, 0.93, 11, 10, 21.296518287104437, ATLAS
60.34133, -54.75442, c, 59932.173769, 21.329, 0.932, 11, 10, 21.296518287104437, ATLAS
60.34133, -54.75442, o, 59933.905977, 20.816, 0.791, 17, 14, 20.823877696554312, ATLAS
60.34133, -54.75442, o, 59933.909199, 24.212, 14.6, 1, 11, 23.9, ATLAS
60.34133, -54.75442, o, 59933.916474, 20.491, 0.514, 23, 12, 20.495680409956016, ATLAS
60.34133, -54.75442, o, 59933.926906, 21.525, 1.491, 9, 13, 21.514393726401686, ATLAS
60.34133, -54.75442, c, 59936.162356, 21.872, 1.694, 6, 11, 21.95462187404089, ATLAS
60.34133, -54.75442, c, 59936.165514, 20.46, 0.428, 24, 10, 20.449471895720983, ATLAS
60.34133, -54.75442, c, 59936.171849, 20.406, 0.376, 25, 9, 20.405149978319905, ATLAS
60.34133, -54.75442, c, 59936.181817, 20.889, 0.632, 16, 10, 20.889700043360186, ATLAS
60.34133, -54.75442, o, 59937.903819, -20.883, 3.773, -16, 61, nan, ATLAS
60.34133, -54.75442, o, 59937.906981, 19.224, 1.025, 74, 76, 19.226920700672558, ATLAS
60.34133, -54.75442, o, 59937.912436, 20.95, 1.107, 15, 17, 20.959771852360795, ATLAS
60.34133, -54.75442, o, 59937.922888, -20.027, 0.714, -35, 25, nan, ATLAS
60.34133, -54.75442, c, 59940.115673, 22.48, 2.2, 4, 8, 22.394850021680092, ATLAS
60.34133, -54.75442, c, 59940.119275, 20.657, 0.446, 20, 9, 20.647425010840045, ATLAS
60.34133, -54.75442, c, 59940.125148, 22.36, 2.333, 4, 10, 22.394850021680092, ATLAS
60.34133, -54.75442, c, 59940.136928, 20.624, 0.372, 20, 8, 20.647425010840045, ATLAS
60.34133, -54.75442, o, 59941.884654, 23.527, 8.727, 1, 12, 23.9, ATLAS
60.34133, -54.75442, o, 59941.887839, 21.407, 1.342, 10, 13, 21.4, ATLAS
60.34133, -54.75442, o, 59941.893727, 22.586, 3.625, 3, 12, 22.707196863200842, ATLAS
60.34133, -54.75442, o, 59941.90602, 20.062, 0.333, 34, 11, 20.07130270739436, ATLAS
60.34133, -54.75442, o, 59944.126721, 20.411, 0.641, 25, 16, 20.405149978319905, ATLAS
