# Data from 'ATLAS' for 'SN ATLAS2024zaj'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
41.46968, -17.04216, o, 60546.391863, -19.14, 0.222, -80, 18, nan, ATLAS
41.46968, -17.04216, o, 60546.396975, 20.853, 1.104, 17, 18, 20.823877696554312, ATLAS
41.46968, -17.04216, o, 60546.412125, -19.362, 0.342, -65, 22, nan, ATLAS
41.46968, -17.04216, o, 60548.300654, -19.743, 0.381, -46, 18, nan, ATLAS
41.46968, -17.04216, o, 60548.302456, -20.2, 0.495, -30, 15, nan, ATLAS
41.46968, -17.04216, o, 60548.319133, -19.468, 0.226, -59, 13, nan, ATLAS
41.46968, -17.04216, o, 60548.323603, -19.726, 0.325, -47, 15, nan, ATLAS
41.46968, -17.04216, o, 60550.305974, -16.531, 0.227, -886, 202, nan, ATLAS
41.46968, -17.04216, o, 60550.307775, -15.988, 0.157, -1461, 229, nan, ATLAS
41.46968, -17.04216, o, 60550.310931, 19.501, 6.231, 58, 358, 19.491430016092657, ATLAS
41.46968, -17.04216, o, 60550.33706, 16.112, 0.837, 1304, 1091, 16.111806021510244, ATLAS
41.46968, -17.04216, o, 60552.130077, -19.809, 0.303, -43, 13, nan, ATLAS
41.46968, -17.04216, o, 60552.134166, -19.44, 0.189, -61, 12, nan, ATLAS
41.46968, -17.04216, o, 60552.158491, -19.448, 0.213, -60, 13, nan, ATLAS
41.46968, -17.04216, o, 60552.163937, -21.606, 2.514, -8, 21, nan, ATLAS
41.46968, -17.04216, o, 60554.300631, -18.875, 0.105, -102, 11, nan, ATLAS
41.46968, -17.04216, o, 60554.303067, -19.57, 0.229, -54, 12, nan, ATLAS
41.46968, -17.04216, o, 60554.313144, -19.924, 0.297, -39, 12, nan, ATLAS
41.46968, -17.04216, o, 60554.316749, -18.937, 0.116, -97, 11, nan, ATLAS
41.46968, -17.04216, c, 60555.0392, -19.596, 0.192, -53, 10, nan, ATLAS
41.46968, -17.04216, c, 60555.041004, -18.955, 0.085, -95, 8, nan, ATLAS
41.46968, -17.04216, c, 60555.04461, -19.176, 0.129, -78, 10, nan, ATLAS
41.46968, -17.04216, c, 60555.050471, 19.803, 0.244, 44, 11, 19.79136830878453, ATLAS
41.46968, -17.04216, o, 60557.290956, -22.919, 4.765, -2, 12, nan, ATLAS
41.46968, -17.04216, o, 60557.292762, -18.955, 0.122, -95, 12, nan, ATLAS
41.46968, -17.04216, o, 60557.295925, -20.297, 0.434, -28, 12, nan, ATLAS
41.46968, -17.04216, o, 60557.307072, -20.766, 0.661, -18, 12, nan, ATLAS
41.46968, -17.04216, o, 60557.417079, -20.326, 0.513, -27, 14, nan, ATLAS
41.46968, -17.04216, o, 60558.294294, 19.677, 0.228, 49, 11, 19.674509799928714, ATLAS
41.46968, -17.04216, o, 60558.296117, -19.371, 0.184, -65, 12, nan, ATLAS
41.46968, -17.04216, o, 60558.300864, -19.261, 0.164, -72, 12, nan, ATLAS
41.46968, -17.04216, o, 60558.305994, -21.877, 1.683, -6, 11, nan, ATLAS
41.46968, -17.04216, c, 60559.014496, -20.076, 0.277, -34, 9, nan, ATLAS
41.46968, -17.04216, c, 60559.017687, -19.654, 0.188, -50, 9, nan, ATLAS
41.46968, -17.04216, c, 60559.022213, -22.637, 2.895, -3, 9, nan, ATLAS
41.46968, -17.04216, c, 60559.034696, -19.817, 0.248, -43, 11, nan, ATLAS
41.46968, -17.04216, c, 60560.031688, -20.01, 0.228, -36, 8, nan, ATLAS
41.46968, -17.04216, c, 60560.033509, -19.374, 0.127, -65, 8, nan, ATLAS
41.46968, -17.04216, c, 60560.043265, -19.535, 0.181, -56, 10, nan, ATLAS
41.46968, -17.04216, c, 60560.049954, -18.961, 0.101, -95, 10, nan, ATLAS
41.46968, -17.04216, o, 60561.292627, -19.055, 0.167, -87, 14, nan, ATLAS
41.46968, -17.04216, o, 60561.295789, -19.578, 0.245, -54, 13, nan, ATLAS
41.46968, -17.04216, o, 60561.301445, -18.615, 0.271, -130, 35, nan, ATLAS
41.46968, -17.04216, o, 60561.327103, -15.276, 0.252, -2817, 710, nan, ATLAS
41.46968, -17.04216, o, 60562.282448, 20.868, 0.917, 16, 15, 20.889700043360186, ATLAS
41.46968, -17.04216, o, 60562.284257, -18.603, 0.108, -131, 14, nan, ATLAS
41.46968, -17.04216, o, 60562.287106, -21.744, 1.797, -7, 13, nan, ATLAS
41.46968, -17.04216, o, 60562.292542, 21.645, 1.519, 8, 12, 21.64227503252014, ATLAS
41.46968, -17.04216, o, 60562.54828, -20.942, 0.75, -15, 11, nan, ATLAS
41.46968, -17.04216, o, 60562.551052, -18.939, 0.134, -96, 13, nan, ATLAS
41.46968, -17.04216, o, 60562.553829, -22.939, 5.833, -2, 14, nan, ATLAS
41.46968, -17.04216, o, 60562.56016, -19.483, 0.222, -58, 13, nan, ATLAS
41.46968, -17.04216, o, 60565.283212, -21.316, 3.556, -11, 38, nan, ATLAS
41.46968, -17.04216, o, 60565.288598, -18.099, 0.235, -209, 49, nan, ATLAS
41.46968, -17.04216, o, 60565.290408, -18.891, 0.239, -101, 24, nan, ATLAS
41.46968, -17.04216, o, 60565.295864, -18.467, 0.151, -149, 22, nan, ATLAS
41.46968, -17.04216, o, 60567.010757, -18.606, 0.157, -131, 21, nan, ATLAS
41.46968, -17.04216, o, 60567.012592, -19.34, 0.279, -67, 19, nan, ATLAS
41.46968, -17.04216, o, 60567.015335, -18.621, 0.128, -129, 16, nan, ATLAS
41.46968, -17.04216, o, 60567.021562, -19.305, 0.318, -69, 22, nan, ATLAS
41.46968, -17.04216, o, 60568.013896, -23.01, 12.308, -2, 28, nan, ATLAS
41.46968, -17.04216, o, 60568.031563, -21.264, 2.031, -11, 23, nan, ATLAS
41.46968, -17.04216, o, 60568.033365, 20.166, 0.914, 31, 28, 20.171595765414317, ATLAS
41.46968, -17.04216, o, 60568.047809, 20.679, 1.319, 19, 26, 20.703115997617928, ATLAS
41.46968, -17.04216, o, 60569.253583, -19.54, 0.357, -56, 20, nan, ATLAS
41.46968, -17.04216, o, 60569.255392, -26.059, 166.0, 0, 23, inf, ATLAS
41.46968, -17.04216, o, 60569.258123, 20.655, 1.149, 20, 23, 20.647425010840045, ATLAS
41.46968, -17.04216, o, 60569.263583, -19.965, 0.616, -38, 23, nan, ATLAS
41.46968, -17.04216, o, 60570.233225, 21.595, 3.875, 8, 32, 21.64227503252014, ATLAS
41.46968, -17.04216, o, 60570.260515, 21.08, 2.788, 13, 37, 21.115141619232908, ATLAS
41.46968, -17.04216, o, 60570.262023, -19.485, 0.501, -58, 29, nan, ATLAS
41.46968, -17.04216, o, 60570.262477, -20.172, 0.765, -31, 24, nan, ATLAS
41.46968, -17.04216, o, 60570.263829, 22.538, 8.85, 4, 31, 22.394850021680092, ATLAS
41.46968, -17.04216, o, 60570.265643, -18.682, 0.262, -122, 32, nan, ATLAS
41.46968, -17.04216, o, 60570.267445, -20.77, 1.811, -18, 32, nan, ATLAS
41.46968, -17.04216, o, 60570.272578, 21.837, 5.45, 7, 36, 21.787254899964356, ATLAS
41.46968, -17.04216, o, 60571.001075, -19.791, 1.219, -44, 54, nan, ATLAS
41.46968, -17.04216, o, 60571.003861, -18.262, 0.281, -180, 50, nan, ATLAS
41.46968, -17.04216, o, 60571.00571, 25.33, 173.0, 0, 46, inf, ATLAS
41.46968, -17.04216, o, 60571.006615, -18.312, 0.272, -172, 47, nan, ATLAS
41.46968, -17.04216, o, 60571.007967, 20.105, 1.715, 33, 56, 20.10371515030528, ATLAS
41.46968, -17.04216, o, 60571.026477, -17.771, 0.171, -283, 48, nan, ATLAS
41.46968, -17.04216, o, 60571.028311, 20.614, 2.361, 21, 49, 20.5944517631652, ATLAS
41.46968, -17.04216, o, 60571.031966, 22.597, 15.4, 3, 51, 22.707196863200842, ATLAS
41.46968, -17.04216, o, 60574.253229, -21.818, 6.957, -7, 47, nan, ATLAS
41.46968, -17.04216, o, 60574.255357, -19.418, 0.457, -62, 28, nan, ATLAS
41.46968, -17.04216, o, 60574.270254, 20.263, 1.233, 28, 35, 20.28210492164445, ATLAS
41.46968, -17.04216, o, 60574.273425, -20.13, 0.891, -32, 29, nan, ATLAS
41.46968, -17.04216, o, 60574.545646, 20.242, 0.793, 29, 23, 20.24400500525261, ATLAS
41.46968, -17.04216, o, 60574.569851, -20.634, 1.102, -20, 22, nan, ATLAS
41.46968, -17.04216, o, 60574.598399, -20.377, 0.932, -26, 24, nan, ATLAS
41.46968, -17.04216, o, 60574.623482, -19.746, 0.544, -46, 25, nan, ATLAS
41.46968, -17.04216, o, 60576.003803, -21.317, 2.224, -11, 24, nan, ATLAS
41.46968, -17.04216, o, 60576.006066, -19.232, 0.286, -74, 21, nan, ATLAS
41.46968, -17.04216, o, 60576.009232, -19.039, 0.27, -88, 24, nan, ATLAS
41.46968, -17.04216, o, 60576.014252, -20.208, 0.899, -30, 27, nan, ATLAS
41.46968, -17.04216, o, 60577.321877, -19.524, 0.915, -56, 52, nan, ATLAS
41.46968, -17.04216, o, 60577.324696, -19.172, 0.703, -78, 55, nan, ATLAS
41.46968, -17.04216, o, 60580.002489, -20.0, 0.379, -36, 14, nan, ATLAS
41.46968, -17.04216, o, 60580.004764, -19.929, 0.353, -39, 14, nan, ATLAS
41.46968, -17.04216, o, 60580.007513, -21.112, 1.096, -13, 14, nan, ATLAS
41.46968, -17.04216, o, 60580.012987, -21.679, 1.417, -8, 11, nan, ATLAS
41.46968, -17.04216, c, 60581.29252, -19.578, 0.172, -54, 9, nan, ATLAS
41.46968, -17.04216, c, 60581.303934, -20.229, 0.372, -29, 11, nan, ATLAS
41.46968, -17.04216, c, 60581.307117, -19.511, 0.189, -57, 11, nan, ATLAS
41.46968, -17.04216, c, 60581.31432, -20.194, 0.333, -30, 10, nan, ATLAS
41.46968, -17.04216, c, 60582.246245, -20.725, 0.487, -19, 9, nan, ATLAS
41.46968, -17.04216, c, 60582.24896, -19.076, 0.106, -85, 9, nan, ATLAS
41.46968, -17.04216, c, 60582.252132, -19.493, 0.167, -58, 10, nan, ATLAS
41.46968, -17.04216, c, 60582.278336, -19.641, 0.195, -50, 10, nan, ATLAS
41.46968, -17.04216, o, 60584.905277, -18.9, 0.154, -100, 15, nan, ATLAS
41.46968, -17.04216, o, 60584.905728, -19.337, 0.235, -67, 16, nan, ATLAS
41.46968, -17.04216, o, 60584.92959, -18.935, 0.161, -97, 16, nan, ATLAS
41.46968, -17.04216, o, 60584.930568, -20.512, 0.597, -23, 14, nan, ATLAS
41.46968, -17.04216, o, 60584.932381, -20.622, 0.68, -20, 14, nan, ATLAS
41.46968, -17.04216, o, 60584.946282, -18.851, 0.1, -105, 10, nan, ATLAS
41.46968, -17.04216, o, 60584.946732, -21.173, 1.19, -12, 15, nan, ATLAS
41.46968, -17.04216, o, 60584.959559, -20.03, 0.428, -35, 15, nan, ATLAS
41.46968, -17.04216, c, 60586.237182, -19.635, 0.163, -51, 8, nan, ATLAS
41.46968, -17.04216, c, 60586.238989, -19.251, 0.116, -72, 8, nan, ATLAS
41.46968, -17.04216, c, 60586.242164, -19.764, 0.178, -45, 8, nan, ATLAS
41.46968, -17.04216, c, 60586.247588, -20.961, 0.638, -15, 10, nan, ATLAS
41.46968, -17.04216, o, 60586.98318, -19.728, 0.348, -47, 16, nan, ATLAS
41.46968, -17.04216, o, 60586.984997, 20.875, 0.871, 16, 14, 20.889700043360186, ATLAS
41.46968, -17.04216, o, 60586.988168, -20.597, 0.705, -21, 15, nan, ATLAS
41.46968, -17.04216, o, 60586.99363, -22.306, 2.844, -4, 12, nan, ATLAS
41.46968, -17.04216, o, 60587.979972, -19.239, 0.176, -73, 13, nan, ATLAS
41.46968, -17.04216, o, 60587.981835, -22.531, 3.952, -4, 14, nan, ATLAS
41.46968, -17.04216, o, 60587.994606, 21.747, 1.909, 7, 14, 21.787254899964356, ATLAS
41.46968, -17.04216, o, 60587.998237, -19.045, 0.174, -88, 15, nan, ATLAS
41.46968, -17.04216, o, 60591.104038, -19.01, 0.144, -90, 13, nan, ATLAS
41.46968, -17.04216, o, 60591.119699, -18.637, 0.102, -127, 13, nan, ATLAS
41.46968, -17.04216, o, 60591.123041, -19.48, 0.232, -59, 14, nan, ATLAS
41.46968, -17.04216, o, 60591.12972, -18.732, 0.165, -117, 19, nan, ATLAS
41.46968, -17.04216, o, 60591.968468, -19.814, 0.272, -43, 12, nan, ATLAS
41.46968, -17.04216, o, 60591.969825, 21.693, 1.519, 8, 12, 21.64227503252014, ATLAS
41.46968, -17.04216, o, 60591.972567, -19.152, 0.131, -79, 10, nan, ATLAS
41.46968, -17.04216, o, 60591.97781, -20.116, 0.386, -33, 13, nan, ATLAS
41.46968, -17.04216, o, 60592.941324, -19.696, 0.297, -48, 14, nan, ATLAS
41.46968, -17.04216, o, 60592.943151, 22.01, 2.333, 6, 13, 21.95462187404089, ATLAS
41.46968, -17.04216, o, 60592.947642, -18.786, 0.109, -111, 12, nan, ATLAS
41.46968, -17.04216, o, 60592.967349, -19.329, 0.198, -67, 13, nan, ATLAS
41.46968, -17.04216, o, 60593.127543, 21.235, 1.2, 12, 14, 21.202046884880936, ATLAS
41.46968, -17.04216, c, 60593.231294, -19.128, 0.095, -81, 8, nan, ATLAS
41.46968, -17.04216, c, 60593.233111, 20.727, 0.504, 19, 9, 20.703115997617928, ATLAS
41.46968, -17.04216, c, 60593.244464, -19.975, 0.296, -37, 11, nan, ATLAS
41.46968, -17.04216, c, 60593.247651, -19.34, 0.136, -67, 9, nan, ATLAS
41.46968, -17.04216, o, 60594.220722, 19.701, 0.434, 48, 21, 19.69689690656103, ATLAS
41.46968, -17.04216, o, 60594.233608, 19.561, 0.339, 54, 18, 19.569015600442576, ATLAS
41.46968, -17.04216, o, 60594.236343, -21.285, 1.709, -11, 19, nan, ATLAS
41.46968, -17.04216, o, 60594.964532, -21.896, 2.78, -6, 18, nan, ATLAS
41.46968, -17.04216, o, 60594.967312, 22.337, 4.75, 4, 20, 22.394850021680092, ATLAS
41.46968, -17.04216, o, 60594.973545, -20.89, 1.095, -16, 18, nan, ATLAS
41.46968, -17.04216, o, 60594.979113, 20.31, 0.694, 27, 19, 20.32159058960253, ATLAS
41.46968, -17.04216, o, 60595.941089, -19.71, 0.375, -47, 18, nan, ATLAS
41.46968, -17.04216, o, 60595.943347, -20.858, 1.361, -16, 22, nan, ATLAS
41.46968, -17.04216, o, 60595.946505, -20.441, 0.84, -24, 20, nan, ATLAS
41.46968, -17.04216, o, 60595.972372, -18.998, 0.272, -91, 25, nan, ATLAS
41.46968, -17.04216, o, 60598.178689, -19.37, 1.026, -65, 67, nan, ATLAS
41.46968, -17.04216, o, 60598.188493, -18.575, 0.413, -135, 56, nan, ATLAS
41.46968, -17.04216, o, 60598.194218, -18.756, 0.404, -114, 46, nan, ATLAS
41.46968, -17.04216, o, 60598.206954, 18.557, 0.865, 137, 119, 18.558198582108982, ATLAS
41.46968, -17.04216, o, 60598.94032, -19.186, 0.714, -77, 55, nan, ATLAS
41.46968, -17.04216, o, 60598.942584, -18.693, 0.537, -121, 65, nan, ATLAS
41.46968, -17.04216, o, 60598.945315, -20.423, 2.468, -25, 61, nan, ATLAS
41.46968, -17.04216, o, 60598.950364, 20.997, 3.949, 14, 57, 21.034679910804403, ATLAS
41.46968, -17.04216, o, 60600.052547, 21.315, 4.612, 11, 50, 21.296518287104437, ATLAS
41.46968, -17.04216, o, 60600.055805, 23.831, 38.714, 1, 41, 23.9, ATLAS
41.46968, -17.04216, o, 60600.080759, 19.369, 0.74, 65, 48, 19.36771660839286, ATLAS
41.46968, -17.04216, o, 60600.098956, -19.239, 0.916, -73, 67, nan, ATLAS
41.46968, -17.04216, o, 60602.257072, 19.583, 0.59, 53, 32, 19.589310325998028, ATLAS
41.46968, -17.04216, o, 60602.261226, 19.302, 0.434, 69, 30, 19.30287727315686, ATLAS
41.46968, -17.04216, o, 60602.287828, 19.907, 0.775, 40, 31, 19.894850021680092, ATLAS
41.46968, -17.04216, o, 60602.31402, 22.908, 10.762, 2, 27, 23.147425010840045, ATLAS
41.46968, -17.04216, o, 60605.253549, 20.626, 0.791, 20, 16, 20.647425010840045, ATLAS
41.46968, -17.04216, o, 60605.256703, 18.372, 0.107, 163, 17, 18.369530988990103, ATLAS
41.46968, -17.04216, o, 60605.262265, 18.326, 0.1, 170, 17, 18.323877696554312, ATLAS
41.46968, -17.04216, o, 60605.288222, 19.134, 0.22, 81, 18, 19.128787452803373, ATLAS
41.46968, -17.04216, o, 60606.217723, 19.023, 0.195, 89, 17, 19.026524983387716, ATLAS
41.46968, -17.04216, o, 60606.225227, 18.417, 0.102, 156, 16, 18.417188504113845, ATLAS
41.46968, -17.04216, o, 60606.228409, 18.375, 0.104, 162, 17, 18.37621246364342, ATLAS
41.46968, -17.04216, o, 60606.260044, 19.217, 0.235, 75, 18, 19.21234684152075, ATLAS
41.46968, -17.04216, c, 60606.847718, 18.694, 0.1, 121, 12, 18.69303657420887, ATLAS
41.46968, -17.04216, c, 60606.850939, 18.155, 0.069, 199, 14, 18.152867308975733, ATLAS
41.46968, -17.04216, c, 60606.854118, 18.114, 0.062, 206, 13, 18.115331949077117, ATLAS
41.46968, -17.04216, c, 60606.861844, 18.653, 0.091, 126, 11, 18.64907363720609, ATLAS
41.46968, -17.04216, c, 60607.968707, 18.165, 0.058, 197, 11, 18.163834434596016, ATLAS
41.46968, -17.04216, c, 60607.972347, 18.263, 0.068, 180, 12, 18.261818737241732, ATLAS
41.46968, -17.04216, c, 60608.003656, 18.378, 0.061, 162, 10, 18.37621246364342, ATLAS
41.46968, -17.04216, c, 60608.011107, 18.823, 0.11, 107, 12, 18.826540555786973, ATLAS
41.46968, -17.04216, o, 60609.210966, 17.578, 0.046, 338, 15, 17.57770824930586, ATLAS
41.46968, -17.04216, o, 60609.214143, 17.523, 0.055, 355, 19, 17.524429117362263, ATLAS
41.46968, -17.04216, o, 60609.219754, 17.582, 0.048, 337, 16, 17.580925247821654, ATLAS
41.46968, -17.04216, o, 60610.218123, 17.824, 0.058, 269, 16, 17.825619299993978, ATLAS
41.46968, -17.04216, o, 60610.22178, 17.647, 0.045, 317, 14, 17.64735184445562, ATLAS
41.46968, -17.04216, o, 60610.250704, 17.669, 0.05, 311, 16, 17.668099027432906, ATLAS
41.46968, -17.04216, o, 60610.256923, 17.798, 0.057, 276, 16, 17.797727294836953, ATLAS
41.46968, -17.04216, o, 60614.213224, 17.364, 0.037, 411, 15, 17.365395445309826, ATLAS
41.46968, -17.04216, o, 60614.234295, 17.525, 0.043, 355, 15, 17.524429117362263, ATLAS
41.46968, -17.04216, o, 60614.238936, 17.494, 0.039, 365, 14, 17.49426783885881, ATLAS
41.46968, -17.04216, o, 60614.267545, 17.587, 0.044, 335, 15, 17.587387982407886, ATLAS
41.46968, -17.04216, c, 60614.977991, 17.7, 0.043, 302, 13, 17.69998264260712, ATLAS
41.46968, -17.04216, c, 60614.982072, 17.635, 0.039, 321, 12, 17.63373741898782, ATLAS
41.46968, -17.04216, c, 60614.98763, 17.5, 0.035, 363, 13, 17.50023343740972, ATLAS
41.46968, -17.04216, c, 60615.023348, 17.639, 0.039, 320, 13, 17.637125054200233, ATLAS
41.46968, -17.04216, c, 60616.979986, 17.404, 0.236, 397, 94, 17.403023733092212, ATLAS
41.46968, -17.04216, c, 60616.983184, 17.758, 0.412, 286, 118, 17.75908491717739, ATLAS
41.46968, -17.04216, c, 60617.006159, 18.491, 0.268, 146, 39, 18.489117860538904, ATLAS
41.46968, -17.04216, c, 60617.022887, 17.57, 0.142, 340, 48, 17.57130270739436, ATLAS
41.46968, -17.04216, o, 60618.194418, 17.261, 0.04, 452, 18, 17.26215391297154, ATLAS
41.46968, -17.04216, o, 60618.199584, 17.218, 0.036, 471, 17, 17.21744773217776, ATLAS
41.46968, -17.04216, o, 60618.20254, 17.338, 0.039, 422, 17, 17.336718872595814, ATLAS
41.46968, -17.04216, o, 60618.237773, 16.949, 0.035, 603, 21, 16.94920671964962, ATLAS
41.46968, -17.04216, o, 60621.16463, 17.351, 0.044, 416, 18, 17.352266673433142, ATLAS
41.46968, -17.04216, o, 60621.167812, 17.472, 0.051, 373, 19, 17.47072792047828, ATLAS
41.46968, -17.04216, o, 60621.17107, 17.246, 0.045, 459, 21, 17.245468286156846, ATLAS
