# Data from 'ATLAS' for 'SN ATLAS2024pkh'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
341.1337, -42.52182, c, 60468.318389, 21.746, 1.294, 7, 9, 21.787254899964356, ATLAS
341.1337, -42.52182, c, 60468.320196, -20.702, 0.558, -19, 11, nan, ATLAS
341.1337, -42.52182, o, 60478.078097, -21.568, 1.603, -9, 14, nan, ATLAS
341.1337, -42.52182, o, 60478.083173, 21.022, 0.921, 14, 13, 21.034679910804403, ATLAS
341.1337, -42.52182, o, 60478.083624, 21.753, 1.732, 7, 12, 21.787254899964356, ATLAS
341.1337, -42.52182, o, 60478.086544, 21.638, 1.345, 8, 11, 21.64227503252014, ATLAS
341.1337, -42.52182, o, 60478.093191, 20.644, 0.734, 20, 15, 20.647425010840045, ATLAS
341.1337, -42.52182, o, 60482.048276, 19.178, 0.338, 77, 26, 19.183773187068795, ATLAS
341.1337, -42.52182, o, 60482.051178, 19.673, 0.604, 49, 30, 19.674509799928714, ATLAS
341.1337, -42.52182, o, 60482.053946, -21.247, 2.377, -12, 27, nan, ATLAS
341.1337, -42.52182, o, 60482.063867, 22.201, 6.333, 5, 30, 22.15257498915995, ATLAS
341.1337, -42.52182, o, 60484.00934, -19.454, 0.673, -60, 40, nan, ATLAS
341.1337, -42.52182, o, 60484.011167, -20.412, 2.114, -25, 52, nan, ATLAS
341.1337, -42.52182, o, 60484.014491, -20.609, 2.102, -21, 44, nan, ATLAS
341.1337, -42.52182, o, 60484.019694, 19.577, 0.745, 54, 40, 19.569015600442576, ATLAS
341.1337, -42.52182, o, 60486.000726, -21.572, 4.136, -8, 35, nan, ATLAS
341.1337, -42.52182, o, 60486.002699, 20.203, 0.964, 30, 29, 20.207196863200842, ATLAS
341.1337, -42.52182, o, 60486.03559, -23.505, 20.778, -1, 30, nan, ATLAS
341.1337, -42.52182, o, 60486.038554, 19.353, 0.44, 66, 29, 19.351140161145327, ATLAS
341.1337, -42.52182, o, 60489.274696, -15.225, 2.547, -2951, 7515, nan, ATLAS
341.1337, -42.52182, o, 60489.277477, 14.017, 0.858, 8976, 7704, 14.017292890219784, ATLAS
341.1337, -42.52182, o, 60489.299037, 16.366, 5.022, 1032, 5181, 16.365800756772018, ATLAS
341.1337, -42.52182, o, 60489.302217, 13.514, 0.868, 14273, 12396, 13.513711835519006, ATLAS
341.1337, -42.52182, o, 60492.195134, 21.021, 0.826, 14, 12, 21.034679910804403, ATLAS
341.1337, -42.52182, o, 60492.197936, 20.083, 0.355, 34, 12, 20.07130270739436, ATLAS
341.1337, -42.52182, o, 60492.201129, 20.339, 0.429, 27, 11, 20.32159058960253, ATLAS
341.1337, -42.52182, o, 60492.227196, 20.073, 0.349, 34, 12, 20.07130270739436, ATLAS
341.1337, -42.52182, o, 60496.199036, 19.984, 0.337, 37, 12, 19.97949568983251, ATLAS
341.1337, -42.52182, o, 60496.201835, 19.821, 0.516, 43, 22, 19.816328861051034, ATLAS
341.1337, -42.52182, o, 60496.205059, 20.642, 0.94, 20, 19, 20.647425010840045, ATLAS
341.1337, -42.52182, o, 60496.23012, 19.905, 0.398, 40, 16, 19.894850021680092, ATLAS
341.1337, -42.52182, o, 60497.292687, 21.995, 2.515, 6, 14, 21.95462187404089, ATLAS
341.1337, -42.52182, o, 60497.29441, 20.082, 0.486, 34, 16, 20.07130270739436, ATLAS
341.1337, -42.52182, o, 60497.297288, 19.653, 0.23, 50, 12, 19.65257498915995, ATLAS
341.1337, -42.52182, o, 60497.303088, 21.678, 6.909, 8, 54, 21.64227503252014, ATLAS
341.1337, -42.52182, c, 60498.027138, 19.476, 0.193, 59, 11, 19.47286997089464, ATLAS
341.1337, -42.52182, c, 60498.03121, 19.597, 0.208, 53, 11, 19.589310325998028, ATLAS
341.1337, -42.52182, c, 60498.035279, 19.849, 0.276, 42, 12, 19.841876774005247, ATLAS
341.1337, -42.52182, c, 60498.040756, 20.204, 0.404, 30, 12, 20.207196863200842, ATLAS
341.1337, -42.52182, o, 60500.245199, 20.332, 0.417, 27, 11, 20.32159058960253, ATLAS
341.1337, -42.52182, o, 60500.253268, 19.664, 0.202, 50, 10, 19.65257498915995, ATLAS
341.1337, -42.52182, o, 60500.271117, 19.633, 0.161, 51, 8, 19.631074559755156, ATLAS
341.1337, -42.52182, o, 60500.274321, 19.5, 0.13, 58, 8, 19.491430016092657, ATLAS
341.1337, -42.52182, o, 60504.185779, 19.867, 0.243, 41, 10, 19.86804035820066, ATLAS
341.1337, -42.52182, o, 60504.18758, 19.159, 0.143, 79, 11, 19.155932271773896, ATLAS
341.1337, -42.52182, o, 60504.190776, 19.287, 0.186, 70, 13, 19.287254899964356, ATLAS
341.1337, -42.52182, o, 60504.220468, 18.991, 0.109, 92, 10, 18.99053043163611, ATLAS
341.1337, -42.52182, o, 60508.178554, 18.835, 0.171, 106, 18, 18.836735336838075, ATLAS
341.1337, -42.52182, o, 60508.207079, 19.422, 0.304, 62, 19, 19.419020776254364, ATLAS
341.1337, -42.52182, o, 60508.223683, 19.2, 0.194, 76, 15, 19.197966019298022, ATLAS
341.1337, -42.52182, o, 60508.239776, 19.757, 0.323, 45, 15, 19.76696871556164, ATLAS
341.1337, -42.52182, o, 60509.232799, 18.913, 0.195, 99, 19, 18.910912013506124, ATLAS
341.1337, -42.52182, o, 60509.234606, 19.305, 0.21, 69, 14, 19.30287727315686, ATLAS
341.1337, -42.52182, o, 60509.238295, 19.469, 0.324, 59, 19, 19.47286997089464, ATLAS
341.1337, -42.52182, o, 60509.25389, 20.265, 0.569, 28, 16, 20.28210492164445, ATLAS
341.1337, -42.52182, o, 60517.225328, 19.963, 0.396, 38, 15, 19.950541008457975, ATLAS
341.1337, -42.52182, o, 60517.228586, 19.962, 0.366, 38, 14, 19.950541008457975, ATLAS
341.1337, -42.52182, o, 60517.231366, 19.846, 0.416, 42, 17, 19.841876774005247, ATLAS
341.1337, -42.52182, o, 60517.236952, 19.529, 0.282, 56, 16, 19.529529932484497, ATLAS
341.1337, -42.52182, c, 60520.211945, 20.949, 0.504, 15, 8, 20.959771852360795, ATLAS
341.1337, -42.52182, c, 60520.226985, 20.326, 0.264, 27, 7, 20.32159058960253, ATLAS
341.1337, -42.52182, c, 60520.229815, 21.496, 0.747, 9, 7, 21.514393726401686, ATLAS
341.1337, -42.52182, c, 60520.235046, 19.969, 0.245, 37, 9, 19.97949568983251, ATLAS
341.1337, -42.52182, o, 60521.943501, 20.127, 0.323, 32, 10, 20.137125054200233, ATLAS
341.1337, -42.52182, o, 60521.945309, 19.961, 0.33, 38, 12, 19.950541008457975, ATLAS
341.1337, -42.52182, o, 60521.948064, 20.402, 0.408, 25, 10, 20.405149978319905, ATLAS
341.1337, -42.52182, o, 60521.953196, 19.631, 0.21, 51, 11, 19.631074559755156, ATLAS
341.1337, -42.52182, o, 60523.972256, 20.056, 0.312, 34, 11, 20.07130270739436, ATLAS
341.1337, -42.52182, o, 60523.991808, 20.195, 0.324, 30, 10, 20.207196863200842, ATLAS
341.1337, -42.52182, o, 60524.012522, 20.103, 0.333, 33, 11, 20.10371515030528, ATLAS
341.1337, -42.52182, o, 60524.027365, 20.762, 0.511, 18, 9, 20.761818737241732, ATLAS
341.1337, -42.52182, o, 60525.952039, 20.655, 0.7, 20, 14, 20.647425010840045, ATLAS
341.1337, -42.52182, o, 60525.954311, 19.718, 0.343, 47, 16, 19.719755355160704, ATLAS
341.1337, -42.52182, o, 60525.957186, 19.427, 0.225, 62, 14, 19.419020776254364, ATLAS
341.1337, -42.52182, o, 60525.962669, 20.308, 0.6, 27, 16, 20.32159058960253, ATLAS
341.1337, -42.52182, c, 60528.147901, 21.208, 0.982, 12, 12, 21.202046884880936, ATLAS
341.1337, -42.52182, c, 60528.14977, -25.061, 32.5, 0, 11, inf, ATLAS
341.1337, -42.52182, c, 60528.152507, 20.513, 0.484, 23, 11, 20.495680409956016, ATLAS
341.1337, -42.52182, c, 60528.158043, 20.466, 0.479, 24, 11, 20.449471895720983, ATLAS
341.1337, -42.52182, o, 60529.932318, 22.995, 5.133, 2, 12, 23.147425010840045, ATLAS
341.1337, -42.52182, o, 60529.935244, 20.351, 0.503, 26, 13, 20.362566630072955, ATLAS
341.1337, -42.52182, o, 60529.938928, 20.565, 0.546, 22, 12, 20.543943297944484, ATLAS
341.1337, -42.52182, o, 60529.948356, -21.81, 1.5, -7, 10, nan, ATLAS
341.1337, -42.52182, c, 60532.304841, 21.153, 0.689, 13, 9, 21.115141619232908, ATLAS
341.1337, -42.52182, c, 60532.308269, 19.534, 0.174, 56, 10, 19.529529932484497, ATLAS
341.1337, -42.52182, c, 60532.314698, -23.861, 7.25, -1, 8, nan, ATLAS
341.1337, -42.52182, c, 60532.326909, 20.995, 0.619, 14, 9, 21.034679910804403, ATLAS
341.1337, -42.52182, o, 60533.128416, 20.137, 0.401, 32, 13, 20.137125054200233, ATLAS
341.1337, -42.52182, o, 60533.14788, 20.074, 0.305, 34, 10, 20.07130270739436, ATLAS
341.1337, -42.52182, o, 60533.149847, 20.226, 0.373, 30, 11, 20.207196863200842, ATLAS
341.1337, -42.52182, o, 60533.160356, 19.907, 0.378, 40, 15, 19.894850021680092, ATLAS
341.1337, -42.52182, o, 60534.943216, -20.93, 1.619, -15, 25, nan, ATLAS
341.1337, -42.52182, o, 60534.945018, 18.979, 0.301, 93, 28, 18.97879262861516, ATLAS
341.1337, -42.52182, o, 60534.948174, 19.962, 0.832, 38, 31, 19.950541008457975, ATLAS
341.1337, -42.52182, o, 60534.980563, 20.041, 1.328, 35, 46, 20.03982988912431, ATLAS
341.1337, -42.52182, o, 60536.171494, 20.613, 0.691, 21, 14, 20.5944517631652, ATLAS
341.1337, -42.52182, o, 60536.174341, 20.699, 0.627, 19, 12, 20.703115997617928, ATLAS
341.1337, -42.52182, o, 60536.177558, 20.183, 0.416, 31, 13, 20.171595765414317, ATLAS
341.1337, -42.52182, o, 60536.195832, 21.54, 1.488, 9, 13, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60537.108829, 21.47, 2.185, 9, 20, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60537.11206, 21.76, 2.148, 7, 15, 21.787254899964356, ATLAS
341.1337, -42.52182, o, 60537.117313, 21.969, 3.021, 6, 18, 21.95462187404089, ATLAS
341.1337, -42.52182, o, 60537.140402, 21.529, 1.783, 9, 16, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60537.897682, 23.86, 29.833, 1, 31, 23.9, ATLAS
341.1337, -42.52182, o, 60537.899488, -20.353, 1.346, -26, 35, nan, ATLAS
341.1337, -42.52182, o, 60537.901813, -22.312, 8.15, -4, 35, nan, ATLAS
341.1337, -42.52182, o, 60537.902719, 22.448, 6.125, 4, 23, 22.394850021680092, ATLAS
341.1337, -42.52182, o, 60537.903619, -20.512, 1.0, -23, 23, nan, ATLAS
341.1337, -42.52182, o, 60537.916953, -22.529, 11.533, -4, 41, nan, ATLAS
341.1337, -42.52182, o, 60537.937044, 19.597, 0.602, 53, 32, 19.589310325998028, ATLAS
341.1337, -42.52182, o, 60538.902396, -21.256, 2.456, -11, 28, nan, ATLAS
341.1337, -42.52182, o, 60538.904202, 19.048, 0.35, 87, 30, 19.051201868453454, ATLAS
341.1337, -42.52182, o, 60538.907358, 19.573, 0.507, 54, 27, 19.569015600442576, ATLAS
341.1337, -42.52182, o, 60545.937453, -17.009, 0.636, -570, 363, nan, ATLAS
341.1337, -42.52182, o, 60545.939267, -22.306, 23.333, -4, 101, nan, ATLAS
341.1337, -42.52182, o, 60545.942429, -20.584, 6.25, -21, 132, nan, ATLAS
341.1337, -42.52182, o, 60545.947845, 19.598, 0.616, 53, 32, 19.589310325998028, ATLAS
341.1337, -42.52182, o, 60547.179416, 19.925, 0.307, 39, 12, 19.92233848243375, ATLAS
341.1337, -42.52182, o, 60547.215207, 21.055, 0.897, 14, 12, 21.034679910804403, ATLAS
341.1337, -42.52182, o, 60547.239404, 21.357, 1.441, 10, 15, 21.4, ATLAS
341.1337, -42.52182, o, 60547.254332, -24.118, 20.6, -1, 17, nan, ATLAS
341.1337, -42.52182, o, 60547.970279, -23.827, 11.286, -1, 12, nan, ATLAS
341.1337, -42.52182, o, 60547.99003, 20.652, 0.785, 20, 16, 20.647425010840045, ATLAS
341.1337, -42.52182, o, 60547.993565, 21.467, 1.551, 9, 15, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60548.00414, 20.762, 0.927, 18, 17, 20.761818737241732, ATLAS
341.1337, -42.52182, o, 60550.220034, -25.549, 91.0, 0, 20, inf, ATLAS
341.1337, -42.52182, o, 60550.226196, 21.608, 2.147, 8, 18, 21.64227503252014, ATLAS
341.1337, -42.52182, o, 60550.231941, 19.855, 0.671, 42, 28, 19.841876774005247, ATLAS
341.1337, -42.52182, o, 60550.267006, 20.356, 1.064, 26, 28, 20.362566630072955, ATLAS
341.1337, -42.52182, o, 60551.160307, 18.317, 0.728, 171, 125, 18.317509724019615, ATLAS
341.1337, -42.52182, o, 60551.163012, -17.223, 0.583, -469, 273, nan, ATLAS
341.1337, -42.52182, o, 60551.166167, 18.875, 0.587, 102, 60, 18.878499570595203, ATLAS
341.1337, -42.52182, o, 60551.174502, 19.232, 0.792, 74, 58, 19.226920700672558, ATLAS
341.1337, -42.52182, o, 60551.945874, 20.423, 0.503, 25, 12, 20.405149978319905, ATLAS
341.1337, -42.52182, o, 60551.961244, 20.617, 0.596, 21, 12, 20.5944517631652, ATLAS
341.1337, -42.52182, o, 60551.96448, 20.506, 0.438, 23, 10, 20.495680409956016, ATLAS
341.1337, -42.52182, o, 60551.970094, 20.526, 0.529, 22, 12, 20.543943297944484, ATLAS
341.1337, -42.52182, o, 60553.159695, 21.881, 1.648, 6, 11, 21.95462187404089, ATLAS
341.1337, -42.52182, o, 60553.162853, 22.14, 1.977, 5, 10, 22.15257498915995, ATLAS
341.1337, -42.52182, o, 60553.168261, 20.319, 0.321, 27, 9, 20.32159058960253, ATLAS
341.1337, -42.52182, o, 60553.190253, 20.465, 0.432, 24, 10, 20.449471895720983, ATLAS
341.1337, -42.52182, c, 60553.830313, 21.114, 0.75, 13, 10, 21.115141619232908, ATLAS
341.1337, -42.52182, c, 60553.832116, 22.109, 1.968, 5, 10, 22.15257498915995, ATLAS
341.1337, -42.52182, c, 60553.83527, 20.388, 0.385, 25, 10, 20.405149978319905, ATLAS
341.1337, -42.52182, c, 60553.84068, 21.126, 0.768, 13, 10, 21.115141619232908, ATLAS
341.1337, -42.52182, o, 60556.226846, 21.34, 1.109, 11, 12, 21.296518287104437, ATLAS
341.1337, -42.52182, o, 60556.23001, 22.574, 3.619, 3, 12, 22.707196863200842, ATLAS
341.1337, -42.52182, o, 60556.235493, 20.27, 0.488, 28, 14, 20.28210492164445, ATLAS
341.1337, -42.52182, o, 60556.269922, 20.274, 0.421, 28, 12, 20.28210492164445, ATLAS
341.1337, -42.52182, o, 60557.22727, 21.944, 1.925, 6, 12, 21.95462187404089, ATLAS
341.1337, -42.52182, o, 60557.230889, -24.27, 20.0, -1, 14, nan, ATLAS
341.1337, -42.52182, o, 60557.257551, -21.309, 1.347, -11, 15, nan, ATLAS
341.1337, -42.52182, o, 60557.268695, 20.981, 0.991, 15, 15, 20.959771852360795, ATLAS
341.1337, -42.52182, o, 60560.195036, 20.708, 0.63, 19, 12, 20.703115997617928, ATLAS
341.1337, -42.52182, o, 60560.202429, 21.329, 1.108, 11, 12, 21.296518287104437, ATLAS
341.1337, -42.52182, o, 60560.205637, 21.395, 1.172, 10, 12, 21.4, ATLAS
341.1337, -42.52182, o, 60560.239983, 19.938, 0.315, 38, 12, 19.950541008457975, ATLAS
341.1337, -42.52182, o, 60564.195255, 22.064, 2.816, 5, 15, 22.15257498915995, ATLAS
341.1337, -42.52182, o, 60564.198436, 20.213, 0.609, 30, 18, 20.207196863200842, ATLAS
341.1337, -42.52182, o, 60564.203959, 19.696, 0.278, 48, 13, 19.69689690656103, ATLAS
341.1337, -42.52182, o, 60564.234235, 20.489, 1.02, 23, 24, 20.495680409956016, ATLAS
341.1337, -42.52182, o, 60565.203715, 18.853, 0.443, 104, 46, 18.85741665175305, ATLAS
341.1337, -42.52182, o, 60565.207288, 21.44, 3.915, 10, 38, 21.4, ATLAS
341.1337, -42.52182, o, 60565.237905, -20.082, 0.892, -34, 30, nan, ATLAS
341.1337, -42.52182, o, 60565.24492, 19.591, 0.422, 53, 22, 19.589310325998028, ATLAS
341.1337, -42.52182, o, 60565.935728, 21.731, 3.563, 7, 26, 21.787254899964356, ATLAS
341.1337, -42.52182, o, 60565.938919, -21.324, 2.059, -11, 22, nan, ATLAS
341.1337, -42.52182, o, 60565.945782, 20.15, 0.792, 32, 25, 20.137125054200233, ATLAS
341.1337, -42.52182, o, 60565.981188, 23.116, 11.25, 2, 23, 23.147425010840045, ATLAS
341.1337, -42.52182, o, 60566.908306, -19.362, 0.497, -65, 32, nan, ATLAS
341.1337, -42.52182, o, 60566.943181, 21.73, 6.813, 7, 50, 21.787254899964356, ATLAS
341.1337, -42.52182, o, 60566.946008, -19.445, 0.603, -60, 36, nan, ATLAS
341.1337, -42.52182, o, 60566.974398, -19.807, 0.934, -43, 40, nan, ATLAS
341.1337, -42.52182, o, 60567.831331, -20.364, 2.517, -26, 65, nan, ATLAS
341.1337, -42.52182, o, 60567.832973, 21.684, 9.343, 8, 72, 21.64227503252014, ATLAS
341.1337, -42.52182, o, 60567.836134, 20.409, 2.829, 25, 70, 20.405149978319905, ATLAS
341.1337, -42.52182, o, 60567.841584, 19.525, 1.043, 56, 59, 19.529529932484497, ATLAS
341.1337, -42.52182, o, 60570.931516, -20.226, 1.78, -30, 52, nan, ATLAS
341.1337, -42.52182, o, 60570.964353, -19.471, 0.931, -59, 55, nan, ATLAS
341.1337, -42.52182, o, 60570.992289, 19.474, 1.035, 59, 61, 19.47286997089464, ATLAS
341.1337, -42.52182, o, 60570.995879, -19.537, 0.926, -56, 52, nan, ATLAS
341.1337, -42.52182, o, 60573.166939, 22.399, 6.091, 4, 24, 22.394850021680092, ATLAS
341.1337, -42.52182, o, 60573.171432, 19.097, 0.252, 83, 21, 19.102304769059813, ATLAS
341.1337, -42.52182, o, 60573.188199, 20.615, 0.941, 21, 19, 20.5944517631652, ATLAS
341.1337, -42.52182, o, 60573.199909, 21.548, 2.62, 9, 23, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60577.907384, 20.722, 0.667, 19, 12, 20.703115997617928, ATLAS
341.1337, -42.52182, o, 60577.912941, 21.501, 1.228, 9, 11, 21.514393726401686, ATLAS
341.1337, -42.52182, o, 60577.916157, 19.721, 0.24, 47, 11, 19.719755355160704, ATLAS
341.1337, -42.52182, o, 60577.923527, 22.928, 4.55, 2, 11, 23.147425010840045, ATLAS
341.1337, -42.52182, o, 60577.927186, 20.516, 0.529, 23, 12, 20.495680409956016, ATLAS
341.1337, -42.52182, c, 60580.26129, 22.255, 2.182, 4, 10, 22.394850021680092, ATLAS
341.1337, -42.52182, c, 60580.265055, 21.319, 0.975, 11, 10, 21.296518287104437, ATLAS
341.1337, -42.52182, c, 60580.270623, 20.52, 0.441, 22, 10, 20.543943297944484, ATLAS
341.1337, -42.52182, c, 60580.281476, 22.729, 3.19, 3, 9, 22.707196863200842, ATLAS
341.1337, -42.52182, c, 60584.322678, -22.011, 1.971, -6, 11, nan, ATLAS
341.1337, -42.52182, c, 60584.334388, -20.454, 0.504, -24, 12, nan, ATLAS
341.1337, -42.52182, c, 60584.348817, -20.63, 0.663, -20, 14, nan, ATLAS
341.1337, -42.52182, c, 60584.359222, 23.443, 10.0, 2, 15, 23.147425010840045, ATLAS
341.1337, -42.52182, c, 60585.144807, 21.041, 0.632, 14, 9, 21.034679910804403, ATLAS
341.1337, -42.52182, c, 60585.148008, 22.408, 2.031, 4, 8, 22.394850021680092, ATLAS
341.1337, -42.52182, c, 60585.161023, 21.058, 0.635, 14, 9, 21.034679910804403, ATLAS
341.1337, -42.52182, c, 60585.1675, 24.6, 15.5, 0, 8, inf, ATLAS
341.1337, -42.52182, o, 60585.883788, 19.831, 0.272, 42, 12, 19.841876774005247, ATLAS
341.1337, -42.52182, o, 60585.887435, 21.699, 1.765, 8, 13, 21.64227503252014, ATLAS
341.1337, -42.52182, o, 60585.893444, 19.798, 0.314, 44, 14, 19.79136830878453, ATLAS
341.1337, -42.52182, o, 60585.907175, 21.754, 1.97, 7, 14, 21.787254899964356, ATLAS
341.1337, -42.52182, o, 60587.786477, 20.816, 0.647, 17, 11, 20.823877696554312, ATLAS
341.1337, -42.52182, o, 60587.788758, 19.658, 0.223, 50, 11, 19.65257498915995, ATLAS
341.1337, -42.52182, o, 60587.791876, -21.147, 0.93, -13, 12, nan, ATLAS
341.1337, -42.52182, c, 60588.173623, 21.422, 1.323, 10, 13, 21.4, ATLAS
341.1337, -42.52182, c, 60588.177613, -20.547, 0.659, -22, 14, nan, ATLAS
341.1337, -42.52182, c, 60588.18384, 21.689, 1.556, 8, 12, 21.64227503252014, ATLAS
341.1337, -42.52182, c, 60588.194433, 23.482, 7.7, 2, 11, 23.147425010840045, ATLAS
341.1337, -42.52182, o, 60589.853193, -21.102, 2.839, -13, 37, nan, ATLAS
