# Data from 'ATLAS' for 'SN ATLAS2019exc'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
296.98993, 3.94511, o, 58692.410901, 21.514, 1.204, 9, 11, 21.514393726401686, ATLAS
296.98993, 3.94511, o, 58692.413958, 20.031, 0.338, 35, 12, 20.03982988912431, ATLAS
296.98993, 3.94511, o, 58692.42052, 21.019, 0.873, 14, 12, 21.034679910804403, ATLAS
296.98993, 3.94511, o, 58692.431083, -22.473, 3.773, -4, 14, nan, ATLAS
296.98993, 3.94511, c, 58694.412906, -21.391, 0.814, -10, 8, nan, ATLAS
296.98993, 3.94511, c, 58694.41672, 22.228, 1.538, 5, 7, 22.15257498915995, ATLAS
296.98993, 3.94511, c, 58694.423009, 21.88, 1.4, 6, 9, 21.95462187404089, ATLAS
296.98993, 3.94511, c, 58694.433153, 21.772, 1.44, 7, 10, 21.787254899964356, ATLAS
296.98993, 3.94511, o, 58696.420655, 20.516, 0.709, 23, 16, 20.495680409956016, ATLAS
296.98993, 3.94511, o, 58696.423877, 20.439, 0.645, 24, 16, 20.449471895720983, ATLAS
296.98993, 3.94511, o, 58696.429973, 22.061, 2.667, 5, 14, 22.15257498915995, ATLAS
296.98993, 3.94511, o, 58696.44027, 21.763, 1.944, 7, 14, 21.787254899964356, ATLAS
296.98993, 3.94511, o, 58700.380613, 22.064, 2.267, 5, 12, 22.15257498915995, ATLAS
296.98993, 3.94511, o, 58700.383835, 20.453, 0.519, 24, 12, 20.449471895720983, ATLAS
296.98993, 3.94511, o, 58700.390112, 21.787, 1.341, 7, 9, 21.787254899964356, ATLAS
296.98993, 3.94511, o, 58700.402907, -21.834, 1.925, -7, 13, nan, ATLAS
296.98993, 3.94511, c, 58702.327885, 22.402, 3.414, 4, 14, 22.394850021680092, ATLAS
296.98993, 3.94511, c, 58702.333496, 24.109, 13.833, 1, 11, 23.9, ATLAS
296.98993, 3.94511, c, 58702.336602, 21.478, 1.222, 9, 11, 21.514393726401686, ATLAS
296.98993, 3.94511, c, 58702.347207, 21.541, 1.365, 9, 12, 21.514393726401686, ATLAS
296.98993, 3.94511, o, 58704.41759, 21.327, 1.625, 11, 17, 21.296518287104437, ATLAS
296.98993, 3.94511, o, 58704.420822, 22.266, 3.567, 4, 16, 22.394850021680092, ATLAS
296.98993, 3.94511, o, 58704.426464, -22.896, 5.882, -2, 15, nan, ATLAS
296.98993, 3.94511, o, 58704.438016, 22.61, 5.3, 3, 17, 22.707196863200842, ATLAS
296.98993, 3.94511, c, 58706.40076, -18.809, 1.544, -109, 168, nan, ATLAS
296.98993, 3.94511, c, 58706.40429, 17.442, 0.627, 383, 240, 17.442003065078442, ATLAS
296.98993, 3.94511, c, 58706.410474, -21.65, 41.706, -8, 331, nan, ATLAS
296.98993, 3.94511, c, 58706.422655, 14.831, 1.042, 4244, 4423, 14.830561561926741, ATLAS
296.98993, 3.94511, o, 58712.444048, 19.652, 0.693, 50, 35, 19.65257498915995, ATLAS
296.98993, 3.94511, o, 58712.447362, 19.488, 0.573, 58, 33, 19.491430016092657, ATLAS
296.98993, 3.94511, o, 58712.453422, 19.401, 0.593, 63, 37, 19.401648626366043, ATLAS
296.98993, 3.94511, o, 58712.463333, -21.901, 7.292, -6, 46, nan, ATLAS
