# Combined data from 'ATLAS-ZTF' for 'SN 2024fid'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
186.07859, 10.44623, o, 60302.593344, 21.037, 1.212, 14, 17, 21.034679910804403, ATLAS-ZTF
186.07859, 10.44623, o, 60302.596056, -24.718, 39.75, 0, 19, inf, ATLAS-ZTF
186.07859, 10.44623, o, 60302.619147, -23.547, 12.3, -1, 17, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60302.622316, -21.014, 1.144, -14, 16, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60304.564794, -20.934, 1.806, -15, 28, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60304.567956, -19.507, 0.359, -57, 20, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60304.591343, -19.415, 0.303, -62, 19, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60304.596772, 22.064, 3.923, 5, 21, 22.15257498915995, ATLAS-ZTF
186.07859, 10.44623, o, 60305.56051, -20.755, 1.138, -18, 21, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60305.563675, -20.256, 0.83, -29, 24, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60305.569551, 20.162, 0.611, 31, 19, 20.171595765414317, ATLAS-ZTF
186.07859, 10.44623, o, 60305.59218, -19.957, 0.652, -38, 25, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60306.551158, 20.417, 0.976, 25, 24, 20.405149978319905, ATLAS-ZTF
186.07859, 10.44623, o, 60306.552966, 21.02, 2.018, 14, 29, 21.034679910804403, ATLAS-ZTF
186.07859, 10.44623, o, 60306.556133, 21.373, 2.55, 10, 26, 21.4, ATLAS-ZTF
186.07859, 10.44623, o, 60306.571643, -21.961, 3.633, -6, 22, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60308.563519, 20.26, 0.743, 29, 21, 20.24400500525261, ATLAS-ZTF
186.07859, 10.44623, o, 60308.565326, 23.325, 12.25, 2, 21, 23.147425010840045, ATLAS-ZTF
186.07859, 10.44623, o, 60308.583926, 20.809, 1.244, 17, 21, 20.823877696554312, ATLAS-ZTF
186.07859, 10.44623, o, 60308.589294, 20.469, 0.759, 24, 18, 20.449471895720983, ATLAS-ZTF
186.07859, 10.44623, o, 60314.578322, -19.974, 0.386, -37, 14, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60314.581249, -21.43, 1.458, -10, 14, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60314.596413, -20.684, 0.615, -19, 12, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60314.610936, -21.212, 1.187, -12, 14, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60322.573057, 21.547, 1.172, 9, 10, 21.514393726401686, ATLAS-ZTF
186.07859, 10.44623, o, 60322.575939, 20.992, 0.702, 15, 10, 20.959771852360795, ATLAS-ZTF
186.07859, 10.44623, o, 60322.578814, -21.019, 0.729, -14, 10, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60322.584079, -22.68, 3.0, -3, 9, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60324.568783, -23.06, 5.238, -2, 11, nan, ATLAS-ZTF
186.07859, 10.44623, o, 60324.570592, 21.333, 1.392, 11, 15, 21.296518287104437, ATLAS-ZTF
186.07859, 10.44623, o, 60324.573372, 20.63, 0.451, 20, 9, 20.647425010840045, ATLAS-ZTF
186.07859, 10.44623, o, 60324.578832, 19.913, 0.296, 39, 12, 19.92233848243375, ATLAS-ZTF
