# Data from 'ATLAS' for 'SN ATLAS2017hle'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
16.88776, 32.40824, o, 57946.628929, 18.817, 0.548, 108, 59, 18.816440611282623, ATLAS
16.88776, 32.40824, o, 57948.611616, 18.204, 0.609, 190, 116, 18.203115997617928, ATLAS
16.88776, 32.40824, o, 57948.621454, -19.967, 0.793, -37, 30, nan, ATLAS
16.88776, 32.40824, o, 57950.607227, -22.297, 3.049, -4, 13, nan, ATLAS
16.88776, 32.40824, o, 57952.609905, -19.46, 0.51, -60, 30, nan, ATLAS
16.88776, 32.40824, o, 57952.620338, -20.538, 1.219, -22, 27, nan, ATLAS
16.88776, 32.40824, o, 57952.630739, -18.392, 0.799, -160, 128, nan, ATLAS
16.88776, 32.40824, o, 57956.601554, -20.529, 0.646, -22, 14, nan, ATLAS
16.88776, 32.40824, o, 57956.611837, -20.869, 0.808, -16, 13, nan, ATLAS
16.88776, 32.40824, o, 57956.622021, -20.382, 0.737, -26, 19, nan, ATLAS
16.88776, 32.40824, o, 57956.632785, -18.567, 0.647, -136, 88, nan, ATLAS
16.88776, 32.40824, o, 57958.60701, -21.535, 1.0, -9, 9, nan, ATLAS
16.88776, 32.40824, o, 57958.619431, -20.837, 0.571, -17, 10, nan, ATLAS
16.88776, 32.40824, o, 57958.631435, 22.906, 13.423, 2, 34, 23.147425010840045, ATLAS
16.88776, 32.40824, o, 57964.58985, -24.25, 17.0, -1, 12, nan, ATLAS
16.88776, 32.40824, o, 57964.599954, -20.582, 0.562, -21, 12, nan, ATLAS
16.88776, 32.40824, o, 57964.609554, -22.777, 4.375, -3, 12, nan, ATLAS
16.88776, 32.40824, o, 57964.619486, -19.965, 0.338, -38, 13, nan, ATLAS
16.88776, 32.40824, o, 57966.601766, -21.245, 0.646, -12, 8, nan, ATLAS
16.88776, 32.40824, o, 57966.607005, -21.894, 1.173, -6, 7, nan, ATLAS
16.88776, 32.40824, o, 57966.612269, -21.024, 0.436, -14, 6, nan, ATLAS
16.88776, 32.40824, o, 57966.61669, 26.555, 105.0, 0, 9, inf, ATLAS
16.88776, 32.40824, o, 57966.623955, -21.762, 1.209, -7, 9, nan, ATLAS
16.88776, 32.40824, o, 57966.628473, 21.557, 1.66, 9, 14, 21.514393726401686, ATLAS
16.88776, 32.40824, o, 57966.635008, -18.961, 0.678, -94, 64, nan, ATLAS
16.88776, 32.40824, o, 57968.583564, -20.727, 0.608, -19, 11, nan, ATLAS
16.88776, 32.40824, o, 57968.594056, 0.0, 21.141, 0, 13, inf, ATLAS
16.88776, 32.40824, o, 57968.604447, -19.972, 0.536, -37, 20, nan, ATLAS
16.88776, 32.40824, o, 57968.613605, 23.21, 6.556, 2, 12, 23.147425010840045, ATLAS
16.88776, 32.40824, o, 57971.587874, -20.638, 0.731, -20, 15, nan, ATLAS
16.88776, 32.40824, o, 57971.600207, -20.096, 0.442, -33, 15, nan, ATLAS
16.88776, 32.40824, o, 57971.61235, -20.565, 0.6, -22, 13, nan, ATLAS
16.88776, 32.40824, o, 57971.624158, -20.223, 0.503, -30, 15, nan, ATLAS
16.88776, 32.40824, o, 57973.55408, -20.653, 1.123, -20, 22, nan, ATLAS
16.88776, 32.40824, o, 57973.562498, -19.981, 0.701, -37, 26, nan, ATLAS
16.88776, 32.40824, o, 57973.571428, -20.62, 1.115, -20, 23, nan, ATLAS
16.88776, 32.40824, o, 57973.580333, 20.786, 1.078, 18, 19, 20.761818737241732, ATLAS
16.88776, 32.40824, o, 57975.588785, -20.618, 0.657, -20, 14, nan, ATLAS
16.88776, 32.40824, o, 57975.59787, -23.536, 11.0, -1, 15, nan, ATLAS
16.88776, 32.40824, o, 57975.599549, 20.532, 0.633, 22, 14, 20.543943297944484, ATLAS
16.88776, 32.40824, o, 57975.606868, -25.028, 42.0, 0, 15, inf, ATLAS
16.88776, 32.40824, o, 57975.608564, -20.021, 0.418, -36, 15, nan, ATLAS
16.88776, 32.40824, o, 57975.615989, -21.645, 1.546, -8, 12, nan, ATLAS
16.88776, 32.40824, o, 57975.618083, 23.464, 10.333, 2, 15, 23.147425010840045, ATLAS
16.88776, 32.40824, o, 57975.629237, -19.927, 0.495, -39, 19, nan, ATLAS
16.88776, 32.40824, o, 57977.568243, 22.181, 4.276, 5, 21, 22.15257498915995, ATLAS
16.88776, 32.40824, o, 57977.580065, -21.743, 2.886, -7, 21, nan, ATLAS
16.88776, 32.40824, o, 57977.591057, -20.956, 1.295, -15, 20, nan, ATLAS
16.88776, 32.40824, o, 57977.602334, -19.967, 0.582, -37, 22, nan, ATLAS
16.88776, 32.40824, o, 57979.581438, -23.398, 8.333, -2, 13, nan, ATLAS
16.88776, 32.40824, o, 57979.592544, -21.292, 0.928, -11, 10, nan, ATLAS
16.88776, 32.40824, o, 57979.600592, 22.42, 2.953, 4, 12, 22.394850021680092, ATLAS
16.88776, 32.40824, o, 57979.608562, -20.086, 0.281, -34, 9, nan, ATLAS
16.88776, 32.40824, o, 57981.560632, -19.88, 0.301, -41, 12, nan, ATLAS
16.88776, 32.40824, o, 57981.571364, -20.206, 0.393, -30, 12, nan, ATLAS
16.88776, 32.40824, o, 57981.578323, -21.14, 0.833, -13, 11, nan, ATLAS
16.88776, 32.40824, o, 57981.588194, -22.906, 5.357, -2, 13, nan, ATLAS
16.88776, 32.40824, c, 57983.57086, -20.396, 0.253, -25, 6, nan, ATLAS
16.88776, 32.40824, c, 57983.582312, -21.025, 0.517, -14, 7, nan, ATLAS
16.88776, 32.40824, c, 57983.583305, -21.244, 0.677, -12, 8, nan, ATLAS
16.88776, 32.40824, c, 57983.595126, -20.388, 0.269, -25, 7, nan, ATLAS
16.88776, 32.40824, o, 57985.561152, 23.355, 6.75, 2, 11, 23.147425010840045, ATLAS
16.88776, 32.40824, o, 57985.571779, -20.285, 0.338, -28, 9, nan, ATLAS
16.88776, 32.40824, o, 57985.572832, -20.46, 0.504, -24, 12, nan, ATLAS
16.88776, 32.40824, o, 57985.580886, -20.92, 0.763, -16, 12, nan, ATLAS
16.88776, 32.40824, c, 57987.542328, -26.154, 60.0, 0, 8, inf, ATLAS
16.88776, 32.40824, c, 57987.551706, -23.039, 3.0, -2, 7, nan, ATLAS
16.88776, 32.40824, c, 57987.57162, -20.511, 0.297, -23, 7, nan, ATLAS
16.88776, 32.40824, c, 57987.572602, 19.269, 1.568, 71, 112, 19.27185412820231, ATLAS
16.88776, 32.40824, c, 57987.573092, -20.836, 0.4, -17, 7, nan, ATLAS
16.88776, 32.40824, o, 57989.540255, -19.998, 0.322, -36, 12, nan, ATLAS
16.88776, 32.40824, o, 57989.551181, -19.938, 0.332, -38, 13, nan, ATLAS
16.88776, 32.40824, o, 57989.570617, -20.733, 0.709, -18, 13, nan, ATLAS
16.88776, 32.40824, o, 57989.571127, 22.566, 4.562, 3, 16, 22.707196863200842, ATLAS
16.88776, 32.40824, c, 57991.570158, -21.12, 0.567, -13, 7, nan, ATLAS
16.88776, 32.40824, c, 57991.580515, -21.089, 0.471, -13, 6, nan, ATLAS
16.88776, 32.40824, c, 57991.602788, -22.139, 1.4, -5, 7, nan, ATLAS
16.88776, 32.40824, c, 57991.604318, -20.907, 0.482, -16, 8, nan, ATLAS
16.88776, 32.40824, o, 57993.546412, -21.154, 0.949, -12, 12, nan, ATLAS
16.88776, 32.40824, o, 57993.557001, -19.672, 0.284, -49, 14, nan, ATLAS
16.88776, 32.40824, o, 57993.559009, 23.193, 7.222, 2, 14, 23.147425010840045, ATLAS
16.88776, 32.40824, o, 57993.576524, -20.431, 0.596, -24, 15, nan, ATLAS
16.88776, 32.40824, o, 57995.56506, -18.85, 1.618, -105, 170, nan, ATLAS
16.88776, 32.40824, o, 57995.565565, -18.263, 0.629, -180, 113, nan, ATLAS
16.88776, 32.40824, o, 57995.566647, -19.606, 0.792, -52, 41, nan, ATLAS
16.88776, 32.40824, o, 57995.575553, 20.193, 1.855, 30, 56, 20.207196863200842, ATLAS
16.88776, 32.40824, o, 57995.576058, 19.498, 1.011, 58, 58, 19.491430016092657, ATLAS
16.88776, 32.40824, o, 57995.576562, -21.351, 10.4, -10, 109, nan, ATLAS
16.88776, 32.40824, o, 57995.577066, -18.124, 1.037, -204, 212, nan, ATLAS
16.88776, 32.40824, o, 57995.577572, 19.143, 3.436, 80, 275, 19.14227503252014, ATLAS
16.88776, 32.40824, o, 57995.595575, 19.052, 1.811, 87, 157, 19.051201868453454, ATLAS
16.88776, 32.40824, o, 57995.596082, 18.712, 0.917, 119, 109, 18.711132596518674, ATLAS
16.88776, 32.40824, o, 57995.596587, -18.925, 0.635, -98, 62, nan, ATLAS
16.88776, 32.40824, o, 57995.599137, -20.107, 5.25, -33, 173, nan, ATLAS
16.88776, 32.40824, o, 57997.544676, -20.632, 0.693, -20, 14, nan, ATLAS
16.88776, 32.40824, o, 57997.55547, -20.105, 0.487, -33, 16, nan, ATLAS
16.88776, 32.40824, o, 57997.55598, -20.396, 0.535, -25, 14, nan, ATLAS
16.88776, 32.40824, o, 57997.556987, 22.387, 3.3, 4, 13, 22.394850021680092, ATLAS
16.88776, 32.40824, o, 57999.554011, -21.372, 1.035, -10, 11, nan, ATLAS
16.88776, 32.40824, o, 57999.564817, -21.364, 1.327, -10, 14, nan, ATLAS
16.88776, 32.40824, o, 57999.57528, -21.328, 1.04, -11, 11, nan, ATLAS
16.88776, 32.40824, o, 57999.57584, -20.741, 0.579, -18, 11, nan, ATLAS
16.88776, 32.40824, o, 58001.510308, -20.033, 1.154, -35, 41, nan, ATLAS
16.88776, 32.40824, o, 58001.513484, -19.658, 0.605, -50, 30, nan, ATLAS
16.88776, 32.40824, o, 58001.522772, -20.661, 1.623, -20, 32, nan, ATLAS
16.88776, 32.40824, o, 58001.525726, -21.143, 1.933, -13, 24, nan, ATLAS
16.88776, 32.40824, o, 58003.499443, 19.873, 1.097, 41, 45, 19.86804035820066, ATLAS
16.88776, 32.40824, o, 58003.504018, -21.46, 5.432, -10, 51, nan, ATLAS
16.88776, 32.40824, o, 58003.531339, -21.349, 5.257, -10, 55, nan, ATLAS
16.88776, 32.40824, o, 58005.504856, -23.321, 15.5, -2, 26, nan, ATLAS
16.88776, 32.40824, o, 58005.506617, -19.448, 0.593, -60, 36, nan, ATLAS
16.88776, 32.40824, o, 58005.515269, 21.089, 2.3, 13, 31, 21.115141619232908, ATLAS
16.88776, 32.40824, o, 58005.515727, -22.227, 6.174, -5, 29, nan, ATLAS
16.88776, 32.40824, o, 58005.517662, -20.292, 1.047, -28, 29, nan, ATLAS
16.88776, 32.40824, o, 58005.534235, -20.154, 0.797, -32, 25, nan, ATLAS
