# Combined data from 'ATLAS-ZTF' for 'SN 2021wzb'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
72.76725, -5.95689, c, 59436.585134, 22.703, 3.292, 3, 10, 22.707196863200842, ATLAS-ZTF
72.76725, -5.95689, c, 59436.589281, 24.086, 11.857, 1, 10, 23.9, ATLAS-ZTF
72.76725, -5.95689, c, 59436.595732, 21.212, 0.777, 12, 9, 21.202046884880936, ATLAS-ZTF
72.76725, -5.95689, c, 59436.601723, -22.628, 2.567, -3, 8, nan, ATLAS-ZTF
72.76725, -5.95689, c, 59436.606323, -20.446, 0.485, -24, 12, nan, ATLAS-ZTF
72.76725, -5.95689, c, 59436.612842, 21.173, 0.699, 12, 9, 21.202046884880936, ATLAS-ZTF
72.76725, -5.95689, c, 59436.614223, 25.162, 28.333, 0, 9, inf, ATLAS-ZTF
72.76725, -5.95689, c, 59436.631332, 19.88, 1.06, 40, 43, 19.894850021680092, ATLAS-ZTF
72.76725, -5.95689, o, 59438.602566, 20.905, 0.98, 16, 16, 20.889700043360186, ATLAS-ZTF
72.76725, -5.95689, o, 59438.619586, 19.52, 0.193, 56, 11, 19.529529932484497, ATLAS-ZTF
72.76725, -5.95689, o, 59438.62372, 21.14, 1.085, 13, 14, 21.115141619232908, ATLAS-ZTF
72.76725, -5.95689, o, 59438.633335, 19.194, 0.487, 76, 37, 19.197966019298022, ATLAS-ZTF
72.76725, -5.95689, c, 59444.581641, 20.49, 0.364, 23, 8, 20.495680409956016, ATLAS-ZTF
72.76725, -5.95689, c, 59444.584866, 20.583, 0.437, 21, 9, 20.5944517631652, ATLAS-ZTF
72.76725, -5.95689, c, 59444.591894, 20.017, 0.242, 36, 9, 20.00924374808178, ATLAS-ZTF
72.76725, -5.95689, c, 59444.612206, 21.611, 1.277, 8, 10, 21.64227503252014, ATLAS-ZTF
72.76725, -5.95689, o, 59447.599112, 21.131, 1.313, 13, 17, 21.115141619232908, ATLAS-ZTF
72.76725, -5.95689, o, 59447.615314, 19.367, 0.291, 65, 19, 19.36771660839286, ATLAS-ZTF
72.76725, -5.95689, o, 59447.621306, 19.136, 0.223, 80, 18, 19.14227503252014, ATLAS-ZTF
72.76725, -5.95689, o, 59447.630527, 19.561, 0.285, 54, 16, 19.569015600442576, ATLAS-ZTF
72.76725, -5.95689, o, 59448.605889, 19.382, 0.303, 64, 19, 19.38455006504028, ATLAS-ZTF
72.76725, -5.95689, o, 59448.616064, 18.991, 0.225, 92, 21, 18.99053043163611, ATLAS-ZTF
72.76725, -5.95689, o, 59448.624363, 19.464, 0.32, 60, 19, 19.45462187404089, ATLAS-ZTF
72.76725, -5.95689, o, 59448.631274, 19.539, 0.363, 56, 20, 19.529529932484497, ATLAS-ZTF
72.76725, -5.95689, o, 59452.567888, 18.581, 0.142, 134, 19, 18.58223800408798, ATLAS-ZTF
72.76725, -5.95689, o, 59452.572497, 18.481, 0.117, 147, 17, 18.481706663129557, ATLAS-ZTF
72.76725, -5.95689, o, 59452.579411, 18.615, 0.112, 130, 14, 18.615141619232908, ATLAS-ZTF
72.76725, -5.95689, o, 59452.590911, 18.814, 0.146, 108, 16, 18.816440611282623, ATLAS-ZTF
72.76725, -5.95689, o, 59454.574043, 18.517, 0.148, 142, 21, 18.519279139042357, ATLAS-ZTF
72.76725, -5.95689, o, 59454.57725, 18.339, 0.137, 168, 23, 18.33672679568534, ATLAS-ZTF
72.76725, -5.95689, o, 59454.584358, 18.435, 0.125, 153, 19, 18.438271422956, ATLAS-ZTF
72.76725, -5.95689, o, 59454.594431, 18.513, 0.117, 143, 17, 18.511659906337343, ATLAS-ZTF
72.76725, -5.95689, o, 59456.607078, 18.36, 0.112, 164, 18, 18.362890379880753, ATLAS-ZTF
72.76725, -5.95689, o, 59456.614004, 18.536, 0.132, 140, 18, 18.534679910804403, ATLAS-ZTF
