# Combined data from 'ATLAS-ZTF' for 'SN 2021gel'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
186.63453, 31.42839, o, 59191.615708, 20.575, 0.949, 21, 20, 20.5944517631652, ATLAS-ZTF
186.63453, 31.42839, o, 59191.619873, -20.943, 1.062, -15, 16, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59191.627704, -19.58, 0.804, -54, 43, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59191.646108, 19.94, 0.509, 38, 20, 19.950541008457975, ATLAS-ZTF
186.63453, 31.42839, o, 59193.628004, -21.955, 2.07, -6, 12, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59193.650716, 22.403, 2.8, 4, 11, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, o, 59193.658818, 20.399, 0.659, 25, 17, 20.405149978319905, ATLAS-ZTF
186.63453, 31.42839, o, 59193.663816, 20.604, 1.166, 21, 24, 20.5944517631652, ATLAS-ZTF
186.63453, 31.42839, c, 59194.635747, -21.062, 0.667, -14, 9, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59194.647006, -22.865, 3.789, -3, 10, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59194.651257, 20.962, 0.664, 15, 10, 20.959771852360795, ATLAS-ZTF
186.63453, 31.42839, c, 59194.660553, 20.225, 0.583, 30, 17, 20.207196863200842, ATLAS-ZTF
186.63453, 31.42839, c, 59197.612306, -22.325, 1.667, -4, 7, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59197.617842, 21.116, 0.731, 13, 10, 21.115141619232908, ATLAS-ZTF
186.63453, 31.42839, c, 59197.621545, 21.226, 0.733, 12, 9, 21.202046884880936, ATLAS-ZTF
186.63453, 31.42839, c, 59197.643698, 21.247, 0.753, 12, 9, 21.202046884880936, ATLAS-ZTF
186.63453, 31.42839, c, 59205.611421, 20.908, 0.459, 16, 7, 20.889700043360186, ATLAS-ZTF
186.63453, 31.42839, c, 59205.61622, 22.713, 2.233, 3, 7, 22.707196863200842, ATLAS-ZTF
186.63453, 31.42839, c, 59205.622213, 21.612, 0.822, 8, 7, 21.64227503252014, ATLAS-ZTF
186.63453, 31.42839, c, 59205.644526, -22.229, 1.744, -5, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59207.602536, 21.292, 0.648, 11, 7, 21.296518287104437, ATLAS-ZTF
186.63453, 31.42839, c, 59207.607861, -21.76, 1.117, -7, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59207.610639, -24.087, 10.286, -1, 9, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59207.621275, -22.546, 2.567, -4, 9, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59209.610427, 0.0, 21.492, 0, 9, inf, ATLAS-ZTF
186.63453, 31.42839, o, 59209.613192, 21.667, 1.261, 8, 10, 21.64227503252014, ATLAS-ZTF
186.63453, 31.42839, o, 59209.629498, 22.429, 2.457, 4, 10, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, o, 59209.648467, -21.698, 1.096, -8, 8, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59212.557037, -21.872, 3.625, -6, 24, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59212.56162, 22.416, 6.121, 4, 24, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, o, 59212.570403, 21.741, 3.081, 7, 22, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, o, 59212.594292, -20.487, 0.863, -23, 20, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59214.626644, 21.833, 2.354, 7, 16, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, o, 59214.629548, -21.123, 1.182, -13, 15, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59214.635621, 21.105, 1.307, 13, 17, 21.115141619232908, ATLAS-ZTF
186.63453, 31.42839, o, 59214.660447, -21.007, 1.119, -14, 16, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59216.626743, 21.458, 2.197, 10, 21, 21.4, ATLAS-ZTF
186.63453, 31.42839, o, 59216.63056, -22.101, 4.474, -5, 23, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59216.638311, 20.477, 0.868, 23, 20, 20.495680409956016, ATLAS-ZTF
186.63453, 31.42839, o, 59216.663238, 20.411, 0.866, 25, 22, 20.405149978319905, ATLAS-ZTF
186.63453, 31.42839, o, 59217.609491, 23.03, 7.167, 2, 16, 23.147425010840045, ATLAS-ZTF
186.63453, 31.42839, o, 59217.612369, 22.624, 5.222, 3, 17, 22.707196863200842, ATLAS-ZTF
186.63453, 31.42839, o, 59217.615149, 20.319, 0.723, 27, 20, 20.32159058960253, ATLAS-ZTF
186.63453, 31.42839, o, 59217.625831, 0.0, 20.814, 0, 17, inf, ATLAS-ZTF
186.63453, 31.42839, o, 59219.605811, 19.677, 0.329, 49, 16, 19.674509799928714, ATLAS-ZTF
186.63453, 31.42839, o, 59219.607749, 21.405, 1.344, 10, 13, 21.4, ATLAS-ZTF
186.63453, 31.42839, o, 59219.611407, 21.83, 2.127, 7, 14, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, o, 59219.646958, -21.484, 1.618, -9, 15, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59221.581413, 21.002, 0.678, 14, 10, 21.034679910804403, ATLAS-ZTF
186.63453, 31.42839, o, 59221.583255, 26.491, 126.0, 0, 12, inf, ATLAS-ZTF
186.63453, 31.42839, o, 59221.586016, 20.663, 0.647, 20, 13, 20.647425010840045, ATLAS-ZTF
186.63453, 31.42839, o, 59221.602381, 20.845, 0.638, 17, 11, 20.823877696554312, ATLAS-ZTF
186.63453, 31.42839, c, 59226.626492, 21.712, 1.174, 8, 9, 21.64227503252014, ATLAS-ZTF
186.63453, 31.42839, c, 59226.63355, -21.616, 1.036, -8, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59226.637098, 19.988, 0.198, 37, 7, 19.97949568983251, ATLAS-ZTF
186.63453, 31.42839, c, 59226.662055, 21.422, 0.882, 10, 9, 21.4, ATLAS-ZTF
186.63453, 31.42839, c, 59229.623671, 21.521, 0.955, 9, 8, 21.514393726401686, ATLAS-ZTF
186.63453, 31.42839, c, 59229.626526, 22.321, 1.812, 4, 8, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, c, 59229.636957, 21.075, 0.674, 14, 9, 21.034679910804403, ATLAS-ZTF
186.63453, 31.42839, c, 59229.662014, 23.052, 3.667, 2, 8, 23.147425010840045, ATLAS-ZTF
186.63453, 31.42839, c, 59229.662935, 20.395, 0.346, 25, 9, 20.405149978319905, ATLAS-ZTF
186.63453, 31.42839, c, 59229.666419, 22.343, 2.591, 4, 11, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, c, 59229.668293, -21.754, 1.877, -7, 14, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59229.671123, -20.18, 0.533, -31, 16, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59231.537799, -23.249, 4.667, -2, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59231.540601, 21.373, 0.838, 10, 9, 21.4, ATLAS-ZTF
186.63453, 31.42839, c, 59231.546568, 20.459, 0.338, 24, 8, 20.449471895720983, ATLAS-ZTF
186.63453, 31.42839, c, 59231.556677, 21.908, 1.372, 6, 9, 21.95462187404089, ATLAS-ZTF
186.63453, 31.42839, c, 59233.521671, -18.705, 2.235, -120, 268, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59235.561512, 20.515, 1.224, 23, 28, 20.495680409956016, ATLAS-ZTF
186.63453, 31.42839, c, 59235.564418, 18.664, 0.818, 124, 102, 18.66644578709441, ATLAS-ZTF
186.63453, 31.42839, c, 59237.617366, -18.344, 0.564, -167, 94, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59237.622894, -17.119, 1.509, -516, 778, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59237.636472, -16.776, 0.505, -707, 357, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59238.525248, 22.68, 4.913, 3, 15, 22.707196863200842, ATLAS-ZTF
186.63453, 31.42839, o, 59238.544811, 24.643, 25.4, 0, 13, inf, ATLAS-ZTF
186.63453, 31.42839, o, 59238.550007, 20.148, 0.388, 32, 12, 20.137125054200233, ATLAS-ZTF
186.63453, 31.42839, o, 59238.560568, 21.66, 1.346, 8, 11, 21.64227503252014, ATLAS-ZTF
186.63453, 31.42839, o, 59243.539455, -20.114, 0.687, -33, 22, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59243.54174, 19.851, 0.602, 42, 25, 19.841876774005247, ATLAS-ZTF
186.63453, 31.42839, o, 59243.544579, 20.014, 0.769, 36, 28, 20.00924374808178, ATLAS-ZTF
186.63453, 31.42839, o, 59243.550038, 21.166, 1.853, 12, 23, 21.202046884880936, ATLAS-ZTF
186.63453, 31.42839, o, 59251.569565, 23.355, 5.471, 2, 9, 23.147425010840045, ATLAS-ZTF
186.63453, 31.42839, o, 59251.584851, 22.482, 3.194, 4, 12, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, o, 59251.588054, -21.173, 0.765, -12, 9, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59251.593949, 20.491, 0.411, 23, 10, 20.495680409956016, ATLAS-ZTF
186.63453, 31.42839, c, 59253.545543, -22.291, 1.868, -4, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59253.547387, 21.018, 0.598, 14, 8, 21.034679910804403, ATLAS-ZTF
186.63453, 31.42839, c, 59253.570533, -26.244, 65.0, 0, 8, inf, ATLAS-ZTF
186.63453, 31.42839, c, 59253.586742, -21.973, 1.193, -6, 7, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59255.485072, -23.103, 3.643, -2, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59255.487359, 22.323, 2.185, 4, 9, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, c, 59255.490103, 22.54, 2.182, 4, 8, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, c, 59255.514449, -22.23, 2.036, -5, 10, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59257.519852, -21.292, 0.755, -11, 8, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59257.521695, 21.902, 1.284, 6, 8, 21.95462187404089, ATLAS-ZTF
186.63453, 31.42839, c, 59257.556866, 23.375, 4.312, 2, 7, 23.147425010840045, ATLAS-ZTF
186.63453, 31.42839, c, 59257.578776, -23.302, 4.188, -2, 7, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59261.471717, 22.409, 2.156, 4, 8, 22.394850021680092, ATLAS-ZTF
186.63453, 31.42839, c, 59261.474018, 23.147, 3.857, 2, 8, 23.147425010840045, ATLAS-ZTF
186.63453, 31.42839, c, 59261.476925, 21.784, 1.266, 7, 9, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, c, 59261.489189, 20.992, 0.556, 15, 8, 20.959771852360795, ATLAS-ZTF
186.63453, 31.42839, c, 59263.498547, -14.238, 0.552, -7323, 4040, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59263.50178, 20.852, 1.465, 17, 24, 20.823877696554312, ATLAS-ZTF
186.63453, 31.42839, c, 59263.506824, 19.949, 0.752, 38, 29, 19.950541008457975, ATLAS-ZTF
186.63453, 31.42839, c, 59263.534053, 20.778, 9.3, 18, 165, 20.761818737241732, ATLAS-ZTF
186.63453, 31.42839, c, 59263.573101, 20.098, 4.294, 33, 142, 20.10371515030528, ATLAS-ZTF
186.63453, 31.42839, c, 59267.543695, -22.701, 3.75, -3, 11, nan, ATLAS-ZTF
186.63453, 31.42839, c, 59267.547066, 21.312, 0.943, 11, 10, 21.296518287104437, ATLAS-ZTF
186.63453, 31.42839, c, 59267.582265, 22.882, 3.286, 3, 8, 22.707196863200842, ATLAS-ZTF
186.63453, 31.42839, c, 59267.589815, 21.029, 0.637, 14, 9, 21.034679910804403, ATLAS-ZTF
186.63453, 31.42839, o, 59269.415817, -23.806, 13.0, -1, 14, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59269.41952, -24.687, 34.2, 0, 17, inf, ATLAS-ZTF
186.63453, 31.42839, o, 59269.422316, 21.751, 1.986, 7, 14, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, o, 59269.429691, -21.618, 1.772, -8, 14, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59277.468344, -21.32, 1.208, -11, 13, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59277.471941, -20.325, 0.737, -27, 20, nan, ATLAS-ZTF
186.63453, 31.42839, o, 59277.506677, 19.901, 0.236, 40, 9, 19.894850021680092, ATLAS-ZTF
186.63453, 31.42839, o, 59277.541499, 21.773, 1.439, 7, 10, 21.787254899964356, ATLAS-ZTF
186.63453, 31.42839, c, 59287.364672, 18.667, 0.094, 124, 12, 18.66644578709441, ATLAS-ZTF
186.63453, 31.42839, c, 59291.502698, 18.464, 0.057, 149, 9, 18.467034328969312, ATLAS-ZTF
186.63453, 31.42839, c, 59291.505909, 18.918, 0.09, 98, 9, 18.92193481076876, ATLAS-ZTF
186.63453, 31.42839, c, 59291.511374, 18.852, 0.082, 104, 9, 18.85741665175305, ATLAS-ZTF
186.63453, 31.42839, c, 59291.546557, 18.815, 0.085, 108, 9, 18.816440611282623, ATLAS-ZTF
186.63453, 31.42839, o, 59293.42777, 18.717, 0.077, 118, 9, 18.720294981734686, ATLAS-ZTF
186.63453, 31.42839, o, 59293.429614, 18.992, 0.075, 92, 7, 18.99053043163611, ATLAS-ZTF
186.63453, 31.42839, o, 59293.457864, 19.19, 0.116, 76, 9, 19.197966019298022, ATLAS-ZTF
186.63453, 31.42839, o, 59293.486347, 18.905, 0.093, 100, 9, 18.9, ATLAS-ZTF
186.63453, 31.42839, o, 59297.367051, 18.961, 0.186, 95, 18, 18.955690986777878, ATLAS-ZTF
