# Combined data from 'ATLAS-ZTF' for 'SN 2020abpe'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
24.10233, 22.0498, o, 59089.486243, 21.49, 0.897, 9, 8, 21.514393726401686, ATLAS-ZTF
24.10233, 22.0498, o, 59089.488671, -21.813, 1.448, -7, 10, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59089.491445, 21.212, 0.745, 12, 9, 21.202046884880936, ATLAS-ZTF
24.10233, 22.0498, o, 59089.496535, 22.079, 1.588, 5, 8, 22.15257498915995, ATLAS-ZTF
24.10233, 22.0498, o, 59093.459058, -21.144, 1.429, -13, 18, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59093.460905, 21.776, 2.512, 7, 18, 21.787254899964356, ATLAS-ZTF
24.10233, 22.0498, o, 59093.463672, 20.413, 0.837, 25, 21, 20.405149978319905, ATLAS-ZTF
24.10233, 22.0498, o, 59093.468808, 20.262, 0.629, 28, 18, 20.28210492164445, ATLAS-ZTF
24.10233, 22.0498, o, 59095.45963, 20.024, 0.696, 36, 25, 20.00924374808178, ATLAS-ZTF
24.10233, 22.0498, o, 59095.464724, 19.279, 0.377, 70, 27, 19.287254899964356, ATLAS-ZTF
24.10233, 22.0498, o, 59095.470235, 21.364, 2.349, 10, 24, 21.4, ATLAS-ZTF
24.10233, 22.0498, o, 59095.475808, -21.483, 3.2, -9, 30, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59101.476184, -20.552, 0.385, -22, 8, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59101.478951, -21.221, 0.994, -12, 12, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59101.482431, -21.779, 1.131, -7, 8, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59101.511477, -20.436, 0.334, -24, 8, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59103.534342, 21.322, 1.009, 11, 11, 21.296518287104437, ATLAS-ZTF
24.10233, 22.0498, o, 59103.537544, 21.865, 1.635, 6, 11, 21.95462187404089, ATLAS-ZTF
24.10233, 22.0498, o, 59103.543287, -19.583, 0.192, -53, 10, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59103.55486, 21.376, 1.23, 10, 13, 21.4, ATLAS-ZTF
24.10233, 22.0498, o, 59105.486667, 21.833, 1.406, 7, 9, 21.787254899964356, ATLAS-ZTF
24.10233, 22.0498, o, 59105.488508, 20.585, 0.528, 21, 11, 20.5944517631652, ATLAS-ZTF
24.10233, 22.0498, o, 59105.491736, -19.834, 0.183, -42, 8, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59105.502261, 21.04, 0.561, 14, 8, 21.034679910804403, ATLAS-ZTF
24.10233, 22.0498, c, 59107.531796, 21.604, 1.0, 8, 8, 21.64227503252014, ATLAS-ZTF
24.10233, 22.0498, c, 59107.535454, 22.689, 2.833, 3, 9, 22.707196863200842, ATLAS-ZTF
24.10233, 22.0498, c, 59107.541857, -20.957, 0.505, -15, 8, nan, ATLAS-ZTF
24.10233, 22.0498, c, 59107.559127, 24.649, 16.5, 0, 8, inf, ATLAS-ZTF
24.10233, 22.0498, o, 59109.448103, -22.769, 3.583, -3, 10, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59109.450929, 21.005, 0.612, 14, 9, 21.034679910804403, ATLAS-ZTF
24.10233, 22.0498, o, 59109.456133, -20.134, 0.259, -32, 8, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59109.461867, 20.876, 0.595, 16, 10, 20.889700043360186, ATLAS-ZTF
24.10233, 22.0498, c, 59111.455988, 20.445, 0.638, 24, 15, 20.449471895720983, ATLAS-ZTF
24.10233, 22.0498, c, 59111.457817, -19.711, 0.302, -47, 14, nan, ATLAS-ZTF
24.10233, 22.0498, c, 59111.462877, 23.972, 11.4, 1, 11, 23.9, ATLAS-ZTF
24.10233, 22.0498, c, 59111.490006, -21.151, 1.175, -13, 15, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59113.523613, -19.44, 0.165, -61, 10, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59113.528769, -22.552, 3.107, -4, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59113.53264, 21.608, 1.524, 8, 13, 21.64227503252014, ATLAS-ZTF
24.10233, 22.0498, o, 59113.562455, 19.322, 0.498, 68, 34, 19.318727718234406, ATLAS-ZTF
24.10233, 22.0498, c, 59115.520892, 21.924, 1.549, 6, 10, 21.95462187404089, ATLAS-ZTF
24.10233, 22.0498, c, 59115.523723, -20.532, 0.436, -22, 10, nan, ATLAS-ZTF
24.10233, 22.0498, c, 59115.529233, 22.637, 2.963, 3, 10, 22.707196863200842, ATLAS-ZTF
24.10233, 22.0498, c, 59115.539327, 21.124, 0.817, 13, 10, 21.115141619232908, ATLAS-ZTF
24.10233, 22.0498, o, 59117.410389, -21.284, 1.052, -11, 12, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59117.436014, -19.619, 0.221, -52, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59117.44036, 20.329, 0.331, 27, 9, 20.32159058960253, ATLAS-ZTF
24.10233, 22.0498, o, 59117.444524, -21.854, 1.48, -7, 10, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59119.415319, 20.319, 0.831, 27, 22, 20.32159058960253, ATLAS-ZTF
24.10233, 22.0498, o, 59119.418898, -20.403, 1.254, -25, 31, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59119.423024, 20.464, 0.978, 24, 23, 20.449471895720983, ATLAS-ZTF
24.10233, 22.0498, o, 59119.453262, -20.006, 0.98, -36, 35, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59121.446375, 20.918, 0.901, 16, 14, 20.889700043360186, ATLAS-ZTF
24.10233, 22.0498, o, 59121.452825, 20.233, 0.496, 29, 14, 20.24400500525261, ATLAS-ZTF
24.10233, 22.0498, o, 59121.488153, -21.962, 2.446, -6, 15, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59121.497619, -21.463, 1.326, -9, 12, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59129.506461, -20.965, 0.752, -15, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59129.509729, -22.946, 5.033, -2, 12, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59129.519706, 20.66, 0.496, 20, 10, 20.647425010840045, ATLAS-ZTF
24.10233, 22.0498, o, 59129.527507, 20.732, 0.57, 18, 10, 20.761818737241732, ATLAS-ZTF
24.10233, 22.0498, o, 59131.498238, -20.425, 0.453, -25, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59131.503365, -20.593, 0.571, -21, 12, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59131.506584, -20.892, 0.817, -16, 13, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59131.532071, 21.954, 2.227, 6, 13, 21.95462187404089, ATLAS-ZTF
24.10233, 22.0498, o, 59133.461203, 21.411, 1.15, 10, 11, 21.4, ATLAS-ZTF
24.10233, 22.0498, o, 59133.467367, -22.364, 2.742, -4, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59133.470225, -20.678, 0.582, -19, 11, nan, ATLAS-ZTF
24.10233, 22.0498, o, 59133.481295, 24.918, 31.0, 0, 12, inf, ATLAS-ZTF
