# Data from 'ZTF' for 'SN ZTF2018baz'
ra, dec, filtercode, mjd, mag, magerr, flux, dflux, magzp, source
246.05579470000001, 25.271993699999999, zg, 58254.457789400003, 21.3745594, 0.214882135, 88.82373681647996, 17.579439759085187, 26.245882, ZTF
246.0559298, 25.272043199999999, zg, 58255.416828699999, 21.0674362, 0.190961957, 120.05051846641032, 21.114780777083322, 26.2658463, ZTF
246.0555975, 25.271997299999999, zg, 58258.314317099997, 21.3101006, 0.209861755, 92.49555870006695, 17.878449842082812, 26.2254028, ZTF
246.0558795, 25.272120699999999, zg, 58258.335370399996, 20.9859848, 0.184618235, 125.35450895905387, 21.315240379653492, 26.2313347, ZTF
246.05607620000001, 25.2721318, zg, 58262.405439800001, 20.5784721, 0.152879357, 192.3539548729711, 27.084800901465616, 26.2887249, ZTF
246.05595249999999, 25.271941900000002, zg, 58272.252349499999, 21.4023857, 0.21704936, 87.08904335640614, 17.409957447012793, 26.2522945, ZTF
246.05584579999999, 25.272121599999998, zg, 58273.290393499999, 21.6223221, 0.234178901, 73.15282798549143, 15.778094888620467, 26.2828999, ZTF
246.05553549999999, 25.2719275, zg, 58276.359675899999, 21.7629433, 0.245131135, 64.28539547962238, 14.51397852331378, 26.2832241, ZTF
246.05588739999999, 25.272200699999999, zg, 58277.3382986, 21.5871391, 0.231438756, 71.5981630459476, 15.262077210486623, 26.2243938, ZTF
246.05583540000001, 25.272084400000001, zg, 58278.336932899998, 21.34799, 0.212812781, 94.1310189788489, 18.450415339806437, 26.2823219, ZTF
246.0557561, 25.272053799999998, zg, 58278.358333299999, 21.5254288, 0.226632476, 79.3849763982141, 16.570520241918935, 26.2747746, ZTF
246.05558060000001, 25.272358199999999, zg, 58279.360625000001, 21.3050404, 0.209467649, 95.4427974239753, 18.413476775269775, 26.2543983, ZTF
246.0556799, 25.272037000000001, zg, 58280.271169, 21.618103, 0.23385036, 74.78078159360285, 16.106594419628028, 26.302578, ZTF
246.0558557, 25.272031200000001, zg, 58281.271840300004, 21.5959587, 0.23212564, 75.46517786886484, 16.134124139690503, 26.2903252, ZTF
246.05592709999999, 25.272009799999999, zg, 58282.2743634, 21.6021042, 0.232604265, 69.48054878194398, 14.885265785919916, 26.2067623, ZTF
246.05579750000001, 25.2721622, zg, 58283.290347200003, 22.0017204, 0.263728142, 52.45278111487652, 12.740916666070584, 26.3011417, ZTF
246.05638519999999, 25.269388599999999, zg, 58227.356713000001, 21.1829548, 0.199959159, 107.64424102660294, 19.82475283825305, 26.2629318, ZTF
246.0562219, 25.269632999999999, zg, 58276.342175899998, 21.9261398, 0.257841587, 56.40460471190424, 13.395015040752856, 26.3044262, ZTF
246.05577919999999, 25.272095400000001, zr, 58198.394583300003, 20.3050213, 0.133750454, 248.8673022392904, 30.657644568162382, 26.2949409, ZTF
246.0558576, 25.272055399999999, zr, 58198.419166699998, 20.4323082, 0.145846277, 224.91871829171762, 30.213193174088264, 26.3123722, ZTF
246.05582419999999, 25.2720141, zr, 58198.456539400002, 20.5446777, 0.155972123, 201.4075005798303, 28.93332221573838, 26.3048668, ZTF
246.05577880000001, 25.2720488, zr, 58198.457476900003, 20.5517673, 0.156525731, 201.22360254890643, 29.009506494662382, 26.3109646, ZTF
246.05579349999999, 25.272021899999999, zr, 58198.4608333, 20.6978168, 0.167932391, 175.90654554096474, 27.20772012187375, 26.3110218, ZTF
246.05581620000001, 25.272072399999999, zr, 58198.461770800001, 20.7341461, 0.170769691, 147.39481284761902, 23.182948615587527, 26.1553516, ZTF
246.05580019999999, 25.272013300000001, zr, 58198.499976899999, 20.8586121, 0.180490613, 151.67536195191147, 25.2142085119064, 26.3108997, ZTF
246.05581369999999, 25.2721333, zr, 58216.369745399999, 18.7894783, 0.0437680371, 937.7121862143947, 37.80091478527849, 26.2196522, ZTF
246.0558183, 25.272127099999999, zr, 58216.3787963, 18.9343357, 0.0486132428, 806.9726949326252, 36.13175961141431, 26.2014828, ZTF
246.05578650000001, 25.2720968, zr, 58216.383958300001, 18.8387108, 0.0453486443, 887.2907622062, 37.06004551531795, 26.2088757, ZTF
246.05584099999999, 25.272175300000001, zr, 58216.402708299996, 18.8812389, 0.0467681214, 862.369444142236, 37.146591113519406, 26.2204723, ZTF
246.05575859999999, 25.272145399999999, zr, 58216.403645799997, 18.8002567, 0.0441084579, 928.307373399941, 37.71285006286818, 26.2194862, ZTF
246.05581419999999, 25.272064799999999, zr, 58217.3843519, 18.7811565, 0.0435073376, 967.5893509988389, 38.772987736417456, 26.2453842, ZTF
246.05579979999999, 25.272079999999999, zr, 58217.411365699998, 18.8393898, 0.0453709252, 905.5273249463212, 37.84032654216233, 26.2316437, ZTF
246.05578869999999, 25.272054499999999, zr, 58217.425868099999, 18.8355484, 0.045245111, 935.2264047574728, 38.97302338076606, 26.2628403, ZTF
246.05580309999999, 25.272080800000001, zr, 58217.447638899997, 18.8254852, 0.044917535, 942.1771340052021, 38.97841317938374, 26.2608166, ZTF
246.05579420000001, 25.272084899999999, zr, 58217.470104200002, 18.8387966, 0.0453514569, 918.275590282993, 38.35658760621191, 26.2462292, ZTF
246.05580040000001, 25.272089000000001, zr, 58217.482453700002, 18.8332996, 0.0451716743, 919.917667943381, 38.27285218734235, 26.242672, ZTF
246.0558163, 25.272081, zr, 58218.389513900001, 18.8598289, 0.0460471287, 886.1614228053419, 37.58296804147091, 26.228611, ZTF
246.0557981, 25.272091199999998, zr, 58218.406388900003, 18.8343182, 0.0452049077, 915.2895837537686, 38.108318550156305, 26.2382145, ZTF
246.05575730000001, 25.272069200000001, zr, 58218.429942100003, 18.9162426, 0.0479752719, 851.8536723672945, 37.64073756750026, 26.2421551, ZTF
246.05576339999999, 25.272076200000001, zr, 58218.449861100002, 18.8921967, 0.0471421853, 866.1635824190596, 37.60843925399679, 26.2361965, ZTF
246.05577779999999, 25.2720932, zr, 58218.466678199999, 18.8343792, 0.0452069379, 831.7106066593781, 34.63004142373407, 26.1343098, ZTF
246.0557799, 25.272110000000001, zr, 58218.481365699998, 18.9589653, 0.0494974032, 714.476386668038, 32.57211616671217, 26.093935, ZTF
246.0558116, 25.2721199, zr, 58218.503287, 18.8475246, 0.0456386656, 858.1922731791439, 36.073910038628604, 26.1814861, ZTF
246.055825, 25.2720983, zr, 58219.380949099999, 18.8349495, 0.0452255495, 953.8347048583398, 39.731288751671094, 26.2836323, ZTF
246.05576919999999, 25.272084599999999, zr, 58219.3818866, 18.8480358, 0.0456555597, 938.153795634805, 39.44967151015118, 26.2787209, ZTF
246.0557518, 25.272122800000002, zr, 58219.403206000003, 18.8858433, 0.0469249077, 882.8904923003256, 38.15803017237474, 26.2506104, ZTF
246.05574060000001, 25.272152299999998, zr, 58219.406088000003, 18.8254356, 0.0449159183, 942.5595542329723, 38.99283062062375, 26.2612076, ZTF
246.0557469, 25.272105799999999, zr, 58219.424351900001, 18.8888073, 0.0470261201, 814.9291260056643, 35.296745917271544, 26.1666069, ZTF
246.0557843, 25.272156899999999, zr, 58219.4452083, 18.9053535, 0.0475959145, 816.4667065467047, 35.791824373721184, 26.1851997, ZTF
246.05572090000001, 25.272148399999999, zr, 58219.472430599999, 18.846489, 0.0456044711, 906.9345775276221, 38.09421805148611, 26.2404289, ZTF
246.05578629999999, 25.272175600000001, zr, 58219.498044, 18.9736404, 0.0500328988, 670.4512425606647, 30.895736019823307, 26.0395584, ZTF
246.05580520000001, 25.272114500000001, zr, 58219.516192100004, 18.9388924, 0.0487754755, 832.4794468876134, 37.39820104365578, 26.2398262, ZTF
246.05580950000001, 25.272064100000001, zr, 58222.386435200002, 18.9975319, 0.0509188436, 792.9674488779001, 37.18857797350473, 26.2456703, ZTF
246.05576429999999, 25.272063599999999, zr, 58222.387384299996, 18.9995842, 0.0509957895, 793.7033256108518, 37.27933870209084, 26.2487297, ZTF
246.05581530000001, 25.272085000000001, zr, 58222.4104745, 18.9707642, 0.0499274582, 814.4840050632673, 37.4539560706865, 26.2479706, ZTF
246.0557541, 25.272060499999998, zr, 58222.432650499999, 19.0855217, 0.0543367751, 729.2802292143557, 36.497572454558224, 26.2427578, ZTF
246.0557891, 25.272100900000002, zr, 58222.4516898, 19.0363522, 0.0523963086, 767.2048153248503, 37.02437119348155, 26.2486305, ZTF
246.05575970000001, 25.272087599999999, zr, 58222.452673599997, 18.9297886, 0.0484520085, 845.1178603666946, 37.714186534942755, 26.2470818, ZTF
246.05576120000001, 25.272058099999999, zr, 58222.475972200002, 19.0415955, 0.0525995046, 765.10112403393, 37.06603861667582, 26.2508926, ZTF
246.05576730000001, 25.272088, zr, 58222.4854977, 19.0652828, 0.0535285734, 749.0555048181125, 36.92966338841265, 26.2515678, ZTF
246.05578389999999, 25.272093999999999, zr, 58222.5086343, 19.0361252, 0.0523875058, 763.69790634697, 36.84894021482172, 26.2434292, ZTF
246.0557876, 25.272195499999999, zr, 58224.428217599998, 19.090662, 0.0545441955, 630.2029619149713, 31.65954437986782, 26.0893631, ZTF
246.05572799999999, 25.272233700000001, zr, 58224.449236100001, 19.378109, 0.0676200017, 352.4260481082819, 21.949208166559366, 25.745779, ZTF
246.0558158, 25.272090800000001, zr, 58226.357650500002, 19.1559963, 0.0572576784, 686.1847153645348, 36.18682289782406, 26.2470989, ZTF
246.05578929999999, 25.272062699999999, zr, 58226.379918999999, 19.1134243, 0.0554732531, 717.9326094306817, 36.681154388292455, 26.2536335, ZTF
246.05580889999999, 25.2721126, zr, 58226.418321800003, 19.1986809, 0.0591095574, 659.0202506779166, 35.87832400217933, 26.2459278, ZTF
246.05582440000001, 25.272101299999999, zr, 58226.4598148, 19.2396049, 0.060945686, 626.5193951716653, 35.16844530347815, 26.2319412, ZTF
246.0558255, 25.272071799999999, zr, 58226.499664399998, 19.2350578, 0.0607386604, 635.7908010102894, 35.567646522951414, 26.2433434, ZTF
246.05583820000001, 25.272223400000001, zr, 58227.397939800001, 19.2630024, 0.0620226637, 644.9862851667015, 36.84483144312048, 26.2868786, ZTF
246.055779, 25.272060499999998, zr, 58229.397662000003, 19.4079514, 0.069154948, 562.1526729385955, 35.805786612586935, 26.2825871, ZTF
246.05581530000001, 25.272080299999999, zr, 58229.398599499997, 19.3923492, 0.0683480576, 567.8768439233685, 35.748351273619974, 26.2779846, ZTF
246.05581369999999, 25.272089300000001, zr, 58229.418715300002, 19.4043961, 0.0689701885, 562.1684648936545, 35.71112837773376, 26.2790623, ZTF
246.0557666, 25.272092099999998, zr, 58230.4211574, 19.3796673, 0.0676992685, 537.2954464971069, 33.50216059557323, 26.2052002, ZTF
246.05578170000001, 25.272042200000001, zr, 58230.438946800001, 19.3875046, 0.0680994838, 499.1232953913502, 31.30598263164473, 26.1330242, ZTF
246.0558034, 25.272110000000001, zr, 58230.460590299997, 19.3365498, 0.0655407012, 302.404688354856, 18.254724521560938, 25.5380211, ZTF
246.05579660000001, 25.272077299999999, zr, 58231.334872699998, 19.2986908, 0.0637043118, 605.0218789495594, 35.4989566098247, 26.2531185, ZTF
246.05578940000001, 25.2720831, zr, 58231.355555599999, 19.4020481, 0.0688485205, 559.996045270021, 35.510374466402624, 26.2725105, ZTF
246.05584769999999, 25.272168199999999, zr, 58232.378622700002, 19.5986919, 0.0798296481, 391.6098077119954, 28.79343343728834, 26.0808258, ZTF
246.05569259999999, 25.272229899999999, zr, 58232.398587999996, 19.4092751, 0.0692238286, 580.3247326520205, 37.00005549174213, 26.3184528, ZTF
246.05582810000001, 25.272252900000002, zr, 58232.399502300002, 19.3028412, 0.0639029965, 634.5655340111003, 37.34851884023291, 26.3090324, ZTF
246.0558393, 25.272069800000001, zr, 58243.297175899999, 19.8297539, 0.094899863, 374.80222465734164, 32.759964728265295, 26.2642593, ZTF
246.0558106, 25.2720856, zr, 58243.315648099997, 19.7132645, 0.086997956, 418.61273859302787, 33.542634438784994, 26.2677956, ZTF
246.05581989999999, 25.272071799999999, zr, 58243.316585599998, 19.8255386, 0.0946029052, 378.9760457257518, 33.02112867724716, 26.272068, ZTF
246.05586439999999, 25.272172300000001, zr, 58244.353703699999, 19.8945217, 0.0995682552, 313.1854374814914, 28.720906079601097, 26.1340256, ZTF
246.05575899999999, 25.272222299999999, zr, 58246.380925899997, 20.016573, 0.108907402, 324.63606087201805, 32.56340705057493, 26.2950649, ZTF
246.0556248, 25.272028599999999, zr, 58246.381840299997, 19.9575005, 0.104298621, 344.3489158592127, 33.0790452686081, 26.2999973, ZTF
246.0556679, 25.272244100000002, zr, 58246.400381899999, 19.8355083, 0.0953066796, 380.71700909887676, 33.41960399353188, 26.287014, ZTF
246.05560270000001, 25.272042899999999, zr, 58246.420080999997, 19.9289589, 0.102131449, 351.3973483673568, 33.05473300626546, 26.2934551, ZTF
246.05579739999999, 25.2721661, zr, 58247.399699100002, 20.0602608, 0.112422802, 304.85241514440327, 31.566012588330274, 26.2704849, ZTF
246.0557135, 25.272016199999999, zr, 58247.419016200001, 19.8950577, 0.0996076688, 357.5062840539918, 32.79836057774429, 26.2782669, ZTF
246.05571330000001, 25.2721704, zr, 58247.441250000003, 20.1023426, 0.115894496, 294.3523314235686, 31.419984842781417, 26.2745113, ZTF
246.0558188, 25.272160100000001, zr, 58248.296736099997, 19.7214851, 0.0875350535, 422.2124544431869, 34.03993495481155, 26.2853127, ZTF
246.0557144, 25.2721993, zr, 58249.414710600002, 19.5718842, 0.078236267, 464.1838646417175, 33.448283857579774, 26.2386093, ZTF
246.05581960000001, 25.2720725, zr, 58252.374213000003, 20.0728912, 0.113456078, 303.57944314020654, 31.723113615599406, 26.2785721, ZTF
246.05584289999999, 25.2720251, zr, 58252.375786999997, 20.0000324, 0.107600257, 320.82789365180787, 31.79516687241125, 26.2657127, ZTF
246.05579159999999, 25.272130799999999, zr, 58254.363229199997, 20.1724663, 0.121863164, 273.2705557375212, 30.67192049438134, 26.2639484, ZTF
246.05576669999999, 25.272106399999998, zr, 58255.273865700001, 20.1367855, 0.1187976, 276.6580808785193, 30.2709957399787, 26.2416439, ZTF
246.0558537, 25.272093399999999, zr, 58255.315740700004, 20.2196007, 0.126001418, 263.0159705408755, 30.52342281629934, 26.269556, ZTF
246.0557416, 25.272027099999999, zr, 58257.294490699998, 20.3685322, 0.139708728, 219.40128154300695, 28.231787640140283, 26.2216301, ZTF
246.05584830000001, 25.2720804, zr, 58257.3155787, 20.111208, 0.116636366, 282.9296354548302, 30.394016860207373, 26.2404041, ZTF
246.0558307, 25.272093900000002, zr, 58257.339560200002, 20.281271, 0.131564692, 239.05093131688528, 28.96713033349152, 26.2274971, ZTF
246.0557967, 25.2720983, zr, 58257.357291699998, 20.2767677, 0.131152868, 243.72643719616235, 29.441240980648278, 26.2440243, ZTF
246.05573519999999, 25.2721272, zr, 58257.377789400001, 20.3996201, 0.14268212, 215.82846401426332, 28.363116811379616, 26.2348919, ZTF
246.0556694, 25.2720363, zr, 58257.399907400002, 20.2941284, 0.132745177, 233.8283903323154, 28.588519869062498, 26.2163715, ZTF
246.05580929999999, 25.272283300000002, zr, 58258.392719900003, 20.4256287, 0.145196795, 213.60377319443154, 28.565486839086777, 26.249651, ZTF
246.05594049999999, 25.272095, zr, 58258.4132407, 20.2170525, 0.125775307, 252.58604920869195, 29.260411271094686, 26.2230759, ZTF
246.0557949, 25.2721512, zr, 58258.420486100003, 20.4026203, 0.142970875, 217.1786654069238, 28.598313005024295, 26.2446632, ZTF
246.05578740000001, 25.272236100000001, zr, 58262.332372700002, 20.0075741, 0.108194642, 316.57181050165536, 31.546681002636966, 26.2587547, ZTF
246.0557374, 25.271956500000002, zr, 58272.273391199997, 20.8593922, 0.180551529, 140.8184371292749, 23.41727578361901, 26.231041, ZTF
246.05583609999999, 25.272100699999999, zr, 58272.312754600003, 20.9452705, 0.187258601, 133.24653369125872, 22.98123556880279, 26.2569103, ZTF
246.05582699999999, 25.272070500000002, zr, 58272.314270800001, 20.8926525, 0.183149099, 140.55892920768224, 23.71040141055869, 26.2622986, ZTF
246.0558662, 25.272112799999999, zr, 58273.333090300002, 20.8867264, 0.182686329, 141.59114051253442, 23.824171622719774, 26.2643166, ZTF
246.0557403, 25.272063299999999, zr, 58273.3629745, 20.8770905, 0.181933761, 143.69324748504343, 24.078273185226948, 26.2706814, ZTF
246.0558158, 25.272045200000001, zr, 58274.294166699998, 20.8721962, 0.181551456, 143.96714755876496, 24.073476725668637, 26.2678547, ZTF
