# Data from 'ATLAS' for 'SN ATLAS2017avj'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
196.26246, 53.65916, o, 57798.497031, 17.595, 0.099, 333, 33, 17.593889416234198, ATLAS
196.26246, 53.65916, o, 57798.500604, 17.544, 0.089, 349, 31, 17.542936432602048, ATLAS
196.26246, 53.65916, o, 57798.530817, 17.668, 0.099, 311, 31, 17.668099027432906, ATLAS
196.26246, 53.65916, o, 57798.531748, 17.297, 0.123, 438, 54, 17.296314723739748, ATLAS
196.26246, 53.65916, o, 57798.534359, 16.95, 0.121, 603, 73, 16.94920671964962, ATLAS
196.26246, 53.65916, o, 57798.535683, 17.82, 0.112, 270, 30, 17.82159058960253, ATLAS
196.26246, 53.65916, o, 57798.546425, 17.211, 0.131, 474, 62, 17.210554145814786, ATLAS
196.26246, 53.65916, o, 57798.548593, 17.518, 0.087, 357, 31, 17.518329459719517, ATLAS
196.26246, 53.65916, o, 57798.569531, 16.988, 0.116, 582, 68, 16.987692538375278, ATLAS
196.26246, 53.65916, o, 57798.585054, 16.945, 0.144, 605, 87, 16.945611563368825, ATLAS
