# Data from 'ATLAS' for 'SN ATLAS2022yv'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
170.42807, 34.35833, c, 59527.611507, -21.358, 2.107, -10, 22, nan, ATLAS
170.42807, 34.35833, c, 59527.614723, 20.506, 1.147, 23, 26, 20.495680409956016, ATLAS
170.42807, 34.35833, c, 59527.63393, -21.608, 2.485, -8, 20, nan, ATLAS
170.42807, 34.35833, c, 59527.644723, -20.756, 1.0, -18, 18, nan, ATLAS
170.42807, 34.35833, o, 59534.624651, -20.686, 0.971, -19, 19, nan, ATLAS
170.42807, 34.35833, o, 59534.634896, -21.616, 2.621, -8, 22, nan, ATLAS
170.42807, 34.35833, o, 59534.640627, 21.705, 2.387, 8, 18, 21.64227503252014, ATLAS
170.42807, 34.35833, o, 59534.64662, -20.557, 0.97, -22, 21, nan, ATLAS
170.42807, 34.35833, o, 59535.580798, 17.607, 1.125, 329, 370, 17.60701025512506, ATLAS
170.42807, 34.35833, o, 59535.584489, -18.288, 0.91, -176, 160, nan, ATLAS
170.42807, 34.35833, o, 59535.591853, -19.615, 7.271, -52, 376, nan, ATLAS
170.42807, 34.35833, o, 59535.604234, 19.54, 2.376, 56, 132, 19.529529932484497, ATLAS
170.42807, 34.35833, o, 59536.575238, -21.599, 3.6, -8, 30, nan, ATLAS
170.42807, 34.35833, o, 59536.579437, -19.597, 0.576, -53, 30, nan, ATLAS
170.42807, 34.35833, o, 59536.586783, -22.784, 9.727, -3, 27, nan, ATLAS
170.42807, 34.35833, o, 59536.59782, -20.883, 1.326, -16, 21, nan, ATLAS
170.42807, 34.35833, o, 59538.622511, 20.571, 1.22, 22, 26, 20.543943297944484, ATLAS
170.42807, 34.35833, o, 59538.639358, -20.374, 0.865, -26, 22, nan, ATLAS
170.42807, 34.35833, o, 59538.647815, -20.049, 0.777, -35, 27, nan, ATLAS
170.42807, 34.35833, o, 59538.652971, -19.512, 0.569, -57, 32, nan, ATLAS
170.42807, 34.35833, o, 59540.634683, 20.628, 1.0, 20, 20, 20.647425010840045, ATLAS
170.42807, 34.35833, o, 59540.640516, -21.098, 1.402, -13, 18, nan, ATLAS
170.42807, 34.35833, o, 59541.574246, 20.409, 1.118, 25, 28, 20.405149978319905, ATLAS
170.42807, 34.35833, o, 59541.57841, 22.74, 8.062, 3, 24, 22.707196863200842, ATLAS
170.42807, 34.35833, o, 59541.583937, 21.264, 1.86, 11, 21, 21.296518287104437, ATLAS
170.42807, 34.35833, o, 59541.596922, 20.279, 0.846, 28, 24, 20.28210492164445, ATLAS
170.42807, 34.35833, o, 59542.627451, -19.499, 0.341, -58, 20, nan, ATLAS
170.42807, 34.35833, o, 59542.631619, -24.207, 29.25, -1, 22, nan, ATLAS
170.42807, 34.35833, o, 59542.643685, -21.147, 1.543, -13, 20, nan, ATLAS
170.42807, 34.35833, o, 59542.650912, -20.122, 0.633, -32, 20, nan, ATLAS
170.42807, 34.35833, o, 59543.56616, -21.188, 1.397, -12, 17, nan, ATLAS
170.42807, 34.35833, o, 59543.592497, -21.404, 2.165, -10, 22, nan, ATLAS
170.42807, 34.35833, o, 59543.59618, -20.268, 0.705, -28, 20, nan, ATLAS
