# Data from 'ATLAS' for 'SN ATLAS2023jah'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
307.78865, -44.26244, o, 60012.380656, 20.076, 0.918, 34, 31, 20.07130270739436, ATLAS
307.78865, -44.26244, o, 60012.385217, -22.065, 6.122, -5, 33, nan, ATLAS
307.78865, -44.26244, o, 60012.396836, 20.028, 0.876, 35, 31, 20.03982988912431, ATLAS
307.78865, -44.26244, o, 60012.401811, 19.871, 0.781, 41, 32, 19.86804035820066, ATLAS
307.78865, -44.26244, o, 60028.310635, -21.002, 1.034, -14, 15, nan, ATLAS
307.78865, -44.26244, o, 60028.313478, -22.831, 4.8, -3, 13, nan, ATLAS
307.78865, -44.26244, o, 60028.333704, -23.461, 8.846, -2, 13, nan, ATLAS
307.78865, -44.26244, o, 60028.34205, 20.093, 0.413, 33, 14, 20.10371515030528, ATLAS
307.78865, -44.26244, o, 60035.281136, -21.927, 2.643, -6, 16, nan, ATLAS
307.78865, -44.26244, o, 60035.283978, -20.806, 0.991, -17, 17, nan, ATLAS
307.78865, -44.26244, o, 60035.304372, 18.968, 0.539, 94, 51, 18.967180366000754, ATLAS
307.78865, -44.26244, o, 60035.321374, 21.902, 3.677, 6, 23, 21.95462187404089, ATLAS
307.78865, -44.26244, o, 60037.394462, 21.456, 1.5, 10, 14, 21.4, ATLAS
307.78865, -44.26244, o, 60037.39868, 20.826, 0.719, 17, 12, 20.823877696554312, ATLAS
307.78865, -44.26244, o, 60037.403866, 20.958, 0.798, 15, 12, 20.959771852360795, ATLAS
307.78865, -44.26244, o, 60037.412821, -19.859, 0.344, -41, 14, nan, ATLAS
307.78865, -44.26244, o, 60040.275764, -22.973, 20.235, -2, 48, nan, ATLAS
307.78865, -44.26244, o, 60040.278647, -19.89, 1.022, -40, 41, nan, ATLAS
307.78865, -44.26244, o, 60040.284401, -18.994, 0.428, -92, 39, nan, ATLAS
307.78865, -44.26244, o, 60040.309534, -19.461, 0.597, -60, 36, nan, ATLAS
307.78865, -44.26244, o, 60046.07541, 21.925, 5.111, 6, 32, 21.95462187404089, ATLAS
307.78865, -44.26244, o, 60046.082477, 18.848, 0.583, 105, 61, 18.847026752325153, ATLAS
307.78865, -44.26244, o, 60046.085736, -20.36, 1.568, -26, 41, nan, ATLAS
307.78865, -44.26244, o, 60046.108301, 18.679, 2.56, 123, 314, 18.675237221401503, ATLAS
307.78865, -44.26244, o, 60047.364788, 19.857, 0.732, 41, 30, 19.86804035820066, ATLAS
307.78865, -44.26244, o, 60047.36769, 20.373, 0.946, 26, 24, 20.362566630072955, ATLAS
307.78865, -44.26244, o, 60047.380333, 20.83, 1.645, 17, 28, 20.823877696554312, ATLAS
