# Data from 'ATLAS' for 'SN ATLAS2021jbp'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
201.24156, -24.18077, o, 59291.474946, -21.883, 1.705, -6, 11, nan, ATLAS
201.24156, -24.18077, o, 59291.476788, 25.419, 42.667, 0, 10, inf, ATLAS
201.24156, -24.18077, o, 59291.480014, 20.72, 0.587, 19, 11, 20.703115997617928, ATLAS
201.24156, -24.18077, o, 59291.485082, -22.791, 3.25, -3, 9, nan, ATLAS
201.24156, -24.18077, c, 59293.596846, 22.383, 2.56, 4, 10, 22.394850021680092, ATLAS
201.24156, -24.18077, c, 59293.600055, 21.935, 1.838, 6, 11, 21.95462187404089, ATLAS
201.24156, -24.18077, c, 59293.606002, -21.175, 0.919, -12, 11, nan, ATLAS
201.24156, -24.18077, c, 59293.619792, -20.22, 0.373, -30, 11, nan, ATLAS
201.24156, -24.18077, c, 59293.646515, -23.65, 14.167, -1, 18, nan, ATLAS
201.24156, -24.18077, o, 59295.456901, -21.81, 2.155, -7, 15, nan, ATLAS
201.24156, -24.18077, o, 59295.458745, -21.042, 1.056, -14, 15, nan, ATLAS
201.24156, -24.18077, o, 59295.461509, 24.4, 23.833, 1, 15, 23.9, ATLAS
201.24156, -24.18077, o, 59295.476233, 21.011, 0.97, 14, 14, 21.034679910804403, ATLAS
201.24156, -24.18077, o, 59299.45068, 20.053, 0.459, 35, 16, 20.03982988912431, ATLAS
201.24156, -24.18077, o, 59299.452522, -19.911, 0.632, -39, 25, nan, ATLAS
201.24156, -24.18077, o, 59299.455286, -19.489, 0.854, -58, 50, nan, ATLAS
201.24156, -24.18077, o, 59299.461272, 19.73, 0.361, 46, 17, 19.743105420796063, ATLAS
201.24156, -24.18077, o, 59305.541176, 18.585, 0.202, 134, 27, 18.58223800408798, ATLAS
201.24156, -24.18077, o, 59305.544872, 21.59, 2.606, 8, 22, 21.64227503252014, ATLAS
201.24156, -24.18077, o, 59305.55128, 19.006, 0.354, 91, 32, 19.002396519197266, ATLAS
201.24156, -24.18077, o, 59305.561458, 20.94, 1.829, 15, 28, 20.959771852360795, ATLAS
201.24156, -24.18077, o, 59307.498181, 19.289, 0.216, 70, 15, 19.287254899964356, ATLAS
201.24156, -24.18077, o, 59307.501406, 19.281, 0.219, 70, 15, 19.287254899964356, ATLAS
201.24156, -24.18077, o, 59307.506931, 19.315, 0.257, 68, 18, 19.318727718234406, ATLAS
201.24156, -24.18077, o, 59307.520982, 19.185, 0.181, 77, 14, 19.183773187068795, ATLAS
201.24156, -24.18077, c, 59311.453594, 18.705, 0.137, 120, 16, 18.702046884880936, ATLAS
201.24156, -24.18077, c, 59311.488575, 18.709, 0.097, 119, 12, 18.711132596518674, ATLAS
201.24156, -24.18077, c, 59311.4918, 18.858, 0.101, 104, 10, 18.85741665175305, ATLAS
201.24156, -24.18077, c, 59311.498264, 18.769, 0.09, 113, 10, 18.767303891291448, ATLAS
201.24156, -24.18077, c, 59315.399572, 18.566, 0.076, 136, 10, 18.566152729074453, ATLAS
201.24156, -24.18077, c, 59315.401876, 18.588, 0.071, 133, 9, 18.590370897582282, ATLAS
201.24156, -24.18077, c, 59315.437236, 18.388, 0.063, 160, 10, 18.389700043360186, ATLAS
201.24156, -24.18077, c, 59315.443256, 18.579, 0.068, 134, 9, 18.58223800408798, ATLAS
201.24156, -24.18077, c, 59319.389872, 18.517, 0.067, 142, 10, 18.519279139042357, ATLAS
201.24156, -24.18077, c, 59319.393093, 18.383, 0.061, 161, 10, 18.382935309920374, ATLAS
201.24156, -24.18077, c, 59319.396319, 18.55, 0.071, 138, 10, 18.550302283996906, ATLAS
201.24156, -24.18077, c, 59319.402306, 18.39, 0.056, 160, 9, 18.389700043360186, ATLAS
201.24156, -24.18077, o, 59321.38955, 18.553, 0.102, 138, 14, 18.550302283996906, ATLAS
201.24156, -24.18077, o, 59321.39138, 18.436, 0.087, 153, 13, 18.438271422956, ATLAS
201.24156, -24.18077, o, 59321.394123, 18.532, 0.11, 140, 15, 18.534679910804403, ATLAS
201.24156, -24.18077, o, 59321.399612, 18.391, 0.082, 160, 13, 18.389700043360186, ATLAS
201.24156, -24.18077, o, 59323.382365, 18.537, 0.083, 140, 12, 18.534679910804403, ATLAS
201.24156, -24.18077, o, 59323.38422, 18.632, 0.101, 128, 13, 18.631975075880327, ATLAS
201.24156, -24.18077, o, 59323.386982, 18.467, 0.078, 149, 12, 18.467034328969312, ATLAS
201.24156, -24.18077, o, 59323.39806, 18.671, 0.1, 124, 12, 18.66644578709441, ATLAS
201.24156, -24.18077, o, 59325.381722, 16.923, 0.943, 618, 582, 16.92252881227796, ATLAS
201.24156, -24.18077, o, 59325.384014, 19.406, 10.741, 63, 674, 19.401648626366043, ATLAS
201.24156, -24.18077, o, 59325.386759, 20.393, 22.818, 25, 577, 20.405149978319905, ATLAS
201.24156, -24.18077, o, 59327.415975, 18.783, 0.171, 111, 19, 18.786692553033355, ATLAS
201.24156, -24.18077, o, 59327.443223, 18.968, 0.273, 94, 26, 18.967180366000754, ATLAS
201.24156, -24.18077, o, 59327.447431, 18.781, 0.191, 112, 21, 18.776954943324544, ATLAS
201.24156, -24.18077, o, 59327.455791, 18.559, 0.161, 137, 22, 18.558198582108982, ATLAS
201.24156, -24.18077, o, 59333.46355, 19.498, 0.899, 58, 52, 19.491430016092657, ATLAS
201.24156, -24.18077, o, 59333.471826, 18.833, 0.573, 106, 61, 18.836735336838075, ATLAS
201.24156, -24.18077, o, 59333.48246, 18.77, 0.399, 113, 45, 18.767303891291448, ATLAS
201.24156, -24.18077, o, 59333.486175, 18.373, 0.43, 162, 70, 18.37621246364342, ATLAS
201.24156, -24.18077, o, 59335.467178, 19.3, 0.264, 69, 18, 19.30287727315686, ATLAS
201.24156, -24.18077, o, 59335.470412, 19.001, 0.204, 91, 19, 19.002396519197266, ATLAS
201.24156, -24.18077, o, 59335.475944, 19.223, 0.263, 74, 20, 19.226920700672558, ATLAS
201.24156, -24.18077, o, 59335.487506, 19.111, 0.263, 82, 22, 19.115465369040706, ATLAS
201.24156, -24.18077, c, 59337.437041, 19.825, 0.247, 43, 10, 19.816328861051034, ATLAS
201.24156, -24.18077, c, 59337.443034, 19.169, 0.14, 78, 11, 19.1697634932738, ATLAS
201.24156, -24.18077, c, 59337.45405, 19.98, 0.486, 37, 18, 19.97949568983251, ATLAS
201.24156, -24.18077, c, 59337.460474, 19.741, 0.58, 46, 27, 19.743105420796063, ATLAS
201.24156, -24.18077, o, 59339.481966, 19.625, 0.323, 51, 17, 19.631074559755156, ATLAS
201.24156, -24.18077, o, 59339.487099, 20.858, 24.6, 16, 405, 20.889700043360186, ATLAS
201.24156, -24.18077, c, 59349.359019, 19.937, 0.272, 38, 10, 19.950541008457975, ATLAS
201.24156, -24.18077, c, 59349.362253, 19.836, 0.286, 42, 12, 19.841876774005247, ATLAS
201.24156, -24.18077, c, 59349.369601, 20.553, 0.433, 22, 9, 20.543943297944484, ATLAS
201.24156, -24.18077, c, 59349.413661, 20.371, 0.5, 26, 13, 20.362566630072955, ATLAS
201.24156, -24.18077, o, 59351.354213, 19.656, 0.26, 50, 13, 19.65257498915995, ATLAS
201.24156, -24.18077, o, 59351.357896, 19.821, 0.308, 43, 13, 19.816328861051034, ATLAS
201.24156, -24.18077, o, 59351.363882, 19.669, 0.217, 49, 11, 19.674509799928714, ATLAS
201.24156, -24.18077, o, 59351.375864, 19.353, 0.184, 66, 12, 19.351140161145327, ATLAS
201.24156, -24.18077, o, 59353.345191, 19.776, 0.279, 45, 12, 19.76696871556164, ATLAS
201.24156, -24.18077, o, 59353.380307, 19.876, 0.35, 41, 14, 19.86804035820066, ATLAS
201.24156, -24.18077, o, 59353.408556, 20.44, 0.532, 24, 13, 20.449471895720983, ATLAS
201.24156, -24.18077, o, 59353.431493, 19.754, 0.379, 46, 17, 19.743105420796063, ATLAS
201.24156, -24.18077, o, 59355.358055, 20.636, 0.762, 20, 15, 20.647425010840045, ATLAS
201.24156, -24.18077, o, 59355.361279, 19.731, 0.333, 46, 16, 19.743105420796063, ATLAS
201.24156, -24.18077, o, 59355.366829, 19.785, 0.36, 44, 16, 19.79136830878453, ATLAS
201.24156, -24.18077, o, 59355.376971, 17.176, 3.0, 490, 1468, 17.174509799928714, ATLAS
201.24156, -24.18077, o, 59361.398869, 22.772, 14.308, 3, 40, 22.707196863200842, ATLAS
201.24156, -24.18077, o, 59361.402592, 20.562, 2.554, 22, 55, 20.543943297944484, ATLAS
201.24156, -24.18077, o, 59361.408116, -19.983, 1.61, -37, 59, nan, ATLAS
201.24156, -24.18077, o, 59361.420607, 19.573, 1.038, 54, 56, 19.569015600442576, ATLAS
201.24156, -24.18077, o, 59365.360962, 19.818, 0.319, 43, 14, 19.816328861051034, ATLAS
201.24156, -24.18077, o, 59365.364199, 19.718, 0.24, 47, 11, 19.719755355160704, ATLAS
201.24156, -24.18077, o, 59365.370658, 20.067, 0.394, 34, 13, 20.07130270739436, ATLAS
201.24156, -24.18077, o, 59365.405882, 20.59, 0.645, 21, 14, 20.5944517631652, ATLAS
201.24156, -24.18077, c, 59367.342698, 20.206, 0.249, 30, 8, 20.207196863200842, ATLAS
201.24156, -24.18077, c, 59367.345925, 20.468, 0.409, 24, 10, 20.449471895720983, ATLAS
201.24156, -24.18077, c, 59367.351465, 20.82, 0.453, 17, 8, 20.823877696554312, ATLAS
201.24156, -24.18077, c, 59367.363443, 20.919, 0.543, 16, 8, 20.889700043360186, ATLAS
201.24156, -24.18077, c, 59371.337793, 20.355, 0.307, 26, 8, 20.362566630072955, ATLAS
201.24156, -24.18077, c, 59371.341013, 21.517, 0.85, 9, 8, 21.514393726401686, ATLAS
201.24156, -24.18077, c, 59371.346544, 20.957, 0.705, 15, 11, 20.959771852360795, ATLAS
201.24156, -24.18077, c, 59371.356728, 20.182, 0.277, 31, 8, 20.171595765414317, ATLAS
201.24156, -24.18077, o, 59373.317013, 20.286, 0.411, 28, 12, 20.28210492164445, ATLAS
201.24156, -24.18077, o, 59373.320216, 19.835, 0.278, 42, 12, 19.841876774005247, ATLAS
201.24156, -24.18077, o, 59373.325735, 19.885, 0.266, 40, 11, 19.894850021680092, ATLAS
201.24156, -24.18077, o, 59373.337218, 20.464, 0.484, 24, 12, 20.449471895720983, ATLAS
201.24156, -24.18077, o, 59377.314305, 20.179, 0.286, 31, 9, 20.171595765414317, ATLAS
201.24156, -24.18077, o, 59377.31852, 20.539, 0.6, 22, 13, 20.543943297944484, ATLAS
201.24156, -24.18077, o, 59377.32492, 21.121, 0.846, 13, 11, 21.115141619232908, ATLAS
201.24156, -24.18077, o, 59377.335003, 20.998, 0.735, 14, 11, 21.034679910804403, ATLAS
201.24156, -24.18077, c, 59379.310356, 19.915, 0.279, 39, 11, 19.92233848243375, ATLAS
201.24156, -24.18077, c, 59379.314502, 20.274, 0.32, 28, 9, 20.28210492164445, ATLAS
201.24156, -24.18077, c, 59379.321897, 20.986, 0.645, 15, 9, 20.959771852360795, ATLAS
201.24156, -24.18077, c, 59379.332072, 22.0, 1.521, 6, 9, 21.95462187404089, ATLAS
201.24156, -24.18077, o, 59387.359609, 19.395, 3.661, 63, 232, 19.401648626366043, ATLAS
201.24156, -24.18077, o, 59389.336467, -19.841, 0.742, -42, 31, nan, ATLAS
201.24156, -24.18077, o, 59389.340606, 19.861, 0.828, 41, 34, 19.86804035820066, ATLAS
201.24156, -24.18077, o, 59389.346126, 22.085, 6.979, 5, 37, 22.15257498915995, ATLAS
201.24156, -24.18077, o, 59389.356235, -19.852, 0.901, -42, 38, nan, ATLAS
201.24156, -24.18077, o, 59391.320418, 21.936, 2.473, 6, 15, 21.95462187404089, ATLAS
201.24156, -24.18077, o, 59391.323234, -21.668, 2.47, -8, 19, nan, ATLAS
201.24156, -24.18077, o, 59391.328759, 21.088, 1.191, 13, 16, 21.115141619232908, ATLAS
201.24156, -24.18077, o, 59391.340743, -23.453, 12.952, -2, 20, nan, ATLAS
201.24156, -24.18077, o, 59393.306821, 20.293, 0.436, 28, 12, 20.28210492164445, ATLAS
201.24156, -24.18077, o, 59393.31002, 20.53, 0.643, 22, 14, 20.543943297944484, ATLAS
201.24156, -24.18077, o, 59393.315572, 20.261, 0.502, 29, 14, 20.24400500525261, ATLAS
201.24156, -24.18077, o, 59393.325685, -22.8, 4.5, -3, 12, nan, ATLAS
201.24156, -24.18077, o, 59395.289836, 21.034, 0.772, 14, 11, 21.034679910804403, ATLAS
201.24156, -24.18077, o, 59395.293059, 20.46, 0.516, 24, 12, 20.449471895720983, ATLAS
201.24156, -24.18077, o, 59395.298588, 20.002, 0.348, 36, 13, 20.00924374808178, ATLAS
201.24156, -24.18077, o, 59395.310147, 19.892, 0.373, 40, 15, 19.894850021680092, ATLAS
201.24156, -24.18077, o, 59399.270139, 21.627, 1.371, 8, 11, 21.64227503252014, ATLAS
201.24156, -24.18077, o, 59399.273371, 21.684, 1.824, 8, 14, 21.64227503252014, ATLAS
201.24156, -24.18077, o, 59399.278893, 20.967, 0.663, 15, 10, 20.959771852360795, ATLAS
201.24156, -24.18077, o, 59399.291795, -22.609, 3.892, -3, 13, nan, ATLAS
201.24156, -24.18077, o, 59403.292518, 21.516, 1.341, 9, 12, 21.514393726401686, ATLAS
201.24156, -24.18077, o, 59403.29575, -22.495, 2.269, -4, 8, nan, ATLAS
201.24156, -24.18077, o, 59403.301279, -20.975, 0.88, -15, 13, nan, ATLAS
201.24156, -24.18077, o, 59403.31145, 20.771, 0.521, 18, 9, 20.761818737241732, ATLAS
201.24156, -24.18077, c, 59405.259243, -21.465, 4.192, -9, 40, nan, ATLAS
201.24156, -24.18077, c, 59405.262448, 18.944, 0.468, 96, 45, 18.944321917401076, ATLAS
201.24156, -24.18077, c, 59405.267954, -19.771, 1.406, -45, 63, nan, ATLAS
201.24156, -24.18077, c, 59405.280794, -22.008, 16.0, -6, 91, nan, ATLAS
201.24156, -24.18077, c, 59409.260939, 21.084, 0.987, 13, 13, 21.115141619232908, ATLAS
201.24156, -24.18077, c, 59409.2646, 20.312, 0.577, 27, 16, 20.32159058960253, ATLAS
201.24156, -24.18077, c, 59409.271927, 19.915, 0.414, 39, 16, 19.92233848243375, ATLAS
201.24156, -24.18077, c, 59409.282023, -22.286, 3.24, -4, 14, nan, ATLAS
201.24156, -24.18077, o, 59411.254634, 24.75, 33.4, 0, 15, inf, ATLAS
201.24156, -24.18077, o, 59411.257863, -22.587, 4.289, -3, 14, nan, ATLAS
201.24156, -24.18077, o, 59411.263388, 22.443, 4.053, 4, 16, 22.394850021680092, ATLAS
201.24156, -24.18077, o, 59411.275839, 21.361, 1.364, 10, 14, 21.4, ATLAS
201.24156, -24.18077, o, 59413.257902, 21.344, 5.943, 10, 63, 21.4, ATLAS
201.24156, -24.18077, o, 59413.261565, -19.847, 1.422, -42, 59, nan, ATLAS
201.24156, -24.18077, o, 59413.268001, -19.886, 1.406, -40, 57, nan, ATLAS
201.24156, -24.18077, o, 59413.283232, 21.552, 6.058, 9, 53, 21.514393726401686, ATLAS
