# Combined data from 'ATLAS-ZTF' for 'SN 2022zsp'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
76.407, 32.51907, o, 59788.604591, 20.603, 1.009, 21, 21, 20.5944517631652, ATLAS-ZTF
76.407, 32.51907, o, 59788.608724, 19.983, 0.58, 37, 21, 19.97949568983251, ATLAS-ZTF
76.407, 32.51907, o, 59788.613822, -21.996, 4.394, -6, 25, nan, ATLAS-ZTF
76.407, 32.51907, c, 59790.584211, 18.448, 0.195, 152, 30, 18.44539103013807, ATLAS-ZTF
76.407, 32.51907, c, 59790.587436, 21.683, 1.9, 8, 15, 21.64227503252014, ATLAS-ZTF
76.407, 32.51907, c, 59790.593357, 20.972, 1.026, 15, 15, 20.959771852360795, ATLAS-ZTF
76.407, 32.51907, c, 59790.598497, -20.744, 0.94, -18, 17, nan, ATLAS-ZTF
76.407, 32.51907, o, 59791.57985, -20.2, 0.832, -30, 25, nan, ATLAS-ZTF
76.407, 32.51907, o, 59791.587745, -22.706, 7.636, -3, 23, nan, ATLAS-ZTF
76.407, 32.51907, o, 59791.610197, 23.293, 12.571, 2, 22, 23.147425010840045, ATLAS-ZTF
76.407, 32.51907, o, 59791.618951, -20.695, 1.538, -19, 29, nan, ATLAS-ZTF
76.407, 32.51907, o, 59792.599803, -19.472, 0.36, -59, 21, nan, ATLAS-ZTF
76.407, 32.51907, o, 59792.616246, -18.762, 0.23, -114, 26, nan, ATLAS-ZTF
76.407, 32.51907, o, 59792.625328, -18.747, 1.009, -115, 116, nan, ATLAS-ZTF
76.407, 32.51907, o, 59792.628974, -17.248, 0.868, -458, 398, nan, ATLAS-ZTF
76.407, 32.51907, o, 59796.605085, -20.704, 1.028, -19, 20, nan, ATLAS-ZTF
76.407, 32.51907, o, 59796.609246, 23.155, 10.111, 2, 20, 23.147425010840045, ATLAS-ZTF
76.407, 32.51907, o, 59796.617079, -20.732, 1.268, -18, 24, nan, ATLAS-ZTF
76.407, 32.51907, o, 59796.631288, 20.341, 9.136, 26, 242, 20.362566630072955, ATLAS-ZTF
76.407, 32.51907, o, 59799.588459, 20.312, 0.758, 27, 21, 20.32159058960253, ATLAS-ZTF
76.407, 32.51907, o, 59799.59486, 19.707, 0.386, 48, 18, 19.69689690656103, ATLAS-ZTF
76.407, 32.51907, o, 59799.598836, 24.303, 28.0, 1, 19, 23.9, ATLAS-ZTF
76.407, 32.51907, o, 59799.614426, 21.493, 2.114, 9, 19, 21.514393726401686, ATLAS-ZTF
76.407, 32.51907, o, 59801.58921, 23.299, 13.857, 2, 24, 23.147425010840045, ATLAS-ZTF
76.407, 32.51907, o, 59801.592374, -20.64, 0.983, -20, 20, nan, ATLAS-ZTF
76.407, 32.51907, o, 59801.597894, -24.167, 25.429, -1, 20, nan, ATLAS-ZTF
76.407, 32.51907, o, 59801.612113, 21.653, 1.403, 8, 11, 21.64227503252014, ATLAS-ZTF
76.407, 32.51907, o, 59804.580526, -20.708, 1.706, -19, 32, nan, ATLAS-ZTF
76.407, 32.51907, o, 59804.594333, 21.88, 4.774, 6, 31, 21.95462187404089, ATLAS-ZTF
76.407, 32.51907, o, 59804.608364, -21.59, 2.93, -8, 25, nan, ATLAS-ZTF
76.407, 32.51907, o, 59804.618903, -22.054, 5.214, -6, 28, nan, ATLAS-ZTF
76.407, 32.51907, o, 59806.544479, -22.484, 6.839, -4, 25, nan, ATLAS-ZTF
76.407, 32.51907, o, 59806.54772, -19.466, 0.35, -59, 21, nan, ATLAS-ZTF
76.407, 32.51907, o, 59806.552761, 22.365, 4.714, 4, 19, 22.394850021680092, ATLAS-ZTF
76.407, 32.51907, o, 59806.562822, -21.987, 3.891, -6, 23, nan, ATLAS-ZTF
76.407, 32.51907, o, 59807.601298, 19.433, 0.439, 61, 27, 19.43667541247308, ATLAS-ZTF
76.407, 32.51907, o, 59807.615662, -19.504, 0.376, -57, 22, nan, ATLAS-ZTF
76.407, 32.51907, o, 59807.629399, -19.787, 1.299, -44, 57, nan, ATLAS-ZTF
