# Data from 'ATLAS' for 'SN ATLAS2022fjx'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
160.87568, 19.083, o, 59612.454376, -21.7, 1.419, -8, 11, nan, ATLAS
160.87568, 19.083, o, 59612.457162, 20.151, 0.367, 32, 12, 20.137125054200233, ATLAS
160.87568, 19.083, o, 59612.462235, 24.604, 24.333, 0, 13, inf, ATLAS
160.87568, 19.083, c, 59612.52065, -21.916, 1.7, -6, 11, nan, ATLAS
160.87568, 19.083, c, 59612.52811, -23.096, 4.786, -2, 10, nan, ATLAS
160.87568, 19.083, c, 59612.532706, -21.268, 0.973, -11, 11, nan, ATLAS
160.87568, 19.083, c, 59612.54418, -23.585, 7.25, -1, 10, nan, ATLAS
160.87568, 19.083, c, 59613.533426, 22.865, 4.0, 3, 10, 22.707196863200842, ATLAS
160.87568, 19.083, c, 59613.567277, -21.906, 1.775, -6, 11, nan, ATLAS
160.87568, 19.083, c, 59613.573298, 21.645, 1.25, 8, 10, 21.64227503252014, ATLAS
160.87568, 19.083, c, 59613.576357, -22.374, 2.481, -4, 10, nan, ATLAS
160.87568, 19.083, c, 59614.457535, -20.69, 0.527, -19, 10, nan, ATLAS
160.87568, 19.083, c, 59614.459375, -22.671, 3.042, -3, 9, nan, ATLAS
160.87568, 19.083, c, 59614.462203, 21.276, 1.045, 11, 12, 21.296518287104437, ATLAS
160.87568, 19.083, c, 59614.47637, -20.672, 0.371, -20, 7, nan, ATLAS
160.87568, 19.083, o, 59615.435972, 20.648, 0.875, 20, 18, 20.647425010840045, ATLAS
160.87568, 19.083, o, 59615.438888, 22.161, 2.913, 5, 14, 22.15257498915995, ATLAS
160.87568, 19.083, o, 59615.444403, 20.465, 0.562, 24, 13, 20.449471895720983, ATLAS
160.87568, 19.083, o, 59615.452772, 21.737, 1.725, 7, 13, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59616.392288, -21.389, 1.236, -10, 12, nan, ATLAS
160.87568, 19.083, c, 59616.441222, -21.601, 1.077, -8, 9, nan, ATLAS
160.87568, 19.083, c, 59616.444021, -21.435, 0.971, -10, 9, nan, ATLAS
160.87568, 19.083, c, 59616.449331, -22.925, 3.579, -2, 9, nan, ATLAS
160.87568, 19.083, c, 59616.454512, 21.682, 1.151, 8, 9, 21.64227503252014, ATLAS
160.87568, 19.083, o, 59616.457659, 20.634, 0.653, 20, 13, 20.647425010840045, ATLAS
160.87568, 19.083, o, 59616.461371, -22.475, 4.05, -4, 15, nan, ATLAS
160.87568, 19.083, o, 59616.464133, -20.909, 0.852, -16, 13, nan, ATLAS
160.87568, 19.083, c, 59616.975036, -20.067, 0.787, -34, 27, nan, ATLAS
160.87568, 19.083, c, 59616.981474, -21.288, 1.218, -11, 14, nan, ATLAS
160.87568, 19.083, c, 59616.98421, 0.0, 21.329, 0, 11, inf, ATLAS
160.87568, 19.083, c, 59616.984665, 20.772, 0.796, 18, 14, 20.761818737241732, ATLAS
160.87568, 19.083, c, 59616.989698, 21.417, 1.271, 10, 12, 21.4, ATLAS
160.87568, 19.083, c, 59617.001121, 22.224, 2.667, 5, 12, 22.15257498915995, ATLAS
160.87568, 19.083, c, 59617.441748, -20.701, 0.417, -19, 8, nan, ATLAS
160.87568, 19.083, c, 59617.443577, 21.715, 1.163, 8, 9, 21.64227503252014, ATLAS
160.87568, 19.083, c, 59617.446328, 20.886, 0.604, 16, 10, 20.889700043360186, ATLAS
160.87568, 19.083, c, 59617.451376, -21.774, 1.295, -7, 9, nan, ATLAS
160.87568, 19.083, o, 59618.44963, -21.329, 1.017, -11, 11, nan, ATLAS
160.87568, 19.083, o, 59618.452926, 23.021, 4.75, 2, 11, 23.147425010840045, ATLAS
160.87568, 19.083, o, 59618.45847, -21.937, 1.531, -6, 9, nan, ATLAS
160.87568, 19.083, o, 59618.468617, -20.677, 0.555, -20, 11, nan, ATLAS
160.87568, 19.083, c, 59618.49953, 23.69, 6.222, 1, 8, 23.9, ATLAS
160.87568, 19.083, c, 59618.502526, 20.282, 0.236, 28, 7, 20.28210492164445, ATLAS
160.87568, 19.083, c, 59618.535272, 23.996, 8.286, 1, 8, 23.9, ATLAS
160.87568, 19.083, c, 59618.540772, 21.557, 0.81, 9, 7, 21.514393726401686, ATLAS
160.87568, 19.083, o, 59620.388847, 20.715, 0.656, 19, 12, 20.703115997617928, ATLAS
160.87568, 19.083, o, 59620.390673, -21.829, 1.75, -7, 12, nan, ATLAS
160.87568, 19.083, o, 59620.393414, -21.383, 1.576, -10, 16, nan, ATLAS
160.87568, 19.083, o, 59620.425958, -20.467, 0.598, -24, 14, nan, ATLAS
160.87568, 19.083, o, 59620.428987, 21.054, 0.835, 14, 12, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59620.429213, -20.702, 0.69, -19, 13, nan, ATLAS
160.87568, 19.083, o, 59620.432618, -25.05, 42.0, 0, 15, inf, ATLAS
160.87568, 19.083, o, 59620.441523, 20.993, 1.013, 14, 15, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59621.44904, 21.894, 2.017, 6, 13, 21.95462187404089, ATLAS
160.87568, 19.083, o, 59621.450867, -21.135, 0.967, -13, 12, nan, ATLAS
160.87568, 19.083, o, 59621.45499, 21.579, 1.5, 8, 13, 21.64227503252014, ATLAS
160.87568, 19.083, o, 59621.461186, -21.357, 1.438, -10, 15, nan, ATLAS
160.87568, 19.083, o, 59622.276574, 20.715, 2.557, 19, 48, 20.703115997617928, ATLAS
160.87568, 19.083, o, 59622.289083, -20.923, 2.514, -16, 39, nan, ATLAS
160.87568, 19.083, o, 59622.291854, -19.833, 0.953, -42, 40, nan, ATLAS
160.87568, 19.083, o, 59622.320423, -21.06, 2.014, -14, 28, nan, ATLAS
160.87568, 19.083, o, 59622.378952, -21.53, 1.704, -9, 15, nan, ATLAS
160.87568, 19.083, o, 59622.386986, 20.083, 0.482, 34, 16, 20.07130270739436, ATLAS
160.87568, 19.083, o, 59622.388815, -23.543, 10.462, -1, 14, nan, ATLAS
160.87568, 19.083, o, 59622.394757, 20.927, 1.07, 16, 17, 20.889700043360186, ATLAS
160.87568, 19.083, o, 59623.362969, -19.856, 0.621, -42, 26, nan, ATLAS
160.87568, 19.083, o, 59623.364813, 21.223, 2.266, 12, 27, 21.202046884880936, ATLAS
160.87568, 19.083, o, 59623.367579, 23.452, 19.0, 2, 29, 23.147425010840045, ATLAS
160.87568, 19.083, o, 59623.377429, -19.91, 0.738, -39, 29, nan, ATLAS
160.87568, 19.083, o, 59624.402064, -20.161, 1.071, -31, 34, nan, ATLAS
160.87568, 19.083, o, 59624.40391, 19.525, 0.595, 56, 34, 19.529529932484497, ATLAS
160.87568, 19.083, o, 59624.406705, -19.395, 0.537, -63, 34, nan, ATLAS
160.87568, 19.083, o, 59624.411774, 19.916, 0.914, 39, 36, 19.92233848243375, ATLAS
160.87568, 19.083, o, 59624.482703, 21.164, 1.74, 12, 22, 21.202046884880936, ATLAS
160.87568, 19.083, o, 59624.503784, -21.429, 2.129, -10, 21, nan, ATLAS
160.87568, 19.083, o, 59624.507447, 21.414, 1.885, 10, 19, 21.4, ATLAS
160.87568, 19.083, o, 59624.535926, -20.809, 0.747, -17, 13, nan, ATLAS
160.87568, 19.083, o, 59631.38676, 20.391, 1.047, 25, 26, 20.405149978319905, ATLAS
160.87568, 19.083, o, 59631.416042, -23.871, 16.6, -1, 17, nan, ATLAS
160.87568, 19.083, o, 59631.427479, 21.475, 2.205, 9, 21, 21.514393726401686, ATLAS
160.87568, 19.083, o, 59631.430289, -22.791, 7.077, -3, 20, nan, ATLAS
160.87568, 19.083, o, 59632.463146, 22.461, 4.0, 4, 15, 22.394850021680092, ATLAS
160.87568, 19.083, o, 59632.475064, 23.603, 9.714, 1, 13, 23.9, ATLAS
160.87568, 19.083, o, 59632.481531, 22.599, 5.412, 3, 18, 22.707196863200842, ATLAS
160.87568, 19.083, o, 59632.490698, 22.076, 2.75, 5, 15, 22.15257498915995, ATLAS
160.87568, 19.083, o, 59632.509313, 20.599, 0.699, 21, 15, 20.5944517631652, ATLAS
160.87568, 19.083, o, 59632.512532, -21.494, 1.219, -9, 11, nan, ATLAS
160.87568, 19.083, o, 59632.518945, 21.227, 1.036, 12, 12, 21.202046884880936, ATLAS
160.87568, 19.083, o, 59632.534564, 21.102, 1.188, 13, 16, 21.115141619232908, ATLAS
160.87568, 19.083, c, 59633.414466, -22.018, 1.639, -6, 9, nan, ATLAS
160.87568, 19.083, c, 59633.421022, 24.042, 11.0, 1, 10, 23.9, ATLAS
160.87568, 19.083, c, 59633.437546, 22.276, 2.179, 4, 10, 22.394850021680092, ATLAS
160.87568, 19.083, c, 59633.440747, -21.279, 1.132, -11, 13, nan, ATLAS
160.87568, 19.083, o, 59634.368592, 23.646, 9.0, 1, 11, 23.9, ATLAS
160.87568, 19.083, o, 59634.379273, -20.494, 0.701, -23, 16, nan, ATLAS
160.87568, 19.083, o, 59634.382468, -22.363, 3.619, -4, 15, nan, ATLAS
160.87568, 19.083, o, 59634.385895, 20.718, 0.745, 19, 14, 20.703115997617928, ATLAS
160.87568, 19.083, o, 59635.405394, 24.576, 21.667, 0, 12, inf, ATLAS
160.87568, 19.083, o, 59635.407218, 20.646, 0.591, 20, 12, 20.647425010840045, ATLAS
160.87568, 19.083, o, 59635.410051, 20.254, 0.437, 29, 13, 20.24400500525261, ATLAS
160.87568, 19.083, o, 59635.44342, 21.584, 1.391, 8, 12, 21.64227503252014, ATLAS
160.87568, 19.083, o, 59636.377685, -23.347, 9.857, -2, 16, nan, ATLAS
160.87568, 19.083, o, 59636.380528, 21.568, 1.615, 9, 14, 21.514393726401686, ATLAS
160.87568, 19.083, c, 59636.403215, -21.878, 1.364, -6, 9, nan, ATLAS
160.87568, 19.083, c, 59636.405041, 22.208, 1.882, 5, 9, 22.15257498915995, ATLAS
160.87568, 19.083, o, 59636.406723, -23.566, 9.125, -1, 12, nan, ATLAS
160.87568, 19.083, c, 59636.409828, 20.927, 0.609, 16, 9, 20.889700043360186, ATLAS
160.87568, 19.083, o, 59636.412391, 21.297, 1.203, 11, 13, 21.296518287104437, ATLAS
160.87568, 19.083, c, 59636.417604, -22.181, 2.057, -5, 10, nan, ATLAS
160.87568, 19.083, c, 59637.44729, -22.706, 2.773, -3, 8, nan, ATLAS
160.87568, 19.083, c, 59637.450506, 21.883, 1.364, 6, 9, 21.95462187404089, ATLAS
160.87568, 19.083, c, 59637.465356, 23.323, 5.231, 2, 9, 23.147425010840045, ATLAS
160.87568, 19.083, c, 59637.471768, 21.422, 0.986, 10, 10, 21.4, ATLAS
160.87568, 19.083, c, 59638.384768, -22.908, 3.824, -2, 10, nan, ATLAS
160.87568, 19.083, c, 59638.386594, -21.185, 0.753, -12, 9, nan, ATLAS
160.87568, 19.083, o, 59638.403353, -21.044, 0.851, -14, 12, nan, ATLAS
160.87568, 19.083, o, 59638.407027, 21.557, 1.549, 9, 13, 21.514393726401686, ATLAS
160.87568, 19.083, c, 59638.421951, 21.758, 1.167, 7, 8, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59638.423462, -20.892, 0.8, -16, 13, nan, ATLAS
160.87568, 19.083, c, 59638.424694, -22.861, 3.368, -3, 9, nan, ATLAS
160.87568, 19.083, o, 59638.433504, 20.674, 0.619, 20, 12, 20.647425010840045, ATLAS
160.87568, 19.083, o, 59639.437838, 23.22, 6.4, 2, 12, 23.147425010840045, ATLAS
160.87568, 19.083, o, 59639.442511, -21.882, 2.088, -6, 13, nan, ATLAS
160.87568, 19.083, o, 59639.47238, 23.049, 5.091, 2, 11, 23.147425010840045, ATLAS
160.87568, 19.083, o, 59639.478326, 22.716, 3.812, 3, 11, 22.707196863200842, ATLAS
160.87568, 19.083, c, 59640.382939, 21.345, 0.907, 10, 10, 21.4, ATLAS
160.87568, 19.083, c, 59640.385169, -20.747, 0.514, -18, 9, nan, ATLAS
160.87568, 19.083, o, 59640.387763, -22.286, 2.423, -4, 11, nan, ATLAS
160.87568, 19.083, o, 59640.389589, -22.569, 3.3, -3, 11, nan, ATLAS
160.87568, 19.083, c, 59640.391219, 21.801, 1.32, 7, 9, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59640.395002, 21.591, 1.571, 8, 13, 21.64227503252014, ATLAS
160.87568, 19.083, c, 59640.402875, -20.909, 0.578, -16, 9, nan, ATLAS
160.87568, 19.083, o, 59640.430803, -23.478, 7.875, -2, 12, nan, ATLAS
160.87568, 19.083, c, 59641.531009, 20.937, 1.085, 15, 17, 20.959771852360795, ATLAS
160.87568, 19.083, c, 59641.534224, 21.884, 2.24, 6, 14, 21.95462187404089, ATLAS
160.87568, 19.083, c, 59641.539749, 0.0, 20.749, 0, 18, inf, ATLAS
160.87568, 19.083, o, 59642.358142, 20.451, 0.583, 24, 14, 20.449471895720983, ATLAS
160.87568, 19.083, o, 59642.359966, 21.573, 1.653, 8, 14, 21.64227503252014, ATLAS
160.87568, 19.083, o, 59642.366208, -21.387, 1.212, -10, 12, nan, ATLAS
160.87568, 19.083, o, 59642.398369, 21.596, 1.628, 8, 14, 21.64227503252014, ATLAS
160.87568, 19.083, c, 59643.162034, -22.165, 3.133, -5, 16, nan, ATLAS
160.87568, 19.083, c, 59643.164737, 19.424, 1.127, 62, 70, 19.419020776254364, ATLAS
160.87568, 19.083, c, 59643.190335, 22.305, 2.947, 4, 13, 22.394850021680092, ATLAS
160.87568, 19.083, c, 59643.200117, -21.482, 1.239, -9, 12, nan, ATLAS
160.87568, 19.083, o, 59643.356259, -22.945, 4.286, -2, 10, nan, ATLAS
160.87568, 19.083, o, 59643.359524, 21.004, 0.694, 14, 10, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59643.362712, -22.272, 2.32, -4, 10, nan, ATLAS
160.87568, 19.083, o, 59643.36778, -22.859, 4.533, -3, 12, nan, ATLAS
160.87568, 19.083, o, 59644.359781, 21.362, 1.153, 10, 12, 21.4, ATLAS
160.87568, 19.083, o, 59644.363029, 21.842, 2.135, 7, 14, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59644.366222, -20.293, 0.344, -28, 10, nan, ATLAS
160.87568, 19.083, o, 59644.372419, 21.011, 0.795, 14, 11, 21.034679910804403, ATLAS
160.87568, 19.083, c, 59644.44927, 20.406, 0.949, 25, 24, 20.405149978319905, ATLAS
160.87568, 19.083, c, 59644.452752, 21.346, 1.963, 10, 21, 21.4, ATLAS
160.87568, 19.083, c, 59644.45812, 24.197, 23.5, 1, 18, 23.9, ATLAS
160.87568, 19.083, c, 59644.46801, -22.251, 4.143, -5, 19, nan, ATLAS
160.87568, 19.083, c, 59645.43855, 21.874, 3.0, 6, 19, 21.95462187404089, ATLAS
160.87568, 19.083, c, 59645.463235, 20.67, 1.102, 20, 22, 20.647425010840045, ATLAS
160.87568, 19.083, c, 59645.466152, 20.631, 0.886, 20, 18, 20.647425010840045, ATLAS
160.87568, 19.083, c, 59645.471593, 20.168, 0.483, 31, 15, 20.171595765414317, ATLAS
160.87568, 19.083, o, 59646.362512, -17.918, 1.672, -247, 413, nan, ATLAS
160.87568, 19.083, o, 59646.365246, 21.775, 8.5, 7, 60, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59646.368436, -18.604, 0.48, -131, 63, nan, ATLAS
160.87568, 19.083, o, 59646.378587, -22.099, 8.875, -5, 47, nan, ATLAS
160.87568, 19.083, c, 59646.444915, -19.013, 1.14, -90, 103, nan, ATLAS
160.87568, 19.083, c, 59646.467452, -21.071, 1.079, -14, 15, nan, ATLAS
160.87568, 19.083, c, 59646.470565, 20.983, 0.94, 15, 14, 20.959771852360795, ATLAS
160.87568, 19.083, c, 59646.476085, 22.704, 4.571, 3, 14, 22.707196863200842, ATLAS
160.87568, 19.083, o, 59647.349808, 17.319, 1.506, 429, 646, 17.318856769538186, ATLAS
160.87568, 19.083, o, 59647.353048, -20.692, 0.828, -19, 16, nan, ATLAS
160.87568, 19.083, o, 59647.356246, -21.292, 1.217, -11, 13, nan, ATLAS
160.87568, 19.083, o, 59647.361313, -21.372, 1.364, -10, 14, nan, ATLAS
160.87568, 19.083, o, 59648.330451, 21.684, 1.464, 8, 11, 21.64227503252014, ATLAS
160.87568, 19.083, o, 59648.333681, 21.216, 0.944, 12, 11, 21.202046884880936, ATLAS
160.87568, 19.083, o, 59648.33688, -21.591, 1.532, -8, 13, nan, ATLAS
160.87568, 19.083, o, 59648.341952, 22.117, 2.957, 5, 15, 22.15257498915995, ATLAS
160.87568, 19.083, o, 59649.368379, 20.167, 0.394, 31, 12, 20.171595765414317, ATLAS
160.87568, 19.083, o, 59649.370211, 21.016, 0.871, 14, 12, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59649.372956, 20.551, 0.603, 22, 13, 20.543943297944484, ATLAS
160.87568, 19.083, o, 59649.398647, -20.262, 0.404, -28, 12, nan, ATLAS
160.87568, 19.083, o, 59650.382512, 21.991, 3.0, 6, 17, 21.95462187404089, ATLAS
160.87568, 19.083, o, 59650.384336, 20.657, 0.782, 20, 16, 20.647425010840045, ATLAS
160.87568, 19.083, o, 59650.387071, -21.605, 2.304, -8, 19, nan, ATLAS
160.87568, 19.083, o, 59650.409663, 21.056, 1.093, 14, 15, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59651.186802, -20.618, 1.031, -20, 21, nan, ATLAS
160.87568, 19.083, o, 59651.189991, 20.325, 0.798, 27, 22, 20.32159058960253, ATLAS
160.87568, 19.083, o, 59651.195288, -20.394, 0.854, -25, 22, nan, ATLAS
160.87568, 19.083, o, 59651.230469, 21.723, 2.286, 7, 17, 21.787254899964356, ATLAS
160.87568, 19.083, o, 59651.345573, 23.86, 22.75, 1, 24, 23.9, ATLAS
160.87568, 19.083, o, 59651.347396, 22.738, 8.182, 3, 24, 22.707196863200842, ATLAS
160.87568, 19.083, o, 59651.350131, -20.362, 0.836, -26, 22, nan, ATLAS
160.87568, 19.083, o, 59651.360347, -21.14, 1.672, -13, 21, nan, ATLAS
160.87568, 19.083, o, 59657.400517, -20.357, 0.783, -26, 20, nan, ATLAS
160.87568, 19.083, o, 59657.404245, 19.991, 0.56, 37, 20, 19.97949568983251, ATLAS
160.87568, 19.083, o, 59657.410273, 20.536, 1.068, 22, 24, 20.543943297944484, ATLAS
160.87568, 19.083, o, 59657.444777, -21.133, 1.784, -13, 23, nan, ATLAS
160.87568, 19.083, o, 59658.40891, 21.989, 3.17, 6, 18, 21.95462187404089, ATLAS
160.87568, 19.083, o, 59658.412248, 21.459, 2.024, 10, 19, 21.4, ATLAS
160.87568, 19.083, o, 59658.418725, 20.178, 0.648, 31, 20, 20.171595765414317, ATLAS
160.87568, 19.083, o, 59658.428819, 21.014, 1.301, 14, 19, 21.034679910804403, ATLAS
160.87568, 19.083, o, 59658.446484, -20.599, 1.227, -21, 26, nan, ATLAS
160.87568, 19.083, o, 59658.449735, 20.663, 1.238, 20, 24, 20.647425010840045, ATLAS
