# Combination of '2021mab' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 178.79438, -7.84308, 59248.580667, 20.72, 0.794, 19.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59248.584354, -19.33, 0.246, -67.0, 16.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59248.5908, -18.641, 0.121, -127.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59248.601857, -19.355, 0.283, -66.0, 19.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59252.575712, -18.47, 0.071, -149.0, 10.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59252.578936, -19.487, 0.2, -58.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59252.589082, 19.686, 0.25, 48.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59252.595068, 21.208, 1.045, 12.0, 12.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59254.640414, -18.924, 0.313, -98.0, 31.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59254.643617, -19.109, 0.229, -82.0, 19.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59254.653753, -18.215, 0.061, -188.0, 12.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59254.661102, -18.494, 0.107, -145.0, 16.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59254.67031, -20.254, 1.233, -29.0, 35.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59256.484334, 22.383, 2.171, 4.0, 9.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59256.48618, -20.82, 0.469, -17.0, 8.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59256.494972, 20.138, 0.302, 32.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59256.529401, -19.007, 0.076, -91.0, 7.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59258.4935, -19.581, 0.185, -53.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59258.495331, -18.748, 0.097, -115.0, 11.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59258.49997, -19.337, 0.162, -67.0, 11.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59258.510034, -19.552, 0.178, -55.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59260.481099, -19.593, 0.152, -53.0, 8.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59260.48294, -19.065, 0.093, -86.0, 8.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59260.486637, -22.334, 2.171, -4.0, 9.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59260.508271, 20.054, 0.304, 34.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59261.448195, -20.497, 0.451, -23.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59261.452331, 19.604, 0.23, 52.0, 12.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59261.463339, -21.147, 0.74, -13.0, 9.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59261.468873, -19.425, 0.172, -62.0, 11.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59262.485477, 20.026, 0.307, 35.0, 11.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59262.487765, -21.495, 1.122, -9.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59262.490966, -19.457, 0.163, -60.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59262.51972, -18.33, 0.058, -169.0, 10.0, ATLAS
c, nan, nan, 178.79438, -7.84308, 59266.637963, 18.349, 0.837, 166.0, 139.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59268.450439, -22.355, 3.243, -4.0, 14.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59268.453219, 24.558, 24.25, 0.0, 13.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59268.460019, 18.871, 0.15, 103.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59268.46832, 19.586, 0.269, 53.0, 14.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59276.50661, 18.768, 0.124, 113.0, 14.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59276.509372, 20.439, 0.672, 24.0, 16.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59276.514437, -20.133, 0.458, -32.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59276.524594, -20.13, 0.461, -32.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59278.521033, 23.811, 49.5, 1.0, 54.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59278.524242, 22.097, 7.792, 5.0, 41.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59278.556029, -20.056, 0.592, -34.0, 20.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59278.585714, 18.913, 0.192, 99.0, 19.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59279.537325, 19.442, 0.179, 61.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59279.556019, -18.735, 0.09, -116.0, 10.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59279.559267, 19.693, 0.247, 48.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59279.570063, -21.481, 1.326, -9.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59280.494895, -25.84, 66.0, 0.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59280.500435, 18.1, 0.044, 209.0, 9.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59280.50413, -20.365, 0.398, -26.0, 10.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59280.533378, -18.198, 0.058, -191.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59288.514367, -23.629, 12.733, -1.0, 16.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59288.514828, -19.221, 0.149, -74.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59288.51774, 18.101, 0.095, 209.0, 20.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59288.5182, -17.897, 0.043, -252.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59288.553371, -20.612, 0.542, -21.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.465244, 19.652, 0.323, 50.0, 16.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.465704, 19.294, 0.155, 70.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.468467, -21.002, 1.257, -14.0, 18.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.468928, -18.914, 0.111, -99.0, 11.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.474914, -21.339, 1.304, -11.0, 14.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.509735, -22.136, 3.042, -5.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59292.510196, -18.92, 0.121, -98.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.572784, -16.829, 0.019, -674.0, 13.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.573243, 20.528, 0.565, 22.0, 13.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.576475, 19.001, 0.168, 91.0, 15.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.576935, -18.852, 0.111, -104.0, 12.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.583393, 21.337, 2.129, 11.0, 23.0, ATLAS
o, nan, nan, 178.79438, -7.84308, 59296.584313, -18.438, 0.088, -153.0, 13.0, ATLAS
