# Combination of '2022skw' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 28.93611, -25.24874, 59731.151647, -20.998, 1.062, -14.0, 15.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59731.155836, 20.609, 0.707, 21.0, 15.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59731.173942, 22.075, 3.359, 5.0, 18.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59731.185044, 21.169, 3.529, 12.0, 44.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59736.156388, -22.148, 2.629, -5.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59736.175479, -22.098, 3.303, -5.0, 17.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59736.179623, -22.072, 4.963, -5.0, 27.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59741.409591, -20.208, 0.386, -30.0, 12.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59767.167429, 20.657, 0.676, 20.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59767.173902, -21.137, 0.922, -13.0, 12.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59767.175707, 21.833, 2.073, 7.0, 14.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59767.188371, -21.61, 3.237, -8.0, 27.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59768.130282, 21.335, 0.943, 11.0, 10.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59768.13354, 22.16, 2.371, 5.0, 12.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59768.14008, -22.424, 2.769, -4.0, 11.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59768.150656, -22.039, 2.111, -6.0, 12.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59769.420524, 21.575, 1.12, 8.0, 10.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59769.424583, -21.864, 1.98, -6.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59769.43182, 21.871, 1.691, 6.0, 11.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59769.446893, -20.4, 1.359, -25.0, 34.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59776.066267, 19.071, 0.335, 85.0, 29.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59776.069531, -21.315, 2.211, -11.0, 24.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59776.092406, 19.611, 0.437, 52.0, 23.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59781.345088, 23.656, 13.143, 1.0, 16.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59781.348353, 21.089, 1.312, 13.0, 18.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59781.353816, 21.953, 2.722, 6.0, 16.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59781.363633, 23.294, 9.455, 2.0, 16.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59782.417709, -20.798, 0.754, -17.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59782.425108, -23.903, 13.286, -1.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59782.43386, 21.285, 1.212, 11.0, 14.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59782.436916, 20.176, 0.493, 31.0, 15.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59785.400447, -23.281, 5.083, -2.0, 9.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59785.404688, -19.794, 0.804, -44.0, 35.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59785.42324, 22.303, 2.522, 4.0, 11.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59785.437344, 21.283, 2.0, 11.0, 22.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59786.364436, 22.756, 4.562, 3.0, 13.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59786.367108, -22.816, 5.059, -3.0, 14.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59786.37062, -20.611, 0.682, -21.0, 14.0, ATLAS
o, nan, nan, 28.93611, -25.24874, 59786.376959, -20.626, 0.733, -20.0, 15.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59789.316736, 22.807, 3.357, 3.0, 9.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59789.320425, 21.044, 0.667, 14.0, 9.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59789.327043, -20.564, 0.346, -22.0, 8.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59789.337445, -23.312, 6.4, -2.0, 11.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.043427, -21.517, 0.87, -9.0, 8.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.048054, 21.525, 0.973, 9.0, 9.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.054409, -21.001, 0.491, -14.0, 7.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.065202, -22.532, 2.067, -4.0, 7.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.103841, 25.306, 31.0, 0.0, 8.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.106756, -20.168, 0.205, -31.0, 6.0, ATLAS
c, nan, nan, 28.93611, -25.24874, 59792.110222, 22.022, 1.22, 6.0, 7.0, ATLAS
