# Combination of '2020abpe' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 24.10233, 22.0498, 59089.486243, 21.49, 0.897, 9.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59089.488671, -21.813, 1.448, -7.0, 10.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59089.491445, 21.212, 0.745, 12.0, 9.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59089.496535, 22.079, 1.588, 5.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59093.459058, -21.144, 1.429, -13.0, 18.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59093.460905, 21.776, 2.512, 7.0, 18.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59093.463672, 20.413, 0.837, 25.0, 21.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59093.468808, 20.262, 0.629, 28.0, 18.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59095.45963, 20.024, 0.696, 36.0, 25.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59095.464724, 19.279, 0.377, 70.0, 27.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59095.470235, 21.364, 2.349, 10.0, 24.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59095.475808, -21.483, 3.2, -9.0, 30.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59101.476184, -20.552, 0.385, -22.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59101.478951, -21.221, 0.994, -12.0, 12.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59101.482431, -21.779, 1.131, -7.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59101.511477, -20.436, 0.334, -24.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59103.534342, 21.322, 1.009, 11.0, 11.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59103.537544, 21.865, 1.635, 6.0, 11.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59103.543287, -19.583, 0.192, -53.0, 10.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59103.55486, 21.376, 1.23, 10.0, 13.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59105.486667, 21.833, 1.406, 7.0, 9.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59105.488508, 20.585, 0.528, 21.0, 11.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59105.491736, -19.834, 0.183, -42.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59105.502261, 21.04, 0.561, 14.0, 8.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59107.531796, 21.604, 1.0, 8.0, 8.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59107.535454, 22.689, 2.833, 3.0, 9.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59107.541857, -20.957, 0.505, -15.0, 8.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59107.559127, 24.649, 16.5, 0.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59109.448103, -22.769, 3.583, -3.0, 10.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59109.450929, 21.005, 0.612, 14.0, 9.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59109.456133, -20.134, 0.259, -32.0, 8.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59109.461867, 20.876, 0.595, 16.0, 10.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59111.455988, 20.445, 0.638, 24.0, 15.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59111.457817, -19.711, 0.302, -47.0, 14.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59111.462877, 23.972, 11.4, 1.0, 11.0, ATLAS
c, nan, nan, 24.10233, 22.0498, 59111.490006, -21.151, 1.175, -13.0, 15.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59113.523613, -19.44, 0.165, -61.0, 10.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59113.528769, -22.552, 3.107, -4.0, 11.0, ATLAS
o, nan, nan, 24.10233, 22.0498, 59113.53264, 21.608, 1.524, 8.0, 13.0, ATLAS
