MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60439.407151,-20.285,1.0,-28,28,o,0,0.9,358.93532,-5.47321,4821.06,842.18,2.27,2.21,-23.8,-0.403,18.53,19.32,04a60439o1004o
60439.411262,-19.096,0.379,-84,32,o,0,0.74,358.93532,-5.47321,4801.46,803.63,2.37,2.32,51.6,-0.426,18.32,19.26,04a60439o1013o
60439.419232,22.001,4.0,6,23,o,0,1.05,358.93532,-5.47321,4857.47,882.95,2.49,2.46,63.5,-0.395,18.59,19.53,04a60439o1030o
60439.428333,-21.243,2.915,-12,34,o,0,1.09,358.93532,-5.47321,4874.71,766.65,2.46,2.27,-5.3,-0.399,18.29,19.0,04a60439o1050o
60449.157743,-20.587,0.696,-21,15,c,0,0.98,358.93532,-5.47321,6954.09,9469.77,2.72,2.39,-49.3,-0.396,19.28,20.72,03a60449o1005c
60449.16186,21.41,1.4,10,14,c,0,1.14,358.93532,-5.47321,6937.64,9429.59,2.71,2.35,-53.6,-0.4,19.32,20.72,03a60449o1014c
60449.166992,-20.965,0.988,-15,15,c,0,1.09,358.93532,-5.47321,6993.07,9508.29,2.74,2.41,-56.6,-0.39,19.25,20.7,03a60449o1025c
60449.176899,21.188,1.437,12,18,c,0,0.82,358.93532,-5.47321,7013.79,9389.81,2.67,2.33,-55.0,-0.393,19.07,20.13,03a60449o1046c
60452.589667,20.426,1.717,24,42,o,0,0.68,358.93532,-5.47321,7651.2,9669.21,2.31,2.11,-53.6,-0.446,18.45,18.7,02a60452o0743o
60452.603912,-24.737,68.667,0,32,o,0,1.0,358.93532,-5.47321,7669.8,9707.67,2.47,2.16,-55.6,-0.431,18.58,18.97,02a60452o0771o
60452.609233,22.06,5.081,5,28,o,0,1.14,358.93532,-5.47321,7611.15,9628.27,2.35,2.18,-54.5,-0.437,18.63,19.01,02a60452o0782o
60452.617658,18.779,0.378,112,42,o,0,1.22,358.93532,-5.47321,7591.64,9745.12,2.41,2.16,-54.2,-0.445,18.31,18.47,02a60452o0800o
60453.144748,19.713,0.824,47,39,o,0,0.84,358.93532,-5.47321,2964.62,868.92,2.25,2.08,-59.9,-0.376,18.02,18.29,03a60453o0986o
60453.148041,24.573,53.5,0,29,o,0,0.98,358.93532,-5.47321,2945.51,828.6,2.18,2.04,-47.7,-0.386,18.43,18.68,03a60453o0993o
60453.157951,-17.487,1.145,-367,421,o,0,0.9,358.93532,-5.47321,3003.22,906.48,2.25,2.12,-38.1,-0.405,15.76,15.79,03a60453o1014o
60453.166992,0.0,0.0,0,0,o,0,-0.0,358.93532,-5.47321,3025.6,787.79,2.22,2.02,-50.2,-0.388,16.47,16.7,03a60453o1033o
