# Combination of '2021mld' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59339.397295, nan, 9.22875774046, -2.0, 17.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59339.399141, 19.950541008457975, 1.7714643340821055, 38.0, 62.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59339.401883, nan, 0.8272275845790477, -21.0, 16.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59339.407896, nan, 11.94309825236, -2.0, 22.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59343.388205, 20.543943297944484, 0.3948131653672728, 22.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59343.391751, 23.9, 8.68588963808, 1.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59343.423471, 21.514393726401686, 0.9650988486755556, 9.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59343.438783, 21.95462187404089, 1.2666922388866668, 6.0, 7.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59347.38835, 20.449471895720983, 0.45239008531666675, 24.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59347.391553, 20.761818737241732, 0.6031867804222223, 18.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59347.394299, 20.137125054200233, 0.3392925639875, 32.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59347.429638, 20.449471895720983, 0.36191206825333333, 24.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59351.392901, 19.128787452803373, 0.14744565743654323, 81.0, 11.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59351.394768, 19.1697634932738, 0.13919694932820512, 78.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59351.397512, 19.65257498915995, 0.21714724095200003, 50.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59351.406674, 19.241692849698858, 0.17847718434410959, 73.0, 12.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59355.554838, 15.69571257493176, 1.555105698401673, 1913.0, 2740.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59355.56079, 19.051201868453454, 0.17471617088091956, 87.0, 14.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59355.570957, nan, 3.692005751834352, -432.0, 1469.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59369.426348, 18.75773787165882, 0.0761920143691228, 114.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59369.43051, 18.933070664334387, 0.08954525400082475, 97.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59369.456149, 18.816440611282623, 0.10053113007037037, 108.0, 10.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59369.469018, 18.92193481076876, 0.09971046778408164, 98.0, 9.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59373.421296, 19.038793319624578, 0.08636537992409092, 88.0, 7.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59373.424545, 19.014393726401686, 0.09650988486755557, 90.0, 8.0, ATLAS
c, 23.9, 0.08, 230.004766703, 22.8866719214, 59373.431855, 19.06375387189108, 0.10099871672186048, 86.0, 8.0, ATLAS
