# Combination of '2021cbx' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.080587, 109.803167, 56.532089, 59230.374433, nan, 3.8000767166600005, -2.0, 7.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59230.395959, 21.296518287104437, 0.6909230393927274, 11.0, 7.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59230.397821, nan, 7.600153433320001, -1.0, 7.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59230.400586, 20.647425010840045, 0.380007671666, 20.0, 7.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59250.358151, 20.32159058960253, 0.32169961622518517, 27.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59250.362775, 20.543943297944484, 0.3948131653672728, 22.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59250.369231, 20.32159058960253, 0.32169961622518517, 27.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59250.379853, 19.674509799928714, 0.15510517210857144, 49.0, 7.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59252.43612, 19.97949568983251, 0.2640979957524325, 37.0, 9.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59252.439344, 19.79136830878453, 0.1974065826836364, 44.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59252.446685, 20.28210492164445, 0.3102103442171429, 28.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59252.460459, 20.5944517631652, 0.5170172403619048, 21.0, 10.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59254.381621, 19.569015600442576, 0.16084980811259258, 54.0, 8.0, ATLAS
c, 23.9, 0.080587, 109.803167, 56.532089, 59254.38485, 19.21234684152075, 0.1302883445712, 75.0, 9.0, ATLAS
