# Combination of '2020jjh' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58960.55189, nan, 0.7896263307345456, -11.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58960.555952, nan, 0.8883296220763638, -11.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58960.561667, 23.147425010840045, 4.34294481904, 2.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58960.572196, 22.15257498915995, 1.9543251685680003, 5.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58964.504605, nan, 2.17147240952, -4.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58964.506434, inf, inf, 0.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58964.509658, 23.147425010840045, 4.88581292142, 2.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58964.514734, 22.394850021680092, 2.98577456309, 4.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58968.467718, nan, 0.9650988486755556, -9.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58968.469549, nan, 1.08573620476, -8.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58968.472294, 20.959771852360795, 0.651441722856, 15.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58968.478244, nan, 0.651441722856, -15.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58984.438706, 18.0341175638734, 0.04890703625045045, 222.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58984.440559, 18.15833702434617, 0.0493516456709091, 198.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58984.443311, 18.053858765988487, 0.044823971756146795, 218.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58984.468697, 17.972330344320657, 0.05544184875370213, 235.0, 12.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.452205, 17.692816040978116, 0.03928650740907895, 304.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.484495, 17.64735184445562, 0.03767538880870663, 317.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.487239, 17.57130270739436, 0.03512675956576471, 340.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.488252, 17.671595765414317, 0.03502374854064516, 310.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.492376, 17.707196863200842, 0.0325720861428, 300.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.493747, 17.657675879816964, 0.034577586138853506, 314.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.496046, 17.64393220003892, 0.034142647948427675, 318.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58988.530642, 17.67862320874889, 0.04230141057506494, 308.0, 12.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.370564, 17.506231995235854, 0.030075795145706373, 361.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.380722, 17.593889416234198, 0.03260469083363363, 333.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.385854, 17.6004300155607, 0.039362037634803636, 331.0, 12.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.392398, 17.515292433390314, 0.030327826948603354, 358.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.452654, 17.552309753018058, 0.03451762500682081, 346.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.478538, 17.60371515030528, 0.03619120682533333, 330.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.5069, 17.49426783885881, 0.029746197390684934, 365.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58992.531795, 17.53982988912431, 0.03412313786388572, 350.0, 11.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.384409, 18.519279139042357, 0.061168236887887334, 142.0, 8.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.418609, 18.550302283996906, 0.07080888291913044, 138.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.422289, 18.58223800408798, 0.07292258091671643, 134.0, 9.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.425994, 18.675237221401503, 0.0882712361593496, 123.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.430115, 18.767303891291448, 0.09608284997876107, 113.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.431495, 18.889196565543394, 0.10749863413465348, 101.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.43472, 18.598565171985374, 0.0822527427848485, 132.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59015.46834, 18.720294981734686, 0.09201154277627119, 118.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59020.387605, 18.816440611282623, 0.10053113007037037, 108.0, 10.0, ATLAS
c, 23.9, 0.047369437159089575, 248.07225, 50.190539, 59020.390827, 18.786692553033355, 0.16628392325153155, 111.0, 17.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58962.474997, 20.00924374808178, 0.54286810238, 36.0, 18.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58962.478535, nan, 1.8286083448589474, -19.0, 32.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58962.483736, nan, 0.4720592194608696, -23.0, 10.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58962.495713, nan, 0.8351816959692309, -13.0, 10.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58966.469346, nan, 2.17147240952, -6.0, 12.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58966.47211, 20.5944517631652, 0.6721224124704763, 21.0, 13.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58966.475339, nan, 2.17147240952, -6.0, 12.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58966.489153, nan, 1.7643213327350002, -8.0, 13.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58970.471615, 21.4, 1.1943098252360003, 10.0, 11.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58970.473928, 22.394850021680092, 2.7143405119, 4.0, 10.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58970.476768, nan, 2.605766891424, -5.0, 12.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58970.482769, nan, 0.8143021535700001, -16.0, 12.0, ATLAS
o, 23.9, 0.047369437159089575, 248.07225, 50.190539, 58972.495615, 20.449471895720983, 0.6333461194433334, 24.0, 14.0, ATLAS
