MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60394.389905,13.84,0.005,10570,49,o,0,54.07,311.15665,-45.98102,3064.0,4095.96,2.2,2.01,-26.9,-0.444,18.36,18.74,04a60394o0888o
60394.394012,13.816,0.005,10809,52,o,0,44.93,311.15665,-45.98102,3043.8,4057.9,2.15,1.97,-21.0,-0.489,18.42,18.77,04a60394o0897o
60394.401376,13.83,0.005,10665,51,o,0,37.1,311.15665,-45.98102,3103.55,4137.63,2.15,1.94,-28.9,-0.456,18.47,18.8,04a60394o0913o
60394.410636,13.827,0.005,10695,55,o,0,33.13,311.15665,-45.98102,3122.48,4024.12,2.09,1.93,-23.7,-0.469,18.31,18.57,04a60394o0933o
60396.307499,13.894,0.005,10053,49,o,0,28.09,311.15665,-45.98102,3193.96,6010.45,2.13,1.84,-80.5,-0.398,18.36,18.66,04a60396o0714o
60396.31031,13.863,0.005,10347,52,o,0,23.25,311.15665,-45.98102,3171.52,5974.02,2.09,1.76,-78.3,-0.422,18.32,18.73,04a60396o0720o
60396.332621,13.87,0.004,10281,46,o,0,38.95,311.15665,-45.98102,3220.43,6056.66,2.11,1.81,-75.7,-0.427,18.48,18.88,04a60396o0767o
60396.33907,13.842,0.005,10546,50,o,0,42.79,311.15665,-45.98102,3236.76,5943.88,2.0,1.79,-68.5,-0.45,18.53,18.89,04a60396o0781o
60397.381455,13.813,0.005,10829,51,o,0,78.47,311.15665,-45.98102,3171.14,6029.47,2.16,1.9,-51.9,-0.457,18.7,19.26,04a60397o0860o
60397.386932,13.804,0.005,10925,52,o,0,69.97,311.15665,-45.98102,3149.78,5992.07,2.1,1.88,-46.5,-0.44,18.69,19.3,04a60397o0872o
60397.405671,13.789,0.005,11076,52,o,0,125.11,311.15665,-45.98102,3212.8,6073.44,2.16,1.92,-27.2,-0.438,18.69,19.3,04a60397o0911o
60397.409394,13.81,0.005,10865,50,o,0,89.99,311.15665,-45.98102,3232.41,5959.58,2.21,1.92,-26.4,-0.428,18.67,19.28,04a60397o0919o
60400.282573,14.048,0.006,8728,51,o,0,21.96,311.15665,-45.98102,1923.62,7923.7,2.41,1.95,-64.0,-0.405,18.36,18.82,04a60400o0664o
60400.313622,14.016,0.005,8987,47,o,0,29.41,311.15665,-45.98102,1883.02,7891.78,2.4,1.99,-65.7,-0.416,18.52,19.09,04a60400o0728o
60400.316839,13.944,0.005,9603,48,o,0,61.83,311.15665,-45.98102,1941.23,7971.57,2.38,1.94,-51.6,-0.438,18.49,19.08,04a60400o0735o
60400.321939,14.039,0.005,8800,46,o,0,36.05,311.15665,-45.98102,1960.7,7855.58,2.42,1.96,-65.2,-0.417,18.56,19.14,04a60400o0746o
60404.351493,14.327,0.003,6749,18,o,0,200.61,311.15665,-45.98102,398.78,1780.67,2.31,1.88,36.0,-0.451,19.75,20.1,04a60404o0291o
60404.364719,14.329,0.003,6737,18,o,0,258.74,311.15665,-45.98102,379.95,1743.81,2.38,1.9,39.7,-0.443,19.79,20.15,04a60404o0300o
60404.366101,14.326,0.003,6757,20,o,0,129.13,311.15665,-45.98102,9936.94,1735.07,2.65,2.47,-31.3,-0.372,19.71,20.09,04a60404o0301o
60404.378619,14.334,0.003,6706,20,o,0,92.75,311.15665,-45.98102,9919.69,1700.39,2.66,2.57,-44.8,-0.361,19.65,19.92,04a60404o0310o
60404.381384,14.232,0.003,7362,21,o,0,174.0,311.15665,-45.98102,441.01,1827.53,2.24,2.04,40.0,-0.451,19.72,20.0,04a60404o0312o
60404.39802,14.316,0.003,6816,19,o,0,141.74,311.15665,-45.98102,9981.03,1781.33,2.73,2.63,-43.7,-0.35,19.71,19.99,04a60404o0324o
60404.420164,14.227,0.004,7401,32,o,0,32.86,311.15665,-45.98102,474.28,1717.86,2.38,2.2,17.8,-0.481,18.77,18.51,04a60404o0340o
60407.340675,14.453,0.003,6007,18,o,0,279.8,311.15665,-45.98102,394.46,1780.59,2.18,1.81,34.4,-0.474,20.01,20.53,04a60407o0240o
60407.342057,14.518,0.003,5660,18,o,0,157.24,311.15665,-45.98102,9934.99,1729.94,2.57,2.33,-28.4,-0.39,19.94,20.45,04a60407o0241o
60407.353205,14.439,0.003,6086,18,o,0,250.26,311.15665,-45.98102,376.42,1743.01,2.16,1.84,37.0,-0.467,19.98,20.48,04a60407o0249o
60407.354582,14.51,0.003,5703,17,o,0,243.93,311.15665,-45.98102,9915.94,1695.6,2.68,2.41,-33.5,-0.37,19.96,20.45,04a60407o0250o
60407.365712,14.443,0.003,6066,19,o,0,273.12,311.15665,-45.98102,436.96,1825.17,2.12,1.95,13.1,-0.493,19.93,20.52,04a60407o0258o
60407.367094,14.495,0.003,5782,17,o,0,180.02,311.15665,-45.98102,9974.29,1772.9,2.57,2.44,89.8,-0.387,19.92,20.42,04a60407o0259o
