MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60299.073583,-22.386,3.452,-4,14,o,0,2.06,196.55537,-30.16134,6466.07,2283.5,2.28,2.03,-48.7,-0.433,19.27,20.45,03a60299o0584o
60299.077845,21.002,1.048,14,15,o,0,2.05,196.55537,-30.16134,6444.97,2246.79,2.38,2.12,-33.5,-0.416,19.17,20.41,03a60299o0593o
60299.086531,-22.049,2.889,-6,16,o,0,1.94,196.55537,-30.16134,6501.5,2324.12,2.2,1.98,-48.5,-0.443,19.11,20.09,03a60299o0611o
60299.095682,20.123,0.856,32,28,o,0,1.18,196.55537,-30.16134,6523.53,2203.98,2.32,2.03,-47.0,-0.429,18.44,18.87,03a60299o0629o
60302.327314,-20.688,0.57,-19,11,o,0,3.32,196.55537,-30.16134,7887.23,3921.79,2.29,2.02,-39.1,-0.429,19.32,20.66,04a60302o0574o
60302.337535,-20.984,0.839,-15,12,o,0,2.15,196.55537,-30.16134,7865.63,3885.34,2.23,2.0,-32.9,-0.44,19.31,20.64,04a60302o0596o
60302.346849,-21.412,1.39,-10,14,o,0,2.47,196.55537,-30.16134,7923.29,3963.88,2.21,1.98,-30.6,-0.44,19.23,20.45,04a60302o0614o
60302.352414,-21.583,1.938,-8,16,o,0,1.84,196.55537,-30.16134,7943.2,3848.03,2.24,1.99,-27.2,-0.444,19.08,20.08,04a60302o0626o
60309.325396,-20.586,0.958,-21,20,o,0,2.5,196.55537,-30.16134,6766.26,10344.6,2.11,1.89,-68.5,-0.435,18.89,19.63,04a60309o0642o
60309.327728,-18.315,0.277,-171,47,o,0,4.0,196.55537,-30.16134,374.55,55.44,2.71,1.81,44.9,-0.462,18.88,19.64,04a60309o0647o
60309.32961,-21.315,2.152,-11,23,o,0,2.17,196.55537,-30.16134,6746.36,10306.08,2.2,1.92,-74.1,-0.437,18.9,19.68,04a60309o0651o
60309.330061,18.062,0.206,216,44,o,0,4.11,196.55537,-30.16134,10193.16,55.05,2.93,2.34,-44.1,-0.342,18.83,19.61,04a60309o0652o
60309.339463,-18.741,0.24,-116,28,o,0,1.35,196.55537,-30.16134,6807.38,10386.18,2.33,2.04,-69.5,-0.429,18.82,19.71,04a60309o0672o
60309.340418,18.379,0.203,162,33,o,0,1.31,196.55537,-30.16134,433.43,137.82,2.52,1.75,42.4,-0.416,18.89,19.68,04a60309o0674o
60309.347961,-20.533,0.973,-22,22,o,0,1.8,196.55537,-30.16134,6827.04,10269.67,2.06,1.85,-64.4,-0.443,18.93,19.74,04a60309o0690o
60309.350299,18.132,0.16,203,32,o,0,2.03,196.55537,-30.16134,10233.81,96.93,2.83,2.38,-45.4,-0.344,18.89,19.63,04a60309o0695o
60309.362164,-19.04,0.246,-88,22,o,0,2.43,196.55537,-30.16134,6790.04,10332.46,2.03,1.91,-62.0,-0.439,18.51,19.0,04a60309o0718o
60310.32169,-19.488,0.304,-58,18,o,0,2.41,196.55537,-30.16134,6379.28,350.93,2.08,1.98,-39.4,-0.43,18.89,19.59,04a60310o0563o
60310.325391,-20.463,0.803,-24,19,o,0,1.37,196.55537,-30.16134,6361.98,312.47,2.09,2.02,-57.7,-0.436,18.89,19.62,04a60310o0571o
60310.34156,-19.218,0.273,-75,20,o,0,1.37,196.55537,-30.16134,6419.21,392.57,2.14,2.05,-41.6,-0.454,18.86,19.64,04a60310o0603o
60310.342011,20.631,1.569,20,32,o,0,2.22,196.55537,-30.16134,2749.96,10513.26,2.31,1.73,-69.2,-0.497,18.95,19.74,04a60310o0604o
60310.348979,20.221,0.749,30,22,o,0,1.19,196.55537,-30.16134,6440.99,275.51,2.12,2.08,-49.9,-0.438,18.87,19.66,04a60310o0619o
60310.351285,-18.863,0.344,-104,36,o,0,2.0,196.55537,-30.16134,2833.9,10474.8,2.2,1.74,-70.4,-0.521,18.98,19.74,04a60310o0624o
60311.105845,-20.799,1.444,-17,25,o,0,2.73,196.55537,-30.16134,6474.77,249.53,2.04,1.84,-41.2,-0.432,18.29,18.2,03a60311o0075o
60311.106296,20.527,1.791,22,40,o,0,1.25,196.55537,-30.16134,2613.65,10333.13,2.62,2.13,-46.0,-0.402,18.32,18.17,03a60311o0076o
60313.313385,-24.914,56.0,0,22,o,0,1.4,196.55537,-30.16134,6106.58,5975.28,2.09,1.86,-47.2,-0.453,18.91,19.67,04a60313o0545o
