MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60331.404462,-23.137,12.471,-2,25,o,0,1.18,128.35479,63.33913,9340.49,100.22,2.24,1.89,-69.0,-0.477,18.57,19.35,02a60331o0426o
60331.407186,24.423,48.5,1,30,o,0,0.86,128.35479,63.33913,9363.37,138.98,2.81,2.01,-57.1,-0.468,18.63,19.35,02a60331o0432o
60331.411561,-21.922,5.364,-6,33,o,0,1.02,128.35479,63.33913,9312.45,66.43,2.83,1.83,-56.2,-0.46,18.73,19.35,02a60331o0441o
60331.417463,20.261,0.925,29,26,o,0,1.48,128.35479,63.33913,9298.95,184.62,2.65,1.79,-58.5,-0.485,18.71,19.36,02a60331o0454o
60331.418366,-23.253,12.154,-2,22,o,0,1.13,128.35479,63.33913,1844.84,10324.24,2.38,2.16,-52.7,-0.462,18.72,19.33,02a60331o0456o
60331.421195,20.0,0.632,36,23,o,0,1.05,128.35479,63.33913,1864.23,10365.53,2.56,2.29,-55.7,-0.463,18.67,19.33,02a60331o0462o
60331.445417,-21.208,2.25,-12,27,o,0,0.88,128.35479,63.33913,1812.03,10285.46,2.69,2.44,-58.6,-0.446,18.63,19.37,02a60331o0512o
60331.451088,19.772,0.511,45,23,o,0,1.48,128.35479,63.33913,1795.27,10402.96,2.64,2.37,-50.5,-0.456,18.66,19.38,02a60331o0524o
60331.5521,-21.667,8.07,-8,63,o,0,0.38,128.35479,63.33913,10068.22,10512.55,2.57,1.92,-61.0,-0.463,18.84,19.43,02a60331o0736o
60333.543172,-20.168,1.012,-31,32,o,0,0.76,128.35479,63.33913,7418.89,262.13,2.49,2.41,48.8,-0.428,18.42,18.66,01a60333o0067o
60333.547075,-19.805,0.596,-43,26,o,0,1.39,128.35479,63.33913,7436.64,298.16,2.53,2.5,-51.3,-0.45,18.44,18.68,01a60333o0075o
60333.553666,-21.541,3.391,-9,30,o,0,0.82,128.35479,63.33913,7390.02,223.62,2.53,2.51,-70.5,-0.445,18.41,18.64,01a60333o0088o
60333.560545,-20.436,1.16,-24,28,o,0,1.13,128.35479,63.33913,9870.25,10320.04,2.8,2.52,-60.7,-0.421,18.44,18.73,01a60333o0102o
60333.566036,19.245,0.467,73,34,o,0,0.93,128.35479,63.33913,9894.9,10360.91,2.73,2.65,38.4,-0.427,18.36,18.72,01a60333o0113o
60333.567421,21.355,2.806,10,29,o,0,0.94,128.35479,63.33913,7380.25,343.3,2.62,2.57,11.2,-0.437,18.38,18.71,01a60333o0116o
60333.573316,21.202,2.733,12,33,o,0,1.0,128.35479,63.33913,9831.11,10288.52,2.6,2.49,-78.7,-0.44,18.4,18.7,01a60333o0128o
60333.5774,22.921,13.167,2,32,o,0,0.8,128.35479,63.33913,9810.89,10409.51,2.6,2.43,-74.4,-0.439,18.42,18.69,01a60333o0136o
60335.486265,21.046,2.107,14,29,o,0,1.16,128.35479,63.33913,9414.21,4290.56,2.13,2.0,-61.7,-0.444,18.45,18.69,02a60335o0593o
60335.48963,20.256,0.973,29,28,o,0,0.92,128.35479,63.33913,9394.53,4247.75,2.14,1.96,-64.6,-0.434,18.47,18.69,02a60335o0600o
60335.494823,19.839,0.76,42,32,o,0,0.88,128.35479,63.33913,9451.93,4331.5,2.16,2.09,-57.8,-0.432,18.35,18.68,02a60335o0611o
60335.5301,-21.988,5.692,-6,33,o,0,0.96,128.35479,63.33913,9461.8,4216.47,2.11,1.96,-62.1,-0.439,18.43,18.67,02a60335o0685o
60341.36452,-21.984,1.927,-6,11,o,0,1.12,128.35479,63.33913,7982.58,8250.74,2.6,2.57,2.6,-0.432,19.45,20.68,01a60341o0339o
60341.367293,0.0,21.2,0,12,o,0,0.98,128.35479,63.33913,7961.33,8210.29,2.59,2.53,-43.9,-0.432,19.5,20.7,01a60341o0345o
60341.380417,22.03,1.974,6,11,o,0,1.56,128.35479,63.33913,8003.49,8287.37,2.66,2.62,36.3,-0.422,19.49,20.78,01a60341o0372o
60341.385754,-21.655,1.296,-8,10,o,0,1.68,128.35479,63.33913,8016.08,8171.09,2.69,2.55,-52.3,-0.434,19.46,20.75,01a60341o0383o
60343.423242,-21.333,0.861,-11,9,c,0,1.69,128.35479,63.33913,2632.01,5806.0,2.43,2.33,16.4,-0.417,19.58,21.44,02a60343o0448c
60343.426412,-21.596,1.246,-8,10,c,0,1.08,128.35479,63.33913,2611.36,5765.52,2.41,2.33,15.5,-0.419,19.57,21.43,02a60343o0455c
60343.432952,22.605,3.227,3,11,c,0,1.58,128.35479,63.33913,2667.65,5840.91,2.44,2.39,12.9,-0.411,19.56,21.44,02a60343o0469c
60343.443515,21.794,1.651,7,12,c,0,0.96,128.35479,63.33913,2683.06,5723.38,2.55,2.46,2.6,-0.409,19.53,21.48,02a60343o0491c
60347.421251,-21.066,0.75,-14,10,c,0,1.06,128.35479,63.33913,7436.56,4271.12,2.48,2.42,87.0,-0.402,19.51,21.26,02a60347o0453c
60347.424434,21.428,1.161,10,11,c,0,0.95,128.35479,63.33913,7414.53,4226.54,2.51,2.44,70.6,-0.396,19.52,21.28,02a60347o0460c
60347.431258,21.352,0.887,10,9,c,0,1.41,128.35479,63.33913,7472.47,4303.9,2.43,2.35,64.4,-0.4,19.54,21.28,02a60347o0475c
60347.466382,22.589,2.857,3,10,c,0,1.4,128.35479,63.33913,7477.57,4192.44,2.55,2.44,52.6,-0.393,19.5,21.29,02a60347o0550c
60351.415758,22.993,5.437,2,12,c,0,0.95,128.35479,63.33913,4174.1,6153.96,2.43,2.29,26.5,-0.411,19.45,20.93,02a60351o0440c
60351.418926,21.491,1.379,9,13,c,0,0.68,128.35479,63.33913,4155.16,6114.79,2.4,2.24,34.7,-0.411,19.46,20.93,02a60351o0447c
60351.425262,-21.076,0.724,-14,10,c,0,1.57,128.35479,63.33913,4209.07,6189.74,2.39,2.23,29.7,-0.41,19.45,20.92,02a60351o0461c
60351.436117,21.939,2.024,6,12,c,0,1.02,128.35479,63.33913,4226.07,6068.66,2.48,2.28,30.3,-0.401,19.42,20.91,02a60351o0485c
60355.409528,21.923,1.455,6,9,c,0,1.6,128.35479,63.33913,701.54,6011.84,2.36,2.25,-45.6,-0.423,19.53,21.21,02a60355o0427c
60355.412705,-20.841,0.681,-17,11,c,0,1.05,128.35479,63.33913,678.55,5970.24,2.37,2.28,-2.1,-0.411,19.56,21.22,02a60355o0434c
60355.418161,-22.196,2.056,-5,10,c,0,1.09,128.35479,63.33913,735.03,6043.45,2.28,2.21,-20.0,-0.424,19.51,21.22,02a60355o0446c
60355.429689,-22.505,2.654,-4,10,c,0,0.97,128.35479,63.33913,755.55,5924.07,2.33,2.26,-47.1,-0.425,19.54,21.2,02a60355o0471c
60355.4324,21.23,0.859,12,10,c,0,1.38,128.35479,63.33913,9919.42,6073.88,2.59,2.4,-72.6,-0.432,19.52,21.23,02a60355o0477c
60355.435204,22.65,2.833,3,9,c,0,1.78,128.35479,63.33913,9901.04,6039.62,2.71,2.45,-68.8,-0.43,19.54,21.23,02a60355o0483c
60355.440302,25.796,69.0,0,12,c,0,1.05,128.35479,63.33913,9956.53,6122.17,2.67,2.47,-68.4,-0.43,19.5,21.21,02a60355o0494c
60355.475658,-21.251,0.882,-12,10,c,0,1.53,128.35479,63.33913,9962.41,6002.13,2.62,2.4,-68.7,-0.435,19.51,21.12,02a60355o0567c
60359.387816,-20.664,1.228,-20,24,o,0,1.36,128.35479,63.33913,4312.58,8375.61,2.22,2.04,28.3,-0.427,18.84,19.37,02a60359o0358o
60359.39098,-20.448,0.95,-24,23,o,0,1.03,128.35479,63.33913,4292.63,8337.59,2.21,2.01,24.1,-0.421,18.88,19.38,02a60359o0365o
60359.42316,21.574,2.822,8,24,o,0,1.04,128.35479,63.33913,4332.17,8412.39,2.18,1.97,27.4,-0.426,18.85,19.37,02a60359o0435o
60359.428661,20.604,1.017,21,21,o,0,1.46,128.35479,63.33913,4352.78,8291.91,2.2,1.95,28.6,-0.429,18.85,19.39,02a60359o0447o
60363.408959,17.506,0.389,361,140,o,0,0.98,128.35479,63.33913,1906.55,4088.06,2.25,1.93,29.2,-0.496,17.13,17.42,02a60363o0420o
60363.412131,-20.466,2.382,-24,56,o,0,1.19,128.35479,63.33913,1885.13,4047.64,2.15,1.8,26.9,-0.473,17.97,18.39,02a60363o0427o
60363.418035,19.346,0.888,66,59,o,0,1.13,128.35479,63.33913,1944.41,4120.9,2.31,1.82,30.7,-0.457,17.69,17.75,02a60363o0440o
60363.428164,-20.057,0.863,-34,30,o,0,1.59,128.35479,63.33913,1962.66,4006.19,2.12,1.81,26.6,-0.46,17.99,18.21,02a60363o0462o
60367.450093,21.519,2.574,9,23,o,0,0.81,128.35479,63.33913,5861.43,3817.87,2.45,2.2,39.8,-0.424,18.77,19.44,02a60367o0359o
60367.454337,20.13,0.723,32,23,o,0,0.79,128.35479,63.33913,5841.13,3778.58,2.61,2.36,42.7,-0.421,18.69,19.42,02a60367o0368o
