MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60400.481004,-21.548,1.837,-9,16,o,0,1.01,222.59342,-2.45808,5740.9,9814.68,1.99,1.96,57.3,-0.451,19.18,19.92,02a60400o0558o
60400.482811,20.677,0.759,20,15,o,0,1.44,222.59342,-2.45808,5761.49,9854.6,2.03,1.98,51.7,-0.446,19.2,19.93,02a60400o0562o
60400.486427,23.14,8.944,2,18,o,0,1.04,222.59342,-2.45808,5704.14,9774.99,2.04,1.97,40.1,-0.446,19.16,19.9,02a60400o0570o
60400.491851,-22.814,5.667,-3,15,o,0,0.95,222.59342,-2.45808,5685.27,9893.76,2.03,2.01,-20.9,-0.447,19.17,19.9,02a60400o0582o
60401.053876,-17.335,0.75,-423,317,o,0,1.11,222.59342,-2.45808,5614.67,9857.86,2.88,2.38,-47.2,-0.357,16.11,16.16,03a60401o0712o
60401.05674,-16.59,0.594,-840,499,o,0,1.19,222.59342,-2.45808,5634.33,9898.63,2.81,2.24,-34.4,-0.353,15.66,15.55,03a60401o0718o
60401.084636,16.547,2.654,873,2317,o,0,0.89,222.59342,-2.45808,5575.21,9820.56,2.81,2.25,-43.3,-0.375,14.85,14.73,03a60401o0777o
60401.113181,17.553,0.639,346,221,o,0,1.99,222.59342,-2.45808,5553.65,9940.0,2.78,2.27,-40.0,-0.35,16.45,16.73,03a60401o0838o
60403.8829,23.094,2.885,2,6,o,0,1.33,222.59342,-2.45808,4124.05,4801.13,2.38,2.2,-46.0,-0.395,20.07,20.7,03a60404o0140o
60403.889862,21.659,0.731,8,6,o,0,1.84,222.59342,-2.45808,4104.47,4760.68,2.43,2.18,-40.0,-0.382,20.1,20.75,03a60404o0145o
60403.902413,-22.267,1.108,-4,5,o,0,1.49,222.59342,-2.45808,4158.49,4838.51,2.27,2.0,-56.4,-0.401,20.21,20.82,03a60404o0154o
60416.459548,22.292,2.513,4,11,o,0,2.35,222.59342,-2.45808,4313.92,1956.07,2.06,1.95,34.0,-0.452,19.24,20.17,02a60416o0497o
60416.461355,-21.021,0.763,-14,11,o,0,2.0,222.59342,-2.45808,4334.06,1996.52,2.04,1.9,33.8,-0.448,19.28,20.16,02a60416o0501o
60416.464521,-21.067,0.816,-14,11,o,0,1.58,222.59342,-2.45808,4277.09,1918.64,2.05,1.91,30.3,-0.446,19.28,20.17,02a60416o0508o
60416.482754,21.081,1.036,13,14,o,0,1.08,222.59342,-2.45808,4261.75,2038.24,2.17,2.02,25.2,-0.437,19.19,20.18,02a60416o0545o
60417.040763,21.853,1.617,7,11,o,0,1.23,222.59342,-2.45808,4370.74,2008.15,2.37,2.12,-40.7,-0.409,19.28,20.62,03a60417o0405o
60417.043968,-22.117,3.063,-5,16,o,0,1.18,222.59342,-2.45808,4391.5,2047.91,2.53,2.3,-52.4,-0.408,19.21,20.58,03a60417o0412o
60417.04934,21.073,0.92,14,12,o,0,1.11,222.59342,-2.45808,4333.52,1968.13,2.32,2.1,-53.3,-0.407,19.29,20.51,03a60417o0423o
60417.072264,-21.541,1.471,-9,13,o,0,1.06,222.59342,-2.45808,4310.89,2086.25,2.24,1.98,-58.3,-0.412,19.32,20.55,03a60417o0473o
60420.404056,-19.977,0.59,-37,22,o,0,1.53,222.59342,-2.45808,3792.69,9915.37,2.02,1.79,-48.7,-0.443,18.88,19.24,02a60420o0380o
60420.408663,-21.026,1.609,-14,23,o,0,1.25,222.59342,-2.45808,3806.75,9953.78,1.97,1.85,-44.3,-0.436,18.88,19.25,02a60420o0388o
60420.411828,19.679,0.54,49,26,o,0,1.0,222.59342,-2.45808,3751.26,9875.27,2.03,1.82,-46.7,-0.446,18.87,19.25,02a60420o0395o
60420.417258,20.774,1.118,18,20,o,0,1.2,222.59342,-2.45808,3736.51,9994.25,2.02,1.86,-45.2,-0.435,18.87,19.25,02a60420o0407o
60420.886892,20.933,1.435,15,22,o,0,1.01,222.59342,-2.45808,6843.3,683.01,2.37,2.14,-44.4,-0.418,18.67,19.2,03a60421o0388o
60420.88871,-21.94,3.609,-6,22,o,0,1.6,222.59342,-2.45808,6826.46,643.86,2.27,2.07,-45.7,-0.42,18.73,19.2,03a60421o0392o
60420.893238,21.468,2.197,9,21,o,0,1.14,222.59342,-2.45808,6884.13,723.45,2.2,1.98,-47.1,-0.426,18.75,19.23,03a60421o0402o
60420.912625,21.628,2.333,8,19,o,0,1.35,222.59342,-2.45808,6906.14,604.17,2.23,1.99,-48.5,-0.409,18.76,19.29,03a60421o0443o
60427.215691,-20.271,2.757,-28,78,o,0,0.91,222.59342,-2.45808,6620.36,7713.34,2.53,2.22,-45.5,-0.371,17.5,17.58,04a60427o0580o
60427.218869,-18.869,0.602,-103,62,o,0,1.08,222.59342,-2.45808,6639.54,7748.39,2.35,2.05,-35.3,-0.385,17.58,17.56,04a60427o0587o
60427.224406,-19.393,1.298,-64,82,o,0,1.02,222.59342,-2.45808,6584.5,7665.27,2.29,1.98,-35.9,-0.402,17.36,17.29,04a60427o0599o
60427.235382,19.453,0.465,60,28,o,0,1.28,222.59342,-2.45808,6574.97,7771.22,2.19,1.9,-32.0,-0.413,18.49,18.82,04a60427o0623o
60428.418902,-20.473,0.819,-24,19,o,0,0.82,222.59342,-2.45808,8291.78,3707.72,2.03,1.91,-69.0,-0.437,19.07,19.7,02a60428o0413o
60428.421166,-22.533,4.594,-4,16,o,0,1.2,222.59342,-2.45808,8313.75,3747.96,2.01,1.97,-82.1,-0.436,19.04,19.7,02a60428o0418o
60428.424331,20.252,0.539,29,16,o,0,1.27,222.59342,-2.45808,8257.0,3670.98,2.03,1.99,-75.1,-0.433,19.02,19.69,02a60428o0425o
60428.446818,20.157,0.481,31,15,o,0,1.53,222.59342,-2.45808,2265.94,6756.61,2.17,1.93,27.3,-0.44,19.0,19.62,02a60428o0472o
60429.02738,-22.706,5.792,-3,17,o,0,1.24,222.59342,-2.45808,8302.79,3840.04,2.28,1.94,-54.0,-0.441,19.03,19.81,03a60429o0543o
60429.030563,21.861,2.596,6,17,o,0,1.35,222.59342,-2.45808,8322.65,3879.55,2.23,1.97,-53.9,-0.449,19.04,19.78,03a60429o0550o
60429.036007,22.069,3.044,5,16,o,0,1.45,222.59342,-2.45808,8268.13,3801.81,2.15,1.91,-54.9,-0.459,19.05,19.73,03a60429o0562o
