MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60312.612671,20.901,0.772,16,12,o,0,1.82,161.71896,11.83641,3241.08,5776.84,2.51,1.98,37.2,-0.427,19.25,20.22,02a60312o0906o
60312.634962,20.728,0.73,19,14,o,0,1.35,161.71896,11.83641,3229.69,5734.31,2.45,2.05,36.7,-0.432,19.21,20.22,02a60312o0948o
60312.638931,21.088,1.265,13,17,o,0,0.98,161.71896,11.83641,3293.25,5815.71,2.55,2.05,41.2,-0.427,19.18,20.05,02a60312o0956o
60312.664684,20.756,0.98,18,18,o,0,1.38,161.71896,11.83641,3323.8,5697.0,2.75,2.53,34.7,-0.42,18.9,19.89,02a60312o1009o
60315.314337,21.722,1.955,7,14,o,0,1.12,161.71896,11.83641,1618.3,1960.69,1.87,1.85,-33.1,-0.434,19.32,20.52,04a60315o0542o
60315.337575,-21.579,1.893,-8,16,o,0,0.95,161.71896,11.83641,1670.16,1996.38,1.9,1.87,-35.4,-0.429,19.28,20.52,04a60315o0591o
60315.346333,20.424,0.751,25,18,o,0,1.31,161.71896,11.83641,8903.84,8753.97,2.15,1.75,-5.2,-0.454,19.3,20.43,04a60315o0609o
60316.598434,20.497,0.474,23,11,o,0,1.43,161.71896,11.83641,7421.26,5764.37,2.56,2.04,40.9,-0.421,19.54,20.87,02a60316o0766o
60316.603898,-21.093,0.882,-13,12,o,0,1.32,161.71896,11.83641,7403.08,5726.3,2.5,2.0,38.6,-0.426,19.51,20.84,02a60316o0776o
60316.606725,20.671,0.527,20,10,o,0,1.73,161.71896,11.83641,7461.28,5806.99,2.54,1.99,40.4,-0.424,19.48,20.85,02a60316o0782o
60316.616497,20.951,0.748,15,11,o,0,1.28,161.71896,11.83641,7483.49,5691.77,2.48,1.98,39.1,-0.427,19.55,20.89,02a60316o0801o
60319.256801,-20.794,0.802,-18,14,o,0,1.47,161.71896,11.83641,5950.15,2245.17,2.07,1.94,-33.6,-0.505,19.2,20.34,04a60319o0505o
60319.264656,20.559,0.661,22,14,o,0,1.46,161.71896,11.83641,5930.77,2206.15,2.08,1.95,2.0,-0.483,19.21,20.39,04a60319o0522o
60319.28214,20.706,0.824,19,16,o,0,1.23,161.71896,11.83641,5991.94,2284.89,2.2,2.05,-21.5,-0.487,19.25,20.47,04a60319o0558o
60319.285344,20.95,0.981,15,15,o,0,1.2,161.71896,11.83641,6012.41,2168.21,2.17,1.99,-12.5,-0.491,19.24,20.49,04a60319o0565o
60322.507645,22.258,2.677,4,12,o,0,1.27,161.71896,11.83641,3683.93,7891.39,2.98,2.52,46.9,-0.367,19.44,20.84,01a60322o0650o
60322.510589,-20.747,0.71,-18,13,o,0,0.92,161.71896,11.83641,3663.5,7853.0,2.98,2.57,50.2,-0.357,19.44,20.85,01a60322o0656o
60322.53348,-20.646,0.51,-20,10,o,0,2.05,161.71896,11.83641,3711.11,7931.82,2.89,2.49,49.5,-0.369,19.55,20.93,01a60322o0698o
60322.550689,-21.858,1.595,-7,10,o,0,1.74,161.71896,11.83641,3719.96,7816.22,3.03,2.66,46.5,-0.366,19.48,20.97,01a60322o0734o
60323.162308,-20.188,0.629,-30,19,o,0,1.16,161.71896,11.83641,3695.91,7938.43,2.62,2.2,-75.8,-0.358,18.83,20.09,04a60323o0306o
60323.165544,-21.262,2.0,-11,23,o,0,0.9,161.71896,11.83641,3672.87,7900.28,2.63,2.23,-71.4,-0.379,18.89,20.2,04a60323o0313o
60323.171017,-22.228,3.962,-5,18,o,0,1.27,161.71896,11.83641,3727.98,7978.32,2.71,2.21,-69.7,-0.393,18.91,20.27,04a60323o0325o
60323.205161,-20.952,1.117,-15,17,o,0,1.11,161.71896,11.83641,3733.92,7869.8,2.22,1.84,-69.8,-0.453,19.23,20.44,04a60323o0399o
60324.484713,21.262,1.018,11,12,o,0,1.15,161.71896,11.83641,5052.75,4696.21,2.18,1.77,33.6,-0.451,19.55,20.64,02a60324o0450o
60324.486521,22.071,2.02,5,11,o,0,1.72,161.71896,11.83641,5073.28,4735.58,2.19,1.84,30.3,-0.448,19.49,20.64,02a60324o0454o
