oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
296113200002975,253321849,2460287.7208695789,60287.218495399997,16.1233101,0.0173311327,0,zg,17.7814865,-13.927070799999999,0.999000013,-0.0149999997,20231209218472,296,0xd,0x2,20.6700001,26.204401,0.0385809317,-0.0794728696,6.24611785e-05,30,1.73399997,1
296113200002975,253414575,2460288.6480457108,60288.145752299999,16.1188869,0.0173178185,32768,zg,17.781478400000001,-13.927049200000001,1.34899998,0.0209999997,20231210145741,296,0xd,0x2,20.0699997,26.2169228,0.0364870168,-0.0489976928,7.67821839e-05,30,1.55799997,1
296113200002975,253623290,2460290.7350145988,60290.232905099998,16.1299324,0.017351266,0,zg,17.781469099999999,-13.927058199999999,0.361999989,-0.00100000005,20231212232905,296,0xd,0x2,20.8799992,26.1715393,0.034338668,-0.062807478,4.64624609e-05,30,1.90799999,1
296113200002975,255117607,2460305.6768086478,60305.176076399999,16.2182236,0.0176431462,32768,zg,17.781477500000001,-13.9270692,1.18799996,-0.0759999976,20231227176076,296,0xd,0x2,18.8999996,25.6210995,0.0740065873,-0.0170311779,0.000913967786,30,1.778,1
296113200002991,248832115,2460242.8263928802,60242.321157400002,19.1489601,0.0949308723,0,zg,17.800481399999999,-13.9315742,0.638999999,0.0340000018,20231025320949,296,0xd,0x2,20.3400002,26.1937561,0.0363854244,-0.0394311957,6.73654213e-05,30,1.63699996,1
296113200002991,250431596,2460258.8204605561,60258.315960599997,19.102314,0.0917216763,0,zg,17.800629900000001,-13.931585200000001,1.23399997,-0.103,20231110315949,296,0xd,0x2,20.1299992,26.143631,0.0348779298,-0.034372963,6.67084241e-05,30,1.86800003,1
296113200002991,253321849,2460287.7208707728,60287.218495399997,19.1451187,0.0946630761,0,zg,17.8004347,-13.9316943,0.888000011,0.0829999968,20231209218472,296,0xd,0x2,20.6700001,26.204401,0.0385809317,-0.0794728696,6.24611785e-05,30,1.73399997,1
296113200002991,253414575,2460288.6480469154,60288.145752299999,18.9862099,0.0841413289,32768,zg,17.800327899999999,-13.9316209,0.75999999,0.129999995,20231210145741,296,0xd,0x2,20.0699997,26.2169228,0.0364870168,-0.0489976928,7.67821839e-05,30,1.55799997,1
296113200002991,254112783,2460295.629505334,60295.127835599997,19.1353111,0.0939821675,0,zg,17.800464600000002,-13.9316879,0.708999991,0.0160000008,20231217127836,296,0xd,0x2,19.9300003,25.8326797,0.0457512774,-0.0255550444,0.000133694528,30,1.55700004,1
296113200003018,253623290,2460290.7350137569,60290.232905099998,17.9942741,0.040570505,0,zg,17.777087099999999,-13.937441,0.959999979,-0.050999999,20231212232905,296,0xd,0x2,20.8799992,26.1715393,0.034338668,-0.062807478,4.64624609e-05,30,1.90799999,1
296113200003057,253321849,2460287.7208686383,60287.218495399997,18.8884487,0.078206107,0,zg,17.780093000000001,-13.9440899,0.750999987,-0.050999999,20231209218472,296,0xd,0x2,20.6700001,26.204401,0.0385809317,-0.0794728696,6.24611785e-05,30,1.73399997,1
296113200003057,253414575,2460288.6480447617,60288.145752299999,18.879776,0.0776990727,32768,zg,17.779996300000001,-13.9441524,0.561999977,-0.0240000002,20231210145741,296,0xd,0x2,20.0699997,26.2169228,0.0364870168,-0.0489976928,7.67821839e-05,30,1.55799997,1
296113200003057,253623290,2460290.7350136652,60290.232905099998,18.7917633,0.0727300644,0,zg,17.780043299999999,-13.9440647,0.407000005,-0.0680000037,20231212232905,296,0xd,0x2,20.8799992,26.1715393,0.034338668,-0.062807478,4.64624609e-05,30,1.90799999,1
296113200007688,253321849,2460287.7208683868,60287.218495399997,16.4562531,0.0186700579,0,zg,17.787829899999998,-13.961032599999999,5.21500015,0.221000001,20231209218472,296,0xd,0x2,20.6700001,26.204401,0.0385809317,-0.0794728696,6.24611785e-05,30,1.73399997,1
296113200007688,253414575,2460288.6480445373,60288.145752299999,16.1316147,0.0173564181,32768,zg,17.787868799999998,-13.960946399999999,3.21700001,-0.0270000007,20231210145741,296,0xd,0x2,20.0699997,26.2169228,0.0364870168,-0.0489976928,7.67821839e-05,30,1.55799997,1
296113200007688,253623290,2460290.7350134458,60290.232905099998,16.4646721,0.0187134445,0,zg,17.787815200000001,-13.9610374,5.80900002,0.584999979,20231212232905,296,0xd,0x2,20.8799992,26.1715393,0.034338668,-0.062807478,4.64624609e-05,30,1.90799999,1
296113200007688,254112783,2460295.6295029349,60295.127835599997,16.3532829,0.0181799661,0,zg,17.787836599999999,-13.961007,4.37400007,0.231999993,20231217127836,296,0xd,0x2,19.9300003,25.8326797,0.0457512774,-0.0255550444,0.000133694528,30,1.55700004,1
