objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa
86877892,,,,86877892,,,,,,,,,,,,,,0,,,,,174.020485,-34.349739,,,,,,,,,,285.67978,25.984875,,,2,0,0,1,1,1,,1,1,,,,,,181,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,181,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0204243,-34.3497343,181,25,,18.9889,0.0126,,,19.0699,0.1022,,,,,,,,,,,,,,,,0.2055,,,,,,,,,,,,4117.619,29.083,3.9,,,,,,0.5,,,,174.0205464,-34.3497431,181,25,,18.7048,0.0196,,,18.9078,0.188,,,,,,,,,,,,,,,,0.3364,,,,,,,43.04105,,,,,2774.82,282.2502,3.9,,,,,,0.5,,,,174.020485,-34.349739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.24,,,,,,,,,,1.019,1.583,1.553,-64.43,1.171,1.061,0.906,-77.46
86877893,,,,86877893,,,,,,,,,,,,,,0,,,,,174.030771,-34.348537,,,,,,,,,,285.68832,25.988728,,,2,0,0,1,1,1,,1,1,,,,,,71,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,71,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0307465,-34.3485635,71,96,,18.9233,0.0233,,,18.9565,0.1078,,,,,,,,,,,,,,,,1.717,,,,,,,,,,,,4374.251,84.58039,3.5,,,,,,0.5,,,,174.0307945,-34.3485101,71,96,,18.8272,0.0348,,,18.7008,0.1778,,,,,,,,,,,,,,,,1.069,,,,,,,76.07793,,,,,2478.975,320.4912,3.5,,,,,,0.5,,,,174.030771,-34.348537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.95,,,,,,,,,,1.023,1.672,1.634,-84.97,1.471,1.097,0.746,40.98
86877894,,,,86877894,,,,,,,,,,,,,,0,,,,,174.033122,-34.346431,,,,,,,,,,285.6896,25.991343,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0331217,-34.3464311,36,36,,19.6183,0.0388,,,19.3185,0.1464,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,2306.239,79.68956,6.74,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,,,,,,0.5,,,,174.033122,-34.346431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,54.67,,,,,,,,,,1.042,0.933,0.896,-46.73,,,,
86877895,,,,86877895,,,,,,,,,,,,,,0,,,,,174.006351,-34.341957,,,,,,,,,,285.66473,25.988516,,,2,0,0,1,1,1,,1,1,,,,,,67,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,67,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0063739,-34.3419474,67,36,,18.8615,0.0254,,,18.7,0.098,,,,,,,,,,,,,,,,2.341,,,,,,,,,,,,4630.35,99.26691,4.72,,,,,,0.5,,,,174.0063286,-34.3419672,67,36,,18.712,0.0253,,,19.1143,0.3069,,,,,,,,,,,,,,,,0.6312,,,,,,,58.81652,,,,,2756.244,265.9874,4.72,,,,,,0.5,,,,174.006351,-34.341957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,46.25,,,,,,,,,,1.181,1.855,1.57,-65.44,1.118,1.211,1.083,63.54
86877896,,,,86877896,,,,,,,,,,,,,,0,,,,,174.001836,-34.337248,,,,,,,,,,285.65912,25.991783,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0018355,-34.3372478,36,36,,19.0779,0.0215,,,19.3349,0.1102,,,,,,,,,,,,,,,,1.074,,,,,,,,,,,,3793.617,66.2443,3.5,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,0.5,,,,174.001836,-34.337248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,54.25,,,,,,,,,,1.135,1.624,1.431,-89.5,,,,
86877898,,,,86877898,,,,,,,,,,,,,,0,,,,,174.017686,-34.338131,,,,,,,,,,285.67322,25.995134,,,2,0,0,1,1,1,,1,1,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0176862,-34.3381353,25,25,,19.0809,0.0219,,,19.3655,0.1725,,,,,,,,,,,,,,,,1.129,,,,,,,,,,,,3783.296,67.95692,3.5,,,,,,0.5,,,,174.017686,-34.3381261,25,25,,18.5445,0.0239,,,18.5513,0.1817,,,,,,,,,,,,,,,,0.7416,,,,,,,64.40498,,,,,3216.176,433.4942,3.5,,,,,,0.5,,,,174.017686,-34.338131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,10.88,,,,,,,,,,1.035,1.672,1.615,78.1,1.084,1.374,1.267,82.51
86877899,,,,86877899,,,,,,,,,,,,,,0,,,,,174.021269,-34.336719,,,,,,,,,,285.67584,25.997417,,,13,0,2,5,6,1,,1,1,,,,,,41,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0212965,-34.3366769,41,44,,17.6014,0.1569,,,17.1175,0.3232,,,,,,,,,,,,,,,,9.032,,,,,,1624.166,,,,,,3281.799,85.98592,8.33,,,,,,0.5,,,,174.0212827,-34.3367142,41,44,,17.0113,0.052,,,15.7148,0.0663,,,,,,,,,,,,,,,,1782.0,,,,,,,,,,,,24876.75,3593.579,3.59,,,,,,0.5,,,,174.0212506,-34.3367269,41,44,,16.6171,0.0535,,,15.4002,0.0397,,,,,,,,,,,,,,,,772.6,,,,,,,2458.968,,,,,18132.03,947.1616,3.59,,,,,,0.5,,,,174.021269,-34.336719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.04,0.496,,,,,1.769,2.121,1.199,-50.88,3.273,9.958,3.042,-57.48,3.278,8.54,2.605,-57.72
86877900,,,,86877900,,,,,,,,,,,,,,0,,,,,174.010252,-34.325779,,,,,,,,,,285.66235,26.004873,,,18,4,4,5,5,1,,1,1,,,,174.010238,-34.3257841,28,34,,16.8582,0.0423,,,16.9218,0.0916,,,,,,,,,,,,,,,,0.5006,,,,,,3544.214,31.4916,,,,,3283.383,178.2826,3.56,,,,,,0.5,,,,174.0102452,-34.3257864,28,34,,16.4575,0.0196,,,16.5006,0.0345,,,,,,,,,,,,,,,,0.4726,,,,,,3735.136,,,,,,3279.69,27.99287,3.5,,,,,,0.5,,,,174.0102585,-34.3257731,28,34,,16.2056,0.0131,,,16.2397,0.0122,,,,,,,,,,,,,,,,0.1378,,,,,,,,,,,,52834.29,38.81768,3.5,,,,,,0.5,,,,174.0102547,-34.3257776,28,34,,16.1565,0.009,,,16.1765,0.0288,,,,,,,,,,,,,,,,0.1599,,,,,,,39.40599,,,,,29707.52,436.6717,3.5,,,,,,0.5,,,,174.010252,-34.325779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,46.25,0.962,1.059,1.845,1.742,-54.41,1.075,1.884,1.753,-80.94,1.056,2.68,2.537,-89.69,1.092,2.38,2.178,-88.75
86877901,,,,86877901,,,,,,,,,,,,,,0,,,,,174.023788,-34.33221,,,,,,,,,,285.67642,26.002356,,,20,4,4,6,6,1,,1,1,,,,174.0237703,-34.3322359,26,31,,16.8433,0.0253,,,16.813,0.1047,,,,,,,,,,,,,,,,1.362,,,,,,3106.251,51.05175,,,,,3069.542,194.5822,3.95,,,,,,0.5,,,,174.0238287,-34.3322343,26,31,,16.2422,0.0158,,,16.2727,0.0568,,,,,,,,,,,,,,,,0.6111,,,,,,4590.507,,,,,,4406.155,33.29809,3.5,,,,,,0.5,,,,174.023779,-34.3322146,26,31,,15.7991,0.0072,,,15.7799,0.0149,,,,,,,,,,,,,,,,28.6,,,,,,,,,,,,78568.16,634.9685,3.5,,,,,,0.5,,,,174.0237848,-34.3322244,26,31,,15.6107,0.009,,,15.5582,0.02,,,,,,,,,,,,,,,,36.6,,,,,,,674.9929,,,,,48247.47,513.7053,3.5,,,,,,0.5,,,,174.023788,-34.33221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,17.11,0.887,1.068,1.843,1.726,6.86,1.103,2.11,1.913,77.9,1.059,2.895,2.733,39.44,1.103,2.734,2.478,52.99
86877902,,,,86877902,,,,,,,,,,,,,,0,,,,,174.026625,-34.330193,,,,,,,,,,285.6782,26.005014,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,174.0266253,-34.3301925,36,36,,19.6397,0.0633,,,20.2936,0.328,,,,,,,,,,,,,,,,4.378,,,,,,,,,,,,2261.228,130.2297,3.5,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,0.5,,,,174.026625,-34.330193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,28.18,,,,,,,,,,1.248,1.232,0.987,-15.88,,,,
