oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1523110200005202,75354062,2458508.0416464135,58507.540625000001,16.5220833,0.0126891276,0,zg,210.56146469999999,9.7822890999999998,4.15299988,0.148000002,20190124540613,1523,0xa,0x2,20.0599995,26.2240143,0.0331479162,-0.0245683473,4.30579275e-05,30,1.11699998,2
1523110200005202,76849539,2458522.9977640621,58522.495393500001,16.4024715,0.0121897347,0,zg,210.5614281,9.7823589999999996,3.61100006,-0.0520000011,20190208495382,1523,0xa,0x2,20.7999992,26.193655,0.0335876234,-0.0175787285,3.00737629e-05,30,1.12199998,2
1523110200005202,81345219,2458567.9574136082,58567.4521991,16.4177628,0.0122492695,0,zg,210.5613754,9.7824030999999998,1.90199995,0.0540000014,20190325452199,1523,0xa,0x2,19.7600002,26.12117,0.0403645858,-0.0193568319,7.50917607e-05,30,1.16199994,1
1523110200005202,82835465,2458582.8602053784,58582.354652800001,16.5154095,0.0126591725,0,zg,210.56144140000001,9.7823069,3.97300005,0.412,20190409354549,1523,0xa,0x2,21.7099991,26.1581306,0.024751978,-0.0489323623,1.44547203e-05,30,1.10599995,1
1523210200017543,72252085,2458477.0190048316,58476.520856499999,15.6742973,0.0112661356,0,zr,210.5614151,9.7823157999999992,4.63399982,0.559000015,20181224520856,1523,0xa,0x2,20.5599995,26.1911659,0.0267895143,0.108265586,1.68116876e-05,30,1.55900002,2
1523210200017543,72754072,2458482.0393234254,58481.540729200002,15.6818371,0.0112777613,0,zr,210.56141260000001,9.7822958999999994,4.204,0.234999999,20181229540729,1523,0xa,0x2,20.3899994,26.1915207,0.0262681358,0.120310143,1.63300338e-05,30,1.32700002,2
1523210200017543,80427877,2458558.7836124869,58558.278773099999,15.6522436,0.0112327877,0,zr,210.5614492,9.7823110999999994,3.46799994,0.0769999996,20190316278773,1523,0xa,0x2,20.2099991,26.1301193,0.0336125828,0.124755077,2.62404301e-05,30,1.72899997,1
1523210200017543,83934822,2458593.8538064519,58593.348229199997,15.7093086,0.0113211079,0,zr,210.56143359999999,9.7823163999999991,3.7980001,0.368999988,20190420348229,1523,0xa,0x2,19.7299995,26.1875477,0.0376923904,0.117357299,3.3801236e-05,30,1.11300004,1
1523210200017543,84828629,2458602.7917537712,58602.286296300001,15.6475201,0.0112257693,0,zr,210.5614243,9.7823463000000004,4.63399982,0.0930000022,20190429286204,1523,0xa,0x2,20.7999992,26.0699768,0.0297599547,0.112283565,2.05692922e-05,30,1.11300004,1
1523210200017543,85226175,2458606.7671238808,58606.261759300003,15.6609468,0.0112458309,0,zr,210.5614085,9.7823133999999996,5.07299995,0.572000027,20190503261725,1523,0xa,0x2,21.2900009,26.1401691,0.0224964917,0.115759864,1.19660326e-05,30,1.12699997,1
1523210200017543,85427033,2458608.7756441585,58608.270335599998,15.6482687,0.0112268785,0,zr,210.5614071,9.7822984999999996,4.53800011,0.591000021,20190505270336,1523,0xa,0x2,21.2399998,26.1164703,0.0221530311,0.112355739,1.17459795e-05,30,1.11199999,1
