# Created by M.D. Woods -- 2025-03-10 12:41:33.475383 -- NUM TARGETS: 43
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2006gt, COMBINED, 91BG, SALT, 14.07208, -1.62944, 0.0448, 0.04241911888050344, 54001.67, 54052.64, 36.73949727239099, 0.01246668450125709, 10.111136946318842, 0.0037506224022017622, 54002.92965977818, 0.06263866984954802, -2.2581022194747797, 0.03278254788784474, 0.2239160925176427, 0.003544892229866751, 0.0007890367893290229, 3.1398806679822534e-06, 18.37426923076923, 0.046269230769230764
2019cdc, COMBINED, 91BG, SALT, 212.204735036, 35.614274091, 0.02777, 0.028415074388520888, 58556.38043980021, 58627.426145799924, 35.82431357849435, 0.019826277394862517, 10.584872344449861, 0.0011367594478676015, 58575.13954839025, 0.03673045046889456, -2.356011055239585, 0.03956639195353295, 0.12850423074590156, 0.005847877950181229, 0.002349144051896963, 1.5713677883911412e-05, 17.09482265169417, 0.01889196861571226
2021abzd, COMBINED, 91BG, SALT, 10.8995371015, 30.5923216054, 0.018086, 0.015988893969870945, 59496.349618100096, 59550.201053199824, 34.608750731838995, 0.010987312028090243, 10.78600418510209, 0.0005559682094218451, 59519.123122287594, 0.026712097900599474, -3.1478603195910293, 0.032000889851862446, 0.28318071672275974, 0.002978694926028993, 0.004210166210107257, 1.643179213271473e-05, 16.387379115171175, 0.00795553717295239
2017hle, ATLAS, 91BG, SNPY, 16.8877642767, 32.4082378399, 0.015, 0.015037239944635745, 58045.415927, 58073.381513, 34.64093397400924, 0.11616395509029397, 10.811153814339129, 0.0002551265260945248, 58048.9501345833, 0.2014034521050151, 0.3336004341793702, 0.012970817140197356, -0.02482520897180368, 0.09727297430462355, nan, nan, 17.044999999999998, 0.034
2017avj, ATLAS, 91BG, SNPY, 196.262458, 53.659161, 0.029, 0.029784758881079416, 57794.500715, 57827.595614, 36.10448709555617, 0.1411425970728722, 10.496941598985988, 0.0007721346099859084, 57806.055300950036, 0.39721500006262417, 0.9426968983914308, 0.08759823552566068, 0.2101243412979044, 0.05638297844230386, nan, nan, 17.18313333333333, 0.07600000000000001
2023jah, ATLAS, 91BG, SNPY, 307.788654, -44.2624366667, 0.03, 0.02935744687334373, 60083.294188, 60107.247468, 36.68377260647793, 0.06539031915176824, 10.263562418656065, 0.08115201845918558, 60090.777914423226, 0.45971010469134904, 1.1241889921966812, 0.0617210121013575, 0.26166939301124387, 0.03936541519815916, nan, nan, 17.94433333333333, 0.15983333333333333
2022dsu, COMBINED, 91BG, SNPY, 211.378194725, 15.7209783134, 0.07, 0.0706166953447928, 59622.433009299915, 59697.348518500105, 36.84819638760067, 0.18252779884019518, 10.258346269556945, 0.0036019101922798984, 59646.03358323736, 0.3055922380473099, 0.5802372114086707, 0.056720288113181125, 0.2933033005693573, 0.0393367352604441, nan, nan, 19.184767690586682, 0.043260803560096955
2023fwb, COMBINED, 91BG, SNPY, 320.914146, 39.5809336, 0.027, 0.02505374665374708, 60036.50037040003, 60110.45320599992, 35.58980093530866, 0.052486184544129094, 8.083420755485886, 0.029802813525155545, 60058.47031352179, 0.11537083700993357, 0.42425365825244304, 0.01325393514165752, -0.1943609314935988, 0.02901479098197681, nan, nan, 17.953899999999997, 0.06465
2021fnr, COMBINED, 91BG, SNPY, 219.507878335, 10.1840233052, 0.026949, 0.028493219464482137, 59275.39827550016, 59346.39503470017, 35.58046481065593, 0.04859459748051252, 10.287436116011223, 0.0011406832616291658, 59292.707376366496, 0.1765288820975603, 0.4614996176118751, 0.01601377366848521, 0.3769781038117535, 0.02581742998714903, nan, nan, 18.20647066709391, 0.02941516854439721
2019luv, COMBINED, 91BG, SNPY, 328.812534371, -12.1489903565, 0.06, 0.05880631459874226, 58675.48620369984, 58750.256238400005, 37.414524384536506, 0.10674506008525109, 9.828101197306356, 0.006206509407890266, 58690.81866898513, 0.5398657035861215, 0.3588644520026924, 0.03713360731297064, -0.2712796775028634, 0.08062293189504126, nan, nan, 19.21800548594575, 0.2999384978311927
