# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2025-03-23 at 07:47:45
#
# Requested input R.A. = 246.05579166666664 degrees
# Requested input Dec. = 25.272055555555553 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2458298.91 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 633 8 0 ZTF_r 444394582815 0 1.9113 274.975 6.07203 26.2941 4.037e-06 0.0238537 0.100567 7.81773e-06 875 30. 0.038452 0.043669 20.5816 26.2941 2 2458198.8945833 633120228 -41.5375961314321 23.4390289615774 -1.97131735263993 0.937831736378742 -141.631959203088 44.3075562100776 -3.21809349901975 1.0367172262142 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 1 633 8 0 ZTF_r 444419162815 0 2.0631 280.571 5.71202 26.3125 2.9927e-06 0.0206816 0.106743 5.74244e-06 880 30. 0.041639 0.045365 20.7374 26.3125 2 2458198.9191667 633120228 -68.214547102966 21.2263523216152 -3.57483855048869 0.876277953744112 -128.4707449946 39.1569580936989 -3.30301456370034 1.04054103199812 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 2 633 8 0 ZTF_r 444456532815 0 1.7285 281.225 5.69596 26.3048 3.4859e-06 0.0223448 0.106594 6.74002e-06 881 30. 0.041976 0.052919 20.6885 26.3048 1 2458198.9565394 633120228 -84.0180466062503 23.0038696178909 -4.06280972912109 1.01587225213204 -78.4667908715306 43.6637330953197 -1.80917350905797 1.03949740788163 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 3 633 8 0 ZTF_r 444457472815 0 1.5491 283.01 5.7483 26.3117 5.2803e-06 0.0274548 0.107947 1.0181e-05 877 30. 0.050771 0.052902 20.7006 26.3117 2 2458198.9574769 633120228 -95.7332934802557 23.5938551362873 -4.51355659688794 0.944796937283069 -113.163971616083 45.2906499139238 -2.51544496915624 1.03892641794563 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 4 633 8 0 ZTF_r 444460832815 0 1.5638 282.735 5.70491 26.3135 6.1622e-06 0.0296551 0.104431 1.18774e-05 881 30. 0.051339 0.053541 20.71 26.3135 2 2458198.9608333 633120228 -133.781647805269 22.6030563972799 -6.58391436275322 1.05319331687145 -140.97406899608 43.4193053186517 -3.26867361004812 1.03869064962761 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 5 633 8 0 ZTF_r 444461772815 0 1.7289 243.482 6.27215 26.1557 4.338e-06 0.024975 0.110292 8.3532e-06 883 30. 0.041157 0.049192 20.4684 26.1557 1 2458198.9617708 633120228 -108.642591369416 25.0267131587848 -4.82893212488849 0.932618745532228 -53.3625649388078 48.2838351431531 -1.11262837188895 1.03823007630778 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 6 633 8 0 ZTF_r 444499972815 0 1.4723 282.971 5.52891 26.311 6.2578e-06 0.0300732 0.105174 1.21438e-05 887 30. 0.054185 0.061678 20.747 26.311 2 2458198.9999769 633120228 -136.422267200801 20.79770330383 -7.29666966884404 1.03367735217695 -182.086383154255 40.0456091627832 -4.57759912393804 1.04238011364345 0.300914078068463 20.1369999885559 0.0469999983906746 1.36800003051758 -0.00999999977648258 2458156.016574 2458216.903646 0
 7 633 8 0 ZTF_g 449398352815 0 2.4957 221.928 7.33462 26.2514 7.892e-06 0.0329136 -0.0385187 1.62111e-05 853 30. 0.047069 0.05015 20.1888 26.2514 2 2458203.8983565 633120128 -134.331331406646 33.8128425518712 -4.41926900305017 0.982636558425428 -22.4270835492422 55.0362497280411 -0.410241093076931 1.08377192478759 0.0649939234882493 19.2359997749329 0.0179999992251396 0.497000008821487 -0.0160000007599592 2458203.898357 2458207.007708 0
 8 633 8 0 ZTF_g 449419082815 0 2.3398 215.093 6.2085 26.2239 6.9245e-06 0.0313658 -0.0260389 1.36851e-05 870 30. 0.046931 0.053469 20.4271 26.2239 1 2458203.9190856 633120128 -99.4284203302872 28.0736130208048 -3.93973518975407 1.00134560639781 -130.336210888935 45.6976627001452 -2.87135107169795 1.09001053925294 0.0649939234882493 19.2359997749329 0.0179999992251396 0.497000008821487 -0.0160000007599592 2458203.898357 2458207.007708 0
