# Created by M.D. Woods -- 2025-04-04 09:46:43.551405 -- NUM TARGETS: 51
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2008bd, CSP, 91BG, SNPY, 154.597167, -13.103111, 0.0301, 0.031300703090299295, 54541.7, 54607.65, 35.91771334018329, 0.10582612307698364, 11.066906876654066, 0.1000038057686489, 54526.07278292209, 0.7790033368101698, 0.6184691920898545, 0.039331151991573714, 0.019907712525009738, 0.04216089003753453, nan, nan, nan, nan
2022vse, ATLAS, 91BG, SNPY, 60.34132999999998, -54.75441999999999, 0.05, 0.05114466755174965, 59746.1638, 59944.135789, 36.72741462957054, 0.12257082764754873, 8.755336157805015, 0.15614374467137646, 59847.89622091486, 0.2057386840255602, 0.5590519301805439, 0.027795723890724294, -0.09770935798020321, 0.02814616176351891, nan, nan, 18.06215, 0.06995
2023jah, ATLAS, 91BG, SNPY, 307.78864999999996, -44.26243999999999, 0.03, 0.029357446966681976, 60012.380656, 60182.886135, 36.67248088752235, 0.11249587803836175, 10.263562418656065, 0.12878528681491533, 60090.36902184233, 0.2576243475639004, 0.9279743240146948, 0.018947321020199786, 0.17138428663270594, 0.03176186638609779, nan, nan, 17.94433333333333, 0.15983333333333333
2024rkh, COMBINED, 91BG, SNPY, 39.674869393939396, -7.284329595959594, 0.07, 0.06934961635652066, 60491.421074, 60620.3379861, 37.94444667909261, 0.11778768315182818, 11.003166006037661, 0.10001707544918416, 60518.884380908356, 0.5360051754977926, 0.8154966672401767, 0.029873235120069803, 0.08732016316650656, 0.0548460829776426, nan, nan, 19.163625, 0.3270416666666667
2022dsu, COMBINED, 91BG, SNPY, 211.37819727296457, 15.720978545581074, 0.07, 0.07061669530398855, 59609.644806, 59755.20834490005, 37.976086175183205, 0.11835905044657757, 10.258346269556945, 0.10006484775900702, 59646.08672076066, 0.24349774193725346, 0.8618197320403373, 0.02269192915286264, 0.15438378689365764, 0.03417762281466996, nan, nan, 19.095936320920583, 0.3133270263965302
2023abdv, COMBINED, 91BG, SNPY, 17.78526311111111, -13.94411403703704, 0.052, 0.05062562896289273, 60273.185818, 60344.234008, 37.22393793678258, 0.15313976919555627, 9.106052225138164, 0.1079622109232928, 60310.894651573384, 0.34248261776265587, 0.8781738337007147, 0.04788629146797587, 0.2150928073886062, 0.09410992329856369, nan, nan, 18.35090538999794, 0.10416944762962434
2024xdl, COMBINED, 91BG, SNPY, 307.58792983568077, -1.006360219092332, 0.0213, 0.01934370412681532, 60553.32364579989, 60658.226895, 35.539811299370484, 0.12553300106679782, 10.769619531039991, 0.10000210082364694, 60589.82066225533, 0.19977605000346735, 0.3799304101496021, 0.01724193933233528, 0.06464927564960414, 0.038366804482541685, nan, nan, 18.427495033214395, 0.09815066041322595
2023fwb, COMBINED, 91BG, SNPY, 320.9141468343343, 39.58093253253254, 0.027, 0.025053746637469888, 60036.50037040003, 60162.405300899874, 35.598671929834055, 0.11136521143128152, 8.083420755485886, 0.10434657490313325, 60058.43917797888, 0.10894230872391472, 0.4231016206626186, 0.011763016578405035, -0.19913779903313117, 0.025436664948219133, nan, nan, 17.953899999999997, 0.06465
2021zsz, COMBINED, 91BG, SNPY, 92.63880211136023, -14.5388802815147, 0.035746, 0.03585681737459383, 59454.604983, 59584.364674, 36.63085295299773, 0.12324460765219708, 10.964851218836822, 0.10014457785128003, 59488.81367189649, 0.2724521396875599, 0.5898119654405494, 0.03379338087168414, -0.09855441739964398, 0.0786841907087624, nan, nan, 18.486215700181788, 0.1646175668156808
2019noh, COMBINED, 91BG, SNPY, 346.419824551167, 27.665980505685262, 0.0249, 0.022717122989652498, 58680.461041700095, 58828.13047449989, 35.44885449710198, 0.12432069804857783, 10.77252153435704, 0.10000246225711724, 58714.00732088714, 0.2241862105010604, 0.26714759620480594, 0.006756903179348009, 0.19548102272834134, 0.05870387997100169, nan, nan, 18.669111268460263, 0.2683369189510689
