# Combination of '2021fnr' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 219.50788, 10.18402, 59336.395781, 20.167, 0.301, 31.0, 9.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59336.398547, 20.925, 0.691, 16.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59336.403611, 20.324, 0.456, 27.0, 12.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59339.383094, 19.6, 0.709, 52.0, 37.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59343.37293, 20.546, 0.497, 22.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59345.499565, 20.277, 0.365, 28.0, 10.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59346.438392, 20.686, 0.469, 19.0, 9.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59346.443867, 21.105, 0.713, 13.0, 9.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59346.449399, 20.685, 0.479, 19.0, 9.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59346.480701, 20.625, 0.417, 20.0, 8.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59347.457889, 21.357, 0.883, 10.0, 9.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59347.48459, 20.478, 0.351, 23.0, 8.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59347.489463, 20.803, 0.558, 17.0, 10.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59347.501958, 20.653, 0.473, 20.0, 9.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59349.438889, 21.128, 0.693, 13.0, 9.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59349.444488, 20.741, 0.532, 18.0, 10.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59350.431673, 20.553, 0.444, 22.0, 10.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59350.438324, 21.032, 0.729, 14.0, 10.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59352.423183, 21.288, 0.887, 11.0, 10.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59352.426405, 21.077, 0.816, 14.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59353.336683, 20.348, 0.406, 26.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59353.339447, 20.554, 0.49, 22.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59354.418837, 20.506, 0.604, 23.0, 14.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59354.451693, 21.025, 0.824, 14.0, 12.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59354.465413, 20.288, 0.505, 28.0, 14.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59354.473495, 20.819, 0.72, 17.0, 12.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59361.463339, 19.874, 0.606, 41.0, 25.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59363.424442, 20.48, 0.639, 23.0, 15.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59363.470915, 20.831, 0.858, 17.0, 14.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59367.350242, 20.665, 0.537, 20.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59367.36243, 20.759, 0.672, 18.0, 12.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59369.491239, 20.819, 0.478, 17.0, 8.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59369.500222, 20.811, 0.635, 17.0, 11.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59374.349041, 20.695, 0.63, 19.0, 12.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59374.360074, 19.94, 0.664, 38.0, 26.0, ATLAS
c, 23.9, 219.50788, 10.18402, 59377.340566, 21.594, 0.824, 8.0, 7.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59381.383703, 21.217, 0.793, 12.0, 9.0, ATLAS
o, 23.9, 219.50788, 10.18402, 59385.420345, 18.963, 0.539, 94.0, 51.0, ATLAS
ZTF_r, 26.2702, 219.50787920719074, 10.184031423141269, 59290.37296300009, 18.089770184576253, 0.018747339021584698, 1871.42284257822, 32.3137409701714, ZTF
ZTF_r, 26.2785, 219.50787920719074, 10.184031423141269, 59290.3739120001, 18.130318678597217, 0.018901251252321692, 1816.65529306212, 31.6255992776969, ZTF
ZTF_g, 26.304, 219.50787920719074, 10.184031423141269, 59290.42059030011, 18.597030462325993, 0.024612194050349562, 1210.00681141429, 27.4292432307314, ZTF
ZTF_g, 26.3072, 219.50787920719074, 10.184031423141269, 59290.42246530019, 18.573712703426725, 0.024813932044734185, 1239.92357840261, 28.337803676674, ZTF
ZTF_r, 26.2293, 219.50787920719074, 10.184031423141269, 59292.393067100085, 17.896046721676445, 0.017285185564629435, 2154.27584211739, 34.2965975760462, ZTF
ZTF_r, 26.2287, 219.50787920719074, 10.184031423141269, 59292.39400460012, 17.934946980885847, 0.018019519480645854, 2077.30950195339, 34.4762557181688, ZTF
ZTF_i, 25.6852, 219.50787920719074, 10.184031423141269, 59292.407280100044, 18.149369390549413, 0.028085734753290157, 1033.55179074518, 26.7358326280312, ZTF
ZTF_g, 26.2514, 219.50787920719074, 10.184031423141269, 59292.4339815001, 18.376379497131886, 0.023493816551805314, 1412.56421900674, 30.5659187595428, ZTF
ZTF_g, 26.2455, 219.50787920719074, 10.184031423141269, 59292.43491900014, 18.357430174118715, 0.023536127717912282, 1429.64408036974, 30.9912163923624, ZTF
ZTF_g, 26.1178, 219.50787920719074, 10.184031423141269, 59295.31721059978, 18.471798833351162, 0.04674899501297327, 1143.93267872095, 49.2547847794428, ZTF
ZTF_g, 26.1118, 219.50787920719074, 10.184031423141269, 59295.31814809982, 18.439383796368084, 0.04823672373332142, 1172.104899813, 52.0738831319066, ZTF
ZTF_i, 25.6663, 219.50787920719074, 10.184031423141269, 59295.375231499784, 18.02081396460015, 0.03392543550810917, 1143.39006468893, 35.7269157371348, ZTF
ZTF_r, 26.2163, 219.50787920719074, 10.184031423141269, 59295.3993981001, 17.792711848658605, 0.01899008737957879, 2341.18245348095, 40.9484911419782, ZTF
ZTF_r, 26.2115, 219.50787920719074, 10.184031423141269, 59295.40271990001, 17.807755821485564, 0.01798092590994215, 2298.78138365632, 38.0702214418791, ZTF
ZTF_g, 26.2419, 219.50787920719074, 10.184031423141269, 59297.33832179988, 18.675625256730772, 0.05715720328920773, 1062.94280682119, 55.9572738091658, ZTF
ZTF_g, 26.2562, 219.50787920719074, 10.184031423141269, 59297.35296300007, 18.696481577692815, 0.06124623136793591, 1056.54346690863, 59.5994730035469, ZTF
ZTF_r, 26.2373, 219.50787920719074, 10.184031423141269, 59297.38402780006, 17.87538719251851, 0.025442799773485885, 2211.8981378142, 51.8329233132581, ZTF
ZTF_r, 26.2401, 219.50787920719074, 10.184031423141269, 59297.38497690018, 17.83150892299618, 0.02224953138732232, 2309.06644807015, 47.3187190281696, ZTF
ZTF_g, 25.8977, 219.50787920719074, 10.184031423141269, 59298.329444400035, 18.547651094523655, 0.08489387178354856, 871.002822182462, 68.1038373642627, ZTF
ZTF_r, 26.2502, 219.50787920719074, 10.184031423141269, 59300.41255789995, 18.053240500192388, 0.04900591975196743, 1900.13212242098, 85.764591713216, ZTF
ZTF_r, 26.2494, 219.50787920719074, 10.184031423141269, 59300.41349539999, 18.025272826326827, 0.04822427793253659, 1948.27774419551, 86.5350966597159, ZTF
ZTF_r, 26.2583, 219.50787920719074, 10.184031423141269, 59301.38174769981, 18.05545027004142, 0.056912626512239474, 1910.46854659351, 100.143830866994, ZTF
ZTF_r, 26.2915, 219.50787920719074, 10.184031423141269, 59302.415034700185, 18.080451678565815, 0.05122692233609243, 1924.94944707104, 90.8224625776476, ZTF
ZTF_r, 26.2515, 219.50787920719074, 10.184031423141269, 59302.416006899904, 18.19457115192099, 0.05569644504909295, 1670.21176767112, 85.6790604666314, ZTF
ZTF_r, 26.2632, 219.50787920719074, 10.184031423141269, 59304.37938660011, 18.46099309504126, 0.10247890885401978, 1320.93899789665, 124.678892141295, ZTF
ZTF_r, 26.2635, 219.50787920719074, 10.184031423141269, 59304.380312500056, 18.344400104799085, 0.08463019416972972, 1471.09242119473, 114.667666696118, ZTF
ZTF_r, 26.2495, 219.50787920719074, 10.184031423141269, 59305.3526504999, 18.378313583575085, 0.04593211614230775, 1407.58479407136, 59.5479343490471, ZTF
ZTF_i, 25.7198, 219.50787920719074, 10.184031423141269, 59305.39512730017, 18.462446348770616, 0.062191806040705545, 799.72645085467, 45.8089470528153, ZTF
ZTF_g, 26.2478, 219.50787920719074, 10.184031423141269, 59306.33528940007, 19.69338561777981, 0.10275965968906849, 418.567739703701, 39.6154040919015, ZTF
ZTF_r, 26.2572, 219.50787920719074, 10.184031423141269, 59306.44125000015, 18.481316173118234, 0.040305989369886906, 1289.29865840126, 47.862876629059, ZTF
ZTF_r, 26.2474, 219.50787920719074, 10.184031423141269, 59307.35775459977, 18.517462791759964, 0.030380051541726454, 1235.87595653315, 34.5811211729437, ZTF
ZTF_r, 26.2521, 219.50787920719074, 10.184031423141269, 59307.358703699894, 18.544608476472664, 0.028832747622890266, 1210.58868230267, 32.1483227683982, ZTF
ZTF_g, 26.3033, 219.50787920719074, 10.184031423141269, 59307.38030089997, 19.978649774761863, 0.10627438209874263, 338.735013564037, 33.1561700751102, ZTF
ZTF_g, 26.3067, 219.50787920719074, 10.184031423141269, 59307.381238400005, 19.742067052898893, 0.08206902882504472, 422.525747593047, 31.9380320988766, ZTF
ZTF_i, 25.6965, 219.50787920719074, 10.184031423141269, 59308.31453699991, 18.60789718383033, 0.04667473885509168, 684.606670618173, 29.4305720205953, ZTF
ZTF_g, 26.2925, 219.50787920719074, 10.184031423141269, 59308.40920139989, 20.058855933331717, 0.12445825545891638, 311.49969564875, 35.7073002875469, ZTF
ZTF_r, 26.2693, 219.50787920719074, 10.184031423141269, 59308.41956020007, 18.627750271633563, 0.031730995841414325, 1139.25224047371, 33.2950194958121, ZTF
ZTF_g, 26.2826, 219.50787920719074, 10.184031423141269, 59309.37412039982, 20.141017335049348, 0.11680063041972388, 286.175905710356, 30.7860473394582, ZTF
ZTF_g, 26.2892, 219.50787920719074, 10.184031423141269, 59309.37505789986, 20.202301260848305, 0.11837224151791695, 272.119394331521, 29.6677798219323, ZTF
ZTF_r, 26.2642, 219.50787920719074, 10.184031423141269, 59309.37939810008, 18.77440333198466, 0.04061399880344274, 990.646403542019, 37.0569864684434, ZTF
ZTF_r, 26.2599, 219.50787920719074, 10.184031423141269, 59309.381284699775, 18.734412845526965, 0.03515467991925348, 1023.75223238742, 33.147722152414, ZTF
ZTF_r, 26.2396, 219.50787920719074, 10.184031423141269, 59311.31892360002, 18.918911810987066, 0.03752975986334204, 847.76459565577, 29.3039889027531, ZTF
ZTF_i, 25.6956, 219.50787920719074, 10.184031423141269, 59311.34077550005, 18.82856363136203, 0.0470938737708838, 558.231767556443, 24.2133367948356, ZTF
ZTF_g, 26.3028, 219.50787920719074, 10.184031423141269, 59311.361018499825, 20.074686774095095, 0.09407857771299628, 309.916922175091, 26.8541687378537, ZTF
ZTF_g, 26.2971, 219.50787920719074, 10.184031423141269, 59312.33567130007, 20.294481959958695, 0.10963097968611824, 251.795066169417, 25.4247207224577, ZTF
ZTF_r, 26.0672, 219.50787920719074, 10.184031423141269, 59313.43390050018, 19.308873228902794, 0.07714764708376505, 505.045735582475, 35.8863322407951, ZTF
ZTF_r, 25.9796, 219.50787920719074, 10.184031423141269, 59313.43483800022, 19.12112051499264, 0.0673816890819918, 553.849533187962, 34.3723612419528, ZTF
ZTF_r, 26.247, 219.50787920719074, 10.184031423141269, 59314.291631899774, 19.182282645857313, 0.04959749564361034, 669.710243427883, 30.5930213391364, ZTF
ZTF_g, 26.3316, 219.50787920719074, 10.184031423141269, 59314.37978010019, 20.370221738079906, 0.11146692037796942, 242.410431579571, 24.8870251882612, ZTF
ZTF_i, 25.72, 219.50787920719074, 10.184031423141269, 59314.419953700155, 18.988975718220203, 0.053749109756070536, 492.503944010313, 24.3812893277879, ZTF
ZTF_r, 25.3632, 219.50787920719074, 10.184031423141269, 59315.37491900008, 19.07621553132096, 0.10995735341508264, 327.185303244758, 33.1355165862387, ZTF
ZTF_g, 26.2732, 219.50787920719074, 10.184031423141269, 59316.3742244998, 20.367203190783684, 0.09196353175312612, 230.355573037106, 19.5114724577046, ZTF
ZTF_r, 26.244, 219.50787920719074, 10.184031423141269, 59316.41401620023, 19.292848508490692, 0.042036090209072216, 603.198977397907, 23.3538556757656, ZTF
ZTF_g, 26.2567, 219.50787920719074, 10.184031423141269, 59317.28991900012, 20.38069945615908, 0.10260197308673168, 224.078514918609, 21.1753993798853, ZTF
ZTF_i, 25.7064, 219.50787920719074, 10.184031423141269, 59317.31258099992, 19.419714654051667, 0.09122186860883677, 327.095175384362, 27.4820283054781, ZTF
ZTF_r, 26.2396, 219.50787920719074, 10.184031423141269, 59317.40186339989, 19.449319665585836, 0.05187894328967744, 520.130275553707, 24.8530066054671, ZTF
ZTF_i, 25.682, 219.50787920719074, 10.184031423141269, 59321.353205999825, 19.50546786005195, 0.10044705732511415, 295.537677437611, 27.3417151396078, ZTF
ZTF_g, 26.247, 219.50787920719074, 10.184031423141269, 59321.37934029987, 20.46523060587379, 0.1049228170606793, 205.450762608861, 19.8542451524416, ZTF
ZTF_r, 26.2097, 219.50787920719074, 10.184031423141269, 59321.40129629988, 19.682222740745367, 0.06811768803938502, 408.310834172499, 25.6168946962687, ZTF
ZTF_r, 26.2528, 219.50787920719074, 10.184031423141269, 59323.358900499996, 19.86909422607142, 0.08302985120548127, 357.669831058025, 27.3521991099136, ZTF
ZTF_i, 25.7023, 219.50787920719074, 10.184031423141269, 59324.317847200204, 19.647098960934727, 0.12118214798279019, 264.289808112767, 29.4981474290471, ZTF
ZTF_r, 26.2422, 219.50787920719074, 10.184031423141269, 59325.28598379996, 19.800510132425494, 0.09355608381253079, 377.290566914966, 32.5105009349636, ZTF
ZTF_r, 26.2485, 219.50787920719074, 10.184031423141269, 59325.30150459986, 19.76046851284249, 0.08989907668424324, 393.74277236854, 32.6019446821803, ZTF
ZTF_r, 26.2172, 219.50787920719074, 10.184031423141269, 59325.46502309991, 19.81944870005455, 0.08923272199638184, 362.326851364639, 29.7783301854542, ZTF
ZTF_r, 26.2353, 219.50787920719074, 10.184031423141269, 59336.33353010006, 20.36647558854274, 0.11552534819537459, 222.602360117207, 23.6855094717386, ZTF
ZTF_r, 26.2534, 219.50787920719074, 10.184031423141269, 59339.294953700155, 20.69098264351093, 0.14543485293552064, 167.86762366436, 22.4859436880049, ZTF
ZTF_r, 26.2378, 219.50787920719074, 10.184031423141269, 59339.35140050016, 20.561213632732994, 0.13763185522273208, 186.480981748435, 23.6390049159933, ZTF
ZTF_r, 26.2651, 219.50787920719074, 10.184031423141269, 59341.27741899993, 20.511927842672634, 0.12129776475998795, 200.110032698514, 22.3561667797044, ZTF
ZTF_r, 26.2637, 219.50787920719074, 10.184031423141269, 59341.27835649997, 20.598778557496942, 0.13621448106440762, 184.488192952596, 23.1455517052626, ZTF
ZTF_r, 26.202, 219.50787920719074, 10.184031423141269, 59343.338425899856, 20.624090103247198, 0.1550339143869538, 170.280124367591, 24.3145564339364, ZTF
