# Combination of '2022abom' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 55.28808, -2.84857, 59968.301277, 19.492, 0.255, 58.0, 15.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59968.804491, 19.669, 0.208, 49.0, 10.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59968.829228, 19.923, 0.226, 39.0, 9.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59971.034024, 19.089, 0.365, 84.0, 31.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59971.037178, 19.165, 0.301, 78.0, 24.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59971.044859, 19.734, 0.364, 46.0, 17.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59971.054786, 19.977, 0.453, 37.0, 17.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59972.782049, 19.749, 0.845, 46.0, 39.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59972.785207, 19.371, 0.503, 65.0, 33.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59972.792878, 20.153, 0.788, 32.0, 25.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59972.809152, 19.108, 0.356, 83.0, 29.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59975.046468, 19.409, 0.44, 63.0, 28.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59975.056878, 18.728, 0.255, 117.0, 30.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59976.795357, 19.655, 0.598, 50.0, 30.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59976.798527, 19.418, 0.446, 62.0, 28.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59976.805298, 19.601, 0.55, 52.0, 29.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59976.815217, 19.212, 0.33, 75.0, 25.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59980.831323, 19.716, 0.812, 47.0, 38.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59980.836977, 19.109, 0.973, 82.0, 80.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59980.873492, 19.347, 0.67, 66.0, 44.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59980.879109, 18.991, 0.602, 92.0, 55.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59983.08959, 19.011, 0.343, 90.0, 31.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59983.096347, 19.519, 0.507, 57.0, 29.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59983.107699, 19.645, 0.674, 50.0, 34.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59984.786104, 20.217, 0.52, 30.0, 15.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59984.789261, 19.591, 0.323, 53.0, 17.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59984.796499, 19.853, 0.319, 42.0, 13.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59984.807383, 19.774, 0.266, 45.0, 12.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59986.037834, 19.855, 0.263, 42.0, 11.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59986.040994, 19.969, 0.335, 37.0, 12.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59986.046855, 20.36, 0.457, 26.0, 12.0, ATLAS
c, 23.9, 55.28808, -2.84857, 59986.066812, 19.978, 0.337, 37.0, 12.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59996.775439, 20.155, 0.325, 32.0, 10.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59996.781297, 20.314, 0.444, 27.0, 12.0, ATLAS
o, 23.9, 55.28808, -2.84857, 59996.793493, 20.167, 0.259, 31.0, 8.0, ATLAS
o, 23.9, 55.28808, -2.84857, 60000.228079, 20.007, 0.708, 36.0, 26.0, ATLAS
o, 23.9, 55.28808, -2.84857, 60000.236667, 19.332, 0.383, 67.0, 26.0, ATLAS
o, 23.9, 55.28808, -2.84857, 60000.247282, 19.616, 0.571, 52.0, 30.0, ATLAS
