# Combination of '2022skw' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 28.93611, -25.24874, 59824.019956, 19.724, 0.202, 47.0, 10.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59826.197796, 19.956, 0.335, 38.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59826.20005, 20.033, 0.362, 35.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59826.203234, 19.686, 0.261, 48.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59826.213007, 19.64, 0.238, 51.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59828.07896, 19.783, 0.267, 44.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59828.116353, 20.093, 0.294, 33.0, 10.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59831.904026, 19.376, 0.657, 64.0, 42.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59831.915319, 19.344, 0.578, 66.0, 38.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59834.181293, 18.928, 0.295, 98.0, 29.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59834.184479, 18.901, 0.319, 100.0, 32.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59834.195459, 19.485, 0.501, 58.0, 29.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59835.023196, 19.488, 0.569, 58.0, 33.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59836.046996, 20.103, 0.868, 33.0, 29.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59836.102834, 20.243, 0.915, 29.0, 27.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59842.90379, 20.506, 0.461, 23.0, 10.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59844.016087, 20.733, 0.712, 18.0, 13.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59844.035103, 19.949, 0.307, 38.0, 12.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59844.148134, 19.697, 0.796, 48.0, 38.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59845.201496, 19.845, 0.333, 42.0, 14.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59845.224297, 20.789, 0.692, 18.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59845.2261, 21.178, 0.893, 12.0, 11.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59845.235168, 20.644, 0.798, 20.0, 16.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59846.196126, 20.348, 0.457, 26.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59846.199729, 20.863, 0.619, 16.0, 10.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59846.204607, 20.357, 0.483, 26.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59846.249337, 20.89, 0.576, 16.0, 9.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59846.249788, 20.73, 0.627, 18.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59849.251578, 20.766, 0.785, 18.0, 14.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59850.192202, 19.81, 0.605, 43.0, 26.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59850.194933, 18.801, 0.338, 110.0, 37.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59850.197635, 19.1, 0.481, 83.0, 40.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59850.944538, 21.565, 0.681, 9.0, 6.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59850.960974, 20.394, 0.538, 25.0, 14.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59853.187519, 20.903, 0.66, 16.0, 10.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59854.25636, 20.545, 0.601, 22.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59854.284477, 20.328, 0.514, 27.0, 14.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59854.290439, 20.373, 0.644, 26.0, 17.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59854.941983, 20.46, 0.488, 24.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59854.944282, 20.372, 0.439, 26.0, 11.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59855.903936, 17.782, 0.941, 280.0, 264.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59858.154676, 19.848, 0.462, 42.0, 19.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59859.929522, 19.881, 0.646, 40.0, 26.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59865.220345, 20.025, 0.52, 36.0, 18.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59866.152177, 20.481, 0.643, 23.0, 15.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59866.180008, 20.055, 0.443, 34.0, 15.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59869.132288, 21.254, 0.707, 11.0, 8.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59869.134088, 21.04, 0.584, 14.0, 8.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59869.137707, 20.556, 0.396, 22.0, 9.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59871.110182, 20.625, 0.825, 20.0, 17.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59871.112956, 20.183, 0.656, 31.0, 20.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59871.119174, 19.579, 0.503, 54.0, 27.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59871.871531, 21.04, 0.891, 14.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59871.874302, 20.502, 0.577, 23.0, 13.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59873.202797, 20.439, 0.451, 24.0, 11.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59874.148442, 21.212, 0.709, 12.0, 8.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59874.855006, 19.366, 0.388, 65.0, 25.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59874.863239, 20.304, 0.464, 27.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59875.954474, 20.658, 0.632, 20.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59875.957992, 20.91, 0.67, 16.0, 10.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59875.963214, 20.236, 0.384, 29.0, 11.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59875.964114, 20.64, 0.558, 20.0, 11.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59875.974297, 20.058, 0.407, 34.0, 14.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59877.137389, 21.357, 0.909, 10.0, 10.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59877.170572, 21.279, 0.87, 11.0, 10.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59878.197415, 20.63, 0.583, 20.0, 12.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59878.217318, 20.892, 0.671, 16.0, 11.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59881.175488, 20.934, 0.371, 15.0, 6.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59881.178642, 20.706, 0.351, 19.0, 7.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59881.191488, 21.698, 0.825, 8.0, 6.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59881.19717, 21.067, 0.395, 14.0, 5.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59882.880383, 16.535, 0.778, 884.0, 687.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59883.913516, 20.552, 0.758, 22.0, 16.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59883.918634, 19.958, 0.439, 38.0, 17.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59883.953828, 20.337, 0.63, 27.0, 17.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59885.043137, 20.355, 0.619, 26.0, 16.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59886.162419, 20.296, 0.45, 28.0, 12.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59890.22542, 18.41, 0.505, 157.0, 79.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59890.90098, 19.665, 0.578, 49.0, 28.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59893.193176, 19.946, 0.556, 38.0, 21.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59894.17438, 18.849, 0.374, 105.0, 39.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59894.928963, 19.977, 0.341, 37.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59898.147186, 20.575, 0.71, 21.0, 15.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59898.180282, 20.653, 0.838, 20.0, 17.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59898.863628, 21.44, 0.862, 10.0, 8.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59898.866374, 21.241, 0.579, 12.0, 7.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59901.149138, 20.615, 0.773, 21.0, 16.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59901.166086, 20.958, 0.944, 15.0, 14.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59902.192196, 20.003, 0.44, 36.0, 16.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59902.215701, 20.371, 0.664, 26.0, 17.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59902.903019, 20.787, 0.688, 18.0, 12.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59903.877479, 20.968, 0.538, 15.0, 8.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59903.927104, 20.61, 0.436, 21.0, 9.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59906.897703, 20.863, 0.613, 16.0, 10.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59907.899149, 20.85, 0.556, 17.0, 9.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59909.098477, 20.077, 0.381, 34.0, 13.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59910.141557, 21.029, 0.735, 14.0, 10.0, ATLAS
c, 23.9, 28.93611, -25.24874, 59910.879885, 21.063, 0.659, 14.0, 9.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59911.844385, 16.823, 0.402, 677.0, 272.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59911.887753, 20.056, 0.804, 34.0, 28.0, ATLAS
o, 23.9, 28.93611, -25.24874, 59913.133308, 20.233, 0.5, 29.0, 15.0, ATLAS
