# Combination of '2022dsu' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 211.3782, 15.72098, 59651.475634, 19.32, 0.234, 68.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59651.489912, 19.202, 0.261, 76.0, 20.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59653.486625, 19.527, 0.436, 56.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59653.489369, 19.054, 0.287, 87.0, 25.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59653.499604, 19.253, 0.318, 72.0, 23.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59654.437837, 19.055, 0.206, 87.0, 18.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59654.446409, 19.54, 0.405, 55.0, 22.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59654.45292, 19.635, 0.465, 51.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59654.497337, 19.236, 0.969, 73.0, 71.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59654.508338, 19.735, 0.83, 46.0, 38.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59655.184031, 18.887, 0.488, 101.0, 49.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59655.204937, 18.337, 0.528, 168.0, 89.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.302217, 20.015, 0.893, 36.0, 32.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.33067, 18.828, 0.329, 107.0, 35.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.335795, 19.36, 0.669, 65.0, 44.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.520611, 19.663, 0.674, 50.0, 33.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.527467, 19.132, 0.392, 81.0, 32.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59659.556269, 20.036, 0.951, 35.0, 33.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.458877, 19.504, 0.379, 57.0, 22.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.463892, 20.399, 0.776, 25.0, 20.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.470433, 19.298, 0.35, 69.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.546129, 20.221, 0.62, 30.0, 18.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.549373, 19.16, 0.216, 79.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.555323, 19.572, 0.364, 54.0, 20.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59660.565434, 19.935, 0.63, 39.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59661.0919, 19.396, 0.348, 63.0, 22.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59662.510054, 19.659, 0.315, 50.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59662.51465, 19.883, 0.417, 40.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59662.530804, 20.742, 0.784, 18.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59662.542283, 20.131, 0.477, 32.0, 15.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59663.29302, 19.566, 0.288, 54.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59663.338681, 19.98, 0.471, 37.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59664.488174, 19.796, 0.31, 44.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59664.49, 19.921, 0.377, 39.0, 15.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59664.494795, 19.891, 0.353, 40.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59664.530476, 20.015, 0.404, 36.0, 14.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59666.516621, 20.495, 0.401, 23.0, 9.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59666.548958, 20.796, 0.5, 17.0, 9.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59666.557054, 19.996, 0.275, 36.0, 10.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59666.601646, 19.363, 0.221, 65.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59666.604835, 19.46, 0.287, 60.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59666.610356, 20.3, 0.589, 28.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59667.234737, 20.525, 0.592, 22.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59667.240399, 19.628, 0.293, 51.0, 15.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59667.265276, 20.783, 0.581, 18.0, 10.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59667.530072, 19.446, 0.308, 60.0, 19.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59668.457061, 20.006, 0.287, 36.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59668.538265, 19.903, 0.25, 40.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59668.544819, 20.145, 0.586, 32.0, 19.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59669.516264, 20.169, 0.288, 31.0, 9.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59670.431814, 20.533, 0.507, 22.0, 11.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59670.433642, 20.811, 0.634, 17.0, 11.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59670.437299, 19.827, 0.27, 43.0, 12.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59670.442387, 20.044, 0.296, 35.0, 10.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59670.446928, 20.437, 0.53, 24.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59670.44875, 20.063, 0.346, 34.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59670.454293, 19.893, 0.3, 40.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59670.464328, 20.32, 0.444, 27.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59672.438835, 20.406, 0.507, 25.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59672.4747, 21.043, 0.872, 14.0, 12.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59672.956815, 20.082, 0.29, 34.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59672.973245, 19.934, 0.234, 39.0, 9.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59675.212935, 20.063, 0.355, 34.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59675.214287, 20.291, 0.531, 28.0, 15.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59675.217009, 20.396, 0.682, 25.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59675.226518, 19.847, 0.289, 42.0, 12.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59676.516525, 19.971, 0.282, 37.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59677.448795, 21.419, 0.915, 10.0, 9.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59677.476967, 20.283, 0.31, 28.0, 9.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59677.489228, 20.935, 0.71, 15.0, 11.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59678.411486, 20.197, 0.42, 30.0, 13.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59678.437664, 20.27, 0.481, 28.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59679.204632, 20.544, 0.588, 22.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59679.21186, 19.92, 0.364, 39.0, 14.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59680.376655, 20.36, 0.773, 26.0, 20.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59681.417191, 20.456, 0.956, 24.0, 23.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59682.414417, 20.57, 0.917, 22.0, 20.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59682.417601, 20.304, 0.775, 28.0, 21.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59683.401383, 19.192, 0.311, 76.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59688.503735, 19.132, 0.3, 81.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59688.509269, 20.264, 0.879, 28.0, 25.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59689.502612, 20.292, 0.625, 28.0, 17.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59689.531297, 19.879, 0.441, 41.0, 18.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59690.45349, 19.956, 0.312, 38.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59691.202391, 20.709, 0.853, 19.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59691.211067, 20.099, 0.481, 33.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59692.374256, 20.219, 0.532, 30.0, 16.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59692.402582, 20.711, 0.607, 19.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59695.15393, 21.06, 0.945, 14.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59695.356127, 20.66, 0.644, 20.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59695.362506, 20.414, 0.476, 25.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59695.368989, 20.358, 0.471, 26.0, 12.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59698.422971, 20.744, 0.543, 18.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59698.446155, 21.19, 0.925, 12.0, 11.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59698.624764, 19.516, 0.523, 57.0, 30.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59699.426036, 20.046, 0.827, 35.0, 29.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59700.938173, 21.16, 0.792, 12.0, 10.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59705.355127, 19.34, 0.479, 67.0, 32.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59708.342344, 21.077, 0.975, 14.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59710.472023, 19.979, 0.602, 37.0, 22.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59711.12283, 15.339, 0.91, 2657.0, 2419.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59711.136, 19.695, 0.664, 48.0, 32.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59711.332282, 19.834, 0.577, 42.0, 24.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59711.346119, 19.585, 0.408, 53.0, 22.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59716.391371, 19.281, 0.46, 70.0, 32.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59716.403602, 20.033, 0.756, 35.0, 27.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59716.407296, 19.956, 0.944, 38.0, 36.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59716.432653, 19.85, 0.631, 42.0, 26.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59717.405215, 20.026, 0.546, 36.0, 19.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59719.406808, 20.576, 0.656, 21.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59720.397442, 20.938, 0.841, 15.0, 13.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59722.389368, 20.804, 0.617, 17.0, 11.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59725.376671, 21.417, 0.757, 10.0, 7.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59727.341508, 18.322, 0.983, 170.0, 167.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59729.336489, 21.41, 0.857, 10.0, 8.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59730.356548, 20.714, 0.879, 19.0, 16.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59730.377239, 20.608, 0.496, 21.0, 10.0, ATLAS
c, 23.9, 211.3782, 15.72098, 59730.382728, 20.884, 0.763, 16.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59731.348575, 20.866, 0.86, 16.0, 14.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59734.346077, 20.837, 0.78, 17.0, 13.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59735.317434, 20.178, 0.403, 31.0, 12.0, ATLAS
o, 23.9, 211.3782, 15.72098, 59736.322764, 20.403, 0.589, 25.0, 15.0, ATLAS
