# Combination of '2022rey' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 268.30697, 42.78852, 59709.485511, -21.359, 1.328, -10.0, 14.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59709.487351, 20.252, 0.456, 29.0, 13.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59709.490117, 19.974, 0.379, 37.0, 14.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59709.496554, -21.187, 0.986, -12.0, 12.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59711.444601, 20.34, 0.817, 26.0, 22.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59711.44873, 20.525, 1.241, 22.0, 28.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59711.454275, 19.88, 0.511, 40.0, 21.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59711.465002, -20.445, 0.832, -24.0, 20.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59713.457773, 21.156, 2.275, 12.0, 28.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59713.462871, -19.945, 0.793, -38.0, 30.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59713.468491, -23.248, 16.286, -2.0, 30.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59713.475407, 19.614, 0.573, 52.0, 30.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.475104, -20.042, 0.679, -35.0, 24.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.475571, 19.657, 0.549, 50.0, 27.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.478772, 20.559, 1.036, 22.0, 22.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.479238, 19.659, 0.386, 50.0, 19.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.482452, 20.188, 0.864, 30.0, 26.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.484736, 19.998, 0.62, 36.0, 22.0, ATLAS
o, nan, nan, 268.30697, 42.78852, 59715.492506, 20.482, 0.849, 23.0, 20.0, ATLAS
