oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
391103200001857,88543832,2458639.940255783,58639.4383218,19.2365723,0.0669746846,0,zg,328.81153030000002,-12.1488514,0.510999978,0.0379999988,20190605438183,391,0x3,0x2,21.3299999,26.0853119,0.0311288685,-0.0706616491,1.1215202e-05,30,1.73300004,1
391103200001857,88841971,2458642.9219214325,58642.419710599999,19.2316761,0.0667374134,0,zg,328.81148259999998,-12.1488928,1.39499998,0.107000001,20190608419711,391,0x3,0x2,21.4599991,26.1264515,0.0284317825,-0.0706106573,9.23039988e-06,30,1.83700001,1
391103200001857,89243990,2458646.942483203,58646.439907400003,19.313221,0.0708004013,0,zg,328.81142240000003,-12.148933899999999,2.03200006,0.135000005,20190612439873,391,0x3,0x2,21.3799992,26.0689335,0.0300916452,-0.0646963269,1.04933952e-05,30,1.57799995,1
391103200001857,89538285,2458649.8856948051,58649.382858800003,18.9981461,0.0563750863,0,zg,328.81131099999999,-12.149006,0.870000005,-0.108000003,20190615382859,391,0x3,0x2,19.6700001,25.9609642,0.0456680693,-0.0451442003,5.74618098e-05,30,2.07299995,1
391103200001857,90445925,2458658.962854445,58658.459259299998,19.2631912,0.0682793334,0,zg,328.81147570000002,-12.1489776,0.876999974,0.0659999996,20190624459086,391,0x3,0x2,20.7099991,26.1774292,0.0338887423,-0.0613882206,1.63782788e-05,30,1.38900006,1
391103200001857,90745952,2458661.9633550788,58661.459525500002,19.1421642,0.0625481829,0,zg,328.8114774,-12.148831400000001,1.23800004,0.151999995,20190627459525,391,0x3,0x2,21.2600002,26.1846828,0.0278758593,-0.0601432174,9.121316e-06,30,1.37800002,1
391103200001857,91147984,2458665.983978638,58665.4798495,19.2258072,0.0664541796,0,zg,328.81149370000003,-12.148833099999999,0.674000025,-0.0460000001,20190701479768,391,0x3,0x2,20.6299992,26.2170238,0.0362487249,-0.0769494697,1.91398394e-05,30,1.37399995,1
391103200001857,91444137,2458668.9457156346,58668.441377299998,19.2189445,0.0661245063,0,zg,328.81151269999998,-12.148841900000001,1.77600002,0.211999997,20190704441157,391,0x3,0x2,21.5,26.1857681,0.0302647576,-0.0576625615,1.05096869e-05,30,1.37600005,1
391103200001857,91842263,2458672.9272420434,58672.422638900003,19.2450275,0.0673863217,0,zg,328.81150159999999,-12.148873200000001,1.56099999,0.131999999,20190708422627,391,0x3,0x2,21.4400005,26.1770744,0.0290509611,-0.103694327,9.71274312e-06,30,1.38600004,1
391103200001857,93246127,2458686.9666449144,58686.461273100002,19.3595982,0.0732190236,0,zg,328.81145429999998,-12.148837500000001,0.989000022,0.213,20190722461273,391,0x3,0x2,20.4599991,26.0845413,0.035118632,-0.0336025469,2.02810043e-05,30,1.45599997,1
391103200001857,93644105,2458690.94659231,58690.441053199997,19.3124428,0.0707604811,0,zg,328.81150359999998,-12.148849,0.694999993,0.133000001,20190726441053,391,0x3,0x2,21.1399994,26.0954342,0.0309698861,-0.0974807143,1.15109578e-05,30,1.42700005,1
391103200001857,93940047,2458693.9061225243,58693.400474499998,19.3094978,0.0706096664,0,zg,328.81149540000001,-12.1488356,1.79400003,0.123999998,20190729400475,391,0x3,0x2,21.5100002,26.1735306,0.0272765756,-0.0808610693,8.59223837e-06,30,1.37100005,1
391103200001857,94240002,2458696.905767634,58696.400023100003,19.4008312,0.0754363462,0,zg,328.81144419999998,-12.1488377,2.2249999,0.319000006,20190801400023,391,0x3,0x2,21.7700005,26.1648178,0.0244814996,-0.0704354718,6.78354809e-06,30,1.37800002,1
