oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
525107400000915,256848359,2460322.9857700751,60322.483599500003,17.6402512,0.024150148,0,zg,186.0811966,10.446337400000001,1.79100001,0.0280000009,20240113483588,525,0x7,0x4,20.9899998,26.3418388,0.0349422693,-0.118391983,3.731381e-05,30,1.12100005,1
525107400000915,257155135,2460326.0538048991,60325.551354199997,17.7757835,0.026143603,32768,zg,186.08117720000001,10.446384,2.0999999,0.213,20240116551354,525,0x7,0x4,20.9099998,25.678299,0.0391758718,-0.0821889564,4.97242145e-05,30,1.09099996,1
525107400000915,259737194,2460351.8764147875,60351.371944400002,17.7483788,0.0257192217,0,zg,186.08114689999999,10.446375700000001,1.99199998,0.100000001,20240211371944,525,0x7,0x4,21.1499996,26.3185043,0.0313287452,-0.113686666,2.66447223e-05,30,1.21000004,1
525107400000915,260141248,2460355.9172044876,60355.412488399998,17.8668861,0.0276369546,0,zg,186.08115079999999,10.446350199999999,3.29299998,0.324000001,20240215412477,525,0x7,0x4,21.6900005,26.3608437,0.0286237262,-0.131855711,2.21068549e-05,30,1.09200001,1
525107400000915,260937989,2460363.8850283879,60363.379895799997,17.7190838,0.0252777841,0,zg,186.08118200000001,10.446346800000001,0.537999988,-0.00899999961,20240223379896,525,0x7,0x4,19.5100002,26.1812477,0.0387093499,-0.0937289074,0.000116986375,30,1.10699999,1
525107400000915,261443214,2460368.9374886905,60368.432141199999,17.8152199,0.0267741755,0,zg,186.08121270000001,10.446330700000001,2.20700002,0.238000005,20240228432130,525,0x7,0x4,20.3899994,26.2779922,0.0400874466,-0.0765835568,6.53240713e-05,30,1.08899999,1
525107400000915,262042369,2460374.9292424768,60374.423692099997,17.8240128,0.0269180313,0,zg,186.08119189999999,10.4463563,3.20099998,0.250999987,20240305423692,525,0x7,0x4,21.5400009,26.2287941,0.0273132604,-0.108550578,2.05694869e-05,30,1.09899998,1
525107400000915,262628098,2460380.7866759459,60380.280983800003,17.8060703,0.0266257618,32768,zg,186.08119350000001,10.446384800000001,3.22300005,0.240999997,20240311280984,525,0x7,0x4,20.9200001,25.6726971,0.042588722,-0.124020323,5.99727209e-05,30,1.25800002,1
525107400000915,263642390,2460390.9297022619,60390.423900499998,17.8699322,0.0276891477,0,zg,186.08121499999999,10.446362000000001,2.76999998,0.286000013,20240321423819,525,0x7,0x4,20.5400009,26.2720509,0.0354524963,-0.0907939225,4.45680707e-05,30,1.20099998,1
525107400000915,263840622,2460392.9120298908,60392.406226899999,17.7399673,0.0255911928,0,zg,186.08109279999999,10.4463756,0.921999991,0.075000003,20240323406227,525,0x7,0x4,19.6200008,26.2732029,0.0354010835,-0.0895712897,8.52536323e-05,30,1.16299999,1
525107400000915,264346428,2460397.9700586922,60397.464282399997,17.7948761,0.0264459178,32768,zg,186.08117429999999,10.446339200000001,1.00399995,0.150000006,20240328464282,525,0x7,0x4,19.0699997,25.4383545,0.0544569716,-0.0696961135,0.000383845501,30,1.55799997,1
525107400000915,264931598,2460403.8216763833,60403.315983799999,17.7312965,0.0254603066,0,zg,186.0811641,10.4463446,4.53599977,0.342000008,20240403315961,525,0x7,0x4,21.4500008,26.2955112,0.028699398,-0.083785601,2.2146738e-05,30,1.07700002,1
525107400000915,265332251,2460407.828114429,60407.322511600003,17.7890854,0.0263536535,0,zg,186.0811951,10.4463554,3.41300011,0.181999996,20240407322512,525,0x7,0x4,21.3299999,26.3086548,0.0326328017,-0.113972411,2.9187433e-05,30,1.08599997,1
525107400000915,265522913,2460409.7358981669,60409.2291319,17.5830688,0.0233847741,0,zg,186.08115430000001,10.4463721,3.26600003,0,20240409229132,525,0x7,0x4,21.6800003,28.5413284,0.0184296072,-0.0991352648,8.88429986e-06,240,1.16100001,1
525107400000915,265626945,2460410.7761915573,60410.269456000002,17.7063179,0.0250892788,32768,zg,186.08116219999999,10.446356,7.20200014,0.400999993,20240410269456,525,0x7,0x4,22.1499996,28.6454449,0.0207296163,-0.124564715,1.13810274e-05,240,1.08599997,1
525107400000915,265732659,2460411.8332997779,60411.326597200001,17.7126808,0.0251829512,32768,zg,186.08114399999999,10.446387100000001,5.4000001,0.202000007,20240411326586,525,0x7,0x4,22.1800003,28.5958939,0.0190947428,-0.102111511,9.7578104e-06,240,1.10399997,1
525107400000915,265833170,2460412.8371557249,60412.331701399999,17.8520031,0.027384067,0,zg,186.08117540000001,10.446331600000001,3.99000001,0.379000008,20240412331701,525,0x7,0x4,21.7399998,26.2780304,0.0268854406,-0.0983813256,1.94696713e-05,30,1.11699998,1
525107400000915,266229542,2460416.8007373204,60416.295428199999,17.5172119,0.0225550663,0,zg,186.08120940000001,10.4463942,1.49699998,0.00899999961,20240416295428,525,0x7,0x4,20.1499996,26.145237,0.0424780883,-0.0517877601,7.68427199e-05,30,1.08399999,1
525107400000915,266423341,2460418.7386438921,60418.233414399998,17.8260841,0.0269520842,0,zg,186.0811238,10.4464044,1.93099999,0.131999999,20240418233403,525,0x7,0x4,20.4799995,26.2700806,0.0371947251,-0.1101138,5.23037961e-05,30,1.10099995,1
525107400000915,266927898,2460423.7839780594,60423.2789815,17.9080086,0.0283544697,0,zg,186.08119049999999,10.4463393,2.20900011,0.331999987,20240423278981,525,0x7,0x4,20.1700001,26.3175621,0.0492742956,-0.0816512555,0.000115915442,30,1.08700001,1
525107400000915,268029694,2460434.8013114142,60434.296944399997,17.8454838,0.0272744074,0,zg,186.0811952,10.446355000000001,3.00999999,0.232999995,20240504296944,525,0x7,0x4,21.5799999,26.2795391,0.0284825284,-0.130023435,2.22567251e-05,30,1.17900002,1
525107400000915,268630953,2460440.8134966525,60440.309537000001,17.7064514,0.0250912383,0,zg,186.0811491,10.446362199999999,2.92199993,0.166999996,20240510309525,525,0x7,0x4,21.0400009,26.2107983,0.0311129317,-0.0679532737,2.81080829e-05,30,1.29499996,1
525107400000915,268819246,2460442.6962890965,60442.192465300002,17.8443642,0.0272556487,0,zg,186.08117669999999,10.446343300000001,3.15700006,0.372000009,20240512192454,525,0x7,0x4,21.4899998,26.2764015,0.0296005588,-0.101557642,2.4323539e-05,30,1.079,1
525107400000915,269021479,2460444.7184654125,60444.214791699997,17.7481899,0.0257163458,0,zg,186.08119379999999,10.446362799999999,2.78900003,0.263000011,20240514214792,525,0x7,0x4,21.2000008,26.2867184,0.030169161,-0.0825264603,2.56786734e-05,30,1.08099997,1
525107400000915,269220811,2460446.7116351905,60446.208113399996,17.8529396,0.0273998603,0,zg,186.08118440000001,10.4463081,1.63399994,0.126000002,20240516208102,525,0x7,0x4,20.7000008,26.2290707,0.0356413387,-0.0677348748,4.22101693e-05,30,1.08099997,1
525107400000915,269627446,2460450.777667921,60450.2744676,17.5838242,0.0233946145,0,zg,186.08124939999999,10.446332099999999,0.470999986,-0.0240000002,20240520274456,525,0x7,0x4,19.5499992,26.2123718,0.0378495827,-0.0697934479,0.000111766538,30,1.25800002,1
525107400000915,269823564,2460452.7386882436,60452.235648100002,17.9036102,0.0282763802,0,zg,186.08113359999999,10.446397599999999,2.65400004,0.326000005,20240522235613,525,0x7,0x4,20.0900002,26.1899338,0.0382273085,-0.0770175755,7.30828833e-05,30,1.14499998,1
525107400000915,270619111,2460460.6934712413,60460.191111100001,17.7885551,0.0263452269,0,zg,186.08116849999999,10.446319799999999,3.87299991,0.437000006,20240530191111,525,0x7,0x4,21.4099998,26.2622604,0.031191742,-0.0901747048,2.70794953e-05,30,1.102,1
525107400000915,271027004,2460464.7720415499,60464.2700463,17.742775,0.0256338269,32768,zg,186.08117300000001,10.4463212,1.28100002,0.104999997,20240603270046,525,0x7,0x4,20.2600002,25.3941231,0.046082098,-0.0639044866,8.89703442e-05,30,1.46099997,1
525107400000915,272622196,2460480.7224699501,60480.221967600002,17.8669529,0.0276380964,0,zg,186.0811482,10.446357300000001,2.43400002,0.238000005,20240619221968,525,0x7,0x4,20.3199997,26.1660919,0.0386845097,-0.050852228,5.90541567e-05,30,1.42799997,1
525107400000915,272819415,2460482.6944691618,60482.194155099998,17.8443871,0.0272560269,0,zg,186.08121869999999,10.446370699999999,2.477,0.294,20240621194144,525,0x7,0x4,20.5200005,26.2584686,0.0343299694,-0.0628827885,4.25244543e-05,30,1.29200006,1
525107400000915,273019305,2460484.6931786402,60484.193055600001,17.8449287,0.0272650942,0,zg,186.08116229999999,10.446380700000001,3.86100006,0.486999989,20240623193056,525,0x7,0x4,21.0900002,26.2221375,0.0349017978,-0.0759852231,3.7281643e-05,30,1.31400001,1
525107400000915,273219741,2460486.6973505481,60486.197418999996,17.7888546,0.0263499785,0,zg,186.081175,10.446320500000001,3.35800004,0.354999989,20240625197419,525,0x7,0x4,21.2800007,26.1926994,0.0278674737,-0.0749741867,2.15180426e-05,30,1.37199998,1
525107400000915,273422726,2460488.727006346,60488.227268499999,17.8350487,0.0271002874,0,zg,186.08120030000001,10.4463262,3.67400002,0.361000001,20240627227257,525,0x7,0x4,21.1399994,26.178215,0.0318921395,-0.0865281224,2.93652429e-05,30,1.67900002,1
525107400020288,265732659,2460411.833299702,60411.326597200001,20.4444275,0.167422861,32768,zg,186.08028870000001,10.448112099999999,2.72600007,0.372999996,20240411326586,525,0x7,0x4,22.1800003,28.5958939,0.0190947428,-0.102111511,9.7578104e-06,240,1.10399997,1
525107400020288,273019305,2460484.6931784498,60484.193055600001,20.8264656,0.199189663,0,zg,186.07982139999999,10.4480071,0.809000015,0.050999999,20240623193056,525,0x7,0x4,21.0900002,26.2221375,0.0349017978,-0.0759852231,3.7281643e-05,30,1.31400001,1
525107400023355,259737194,2460351.8764149072,60351.371944400002,19.9083347,0.119535059,0,zg,186.07910380000001,10.4455078,1.18799996,0.108000003,20240211371944,525,0x7,0x4,21.1499996,26.3185043,0.0313287452,-0.113686666,2.66447223e-05,30,1.21000004,1
525107400023355,260141248,2460355.9172046026,60355.412488399998,20.3515663,0.158950165,0,zg,186.0790829,10.445513500000001,0.381999999,0.057,20240215412477,525,0x7,0x4,21.6900005,26.3608437,0.0286237262,-0.131855711,2.21068549e-05,30,1.09200001,1
525107400023355,266927898,2460423.7839779807,60423.2789815,19.6319504,0.098136954,0,zg,186.07875759999999,10.445778799999999,0.305000007,0.00999999978,20240423278981,525,0x7,0x4,20.1700001,26.3175621,0.0492742956,-0.0816512555,0.000115915442,30,1.08700001,1
525107400023355,268029694,2460434.8013113136,60434.296944399997,19.94104,0.122265987,0,zg,186.0789303,10.445755999999999,1.11899996,0.165999994,20240504296944,525,0x7,0x4,21.5799999,26.2795391,0.0284825284,-0.130023435,2.22567251e-05,30,1.17900002,1
525107400023355,268819246,2460442.6962889712,60442.192465300002,20.0769119,0.133995622,0,zg,186.0789279,10.4458661,1.74100006,0.349000007,20240512192454,525,0x7,0x4,21.4899998,26.2764015,0.0296005588,-0.101557642,2.4323539e-05,30,1.079,1
525107400023355,270619111,2460460.6934710769,60460.191111100001,20.0967655,0.135755658,0,zg,186.07886619999999,10.445805399999999,1.14100003,0.31400001,20240530191111,525,0x7,0x4,21.4099998,26.2622604,0.031191742,-0.0901747048,2.70794953e-05,30,1.102,1
525107400023355,271027004,2460464.7720413692,60464.2700463,19.994709,0.126828745,32768,zg,186.07861020000001,10.4455264,0.51700002,0.0170000009,20240603270046,525,0x7,0x4,20.2600002,25.3941231,0.046082098,-0.0639044866,8.89703442e-05,30,1.46099997,1
525107400023355,273219741,2460486.6973503595,60486.197418999996,19.9590702,0.123787865,0,zg,186.07895110000001,10.4458983,1.63600004,0.367000014,20240625197419,525,0x7,0x4,21.2800007,26.1926994,0.0278674737,-0.0749741867,2.15180426e-05,30,1.37199998,1
525107400023355,273422726,2460488.7270061639,60488.227268499999,20.2625465,0.150770664,0,zg,186.0790835,10.445983500000001,0.326999992,-0.0560000017,20240627227257,525,0x7,0x4,21.1399994,26.178215,0.0318921395,-0.0865281224,2.93652429e-05,30,1.67900002,1
525107400030812,256848359,2460322.9857702041,60322.483599500003,19.9275665,0.121136293,0,zg,186.07925990000001,10.445111900000001,0.384000003,0.0430000015,20240113483588,525,0x7,0x4,20.9899998,26.3418388,0.0349422693,-0.118391983,3.731381e-05,30,1.12100005,1
525107400030812,264931598,2460403.8216763972,60403.315983799999,20.5071602,0.172892809,0,zg,186.0792955,10.4450641,1.227,0.32100001,20240403315961,525,0x7,0x4,21.4500008,26.2955112,0.028699398,-0.083785601,2.2146738e-05,30,1.07700002,1
525107400030812,265332251,2460407.8281144262,60407.322511600003,20.171299,0.142446131,0,zg,186.07919680000001,10.445290999999999,1.153,0.335000008,20240407322512,525,0x7,0x4,21.3299999,26.3086548,0.0326328017,-0.113972411,2.9187433e-05,30,1.08599997,1
525107400030812,265626945,2460410.7761915592,60410.269456000002,20.3530388,0.159085214,32768,zg,186.07953749999999,10.445163300000001,3.45099998,0.404000014,20240410269456,525,0x7,0x4,22.1499996,28.6454449,0.0207296163,-0.124564715,1.13810274e-05,240,1.08599997,1
525207400009596,260927589,2460363.7810188849,60363.275891199999,16.9957047,0.0188321769,32768,zr,186.08116659999999,10.446303500000001,1.28999996,0.238000005,20240223275880,525,0x7,0x4,18.5499992,25.5278568,0.0815544426,0.129981562,0.000395112176,30,1.62199998,1
525207400009596,265517526,2460409.6820339733,60409.1752662,16.8819103,0.0179304183,0,zr,186.08113460000001,10.446381199999999,5.204,0.162,20240409175266,525,0x7,0x4,21.6599998,28.5190105,0.0197215863,0.109288245,9.9894678e-06,240,1.40699995,1
525207400009596,265632348,2460410.8302177126,60410.323483799999,16.898674,0.0180564746,32768,zr,186.0811708,10.4463376,6.69500017,0.395999998,20240410323472,525,0x7,0x4,21.9500008,28.6297607,0.0369811356,0.103698231,3.62236497e-05,240,1.09599996,1
525207400009596,265730504,2460411.8117495715,60411.305046300004,16.8927746,0.0180118605,32768,zr,186.0811392,10.4464139,5.71199989,0.504000008,20240411305035,525,0x7,0x4,22.3199997,28.6006107,0.0254229847,0.108522005,1.71871943e-05,240,1.08200002,1
525207400009596,269623707,2460450.740275159,60450.237071800002,16.95961,0.0185342412,0,zr,186.08114699999999,10.4463112,1.76800001,0.112000003,20240520237060,525,0x7,0x4,19.75,26.2355042,0.0387618542,0.107892796,4.15550639e-05,30,1.13600004,1
525207400009596,269834384,2460452.8468737341,60452.343842599999,16.8691025,0.0178356245,32768,zr,186.08121790000001,10.446324600000001,0.66900003,0.0250000004,20240522343843,525,0x7,0x4,18.9899998,26.0675812,0.0420882367,0.0789684206,7.1051305e-05,30,1.93400002,1
525207400009596,271021346,2460464.7154610194,60464.213460600004,16.9556656,0.0185023658,32768,zr,186.08122059999999,10.4463638,1.79299998,0.196999997,20240603213449,525,0x7,0x4,19.3899994,24.7910519,0.0679078028,0.0888294578,0.00016096748,30,1.17400002,1
525207400034298,265730504,2460411.8117495533,60411.305046300004,19.8607292,0.128461629,32768,zr,186.0790945,10.4454876,4.24499989,0.646000028,20240411305035,525,0x7,0x4,22.3199997,28.6006107,0.0254229847,0.108522005,1.71871943e-05,240,1.08200002,1
525207400039273,265517526,2460409.6820339421,60409.1752662,18.326683,0.0418424495,0,zr,186.0805962,10.4470402,2.07999992,0.128999993,20240409175266,525,0x7,0x4,21.6599998,28.5190105,0.0197215863,0.109288245,9.9894678e-06,240,1.40699995,1
525207400039273,265730504,2460411.811749537,60411.305046300004,18.538765,0.0488045774,32768,zr,186.08055250000001,10.447063,5.26399994,0.569000006,20240411305035,525,0x7,0x4,22.3199997,28.6006107,0.0254229847,0.108522005,1.71871943e-05,240,1.08200002,1
525207400039273,269623707,2460450.7402751008,60450.237071800002,18.0753498,0.0350899398,0,zr,186.08078549999999,10.4470148,1.12399995,0.193000004,20240520237060,525,0x7,0x4,19.75,26.2355042,0.0387618542,0.107892796,4.15550639e-05,30,1.13600004,1
525307400010712,265532320,2460409.8303167936,60409.323206000001,16.5314045,0.0167528652,0,zi,186.0811684,10.446365399999999,5.87300014,0.150999993,20240409323194,525,0x7,0x4,21.4500008,28.3024044,0.0232806411,0.183581308,1.81189007e-05,300,1.09300005,1
525307400010712,265628715,2460410.7942350442,60410.287152800003,16.6859016,0.0179228298,32768,zi,186.08117240000001,10.4463463,5.51100016,0.432000011,20240410287083,525,0x7,0x4,21.5,28.5349026,0.0669384524,0.16981481,0.000147719795,300,1.07700002,1
525307400010712,265723180,2460411.7388584255,60411.2318056,16.5727196,0.0170459803,32768,zi,186.0811516,10.4463065,7.60699987,0.70599997,20240411231736,525,0x7,0x4,21.5799999,28.2677193,0.0194444265,0.185106725,1.29255532e-05,300,1.13999999,1
525307400018513,265532320,2460409.8303167806,60409.323206000001,19.261404,0.104067355,0,zi,186.0791821,10.4454732,1.72399998,0.0610000007,20240409323194,525,0x7,0x4,21.4500008,28.3024044,0.0232806411,0.183581308,1.81189007e-05,300,1.09300005,1
525307400018513,265628715,2460410.7942350279,60410.287152800003,19.5639038,0.12777701,32768,zi,186.0791892,10.4454849,1.73599994,0.298999995,20240410287083,525,0x7,0x4,21.5,28.5349026,0.0669384524,0.16981481,0.000147719795,300,1.07700002,1
525307400018513,265723180,2460411.7388584008,60411.2318056,19.5747185,0.128666282,32768,zi,186.0790714,10.445543600000001,2.13800001,0.319000006,20240411231736,525,0x7,0x4,21.5799999,28.2677193,0.0194444265,0.185106725,1.29255532e-05,300,1.13999999,1
