# Combined data from 'ATLAS-ZTF' for 'SN 2022fjx'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
160.87568, 19.083, o, 59565.503566, -20.715, 1.37, -19, 26, nan, ATLAS-ZTF
160.87568, 19.083, o, 59565.506329, -20.424, 0.966, -25, 24, nan, ATLAS-ZTF
160.87568, 19.083, o, 59565.510476, 22.446, 6.227, 4, 24, 22.394850021680092, ATLAS-ZTF
160.87568, 19.083, o, 59565.517401, 20.501, 1.119, 23, 26, 20.495680409956016, ATLAS-ZTF
160.87568, 19.083, o, 59566.06433, -21.657, 6.529, -8, 52, nan, ATLAS-ZTF
160.87568, 19.083, o, 59566.066767, -19.861, 0.917, -41, 38, nan, ATLAS-ZTF
160.87568, 19.083, o, 59566.069624, 20.939, 2.946, 15, 45, 20.959771852360795, ATLAS-ZTF
160.87568, 19.083, o, 59566.071942, -19.54, 0.708, -56, 39, nan, ATLAS-ZTF
160.87568, 19.083, o, 59566.086408, 20.234, 1.73, 29, 51, 20.24400500525261, ATLAS-ZTF
160.87568, 19.083, o, 59566.089257, -19.41, 0.67, -62, 42, nan, ATLAS-ZTF
160.87568, 19.083, o, 59566.092572, 19.945, 1.284, 38, 49, 19.950541008457975, ATLAS-ZTF
160.87568, 19.083, o, 59566.094958, -21.338, 4.743, -11, 50, nan, ATLAS-ZTF
160.87568, 19.083, o, 59581.063792, -19.742, 0.372, -46, 17, nan, ATLAS-ZTF
160.87568, 19.083, o, 59581.078953, -19.886, 0.506, -40, 20, nan, ATLAS-ZTF
160.87568, 19.083, o, 59581.081756, 21.502, 2.793, 9, 25, 21.514393726401686, ATLAS-ZTF
160.87568, 19.083, o, 59581.082223, 20.043, 0.804, 35, 28, 20.03982988912431, ATLAS-ZTF
160.87568, 19.083, o, 59581.090711, -19.486, 2.947, -58, 172, nan, ATLAS-ZTF
160.87568, 19.083, o, 59585.018143, -21.875, 4.571, -6, 30, nan, ATLAS-ZTF
160.87568, 19.083, o, 59585.021423, 19.256, 4.067, 72, 293, 19.256668758921826, ATLAS-ZTF
160.87568, 19.083, o, 59585.02703, 21.414, 3.474, 10, 34, 21.4, ATLAS-ZTF
160.87568, 19.083, c, 59587.524211, 21.873, 1.317, 6, 8, 21.95462187404089, ATLAS-ZTF
160.87568, 19.083, c, 59587.526499, -22.172, 2.133, -5, 10, nan, ATLAS-ZTF
160.87568, 19.083, c, 59587.529244, -22.747, 3.211, -3, 9, nan, ATLAS-ZTF
