# Combined data from 'ATLAS-ZTF' for 'SN 2024wdg'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
71.31999, 8.5543, o, 60513.162921, 22.444, 14.333, 4, 55, 22.394850021680092, ATLAS-ZTF
71.31999, 8.5543, o, 60513.168381, 18.31, 0.278, 172, 48, 18.311178882731127, ATLAS-ZTF
71.31999, 8.5543, o, 60513.172916, -20.44, 1.83, -24, 44, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60513.183013, 20.8, 2.8, 17, 49, 20.823877696554312, ATLAS-ZTF
71.31999, 8.5543, o, 60529.156124, 20.386, 0.685, 25, 17, 20.405149978319905, ATLAS-ZTF
71.31999, 8.5543, o, 60529.167201, 20.437, 0.89, 24, 22, 20.449471895720983, ATLAS-ZTF
71.31999, 8.5543, o, 60529.175106, -21.314, 2.167, -11, 23, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60529.177829, 19.817, 0.656, 43, 28, 19.816328861051034, ATLAS-ZTF
71.31999, 8.5543, c, 60535.391393, 21.144, 1.159, 13, 15, 21.115141619232908, ATLAS-ZTF
71.31999, 8.5543, c, 60535.394584, -21.934, 2.424, -6, 15, nan, ATLAS-ZTF
71.31999, 8.5543, c, 60535.401411, 20.766, 0.673, 18, 12, 20.761818737241732, ATLAS-ZTF
71.31999, 8.5543, c, 60535.42044, -20.188, 0.441, -30, 14, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60540.595889, 19.908, 0.578, 40, 23, 19.894850021680092, ATLAS-ZTF
71.31999, 8.5543, o, 60540.59952, -21.403, 2.014, -10, 20, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60540.618252, 22.253, 3.722, 5, 17, 22.15257498915995, ATLAS-ZTF
71.31999, 8.5543, o, 60540.629852, -22.0, 4.043, -6, 23, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60541.108008, 19.796, 0.943, 44, 41, 19.79136830878453, ATLAS-ZTF
71.31999, 8.5543, o, 60541.10891, -20.541, 1.511, -22, 33, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60541.112066, -19.785, 0.667, -44, 30, nan, ATLAS-ZTF
71.31999, 8.5543, o, 60541.117929, 20.561, 1.392, 22, 30, 20.543943297944484, ATLAS-ZTF
71.31999, 8.5543, o, 60541.127847, 22.738, 9.765, 3, 28, 22.707196863200842, ATLAS-ZTF
