# Combined data from 'ATLAS-ZTF' for 'SN 2021zsz'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
92.6388, -14.53888, o, 59447.606494, -19.798, 0.544, -44, 24, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59447.611605, -20.748, 1.569, -18, 29, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59447.629138, 20.153, 0.68, 32, 21, 20.137125054200233, ATLAS-ZTF
92.6388, -14.53888, o, 59452.601614, -22.116, 6.077, -5, 31, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59452.602996, 20.562, 0.935, 22, 20, 20.543943297944484, ATLAS-ZTF
92.6388, -14.53888, o, 59452.620268, 24.002, 15.727, 1, 14, 23.9, ATLAS-ZTF
92.6388, -14.53888, o, 59452.629385, 23.668, 21.083, 1, 26, 23.9, ATLAS-ZTF
92.6388, -14.53888, o, 59452.631111, -21.011, 1.474, -14, 21, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59452.637149, -18.986, 0.564, -92, 52, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59454.60084, -21.208, 1.459, -12, 17, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59454.604983, 21.27, 1.814, 11, 20, 21.296518287104437, ATLAS-ZTF
92.6388, -14.53888, o, 59454.622023, 21.666, 1.794, 8, 14, 21.64227503252014, ATLAS-ZTF
92.6388, -14.53888, o, 59454.63168, -22.953, 8.381, -2, 20, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59466.603742, 20.794, 0.621, 18, 11, 20.761818737241732, ATLAS-ZTF
92.6388, -14.53888, c, 59466.607865, -21.674, 1.115, -8, 9, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59466.611979, 22.211, 1.8, 5, 8, 22.15257498915995, ATLAS-ZTF
92.6388, -14.53888, c, 59466.621752, 21.017, 0.709, 14, 10, 21.034679910804403, ATLAS-ZTF
92.6388, -14.53888, c, 59466.628203, -21.556, 1.056, -9, 9, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59466.634166, -21.132, 1.039, -13, 13, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59466.638857, 20.861, 1.58, 16, 26, 20.889700043360186, ATLAS-ZTF
92.6388, -14.53888, c, 59466.639314, -20.989, 2.709, -15, 40, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59470.605166, 22.477, 2.548, 4, 10, 22.394850021680092, ATLAS-ZTF
92.6388, -14.53888, c, 59470.608825, 20.909, 0.694, 16, 11, 20.889700043360186, ATLAS-ZTF
92.6388, -14.53888, c, 59470.616716, 21.028, 0.82, 14, 12, 21.034679910804403, ATLAS-ZTF
92.6388, -14.53888, c, 59470.62268, -21.02, 0.568, -14, 8, nan, ATLAS-ZTF
92.6388, -14.53888, c, 59470.633711, 20.533, 0.48, 22, 11, 20.543943297944484, ATLAS-ZTF
92.6388, -14.53888, c, 59470.637411, 21.618, 2.4, 8, 20, 21.64227503252014, ATLAS-ZTF
92.6388, -14.53888, c, 59470.638798, 21.536, 2.643, 9, 23, 21.514393726401686, ATLAS-ZTF
92.6388, -14.53888, o, 59471.605702, -21.015, 1.139, -14, 16, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59471.62322, -20.327, 0.573, -27, 15, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59471.633838, 23.712, 16.429, 1, 20, 23.9, ATLAS-ZTF
92.6388, -14.53888, o, 59477.602132, 15.988, 0.68, 1461, 993, 15.988374460164257, ATLAS-ZTF
92.6388, -14.53888, o, 59477.612196, 19.845, 0.512, 42, 21, 19.841876774005247, ATLAS-ZTF
92.6388, -14.53888, o, 59477.622768, 19.866, 0.523, 41, 22, 19.86804035820066, ATLAS-ZTF
92.6388, -14.53888, o, 59478.54307, 20.099, 1.303, 33, 43, 20.10371515030528, ATLAS-ZTF
92.6388, -14.53888, o, 59478.545844, 19.456, 0.514, 60, 31, 19.45462187404089, ATLAS-ZTF
92.6388, -14.53888, o, 59478.552731, -20.581, 1.393, -21, 30, nan, ATLAS-ZTF
92.6388, -14.53888, o, 59478.565564, 20.019, 0.807, 36, 29, 20.00924374808178, ATLAS-ZTF
92.6388, -14.53888, o, 59479.604935, 19.334, 0.392, 67, 26, 19.334812993247933, ATLAS-ZTF
92.6388, -14.53888, o, 59479.607697, 19.194, 0.429, 76, 33, 19.197966019298022, ATLAS-ZTF
92.6388, -14.53888, o, 59479.615096, 19.266, 0.363, 71, 26, 19.27185412820231, ATLAS-ZTF
92.6388, -14.53888, o, 59479.624339, 19.204, 0.411, 76, 31, 19.197966019298022, ATLAS-ZTF
92.6388, -14.53888, o, 59479.628033, 21.482, 2.655, 9, 25, 21.514393726401686, ATLAS-ZTF
92.6388, -14.53888, o, 59479.629876, 19.836, 3.943, 42, 166, 19.841876774005247, ATLAS-ZTF
92.6388, -14.53888, o, 59479.633104, 19.919, 0.732, 39, 29, 19.92233848243375, ATLAS-ZTF
92.6388, -14.53888, o, 59480.601076, 16.997, 0.846, 577, 488, 16.99706046711067, ATLAS-ZTF
92.6388, -14.53888, o, 59480.630713, 19.198, 0.784, 76, 60, 19.197966019298022, ATLAS-ZTF
92.6388, -14.53888, o, 59481.571668, 18.85, 0.16, 105, 17, 18.847026752325153, ATLAS-ZTF
92.6388, -14.53888, o, 59481.574472, 19.862, 0.571, 41, 24, 19.86804035820066, ATLAS-ZTF
92.6388, -14.53888, o, 59481.580467, 19.348, 0.31, 66, 20, 19.351140161145327, ATLAS-ZTF
92.6388, -14.53888, o, 59481.591466, 18.92, 0.215, 98, 21, 18.92193481076876, ATLAS-ZTF
92.6388, -14.53888, o, 59484.610657, 18.683, 0.188, 122, 23, 18.684100423313126, ATLAS-ZTF
92.6388, -14.53888, o, 59484.615563, 18.585, 0.166, 134, 22, 18.58223800408798, ATLAS-ZTF
