# Created by M.D. Woods -- 2025-02-19 15:39:54.991390 -- NUM TARGETS: 62
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, peak_mag, peak_mag_err
2008go, CSP, norm, SNPY, 332.68679, -20.78811, 0.0623, 0.06071935029480737, 54764.54, 54776.58, 36.978409834014705, 0.025412143506163495, 10.908950503065558, 0.0017321529641886853, 54766.36885799392, 0.26642419233238207, 0.9096621975191139, 0.031946667547639196, 0.11190295890476666, 0.012049192356247755, 18.461103448275864, 0.028586206896551718
2008cf, CSP, norm, SNPY, 211.88567, -26.55183, 0.046, 0.04668465248477682, 54595.77, 54654.65, 36.468289264537184, 0.027792321164148998, 8.754352914249603, 0.009911439712941946, 54594.867769418684, 0.27507140614543296, 1.1285081468391636, 0.025645475067723415, -0.03486499581027497, 0.01381123348039297, 17.799206896551723, 0.03589655172413793
2006kf, CSP, norm, SNPY, 55.46033, 8.15694, 0.0213, 0.020907167417895983, 54036.81, 54127.64, 34.81756291886544, 0.010777933435686898, 10.847440404300489, 0.0005624670042569112, 54041.84880351653, 0.052170061654373, 0.7319059319619162, 0.005640324981048522, 0.011447564816404084, 0.007883083903693477, 16.73708, 0.030220000000000004
2008hu, CSP, norm, SNPY, 122.3115, -18.65364, 0.0497, 0.05062355274683058, 54804.74, 54844.84, 36.74249398089291, 0.01629531682195444, 10.107881298730984, 0.007118355222168162, 54807.08795840992, 0.17177442156492442, 0.7821506029051686, 0.008034977025237857, 0.0461172147084617, 0.011376107430116791, 18.38605882352941, 0.019529411764705882
2006ob, CSP, norm, SNPY, 27.95046, 0.26342, 0.0592, 0.057498350534683176, 54060.65, 54121.57, 37.04077966745066, 0.01984605815890772, 11.3688972447224, 0.0010849287166291976, 54064.09247295061, 0.12003784500390816, 0.7271157335497185, 0.01006330685317284, 0.02213182074361059, 0.014120976964513213, 18.57029411764706, 0.03452941176470588
2005na, CSP, norm, SNPY, 105.40258, 14.13325, 0.0263, 0.026774414619526062, 53738.71, 53834.54, 35.1265577725936, 0.010811541776576741, 10.902842205220578, 0.000773697241361911, 53740.90146261031, 0.10415552589914806, 0.9529705467512103, 0.006319183552635866, 0.056278550017461786, 0.004951716500251684, 16.400875, 0.009083333333333334
2005bg, CSP, norm, SNPY, 184.32158, 16.37156, 0.0231, 0.02433405890479978, 53471.65, 53512.61, 35.04139581102715, 0.02798557180792841, 9.797047393282007, 0.0010007345933335352, 53469.148778142575, 0.31899316861885924, 1.0675443594226446, 0.026144179416635244, 0.05962785436072099, 0.011466010961660979, 16.16864285714286, 0.008214285714285716
2007jd, CSP, norm, SNPY, 44.97237, 1.16072, 0.0726, 0.07177108634805818, 54362.83, 54409.83, 37.5881292527764, 0.03723293424856133, 10.066482342060203, 0.004639021074210903, 54361.42249233345, 0.8300983185488029, 0.9073026761819666, 0.02728844778906204, 0.1898406308403697, 0.018577846380356953, 19.28278571428572, 0.03850000000000001
2007hx, CSP, norm, SNPY, 31.61283, -0.89953, 0.0794, 0.07815815293563175, 54354.78, 54411.73, 37.96117588496718, 0.04782000347567418, 10.947106485783687, 0.006470108825979771, 54353.869032152375, 0.48389051125433236, 1.0908830263262859, 0.04332357849397269, 0.21932761581430144, 0.01939651989775522, 19.395214285714285, 0.04214285714285715
2005hj, CSP, norm, SNPY, 21.70112, -1.238, 0.0574, 0.05548572068352768, 53671.67, 53761.57, 37.05252825261213, 0.025404918737862336, 9.52474382794979, 0.008544462310874676, 53674.25521829862, 0.2639576572607759, 1.2629545699432392, 0.018646983204146792, -0.020979397899434617, 0.015249361696169647, 18.10496875, 0.05078125
2005ir, CSP, norm, SNPY, 19.18233, 0.79456, 0.0763, 0.07483568707396476, 53682.62, 53740.53, 37.63829019883231, 0.033408818680227784, 10.12736126558582, 0.0032889795740147407, 53685.07100011736, 0.17010832741002163, 1.1223612483036105, 0.0266982131287844, 0.05122336969589849, 0.014623793843663253, 18.63730434782609, 0.027478260869565223
2006eq, CSP, norm, SNPY, 322.15471, 1.22811, 0.0495, 0.04849473545324793, 53980.56, 54029.51, 36.650101393031605, 0.02263465229826623, 10.120574709522273, 0.002816689517966661, 53979.53035444754, 0.25911736928142165, 0.6333158306976506, 0.012938988601203407, 0.18086751782665927, 0.01990577100606069, 18.638300000000005, 0.06420000000000001
2008hj, CSP, norm, SNPY, 1.00796, -11.16875, 0.0379, 0.03630007089767819, 54794.58, 54834.55, 35.96292394519551, 0.008840274138117589, 10.973017153863509, 0.002418117405834231, 54801.93401388538, 0.043810697007411366, 1.009273845143128, 0.005949675730862628, 0.052426119576392254, 0.0035936021499405634, 17.229261904761902, 0.014666666666666666
2009D, CSP, norm, SNPY, 58.59512, -19.18172, 0.025, 0.025176933598204172, 54834.67, 54890.52, 35.074707946360114, 0.010422434300057213, 10.288567554002853, 0.000981265532668124, 54841.25964880125, 0.056942394171191034, 1.189141689934753, 0.008096072575989403, 0.0014758402191707121, 0.006136301092383972, 16.255787878787878, 0.013212121212121213
2008gl, CSP, norm, SNPY, 20.22842, 4.80531, 0.034, 0.0327425449641292, 54765.7, 54844.55, 35.714508223767716, 0.0073934025533813705, 11.359976556285138, 0.0066667387890840925, 54768.64878680737, 0.05418845271013837, 0.8505252680878439, 0.0042813816429473975, 0.09145041956510393, 0.0041880243122368365, 17.297520833333333, 0.03352083333333333
2008ar, CSP, norm, SNPY, 186.158, 10.83817, 0.0261, 0.025862064927696226, 54527.79, 54627.59, 35.25398749997325, 0.014368500649098717, 10.102752183811647, 0.001262498820507511, 54535.12702764391, 0.05994237727260531, 0.9743647101823285, 0.006765197542970969, 0.11001136788406837, 0.006361737196383815, 17.275375, 0.036125000000000004
2006ej, CSP, norm, SNPY, 9.74904, -9.01572, 0.0205, 0.018069132857789685, 53979.74, 54046.74, 34.74186245491007, 0.012488109657417734, 10.279706103453293, 0.0008070475039513622, 53976.76437180644, 0.1500747252357769, 0.8248134769705228, 0.00455499898933787, 0.033548126418583235, 0.0060632209149223655, 16.3308, 0.022200000000000004
2008gg, CSP, norm, SNPY, 21.346, -18.17244, 0.032, 0.030998325302056675, 54753.63, 54827.57, 35.537327318718006, 0.026089400950190404, 11.850745409234504, 0.0015379705707240455, 54749.415800729235, 0.186582010389456, 1.133870015743839, 0.016475399357958782, 0.1284050416693627, 0.012912706419369502, 16.855833333333333, 0.009833333333333333
2004ey, CSP, norm, SNPY, 327.28254, 0.44422, 0.0158, 0.013947643334699921, 53295.53, 53358.55, 34.05114137624075, 0.004924820729919723, 10.56345194549921, 0.0015268614043546201, 53304.72060568962, 0.022858174133685773, 1.0095902886032702, 0.0029480995402659067, 0.018707999607813084, 0.001961954122082512, 15.518720588235293, 0.010294117647058827
2005ku, CSP, norm, SNPY, 344.92754199999996, 0.013694, 0.0454, 0.043721915471377965, 53699.56, 53739.53, 36.32699264840969, 0.041490952488767364, 7.895610204112348, 0.07249326233311687, 53699.38057473766, 0.5458709988700196, 0.9563203126840502, 0.03459260833245445, 0.2029952791383844, 0.01895691636390832, 17.93123076923077, 0.02876923076923077
2008fu, CSP, norm, SNPY, 45.61875, -24.45597, 0.052, 0.05148077792669113, 54737.84, 54817.67, 36.76162984776608, 0.01975013066465382, 10.667201822306131, 0.0020460918125516864, 54732.76562658785, 0.3598169550033448, 0.8224646180301259, 0.00889865995274907, -0.0042109377644552045, 0.01558034163106563, nan, nan
2007bd, CSP, norm, SNPY, 127.88867, -1.19944, 0.0309, 0.03210013508059541, 54197.53, 54259.46, 35.64457585297571, 0.015300088537439912, 10.638096124340995, 0.001086444267768327, 54207.338395656916, 0.053813712743890595, 0.8830001592486626, 0.006123927434894077, 0.03865375713907833, 0.008145200527268234, 16.98721052631579, 0.036842105263157905
2006is, CSP, norm, SNPY, 79.39321, -23.78172, 0.031, 0.032263311741394796, 54008.9, 54125.67, 35.74691806744728, 0.02331671809308691, 8.029056816690083, 0.023538324305404885, 54005.81801107867, 0.394353171394813, 1.3172152542346467, 0.01458154183687217, -0.18229589204648575, 0.019438294737651934, 16.902, 0.03283333333333333
2008C, CSP, norm, SNPY, 104.29804, 20.43714, 0.0166, 0.01690390318753824, 54469.81, 54552.5, 34.23408064191405, 0.021937566983659926, 10.028240434860418, 0.0010325410340992131, 54466.85437162759, 0.3638312415624209, 0.9372882929256875, 0.014185100985733423, 0.2644294802815112, 0.011628768739933123, 16.182466666666667, 0.021000000000000005
2005ag, CSP, norm, SNPY, 224.18187, 9.32847, 0.0797, 0.08049898785417228, 53412.82, 53480.84, 37.80804876901018, 0.011666294192860794, 10.925112928401077, 0.0019752075735155416, 53413.99178456487, 0.10609962331983946, 1.18900704914615, 0.0073187810339359095, -0.012615070759492414, 0.006150156087980319, 18.697842105263163, 0.018026315789473682
2009ad, CSP, norm, SNPY, 75.88908, 6.65992, 0.0284, 0.02808883617616276, 54878.6, 54921.53, 35.31733216589809, 0.011158348289465304, 10.572115334741166, 0.0016543456909347244, 54886.88715008742, 0.04652536787673167, 1.0049588216249044, 0.0058167149096595835, 0.0642863708558242, 0.004775950914814852, 16.9271, 0.02542
2006et, CSP, norm, SNPY, 10.69092, -23.55844, 0.0226, 0.02097459451619604, 53982.63, 54099.54, 34.776762990894674, 0.011802183478531339, 10.743674520559422, 0.0005834478835465598, 53994.26975015909, 0.046171266874702674, 1.1575073590386908, 0.009057028823165298, 0.2118986996488366, 0.006196296393342488, 16.275299999999998, 0.016400000000000005
2009P, CSP, norm, SNPY, 170.16158, -3.54619, 0.0251, 0.026209683642889555, 54867.74, 54931.61, 35.254943949385805, 0.04440427117766651, 9.7634902954309, 0.001489549641911028, 54868.526112721156, 0.3424240182888997, 1.1043915640036344, 0.03556814716987027, 0.40799515706770056, 0.020206183787198444, 17.184, 0.017642857142857148
2004ef, CSP, norm, SNPY, 340.54175, 19.99456, 0.031, 0.029546128591910015, 53255.69, 53329.57, 35.513886066618326, 0.007167665871033303, 11.171477203958151, 0.0011960801888627102, 53264.91665970754, 0.028316661552909017, 0.8161475940075259, 0.0033021499697144497, 0.16517202020564004, 0.004116502354218331, 17.256610169491527, 0.011864406779661017
2006os, CSP, norm, SNPY, 43.75421, 16.00967, 0.0328, 0.03137699532489268, 54063.65, 54133.56, 35.64617637799844, 0.02115322245279748, 10.76654740701287, 0.001213976022382484, 54065.52129760103, 0.2880957648768534, 0.9102777613716562, 0.013228990359986264, 0.45931601715320436, 0.011542755742915344, 17.872333333333334, 0.02859259259259259
2005iq, CSP, norm, SNPY, 359.63542, -18.70917, 0.034, 0.032251788357098965, 53682.55, 53755.55, 35.93284928571404, 0.009884315345913417, 10.473486783488507, 0.0010851817442867103, 53688.09309985759, 0.048576719810964376, 0.8721122623154823, 0.005447533587012455, 0.011435349553102984, 0.0056792948825346275, 17.245134615384618, 0.035519230769230775
2005hc, CSP, norm, SNPY, 29.19975, -0.21367, 0.0459, 0.043941378253992865, 53661.67, 53755.61, 36.58241085378549, 0.011968853174953314, 10.515068680685955, 0.001628408532041829, 53667.555474458786, 0.05794011411583604, 1.1335440456096573, 0.011277057928927138, 0.029073841388891193, 0.005447530581029405, 17.7424693877551, 0.02614285714285714
2006hx, CSP, norm, SNPY, 18.48879, 0.37167, 0.0455, 0.043686906440237296, 54012.66, 54080.59, 36.17583267351882, 0.04890484741416997, 10.307434104151445, 0.0019476582498743804, 54022.48826241682, 0.15533619808853377, 0.9538421004000873, 0.021001343510481472, 0.24558434570034426, 0.025440024762880747, nan, nan
2008O, CSP, norm, SNPY, 104.39358, -45.81231, 0.0389, 0.03982266996046462, 54489.71, 54571.48, 36.03593825543352, 0.023285442045637043, 11.476554549097061, 0.12607025065414917, 54492.28257144419, 0.15450207057484786, 0.6632895285017585, 0.01519702505660679, 0.31084572487762446, 0.018464261578171496, 18.377666666666666, 0.03317948717948718
2006py, CSP, norm, SNPY, 340.42521, -0.13692, 0.0579, 0.05601258319892767, 54069.54, 54091.54, 36.8159916864579, 0.02523850410676549, 9.823198012980697, 0.0067542707073111165, 54071.47348466659, 0.2877643673140179, 0.9455341737991837, 0.025975315847736383, 0.1286320490992571, 0.014183065257357467, 18.246777777777776, 0.026833333333333334
2005be, CSP, norm, SNPY, 224.88633, 16.66989, 0.035, 0.035598603282219206, 53467.89, 53491.77, 35.86705817646237, 0.010060709744154564, 10.545044668481573, 0.0010384127802137444, 53461.521697181415, 0.17450715484278723, 0.7606440021832841, 0.005147787631761651, 0.007918200034942645, 0.008635362554940733, nan, nan
2007jg, CSP, norm, SNPY, 52.46175, 0.05683, 0.0371, 0.03563979279026823, 54363.82, 54425.78, 36.22073651676566, 0.015658002255394498, 8.983217199440995, 0.01518488169616929, 54366.73532537131, 0.12110005048038325, 0.9308398484441844, 0.009161794526646094, 0.1207385359114348, 0.007843436904466853, 17.761333333333333, 0.014933333333333335
2006ef, CSP, norm, SNPY, 31.08129, -8.72839, 0.0179, 0.016221363002316445, 53979.9, 54040.71, 34.50187156793982, 0.014897209824102227, 10.419862861063349, 0.00045399600933094614, 53969.68858523, 0.2590441294742254, 0.8355865085384271, 0.006380699227403132, -0.0003380219425533494, 0.01313265962097316, nan, nan
2007nq, CSP, norm, SNPY, 14.38987, -1.38861, 0.045, 0.042584580717977556, 54397.65, 54476.56, 36.268667957369125, 0.008621956358675747, 11.25062156153491, 0.0008671398747487263, 54399.47037125679, 0.07695659760093115, 0.7471559789997865, 0.004445312029800192, 0.028963067875908455, 0.006452509010230524, 17.807280000000002, 0.039080000000000004
2008bq, CSP, norm, SNPY, 100.26046, -38.03861, 0.034, 0.035317653163151205, 54562.49, 54606.46, 35.775144012494195, 0.016736182981772103, 11.946576632579085, 0.16059414092674737, 54562.91932358782, 0.09509313606413677, 1.14220636313963, 0.012079562567743675, 0.11233604668764734, 0.008303817503123884, 17.2841, 0.0209
2004gc, CSP, norm, SNPY, 80.45812, 6.67603, 0.0321, 0.031225951967474352, 53329.83, 53397.66, 35.370964775253945, 0.019106011786800787, 12.062701043577428, 0.013400455258840153, 53325.73343672902, 0.3254915433466112, 0.918223518069273, 0.010045127333876363, 0.23838241178836686, 0.010414183591832986, 17.477600000000002, 0.015799999999999998
2008bz, CSP, norm, SNPY, 189.74058, 11.1295, 0.0603, 0.06170566609473601, 54580.72, 54651.52, 37.19998569449098, 0.013399927929507456, 10.467466688012156, 0.002526258061862814, 54579.36309708029, 0.20730737040342875, 0.9256248522957423, 0.009888168736119437, -0.001982322280931523, 0.00654353782535515, 18.284444444444443, 0.016333333333333335
2007bc, CSP, norm, SNPY, 169.81071, 20.80903, 0.0208, 0.022560118859958532, 54196.65, 54259.53, 34.73866966830723, 0.014551840634250177, 9.927081146965973, 0.000229581880906585, 54200.81869017793, 0.09666290572542184, 0.8732822654029828, 0.007587501113957742, 0.11499678693133641, 0.006813108718288489, 16.244771428571426, 0.018428571428571426
2008fr, CSP, norm, SNPY, 17.95475, 14.64083, 0.0397, 0.038116423446854286, 54738.78, 54807.57, 36.20944382039324, 0.02499503724375576, 8.327633544884216, 0.02003794312800088, 54733.017354501455, 0.21891128736254437, 1.096476535841302, 0.015541816415219602, -0.01466364570879879, 0.011537135254815237, nan, nan
2024aemk, ATLAS, norm, SNPY, 87.2601488, -20.0597441, 0.05, 0.04919713587498465, 60682.154807, 60710.905007, 37.343723890887844, 0.07444963722124937, 9.66860575009017, 0.007595384062306669, 60676.87896806023, 0.8949474933556362, 0.9812293076943173, 0.036167361633137225, -0.144350613468859, 0.05596842465336202, nan, nan
2025xj, ATLAS, norm, SNPY, 175.538503496, -18.6846264057, 0.05, 0.05140372506288435, 60695.037069, 60724.055715, 37.34181494524809, 0.06656479538879395, 9.557375472075034, 0.007894833879329106, 60703.54057695138, 0.38904307553373957, 1.0841568313567134, 0.0678158557991271, -0.20554554237855252, 0.026876444184546766, 17.7590625, 0.047968750000000004
2025J, ATLAS, norm, SNPY, 42.2692734626, -22.233606028, 0.05, 0.049549811760795814, 60677.084248, 60706.060495, 37.14073340585085, 0.041956404353915185, 10.024756472593834, 0.0032596761207717637, 60690.6499053437, 0.6879730854285905, 1.1767929531146175, 0.08743468159264528, -0.1688208996048519, 0.02788763419344275, 17.66708888888889, 0.07911111111111112
2025aet, ATLAS, norm, SNPY, 102.776299444, 19.7778688889, 0.07, 0.07026530830932581, 60695.362479, 60724.35326, 37.7746878412393, 0.06300048751517044, 9.399427698084782, 0.026558584182042766, 60708.587834216676, 0.3034639656268456, 1.0003290035377719, 0.04065351400564741, -0.2540193418329364, 0.0353960724221928, 18.339264705882353, 0.0866764705882353
2025aec, ATLAS, norm, SNPY, 136.7634161, 38.3263823, 0.055, 0.055343321425443855, 60695.414492, 60724.445871, 37.419344332523615, 0.06238637797442835, 10.736168996878831, 0.0025848206200930674, 60709.75940796175, 0.415573746474208, 1.0282642758739597, 0.04049777982344683, -0.05668967970849009, 0.041590536512702246, 18.082305555555553, 0.07969444444444446
2025afx, ATLAS, norm, SNPY, 104.816070769, -45.9066061538, 0.03, 0.03187249577353812, 60696.181171, 60724.144389, 36.59002857939728, 0.1148199880642986, 10.045982418656065, 0.12749140716142401, 60708.55728162067, 0.21729462955635281, 0.8502774495739198, 0.08165303170392954, -0.07760649360977584, 0.031988055251445366, 17.596692307692308, 0.04088461538461538
2024hg, ATLAS, norm, SNPY, 140.449625, -3.892661, 0.06, 0.06069813669971482, 60694.946384, 60723.973838, 36.823792065499, 0.06126590888369846, 9.231029740397176, 0.009470827402255756, 60690.38804440852, 0.5993588446560129, 1.029742176518572, 0.041712858409915274, -0.08394828231993305, 0.028489236845277467, 17.47975, 0.04725
2025N, ATLAS, norm, SNPY, 197.3359617, 46.2397369, 0.04, 0.039128708670205924, 60695.552235, 60723.528488, 36.480933361890465, 0.04793950585746915, 10.554523951429083, 0.0017974347976799576, 60689.027698146805, 0.4234882904699444, 0.9286472019653486, 0.023921332011753664, -0.1968731345632546, 0.0278360259077459, nan, nan
