MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59415.517988,21.338,1.673,11,18,c,0,1.11,45.88002,27.68221,8573.93,4509.0,2.8,2.68,-44.0,-0.374,18.97,20.29,02a59415o0562c
59415.540899,21.507,1.519,9,14,c,0,1.08,45.88002,27.68221,8599.47,4549.64,2.65,2.54,-26.6,-0.378,19.3,20.84,02a59415o0610c
59415.5437,-22.59,3.7,-3,12,c,0,1.51,45.88002,27.68221,8542.5,4474.28,2.65,2.52,-43.2,-0.386,19.33,20.85,02a59415o0616c
59415.54922,-20.546,0.575,-22,13,c,0,1.22,45.88002,27.68221,8523.33,4589.55,2.74,2.57,-40.6,-0.385,19.33,20.9,02a59415o0628c
59435.575611,22.519,3.889,4,14,o,0,1.11,45.88002,27.68221,9505.76,8289.31,2.45,2.12,-49.7,-0.436,19.52,20.64,02a59435o0727o
59435.597294,21.6,1.773,8,15,o,0,0.95,45.88002,27.68221,9529.53,8331.0,2.34,2.13,-53.4,-0.437,19.54,20.66,02a59435o0770o
59435.599595,-21.119,1.34,-13,17,o,0,1.05,45.88002,27.68221,9469.42,8253.4,2.29,2.11,-52.3,-0.44,19.56,20.68,02a59435o0775o
59435.615433,21.552,2.054,9,18,o,0,1.27,45.88002,27.68221,9449.01,8373.43,2.52,2.1,-58.1,-0.427,19.11,20.36,02a59435o0805o
59441.583893,22.39,2.051,4,8,c,0,1.2,45.88002,27.68221,986.41,331.08,2.53,2.25,45.5,-0.411,19.85,21.78,01a59441o0739c
59441.606427,21.185,0.73,12,9,c,0,1.06,45.88002,27.68221,962.81,294.62,2.46,2.15,48.7,-0.416,19.88,21.83,01a59441o0783c
59441.607345,20.517,0.642,22,14,c,0,1.3,45.88002,27.68221,8388.6,10501.03,2.58,2.35,64.6,-0.363,19.88,21.69,01a59441o0785c
59441.61433,22.44,2.432,4,9,c,0,1.49,45.88002,27.68221,8465.01,10462.28,2.54,2.32,64.2,-0.365,19.83,21.68,01a59441o0800c
59441.614803,23.089,4.455,2,9,c,0,0.69,45.88002,27.68221,1024.2,372.57,2.47,2.15,51.7,-0.406,19.9,21.81,01a59441o0801c
59441.616647,21.096,0.617,13,8,c,0,1.49,45.88002,27.68221,1042.86,254.15,2.52,2.19,51.0,-0.41,19.86,21.8,01a59441o0805c
59443.605354,0.0,21.291,0,11,o,0,1.13,45.88002,27.68221,7532.91,8409.2,2.24,2.02,45.0,-0.448,19.6,20.92,02a59443o0785o
59443.61083,-20.245,0.496,-29,14,o,0,0.84,45.88002,27.68221,7551.84,8452.12,2.18,2.01,44.6,-0.447,19.64,20.91,02a59443o0796o
59443.614955,22.353,3.27,4,14,o,0,1.14,45.88002,27.68221,7493.63,8375.28,2.18,2.02,47.5,-0.444,19.58,20.84,02a59443o0805o
59443.625763,-24.007,13.75,-1,12,o,0,1.32,45.88002,27.68221,7481.18,8492.4,2.26,1.96,48.8,-0.45,19.58,20.7,02a59443o0827o
59445.55002,-21.544,1.191,-9,10,o,0,1.37,45.88002,27.68221,989.59,326.9,1.92,1.8,37.0,-0.474,19.63,20.59,01a59445o0644o
59445.554168,21.293,1.858,11,20,o,0,0.68,45.88002,27.68221,8385.54,10509.13,2.15,1.99,71.7,-0.398,19.62,20.69,01a59445o0653o
59445.55509,-22.84,4.455,-3,12,o,0,0.83,45.88002,27.68221,968.76,288.21,1.98,1.86,41.1,-0.468,19.67,20.81,01a59445o0655o
59445.556935,-20.843,0.558,-17,9,o,0,1.54,45.88002,27.68221,1029.96,366.52,1.93,1.81,40.7,-0.468,19.7,20.88,01a59445o0659o
59445.568848,21.017,0.844,14,12,o,0,0.6,45.88002,27.68221,1051.51,251.08,1.91,1.78,36.1,-0.468,19.8,21.09,01a59445o0684o
59445.569769,-22.226,2.228,-5,10,o,0,1.39,45.88002,27.68221,8467.01,10468.89,2.04,1.93,84.0,-0.412,19.79,21.0,01a59445o0686o
59447.543814,-22.58,6.467,-3,22,o,0,1.02,45.88002,27.68221,7519.41,8406.37,2.15,2.04,51.8,-0.447,19.04,19.46,02a59447o0568o
59447.550917,-21.249,1.858,-12,21,o,0,1.27,45.88002,27.68221,7544.52,8444.41,2.12,2.0,54.0,-0.446,19.09,19.47,02a59447o0582o
59447.561864,20.247,0.749,29,22,o,0,1.0,45.88002,27.68221,7482.84,8367.73,2.15,1.99,48.1,-0.449,19.08,19.52,02a59447o0603o
59447.569024,-23.123,9.895,-2,20,o,0,1.02,45.88002,27.68221,7469.14,8483.34,2.13,1.99,49.2,-0.444,19.12,19.56,02a59447o0617o
59451.555115,20.564,1.018,22,22,o,0,0.91,45.88002,27.68221,2489.63,4311.99,2.06,1.88,41.5,-0.46,18.94,19.36,02a59451o0687o
59451.574908,23.203,9.895,2,19,o,0,0.84,45.88002,27.68221,2514.74,4352.5,2.08,1.89,39.9,-0.453,18.94,19.42,02a59451o0724o
59451.577753,20.38,0.789,26,20,o,0,0.76,45.88002,27.68221,2455.27,4274.65,2.03,1.87,42.5,-0.452,19.05,19.5,02a59451o0730o
59451.583277,21.164,1.568,12,20,o,0,1.14,45.88002,27.68221,2435.76,4390.43,2.02,1.82,42.9,-0.455,19.09,19.5,02a59451o0742o
59453.492733,-20.101,0.573,-33,19,o,0,0.8,45.88002,27.68221,7179.85,510.88,1.89,1.88,15.7,-0.462,19.1,19.41,01a59453o0564o
59453.494578,20.783,1.206,18,21,o,0,0.72,45.88002,27.68221,7163.27,477.2,2.02,1.96,39.0,-0.441,19.08,19.41,01a59453o0568o
59453.497802,-19.795,0.379,-44,17,o,0,1.79,45.88002,27.68221,7228.14,557.25,2.01,1.94,36.7,-0.446,19.06,19.44,01a59453o0575o
59453.529617,-19.881,0.416,-40,17,o,0,0.8,45.88002,27.68221,7241.48,434.51,1.93,1.9,59.6,-0.452,19.16,19.54,01a59453o0631o
59457.578483,-22.125,2.479,-5,13,o,0,0.89,45.88002,27.68221,35.82,6197.16,1.88,1.75,-54.9,-0.44,19.68,20.76,01a59457o0714o
59457.579864,-22.34,2.833,-4,12,o,0,1.15,45.88002,27.68221,10026.25,6188.98,2.01,1.98,-68.5,-0.455,19.64,20.66,01a59457o0717o
59457.587301,-21.744,1.19,-7,9,o,0,2.04,45.88002,27.68221,10008.0,6150.21,2.03,1.98,-71.7,-0.451,19.64,20.67,01a59457o0733o
59457.588221,-20.478,0.63,-23,15,o,0,1.47,45.88002,27.68221,75.61,6236.48,2.06,1.9,-53.8,-0.435,19.59,20.76,01a59457o0735o
59457.60915,-23.402,7.556,-2,12,o,0,1.22,45.88002,27.68221,10430.1,4425.52,2.11,1.93,-47.2,-0.435,19.66,20.73,01a59457o0778o
59457.619544,-21.942,1.925,-6,12,o,0,1.11,45.88002,27.68221,10066.46,6225.04,2.06,2.03,-15.7,-0.446,19.64,20.64,01a59457o0797o
59457.629271,-21.481,7.676,-9,71,o,0,1.2,45.88002,27.68221,10083.21,6113.05,2.1,2.03,-69.3,-0.456,17.71,17.78,01a59457o0817o
59457.635267,18.104,1.133,208,236,o,0,0.9,45.88002,27.68221,10475.8,4358.83,2.13,1.97,-44.4,-0.449,16.74,16.63,01a59457o0829o
59457.637568,-17.019,0.993,-565,561,o,0,1.99,45.88002,27.68221,482.01,4432.27,1.92,1.83,-59.0,-0.453,15.56,14.95,01a59457o0834o
59461.563965,-21.798,1.648,-7,11,o,0,0.85,45.88002,27.68221,34.91,6196.77,1.82,1.67,-56.5,-0.453,19.83,21.07,01a59461o0719o
59461.564888,21.308,0.772,11,8,o,0,1.64,45.88002,27.68221,10025.09,6189.79,1.95,1.86,-66.9,-0.459,19.86,21.02,01a59461o0721o
59461.585275,-21.688,1.314,-8,10,o,0,1.11,45.88002,27.68221,10005.25,6147.93,2.01,2.0,86.8,-0.46,19.78,21.02,01a59461o0763o
59461.587611,-21.575,1.563,-8,13,o,0,1.11,45.88002,27.68221,73.58,6237.0,1.85,1.69,-58.0,-0.451,19.86,21.06,01a59461o0768o
59461.589451,-22.185,1.984,-5,10,o,0,0.82,45.88002,27.68221,10064.89,6227.98,1.91,1.88,-86.1,-0.46,19.85,21.01,01a59461o0772o
59461.605728,22.831,3.656,3,10,o,0,1.1,45.88002,27.68221,10082.37,6113.24,1.96,1.94,-31.7,-0.451,19.81,21.01,01a59461o0806o
59461.610252,22.092,2.3,5,12,o,0,0.61,45.88002,27.68221,10434.27,4422.96,2.05,1.96,-49.3,-0.445,19.79,21.07,01a59461o0815o
