objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
491581715,,,,491581715,,,,,,,,,,,,,,0,,,,,55.384141,-74.769576,,,,,,,,,,289.9539,-37.754307,,,5,0,0,2,3,1,,1,1,,,,,,36,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.384106,-74.769532,36,61,,18.5725,0.0121,,,18.4248,0.0629,,,,,,,,,,,,,,,,4.482,,,,,,,,,,,,4805.366,144.0475,4.91,,,,,,0.5,,,,55.3841993,-74.7694969,36,61,,18.4908,0.0623,,,18.6185,0.1085,,,,,,,,,,,,,,,,2.151,,,,,,,94.40713,,,,,2812.879,298.1445,4.91,,,,,,0.5,,,,55.384141,-74.769576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.96,,,,,,,,,,1.113,1.693,1.521,25.61,1.264,1.319,1.044,18.67,WISEA J034132.63-744609.5,IrS,,,,,,,,,,,,,,,,,,,0
491581716,,,,491581716,,,,,,,,,,,,,,0,,,,,55.453584,-74.77295,,,,,,,,,,289.94217,-37.73823,,,5,0,0,3,2,1,,1,1,,,,,,65,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,65,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.4533862,-74.7729494,65,50,,19.0775,0.0873,,,18.9811,0.0943,,,,,,,,,,,,,,,,4.515,,,,,,,,,,,,4150.215,138.6806,4.92,,,,,,0.5,,,,55.4536855,-74.7729921,65,50,,18.768,0.0928,,,18.6303,0.0979,,,,,,,,,,,,,,,,1.768,,,,,,,84.21468,,,,,2303.282,292.2841,4.92,,,,,,0.5,,,,55.453584,-74.77295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,58.46,,,,,,,,,,1.035,1.672,1.616,-50.99,1.176,0.994,0.845,-13.23,WISEA J034148.90-744622.4,IrS,,,,,,,,,,,,,,,,,,,0
491581717,,,,491581717,,,,,,,,,,,,,,0,,,,,55.475388,-74.764292,,,,,,,,,,289.92914,-37.739475,,,26,3,5,8,10,1,,1,1,,,,55.4755806,-74.7642614,56,49,,17.9494,0.0414,,,18.0663,0.085,,,,,,,,,,,,,,,,1.871,,,,,,1068.434,26.80469,,,,,1003.885,101.4277,5.88,,,,,,0.5,,,,55.4755246,-74.7643244,56,49,,17.0069,0.0152,,,17.098,0.0781,,,,,,,,,,,,,,,,0.3115,,,,,,2467.141,,,,,,2302.51,13.06975,3.77,,,,,,0.5,,,,55.4754201,-74.7642763,56,49,,16.4372,0.006,,,16.4668,0.0188,,,,,,,,,,,,,,,,1.439,,,,,,,,,,,,39572.56,116.4421,3.5,,,,,,0.5,,,,55.4752537,-74.7643356,56,49,,16.1886,0.0098,,,16.1974,0.02,,,,,,,,,,,,,,,,0.406,,,,,,,53.11683,,,,,24685.76,400.8318,3.5,,,,,,0.5,,,,55.475388,-74.764292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,48.89,0.717,1.283,1.621,1.264,-66.22,1.09,2.477,2.272,63.55,1.114,2.69,2.413,17.25,1.114,2.521,2.262,31.91,WISEA J034154.13-744551.2,IrS,,,,,,,,,,,,,,,,,,,0
491581718,,,,491581718,,,,,,,,,,,,,,0,,,,,55.429891,-74.761417,,,,,,,,,,289.93616,-37.750446,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.4298913,-74.7614172,36,36,,16.7872,0.1871,,,17.8436,0.1026,,,,,,,,,,,,,,,,153.3,,,,,,,,,,,,3269.379,562.3932,3.5,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,0.5,,,,55.429891,-74.761417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,12.38,,,,,,,,,,1.208,1.177,0.975,-32.03,,,,,WISEA J034143.18-744543.1,IrS,,,,,,,,,,,,,,,,,,,0
491581719,,,,491581719,,,,,,,,,,,,,,0,,,,,55.404838,-74.758602,,,,,,,,,,289.93884,-37.757286,,,0,0,0,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.4048376,-74.7586018,36,36,,,,,,,,,,,,,,,,,,,,,,,26.24,,,,,,1370.579,,,,,,773.5713,104.8742,4.67,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.404838,-74.758602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,23.58,0.513,,,,,1.076,1.487,1.382,65.26,,,,,,,,,WISEA J034137.32-744532.2,IrS,,,,,,,,,,,,,,,,,,,0
491581720,,,,491581720,,,,,,,,,,,,,,0,,,,,55.430733,-74.757958,,,,,,,,,,289.93265,-37.75252,,,16,0,0,7,9,1,,1,1,,,,,,172,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,172,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.4303761,-74.7578675,172,148,,17.5003,0.0154,,,16.9166,0.0513,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,17137.28,978.8872,4.4,,,,,,0.5,,,,55.4304912,-74.7579486,172,148,,16.8543,0.0111,,,16.5268,0.0386,,,,,,,,,,,,,,,,49.67,,,,,,,551.4589,,,,,14751.08,634.7578,4.4,,,,,,0.5,,,,55.430733,-74.757958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.04,,,,,,,,,,1.257,3.83,3.046,-32.59,1.062,3.05,2.873,-40.22,WISEA J034143.29-744528.3,G,,,,,,,,,,,,,,,,,,,0
491581721,,,,491581721,,,,,,,,,,,,,,0,,,,,55.412614,-74.749199,,,,,,,,,,289.92813,-37.761826,,,1,0,1,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.4126139,-74.7491991,36,36,,16.9438,0.1222,,,18.1209,0.0705,,,,,,,,,,,,,,,,58.87,,,,,,2949.505,,,,,,934.0723,330.862,4.36,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.412614,-74.749199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,35.48,0.889,,,,,1.704,0.765,0.449,-74.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
491581722,,,,491581722,,,,,,,,,,,,,,0,,,,,55.412707,-74.748506,,,,,,,,,,289.92743,-37.762257,,,17,0,1,8,8,1,,1,1,,,,,,32,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.41269,-74.7485148,32,36,,18.1916,0.0239,,,18.4106,0.1487,,,,,,,,,,,,,,,,0.7599,,,,,,823.7909,,,,,,580.5572,16.48433,8.12,,,,,,0.5,,,,55.4127207,-74.748474,32,36,,17.4905,0.0154,,,17.5199,0.0286,,,,,,,,,,,,,,,,1.545,,,,,,,,,,,,14872.94,97.13818,3.94,,,,,,0.5,,,,55.4128021,-74.7484719,32,36,,17.1566,0.0155,,,17.1779,0.0326,,,,,,,,,,,,,,,,0.7891,,,,,,,64.09173,,,,,10082.36,344.7059,3.94,,,,,,0.5,,,,55.412707,-74.748506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,37.69,0.374,,,,,1.081,0.751,0.694,6.82,1.192,2.442,2.048,19.8,1.164,2.27,1.95,20.42,WISEA J034139.18-744454.3,IrS,,,,,,,,,,,,,,,,,,,0
491581723,,,,491581723,,,,,,,,,,,,,,0,,,,,55.4333,-74.746036,,,,,,,,,,289.92062,-37.75973,,,3,0,0,3,0,1,,1,1,,,,,,204,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,204,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.433081,-74.7460172,204,83,,19.3102,0.0678,,,18.5371,0.1404,,,,,,,,,,,,,,,,14.24,,,,,,,,,,,,2625.723,248.2833,7.78,,,,,,0.5,,,,,,204,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.78,,,,,,0.5,,,,55.4333,-74.746036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.14,,,,,,,,,,1.752,1.806,1.031,7.71,,,,,WISEA J034144.01-744445.5,G,,,,,,,,,,,,,,,,,,,0
491581729,,,,491581729,,,,,,,,,,,,,,0,,,,,55.38328,-74.75774,,,,,,,,,,289.94266,-37.762157,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,55.38328,-74.7577403,36,36,,16.9977,0.146,,,18.0077,0.1202,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,2693.063,361.4628,5.98,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98,,,,,,0.5,,,,55.38328,-74.75774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.89,,,,,,,,,,1.266,1.247,0.985,-76.91,,,,,,,,,,,,,,,,,,,,,,,,,0
