# Created by M.D. Woods -- 2025-05-14 13:37:31.333592 -- NUM TARGETS: 72
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2021jvp, ATLAS-ZTF, 91bg, SNPY, 215.1955715426344, -19.78613970639751, 0.04399999999999997, 0.04436986656970197, 59217.662239, 59417.292659, 36.87220495942082, 0.10023533296693622, 10.95457116086164, 0.0010071414066509068, 59326.524375399276, 0.25765716507085507, 0.4649605955150569, 0.029731104440019016, -0.036088434001178525, 0.059758852711549244, nan, nan, 18.915364730815053, 0.13676059701852425
2021wzb, ATLAS-ZTF, 91bg, SNPY, 72.7672504395642, -5.956896277494132, 0.0478, 0.046675273929733814, 59436.612842, 59546.452691, 36.66808074750386, 0.03505992346586952, 11.289712997692881, 0.0007520392347699466, 59456.18195182389, 0.2098697203529853, 0.5254214841584378, 0.017246879684383366, 0.11069110546592303, 0.03816757985347997, nan, nan, 18.79681097739298, 0.056632583460847014
2024xhs, ATLAS-ZTF, 91bg, SNPY, 353.4826001666666, -23.728579911111115, 0.047399999999999984, 0.04690010909770464, 60490.331546, 60686.035796, 37.18409116042402, 0.16790371251996317, 10.65706310050881, 0.0017206942819418336, 60590.3901648544, 0.4944275790008949, 1.0629535473138954, 0.08613245795963463, 0.685067893088362, 0.0825625219168051, nan, nan, 19.285379857695492, 0.15646537859580242
2018lph, ATLAS-ZTF, 91bg, SNPY, 250.9022406921677, 33.53360000000001, 0.07999999999999999, 0.07984945053179024, 58205.647533, 58393.297999, 37.645124258004344, 0.09343661531216123, 10.34149581173226, 0.004396506937327917, 58311.253003761245, 0.3387287792488848, 0.6427636971764122, 0.04740857851268196, 0.1470755743790462, 0.039652055008690845, nan, nan, 19.329727081282904, 0.06704715575058835
2021bls, ATLAS-ZTF, 91bg, SNPY, 250.83637047413785, 61.594868103448285, 0.019000000000000003, 0.018644897853909256, 59222.664366, 59346.480949, 34.81199914955291, 0.026606488202576713, 10.690134763061476, 0.00042944945706021567, 59246.62188975374, 0.1362902280725058, 0.347428099762382, 0.010241569730355008, 0.13712494625117166, 0.024815027074234962, nan, nan, 17.489486643388844, 0.015503706173399742
2021abzd, ATLAS-ZTF, 91bg, SNPY, 10.89953921052631, 30.59232070175438, 0.018086, 0.015988894031879475, 59409.601619, 59607.229114, 34.50645810087211, 0.01855311815096902, 10.78600418510209, 0.0005559682094218451, 59519.050235177754, 0.09432785724617143, 0.5670605767454209, 0.011274852623905714, 0.08156818199402202, 0.018850490828271907, nan, nan, 16.387379115171175, 0.00795553717295239
2022fjx, ATLAS-ZTF, 91bg, SNPY, 160.8756798699016, 19.08300043366151, 0.046000000000000006, 0.046506663137896836, 59581.082223, 59757.326583, 36.76446236415511, 0.037192935623438214, 7.902232705509368, 0.09912341714318443, 59673.590453950084, 0.39272203100743397, 0.9535111378013617, 0.022695128394733057, 0.4228479152194386, 0.021109839688677037, nan, nan, 18.422432854980954, 0.07676673744422997
2022bsi, ATLAS-ZTF, 91bg, SNPY, 228.6152008480826, 50.31702954768928, 0.036899999999999995, 0.03712213827374815, 59592.619934, 59715.444781, 36.58874045774415, 0.1083083355213729, 8.100583359671944, 0.1587618649984901, 59626.90236882115, 0.3913835087437761, 0.3106189961219214, 0.021420174510022462, 0.07181918272625551, 0.06996013559937214, nan, nan, 19.315049951149565, 0.2541401766135499
2022aecb, ATLAS-ZTF, 91bg, SNPY, 74.75937023148147, -0.44191005144032924, 0.015000000000000001, 0.014564146286538637, 59854.587823, 60039.017114, 34.44083977135731, 0.0879357878356406, 9.343034383797137, 0.0029055562056948775, 59940.845621181645, 0.20530111950953264, 0.19636963472047528, 0.005850433232813895, -0.5632417967631023, 0.08673256255175518, nan, nan, 18.1681858103355, 0.04471964420791045
2021uve, ATLAS-ZTF, 91bg, SNPY, 29.135705004423986, 3.860346286195565, 0.05500000000000001, 0.053353117081945, 59408.566741, 59526.362829, 37.03051488022992, 0.09383384155592449, 7.813528673239915, 0.07763466766209964, 59438.80595595837, 0.5880826577069039, 0.8631375387040793, 0.04439529874050683, 0.4783935008885763, 0.05407033236563826, nan, nan, 18.96613210517254, 0.052078294739108466
2024sag, ATLAS-ZTF, 91bg, SNPY, 83.87009046296296, -17.80099922839506, 0.009999999999999998, 0.009700568053493383, 60435.740536, 60634.238148, 29.579992987083944, 0.030296645909776314, 10.410547312386903, 0.0003641828772894116, 60532.913621794374, 0.043827125619561584, 0.14188837366122833, 0.0008570959891554636, 0.745879484574274, 0.010221633725201448, nan, nan, 19.1545, 0.328
2023bhm, ATLAS-ZTF, 91bg, SNPY, 70.72894416666666, 0.618424512195122, 0.015418999999999999, 0.014934987963791637, 58368.4760532002, 60206.48635420017, 34.25504210710674, 0.02280247353575457, 10.944880130229151, 0.0007042302707270253, 59990.779374454476, 0.08097792002207783, 0.9378602630636519, 0.015495097046114495, 0.07184115062705262, 0.01032139674235071, nan, nan, 15.395251260573977, 0.00567082531374825
2018ciw, ATLAS-ZTF, 91bg, SNPY, 224.87828206989258, 28.18301940860215, 0.05600000000000001, 0.0569061115803577, 58205.579821, 58369.307809, 38.081078363302986, 0.40301013097978533, 11.06712027168451, 0.0011076737905179451, 58274.34180490459, 0.5819350675411425, 0.3544688127407639, 0.03730386944689698, -1.024141036988569, 0.29645938032737085, nan, nan, 19.162768363175605, 0.24333007493774966
2024fid, ATLAS-ZTF, 91bg, SNPY, 186.07859191304354, 10.446229188405802, 0.06000000000000001, 0.06146324957185449, 60305.569551, 60496.736309, 37.51053157508578, 0.0755801130015202, 10.486180726114952, 0.0015869039746378127, 60390.23619411897, 6.834602930631867, 1.9428349184657545, 0.13030813886447604, -0.281485113734706, 0.353768822331428, nan, nan, 20.030900000000003, 0.6467
2020mfd, ATLAS-ZTF, 91bg, SNPY, 259.03099032271217, 40.78654094498909, 0.048, 0.04727663872484125, 58932.576381, 59110.242913, 36.21973001852478, 0.03165412451941129, 10.501635412079967, 0.0016352035078946753, 59013.47840392516, 0.2111236999391899, 0.3558528795245619, 0.01259238561072099, 0.4277312042552414, 0.0363747508823881, nan, nan, 19.482497683262512, 0.10664169750681134
2024jih, ATLAS-ZTF, 91bg, SNPY, 249.97833950000006, 37.18251933333334, 0.031099999999999996, 0.03127627927747364, 60363.55575, 60545.347723, 35.60362864417402, 0.10520393819600973, 10.511108677129055, 0.0008206342910588747, 60457.86401950292, 0.4207782950091985, 0.3092113660983202, 0.02999597239787664, 0.508686982065843, 0.06244559615607617, nan, nan, 19.206403367623953, 0.2646361363417093
2018gro, ATLAS-ZTF, 91bg, SNPY, 332.955, 38.70041942528737, 0.02170000000000001, 0.019183614909723725, 58286.625189, 58478.242049, 35.36371125620706, 0.24877994322626037, 10.817750899221942, 0.0005965220878086435, 58383.27347682732, 0.5037731311943744, 0.6070652232705196, 0.09489447550921892, 0.5972254517542815, 0.04048508108398736, nan, nan, 18.25846373499383, 0.09877130211947836
2019moq, ATLAS-ZTF, 91bg, SNPY, 6.615455750604617, 38.12324471417334, 0.059599999999999986, 0.05797160944652149, 58654.518503, 58784.457878, 37.36427425550681, 0.032311775057482756, 10.979192644467481, 0.0047669442378859665, 58695.366015216016, 0.1428461292326794, 0.8121872529535593, 0.02171284886863802, 0.18922008993483289, 0.018294403226681837, nan, nan, 18.845891894607025, 0.03328966313634356
2021cad, ATLAS-ZTF, 91bg, SNPY, 163.93943220512799, 24.027657059829092, 0.041546, 0.042196638460227906, 58837.5167824002, 60410.15662040003, 36.411210848678564, 0.07625668502965681, 10.358143010854041, 0.0015162175022677541, 59250.34766264585, 0.3631377006537116, 0.344518938995377, 0.026097836646261533, -0.020612119400115658, 0.05539329676445092, nan, nan, 18.834584087041492, 0.10025997895726466
2020abpe, ATLAS-ZTF, 91bg, SNPY, 24.10233122549018, 22.04980102124184, 0.04999999999999999, 0.04819889540951435, 59093.463672, 59251.284526, 36.44081780839058, 0.08787764888156385, 10.649515955931236, 0.0029270517243323553, 59193.56422158355, 0.35020064633650605, 0.5004465468031971, 0.032758805262272414, 0.2763975557355793, 0.05124997613938097, nan, nan, 18.88938276490794, 0.06442620940256504
2024jgw, ATLAS-ZTF, 91bg, SNPY, 258.76195144110284, 46.04488961570594, 0.028, 0.028235127142631877, 60359.629409, 60553.268412, 36.663881065816845, 0.2210188059106441, 9.403174628746669, 0.003767267192146323, 60409.03197572363, 7.93261043964624, 1.2792409711376889, 0.15296676742258203, -0.46762898285182825, 0.14463590708235244, nan, nan, nan, nan
2020nta, ATLAS-ZTF, 91bg, SNPY, 241.84728750000005, 13.892695370370362, 0.03395300000000002, 0.035602303765776264, 58931.549389, 59123.256302, 36.53693019554191, 0.059110308052460044, 10.968085313226508, 0.0006007041323623824, 59032.551731081185, 0.19274453757000304, 0.2635583851785137, 0.005609202506650439, -0.19720647224743382, 0.05091321767985805, nan, nan, 19.114845612847752, 0.2290286923255476
2021qqr, ATLAS-ZTF, 91bg, SNPY, 257.3738179076479, -22.44768755892256, 0.03095500000000001, 0.02955232384559172, 59319.517416, 59483.254202, 35.73578440502726, 0.048105779032245555, 10.790195816815043, 0.0016918990432472334, 59391.94852104182, 0.24421123930478414, 0.5274565407777797, 0.02264714402882755, -0.2910277263738418, 0.05141740715280678, nan, nan, 18.467650708529487, 0.15194599130643943
2024zwb, ATLAS-ZTF, 91bg, SNPY, 320.50692066265066, 7.144860515394912, 0.029, 0.027042863846482974, 60519.236106, 60664.218421, 35.976916693995925, 0.11964440010745311, 10.687561735246979, 0.0016214864405361715, 60618.2281870567, 0.3496661205799389, 0.4297209266310446, 0.03682002510308701, 0.2431865063559634, 0.05099742232527045, nan, nan, 18.742506150917507, 0.07800750320835251
2024vcj, ATLAS-ZTF, 91bg, SNPY, 41.39687018404907, -17.689719979550098, 0.026, 0.02530122799410321, 60469.398852, 60662.158566, 37.57206030012746, 0.13188206079255615, 11.70503259424766, 0.0010574186272805121, 60568.96141327816, 0.5001998997185849, 0.952040665712895, 0.07954139048258363, 0.33387072494603526, 0.10048552757580351, nan, nan, 18.773969993078673, 0.3599325651538159
2022rey, ATLAS-ZTF, 91bg, SNPY, 268.3069704734848, 42.78852284090908, 0.04000000000000001, 0.039256057556732865, 58258.400590300094, 59862.218854, 36.51470583276849, 0.06415037815577439, 10.665653521436408, 0.0016239326144556986, 59810.01960525729, 0.28823135379152415, 0.4606317408536741, 0.02907053513697024, 0.35269262369960297, 0.05718774924689418, nan, nan, 19.156715796170204, 0.0582949917686336
2018efn, ATLAS-ZTF, 91bg, SNPY, 221.29055159313725, 9.273518725490199, 0.024, 0.026353096391012916, 58227.37716440018, 58373.265014, 35.83236813392816, 0.19478555095941077, 10.432550861391366, 0.0007579384058977742, 58303.06894300659, 3.186885207881863, 1.1890375742032255, 0.07505328245670712, 0.007129631924484504, 0.1635349591876604, nan, nan, nan, nan
2018jag, ATLAS-ZTF, 91bg, SNPY, 15.951290189125299, 10.59233353033885, 0.04, 0.03821277745299644, 58348.608675, 58519.257641, 36.392737009176315, 0.11902363980384957, 11.024363619703006, 0.0011197732616178959, 58452.393417375424, 0.27687346000345636, 0.5565652628097297, 0.025600829720324726, 0.04168420866001497, 0.09453411132636282, nan, nan, 18.130482341891934, 0.024760639647249765
2021uef, ATLAS-ZTF, 91bg, SNPY, 297.401799509804, 42.23985032679738, 0.0304, 0.028759726802269486, 59322.565361, 59522.276538, 35.31676320403778, 0.0940783808812828, 10.32612457784449, 0.004322392798212673, 59431.02276780399, 0.19789573813133726, 0.48035349337574185, 0.02645609165384187, 0.28491682391084044, 0.03427770008159185, nan, nan, 19.153258120755158, 0.037877363825662966
2022uxl, ATLAS-ZTF, 91bg, SNPY, 52.15125053030305, 5.789349646464645, 0.03197599999999999, 0.030511341411306337, 59803.322172, 59940.866282, 36.01202112303598, 0.12373134795342702, 10.2972391257148, 0.0026750059151369344, 59844.45876711961, 0.45018124706410784, 0.35247309003486127, 0.037169654138090855, 0.3157533353176153, 0.06898248073183774, nan, nan, 19.641615840428006, 0.3030704481896664
2022zsp, ATLAS-ZTF, 91bg, SNPY, 76.40699930555557, 32.51907037037037, 0.021652, 0.020986398225032496, 59788.608724, 59985.045041, 35.465526199501724, 0.20234469794385104, 10.930555331832222, 0.003099970595570964, 59896.01867558476, 0.4375267583666764, 0.9047033307748025, 0.08453439846388944, 0.4980108730201369, 0.13959312004696428, nan, nan, 18.952050916044882, 0.09734497843487454
2024bjb, ATLAS-ZTF, 91bg, SNPY, 167.98247072445108, 3.133688937042927, 0.029799999999999997, 0.030649386377503224, 60291.654094, 60440.339676, 37.444049104090844, 0.096477433264859, 10.881913964858091, 0.000479011282422774, 60342.97671900876, 0.7284636021018708, 1.1891805695862647, 0.08421731596674396, 0.18437424646622416, 0.05604725767485037, nan, nan, 18.758611402894726, 0.18702399118557475
2022abom, ATLAS-ZTF, 91bg, SNPY, 55.28807826563773, -2.8485674589529633, 0.035999999999999976, 0.034680124517793086, 59812.598069, 60000.247282, 36.37839109172183, 0.0487437247261869, 10.316452277637097, 0.0025523463538686332, 59924.52193948426, 0.7075211503772, 1.2029357578469215, 0.03595024217647454, 0.312286422963029, 0.03442096032101512, nan, nan, 17.816939748782794, 0.023533988975285608
2020acbx, ATLAS-ZTF, 91bg, SNPY, 131.58829009174312, -12.655989021406722, 0.05100000000000002, 0.05259510682188133, 59132.606956, 59280.377416, 37.17958060729306, 0.16799276930884266, 10.202182551202336, 0.003249982662315169, 59193.969509903625, 0.5524393343713073, 0.4104641526061733, 0.041907344947880135, 0.0634985525381762, 0.05480904732723466, nan, nan, 19.606709689551188, 0.2978378553469463
2022omn, ATLAS-ZTF, 91bg, SNPY, 341.8629996702637, -25.664819736211026, 0.049999999999999996, 0.04949477212563968, 59688.136065, 59866.834428, 37.22310758852918, 0.3003681048945074, 8.002245848661948, 0.06677605996871594, 59768.59672017099, 1.5511913127090198, 1.10227729407683, 0.15291161818700885, 0.5215027069511147, 0.12005710075825723, nan, nan, 18.835891009343072, 0.08109515579653306
2024xdl, ATLAS-ZTF, 91bg, SNPY, 307.58792982142853, -1.0063602380952381, 0.021300000000000003, 0.01934370412753531, 60497.020649, 60658.226895, 35.33682259542974, 0.10052509617668583, 10.769619531039991, 0.0006482045532428403, 60589.17302043085, 0.3869952967071993, 0.3472379121122543, 0.03602053900241614, 0.053895719407135494, 0.07474257237368928, nan, nan, 19.010310155000507, 0.1717030819283878
2024rkh, ATLAS-ZTF, 91bg, SNPY, 39.67486988962472, -7.284329926416482, 0.07000000000000002, 0.06934961636916541, 60489.172537, 60619.239663, 38.81128101051178, 0.08465705798176931, 11.003166006037661, 0.001848075054697027, 60511.29016465003, 2.711967332061319, 1.4950810185933385, 0.09397449203259702, -0.3216255217495258, 0.12756516321113334, nan, nan, 19.5915, 0.5012777777777777
2020abmg, ATLAS-ZTF, 91bg, SNPY, 123.85227011603371, -6.957709381153304, 0.04, 0.04115738006054381, 59108.632438, 59276.382587, 38.51827072807922, 0.0642977301255433, 11.273524100202275, 0.0013318939814542631, 59190.07532625868, 0.8203062941536902, 1.2556590542308745, 0.06759832783639967, -0.26484475034378396, 0.04049719727285094, nan, nan, 18.97949754153085, 0.05139969666077731
2021fnr, ATLAS-ZTF, 91bg, SNPY, 219.50787963002242, 10.184025330799258, 0.026949000000000004, 0.028493219360643907, 59221.664845, 59385.420345, 35.59533622684549, 0.04127687260869152, 10.287436116011223, 0.0011406832616291658, 59292.64386012204, 0.14441344034591672, 0.44143089598860147, 0.012784510687045366, 0.3292099134866121, 0.02101123941474765, nan, nan, 18.20647066709391, 0.02941516854439721
2023fwb, ATLAS-ZTF, 91bg, SNPY, 320.91414930555555, 39.58093055555556, 0.027000000000000007, 0.025053746602684373, 60050.48578700004, 60150.444225, 37.06445731442471, 0.2926562032132176, 8.083420755485886, 0.029802813525155545, 60075.557803033575, 3.5959805169683254, 1.1843865569210197, 0.319615125115512, 0.6273350920457194, 0.2341554904329282, nan, nan, 19.18650889260245, 0.09678988370870299
2019luv, ATLAS-ZTF, 91bg, SNPY, 328.81252804878056, -12.148990650406496, 0.06, 0.05880631469696544, 58618.59448, 58784.22438, 37.13220622467359, 0.08424625243003823, 9.828101197306356, 0.006206509407890266, 58690.63469370307, 0.5467659155772178, 0.45737914395884555, 0.043319133425836875, 0.0769351380030346, 0.08555232221012189, nan, nan, 19.331440264133484, 0.19388552778141943
2022aaok, ATLAS-ZTF, 91bg, SNPY, 138.75347925450194, 22.589555576744615, 0.027213999999999985, 0.028056130935166918, 59847.639121, 59998.350393, 35.68354428307988, 0.047733592843897346, 10.475026394544468, 0.000842787923706665, 59907.42687737685, 0.2117672909009106, 0.521587294147377, 0.021216058224301917, 0.3466068038602442, 0.03477810891994266, nan, nan, 18.20118406305101, 0.03807462436808613
2021zqs, ATLAS-ZTF, 91bg, SNPY, 45.880019375, 27.682209687500002, 0.036465, 0.03508888350456861, 59441.606427, 59573.30951, 35.61670777408326, 0.12803592179746864, 11.368436726427328, 0.0012292703565977665, 59486.68808360595, 0.35900380516590036, 0.4027326321623393, 0.03735048831209175, 0.4239066081318251, 0.055718523742558874, nan, nan, 19.027013574799483, 0.06535511371410065
2019cdc, ATLAS-ZTF, 91bg, SNPY, 212.20472968157188, 35.6142729719964, 0.02777, 0.028415074549489484, 58473.596864, 58664.321572, 35.64178578773964, 0.03913107090879633, 10.584872344449861, 0.0011367594478676015, 58575.18394523257, 0.1295717655586816, 0.5968022389440888, 0.017379371362089967, -0.0184780332311041, 0.026561643916866433, nan, nan, 17.09482265169417, 0.01889196861571226
2022kbc, ATLAS-ZTF, 91bg, SNPY, 181.1954602901785, 9.438259484126984, 0.0687, 0.07039180296604806, 59620.527108, 59776.705873, 38.58654381483125, 0.058731565165558275, 10.001102966465442, 0.006605906576879489, 59706.70584641037, 0.0009496181079435526, 1.7243049162969388, 0.03631210752215262, -0.5348510867588856, 0.050355197352253675, nan, nan, 19.63433333333333, 0.65
2024abwg, ATLAS-ZTF, 91bg, SNPY, 100.83945120056495, 63.64939999999999, 0.04999999999999999, 0.04926183276384062, 60553.637663, 60729.366623, 36.18867859421389, 0.08949116558154659, 11.032036440855553, 0.0014591707776468834, 60643.39331473385, 0.33508320960886134, 0.4420480164556471, 0.028583324069358644, 0.2407590516612944, 0.0591277118410931, nan, nan, 18.96756772905895, 0.041176684816121314
2019noh, ATLAS-ZTF, 91bg, SNPY, 346.41982321428577, 27.665980357142878, 0.024900000000000005, 0.022717122973722588, 58319.445543999784, 58809.378778, 35.09544936763594, 0.08412794791894095, 10.77252153435704, 0.0007017531518671983, 58714.17012872928, 0.3281499119537207, 0.28953723995836567, 0.021814857418791675, 0.4237902914166438, 0.06943718666418867, nan, nan, 18.682573314735095, 0.13814525751198908
2021zsz, ATLAS-ZTF, 91bg, SNPY, 92.63880031512603, -14.538880042016814, 0.03574599999999998, 0.035856817324635436, 59447.629138, 59584.364674, 36.3970767520172, 0.08449563046569585, 10.964851218836822, 0.005379263240545481, 59487.826651861506, 0.3057607745898663, 0.5014093910135475, 0.028582868227653112, -0.22840150500446282, 0.08920221627887466, nan, nan, 18.401835052175052, 0.18580418461232445
2022oux, ATLAS-ZTF, 91bg, SNPY, 334.19412038277517, 86.93248991493887, 0.018999999999999996, 0.017624586702542855, 59675.474202, 59871.370117, 35.494423434543016, 0.12980178661617703, 10.768114423095657, 0.0017432402130689096, 59779.806758826286, 0.39913127329056136, 0.826434906442366, 0.05597770186292256, 0.9468122825074102, 0.09162158037181835, nan, nan, 18.647901011150466, 0.24313972603536388
2019cp, ATLAS-ZTF, 91bg, SNPY, 163.7085094573642, -7.381000904392766, 0.049999999999999996, 0.051879365980764425, 58456.621491, 58582.426382, 37.327456019653866, 0.07558628452360115, 10.54711612988143, 0.0023269572276193662, 58493.50317299524, 0.4444923834115643, 0.9218233982291767, 0.04502315586925165, 0.5258611191619764, 0.044533000019333455, nan, nan, 19.20953791940929, 0.09858392711018704
