# Combination of '2021zqs' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 45.88002, 27.68221, 60699.3095, 20.67, 0.675, 20.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60699.316125, -21.245, 1.135, -12.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60699.319836, -21.211, 1.037, -12.0, 12.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60699.33169, 22.757, 6.118, 3.0, 18.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60700.385606, -20.845, 1.259, -17.0, 21.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60700.388391, 23.601, 14.167, 1.0, 19.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60700.394975, 20.895, 1.021, 16.0, 16.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60700.405324, -24.646, 37.333, 0.0, 19.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60703.290752, 20.483, 0.6, 23.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60703.294002, -21.236, 1.132, -12.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60703.299567, 22.039, 2.513, 6.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60703.310211, -21.486, 1.353, -9.0, 12.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60704.28537, -22.254, 2.939, -5.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60704.288624, 23.596, 12.2, 1.0, 16.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60704.29507, 22.89, 6.588, 2.0, 17.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60704.305414, 21.478, 1.5, 9.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.234505, -22.44, 3.357, -4.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.238183, 23.832, 12.429, 1.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.24327, 22.091, 2.478, 5.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.243728, 22.096, 2.694, 5.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.255616, 21.682, 1.741, 8.0, 13.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60708.259333, -20.891, 0.882, -16.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60709.247142, -22.819, 5.304, -3.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60709.250324, 21.805, 1.966, 7.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60709.262848, 21.029, 1.185, 14.0, 17.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60709.268333, -21.192, 2.326, -12.0, 28.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60709.269237, -20.566, 0.807, -22.0, 17.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60710.234895, -20.969, 0.993, -15.0, 15.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60710.237692, 22.77, 6.897, 3.0, 20.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60710.24274, -20.61, 1.019, -21.0, 21.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60710.25303, 20.984, 0.973, 15.0, 14.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60711.215715, 19.525, 0.617, 56.0, 35.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60711.222256, -21.858, 5.027, -7.0, 33.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60714.270079, -20.39, 1.035, -25.0, 26.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60714.273753, -20.569, 1.163, -22.0, 25.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60714.279284, 21.52, 3.237, 9.0, 29.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60714.292591, 20.988, 1.485, 15.0, 22.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60715.292176, -19.575, 1.157, -54.0, 62.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60715.299718, -21.216, 5.294, -12.0, 63.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60715.302921, -19.95, 1.174, -38.0, 45.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60716.268974, -24.168, 31.8, -1.0, 25.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60716.283409, 20.65, 1.056, 20.0, 21.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60716.286172, 20.945, 1.607, 15.0, 24.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60716.291734, 21.078, 1.663, 14.0, 22.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60717.335861, 19.813, 0.743, 43.0, 32.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60717.339533, 23.985, 32.167, 1.0, 30.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60717.345044, -20.322, 1.383, -27.0, 37.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60717.355115, -21.283, 3.046, -11.0, 34.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60718.284329, 22.654, 9.033, 3.0, 28.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60718.287968, -20.52, 0.963, -22.0, 22.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60718.294374, -20.38, 0.897, -26.0, 23.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60718.314072, 20.622, 1.311, 20.0, 27.0, ATLAS
o, nan, nan, 45.88002, 27.68221, 60719.286409, 20.247, 0.986, 29.0, 28.0, ATLAS
