# Combination of '2006mr' data from 'CSP', 'ATLAS'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
u, 12.986, 0.0059, 50.679333, -37.208222, 54046.68, 16.885, 0.022, 0.027567666102900987, 0.0005585966937511584, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54048.82, 16.691, 0.021, 0.03296097121774583, 0.0006375217042033338, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54049.78, 16.727, 0.022, 0.03188599693386387, 0.0006460979466934854, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54052.75, 17.156, 0.024, 0.021478304741305375, 0.00047477399347308576, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54056.74, 18.044, 0.033, 0.009479818010107187, 0.00028813075677367464, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54060.78, 18.602, 0.053, 0.005670221181605433, 0.0002767907354549676, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54065.76, 18.751, 0.052, 0.004943106869868354, 0.00023674402318601487, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54066.83, 18.782, 0.04, 0.004803966829296813, 0.00017698467853402745, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54068.76, 18.816, 0.049, 0.0046558609352295955, 0.0002101221132964545, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54071.67, 18.904, 0.051, 0.004293386634704308, 0.0002016721164960123, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54073.73, 19.124, 0.076, 0.0035059038393261337, 0.00024540831430424964, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54076.72, 19.033, 0.063, 0.0038124135110429907, 0.0002212158442751884, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54080.77, 19.165, 0.057, 0.0033759810485542584, 0.00017723542691519694, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54084.68, 19.281, 0.06, 0.003033891184194275, 0.00016765902274780298, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54087.63, 19.439, 0.093, 0.002623010324308767, 0.00022467700634064985, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54092.68, 19.428, 0.07, 0.002649720098878964, 0.00017083376800799155, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54096.66, 19.648, 0.066, 0.00216371472177911, 0.00013152842376591294, CSP
u, 12.986, 0.0059, 50.679333, -37.208222, 54099.63, 19.803, 0.095, 0.0018758581737992838, 0.0001641342765673281, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54046.68, 15.808, 0.008, 0.5262595620803185, 0.0038776237526134917, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54048.82, 15.261, 0.006, 0.8709635899560818, 0.004813122669056287, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54049.78, 15.118, 0.01, 0.9935735005868448, 0.009151150124980719, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54052.75, 15.048, 0.018, 1.0597416418830983, 0.01756904621058041, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54056.74, 15.636, 0.007, 0.616595001861483, 0.003975334887162483, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54060.78, 16.24, 0.016, 0.3535086133619978, 0.0052094954455829245, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54065.76, 16.645, 0.016, 0.24344451836922035, 0.003587531001395725, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54066.83, 16.697, 0.013, 0.23205984615989245, 0.0027785552207413512, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54068.76, 16.812, 0.017, 0.20873727039105489, 0.003268320224652031, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54071.67, 16.955, 0.015, 0.18297847342954182, 0.0025279410315460207, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54073.73, 17.025, 0.012, 0.171553664772835, 0.001896081173541253, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54076.72, 17.148, 0.01, 0.15317927158934186, 0.00141083322926922, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54080.77, 17.259, 0.013, 0.1382929369795945, 0.0016558425268090122, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54084.68, 17.497, 0.024, 0.1110708255918865, 0.002455200261834427, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54087.63, 17.542, 0.032, 0.10656142021585181, 0.003140694242269373, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54096.66, 17.873, 0.018, 0.07855973322609892, 0.001302411388579232, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54099.63, 17.967, 0.015, 0.07204436204152856, 0.0009953296444265385, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54100.66, 17.918, 0.014, 0.07537025766884269, 0.0009718600178750253, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54104.72, 18.048, 0.018, 0.06686517721976408, 0.0011085318742077635, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54106.65, 18.095, 0.015, 0.0640324324468948, 0.0008846407465222093, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54108.65, 18.227, 0.027, 0.05670221181605434, 0.0014100660108083258, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54110.61, 18.24, 0.029, 0.0560273394793798, 0.001496489513549906, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54118.68, 18.538, 0.024, 0.04257944535825969, 0.0009412108430388796, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54123.63, 18.637, 0.027, 0.03886869861373025, 0.000966583648930179, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54127.69, 18.846, 0.032, 0.032062693245054674, 0.0009449866176934885, CSP
g, 15.111, 0.0059, 50.679333, -37.208222, 54130.56, 18.904, 0.032, 0.030394849687701148, 0.000895830115772101, CSP
