# Combination of '2021cad' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 163.93943, 24.02766, 60697.381386, -17.668, 0.037, -311.0, 12.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60697.38572, -17.787, 0.046, -279.0, 13.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60697.390297, -22.796, 5.208, -3.0, 14.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60697.395517, -17.767, 0.039, -284.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60698.643807, -19.11, 1.34, -82.0, 110.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60698.649955, 19.396, 1.336, 63.0, 85.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60698.661597, 18.054, 1.923, 218.0, 419.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60698.665344, -19.531, 0.486, -56.0, 27.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60698.67353, -19.221, 0.67, -74.0, 50.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60699.479335, 22.362, 2.667, 4.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60699.506908, -23.156, 5.692, -2.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60699.509203, 20.52, 0.547, 22.0, 12.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60699.513786, -20.143, 0.321, -32.0, 10.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60700.5501, -22.044, 1.837, -6.0, 10.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60700.552911, 23.813, 10.0, 1.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60700.558912, 19.748, 0.239, 46.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60700.568756, 20.497, 0.482, 23.0, 11.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60703.620949, -19.552, 0.16, -55.0, 9.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60703.624248, -19.719, 0.26, -47.0, 12.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60703.65069, -21.087, 1.062, -13.0, 14.0, ATLAS
o, nan, nan, 163.93943, 24.02766, 60703.661251, -20.224, 0.403, -30.0, 12.0, ATLAS
