# Combination of '2021abzd' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 10.89954, 30.59232, 60684.286926, 19.588, 0.47, 53.0, 25.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60684.292096, -20.404, 1.183, -25.0, 30.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60684.29536, -21.418, 2.563, -10.0, 25.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60684.305461, 20.069, 0.776, 34.0, 26.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60685.291967, -20.134, 0.89, -32.0, 29.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60688.293016, -14.577, 1.768, -5363.0, 9480.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60690.254631, 21.29, 1.968, 11.0, 22.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60690.257822, 21.107, 1.472, 13.0, 19.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60690.26383, -20.888, 1.282, -16.0, 21.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60690.285411, 19.762, 0.562, 45.0, 25.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60691.313688, -19.785, 0.585, -44.0, 26.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60691.314601, 21.554, 3.17, 9.0, 28.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60691.317389, 20.051, 0.708, 35.0, 24.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60691.325214, -21.359, 2.286, -10.0, 24.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60691.3382, -23.489, 19.667, -2.0, 29.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60692.258759, 22.082, 3.0, 5.0, 16.0, ATLAS
o, nan, nan, 10.89954, 30.59232, 60692.272338, 19.434, 12.6, 61.0, 771.0, ATLAS
