# Combined data from 'ATLAS-ZTF' for 'SN 2021xfm'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
318.75355, 21.9101, o, 59353.533735, -20.733, 0.431, -18, 8, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59353.536957, 21.827, 1.33, 7, 9, 21.787254899964356, ATLAS-ZTF
318.75355, 21.9101, o, 59353.544814, -20.835, 0.604, -17, 10, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59353.554836, 20.69, 0.469, 19, 9, 20.703115997617928, ATLAS-ZTF
318.75355, 21.9101, o, 59357.53465, -20.636, 0.825, -20, 17, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59357.540185, 20.853, 0.897, 17, 15, 20.823877696554312, ATLAS-ZTF
318.75355, 21.9101, o, 59357.547764, -21.271, 1.109, -11, 12, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59357.551462, -20.811, 0.704, -17, 12, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.530136, -20.915, 2.208, -16, 34, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.531965, 21.699, 2.866, 8, 22, 21.64227503252014, ATLAS-ZTF
318.75355, 21.9101, o, 59359.535267, 21.44, 2.754, 10, 27, 21.4, ATLAS-ZTF
318.75355, 21.9101, o, 59359.536185, -21.499, 2.485, -9, 23, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.544158, -22.098, 6.49, -5, 34, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.545093, -19.268, 0.572, -71, 41, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.5479, -20.17, 1.805, -31, 56, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59359.554085, -19.336, 0.425, -67, 28, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59361.567754, 20.85, 1.149, 17, 19, 20.823877696554312, ATLAS-ZTF
318.75355, 21.9101, o, 59361.572883, -22.3, 5.326, -4, 23, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59361.577472, 21.0, 1.233, 14, 18, 21.034679910804403, ATLAS-ZTF
318.75355, 21.9101, o, 59361.587431, 21.578, 3.103, 8, 26, 21.64227503252014, ATLAS-ZTF
318.75355, 21.9101, o, 59363.563895, 20.795, 1.153, 18, 20, 20.761818737241732, ATLAS-ZTF
318.75355, 21.9101, o, 59363.567388, 23.668, 14.091, 1, 18, 23.9, ATLAS-ZTF
318.75355, 21.9101, o, 59363.570839, -22.474, 3.886, -4, 14, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59363.582412, 21.499, 1.788, 9, 16, 21.514393726401686, ATLAS-ZTF
318.75355, 21.9101, o, 59367.535587, -21.259, 1.183, -11, 14, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59367.537443, -21.464, 1.697, -9, 16, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59367.543634, 23.508, 9.231, 1, 13, 23.9, ATLAS-ZTF
318.75355, 21.9101, o, 59367.557472, -21.31, 1.363, -11, 15, nan, ATLAS-ZTF
318.75355, 21.9101, o, 59369.544611, 20.833, 0.582, 17, 10, 20.823877696554312, ATLAS-ZTF
318.75355, 21.9101, o, 59369.546925, 21.851, 1.133, 7, 8, 21.787254899964356, ATLAS-ZTF
318.75355, 21.9101, o, 59369.550154, -22.863, 2.949, -3, 8, nan, ATLAS-ZTF
