# Combined data from 'ATLAS-ZTF' for 'SN 2023vjh'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
60.66323, 25.23348, o, 60146.409465, -15.921, 1.63, -1554, 2532, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60146.413114, -15.214, 0.832, -2981, 2480, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60146.420087, 16.397, 0.411, 1003, 412, 16.396747667448953, ATLAS-ZTF
60.66323, 25.23348, o, 60146.432945, 15.39, 0.992, 2535, 2514, 15.390055090826612, ATLAS-ZTF
60.66323, 25.23348, c, 60147.594329, -21.92, 3.1, -6, 19, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60147.615195, 19.855, 0.465, 42, 19, 19.841876774005247, ATLAS-ZTF
60.66323, 25.23348, c, 60147.619338, 19.944, 0.659, 38, 25, 19.950541008457975, ATLAS-ZTF
60.66323, 25.23348, c, 60147.627083, -18.953, 1.151, -95, 110, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60149.585589, 21.114, 1.013, 13, 13, 21.115141619232908, ATLAS-ZTF
60.66323, 25.23348, c, 60149.595665, 20.579, 0.729, 21, 16, 20.5944517631652, ATLAS-ZTF
60.66323, 25.23348, c, 60149.604889, 23.467, 8.889, 2, 13, 23.147425010840045, ATLAS-ZTF
60.66323, 25.23348, c, 60149.610829, 21.326, 1.48, 11, 16, 21.296518287104437, ATLAS-ZTF
60.66323, 25.23348, c, 60149.625623, -21.808, 4.558, -7, 31, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60152.431631, 19.963, 0.571, 38, 21, 19.950541008457975, ATLAS-ZTF
60.66323, 25.23348, o, 60152.439104, 19.958, 0.679, 38, 26, 19.950541008457975, ATLAS-ZTF
60.66323, 25.23348, c, 60153.596089, -21.114, 1.3, -13, 17, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60153.608361, 20.336, 0.537, 27, 14, 20.32159058960253, ATLAS-ZTF
60.66323, 25.23348, c, 60153.618528, -20.952, 1.011, -15, 15, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60153.624129, -19.987, 0.677, -37, 25, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60157.597222, 22.028, 5.318, 6, 30, 21.95462187404089, ATLAS-ZTF
60.66323, 25.23348, o, 60157.618621, -20.806, 1.389, -17, 24, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60157.629084, -19.821, 1.025, -43, 44, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60157.630894, -19.758, 0.983, -45, 45, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60159.607222, -20.139, 0.621, -32, 20, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60159.613114, 22.019, 3.596, 6, 20, 21.95462187404089, ATLAS-ZTF
60.66323, 25.23348, o, 60159.617294, 19.596, 0.399, 53, 21, 19.589310325998028, ATLAS-ZTF
60.66323, 25.23348, o, 60159.62717, 23.93, 25.375, 1, 25, 23.9, ATLAS-ZTF
60.66323, 25.23348, o, 60161.592058, -20.503, 0.842, -23, 19, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60161.595673, 20.493, 0.932, 23, 22, 20.495680409956016, ATLAS-ZTF
60.66323, 25.23348, o, 60161.610809, 24.626, 35.4, 0, 18, inf, ATLAS-ZTF
60.66323, 25.23348, o, 60161.621837, 21.129, 1.581, 13, 20, 21.115141619232908, ATLAS-ZTF
60.66323, 25.23348, c, 60175.580338, -21.73, 1.86, -7, 14, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60175.595385, 22.662, 3.818, 3, 12, 22.707196863200842, ATLAS-ZTF
60.66323, 25.23348, c, 60175.601158, 21.333, 1.216, 11, 13, 21.296518287104437, ATLAS-ZTF
60.66323, 25.23348, c, 60175.610117, 20.764, 0.736, 18, 13, 20.761818737241732, ATLAS-ZTF
60.66323, 25.23348, c, 60177.570845, -21.656, 1.364, -8, 11, nan, ATLAS-ZTF
60.66323, 25.23348, c, 60177.587436, 21.027, 0.691, 14, 10, 21.034679910804403, ATLAS-ZTF
60.66323, 25.23348, c, 60177.590603, 21.596, 1.31, 8, 11, 21.64227503252014, ATLAS-ZTF
60.66323, 25.23348, c, 60177.596363, 21.618, 1.396, 8, 11, 21.64227503252014, ATLAS-ZTF
60.66323, 25.23348, o, 60185.575473, 21.351, 2.089, 10, 22, 21.4, ATLAS-ZTF
60.66323, 25.23348, o, 60185.578637, 20.657, 1.2, 20, 24, 20.647425010840045, ATLAS-ZTF
60.66323, 25.23348, o, 60185.587737, 20.339, 0.809, 27, 22, 20.32159058960253, ATLAS-ZTF
60.66323, 25.23348, o, 60185.599419, -20.318, 0.651, -27, 18, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60187.55365, 19.141, 0.454, 80, 36, 19.14227503252014, ATLAS-ZTF
60.66323, 25.23348, o, 60187.56683, 19.27, 0.524, 71, 37, 19.27185412820231, ATLAS-ZTF
60.66323, 25.23348, o, 60187.575505, 20.337, 0.969, 27, 26, 20.32159058960253, ATLAS-ZTF
60.66323, 25.23348, o, 60187.578683, 22.733, 8.65, 3, 25, 22.707196863200842, ATLAS-ZTF
60.66323, 25.23348, o, 60195.570177, 22.867, 5.31, 3, 14, 22.707196863200842, ATLAS-ZTF
60.66323, 25.23348, o, 60195.572888, 22.069, 2.617, 5, 14, 22.15257498915995, ATLAS-ZTF
60.66323, 25.23348, o, 60195.578412, 21.041, 0.792, 14, 11, 21.034679910804403, ATLAS-ZTF
60.66323, 25.23348, o, 60195.583974, 22.466, 3.268, 4, 12, 22.394850021680092, ATLAS-ZTF
60.66323, 25.23348, o, 60197.553881, 21.88, 2.311, 6, 15, 21.95462187404089, ATLAS-ZTF
60.66323, 25.23348, o, 60197.556595, -22.06, 2.919, -5, 16, nan, ATLAS-ZTF
60.66323, 25.23348, o, 60197.560137, 21.205, 1.303, 12, 16, 21.202046884880936, ATLAS-ZTF
60.66323, 25.23348, o, 60197.565269, 22.792, 6.059, 3, 17, 22.707196863200842, ATLAS-ZTF
60.66323, 25.23348, c, 60199.563438, 21.244, 1.31, 12, 15, 21.202046884880936, ATLAS-ZTF
60.66323, 25.23348, c, 60199.565705, 22.422, 3.591, 4, 14, 22.394850021680092, ATLAS-ZTF
60.66323, 25.23348, c, 60199.569865, 23.731, 13.167, 1, 15, 23.9, ATLAS-ZTF
60.66323, 25.23348, c, 60199.575964, 20.61, 1.0, 21, 21, 20.5944517631652, ATLAS-ZTF
60.66323, 25.23348, o, 60200.359262, 22.484, 4.739, 4, 18, 22.394850021680092, ATLAS-ZTF
